Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
9520	NAPOLI CENTRALE	29/01/18 09.00.00	29/01/18 09.04.30	4.5
9520	ROMA TERMINI	29/01/18 10.10.00	29/01/18 10.10.00	0.0
9520	ROMA TIBURTINA	29/01/18 10.27.00	29/01/18 10.28.00	1.0
9520	FIRENZE S.M.N.	29/01/18 11.51.00	29/01/18 11.50.00	-1.0
9520	BOLOGNA C.LE/AV	29/01/18 12.35.00	29/01/18 12.32.30	-2.5
9520	MILANO CENTRALE	29/01/18 13.40.00	29/01/18 13.42.00	2.0
8432	FIUMICINO AEROPORTO	29/01/18 11.08.00	29/01/18 11.09.00	1.0
8432	ROMA TERMINI	29/01/18 11.40.00	29/01/18 11.42.00	2.0
8432	ROMA TIBURTINA	29/01/18 11.58.00	29/01/18 12.04.00	6.0
8432	FIRENZE S.M.N.	29/01/18 13.22.00	29/01/18 13.29.00	7.0
8432	BOLOGNA C.LE/AV	29/01/18 14.05.00	29/01/18 14.11.30	6.5
8432	PADOVA	29/01/18 15.07.00	29/01/18 15.09.30	2.5
8432	VENEZIA MESTRE	29/01/18 15.23.00	29/01/18 15.26.30	3.5
8432	VENEZIA SANTA LUCIA	29/01/18 15.35.00	29/01/18 15.37.30	2.5
9540	NAPOLI CENTRALE	29/01/18 14.00.00	29/01/18 14.03.00	3.0
9540	ROMA TERMINI	29/01/18 15.10.00	29/01/18 15.10.00	0.0
9540	ROMA TIBURTINA	29/01/18 15.27.00	29/01/18 15.29.00	2.0
9540	FIRENZE S.M.N.	29/01/18 16.51.00	29/01/18 16.52.00	1.0
9540	BOLOGNA C.LE/AV	29/01/18 17.35.00	29/01/18 17.34.30	-0.5
9540	MILANO CENTRALE	29/01/18 18.42.00	29/01/18 18.56.00	14.0
9540	TORINO PORTA SUSA	29/01/18 19.48.00	29/01/18 19.53.30	5.5
9540	TORINO P.NUOVA	29/01/18 20.00.00	29/01/18 20.03.30	3.5
9502	FIRENZE S.M.N.	29/01/18 07.30.00	29/01/18 07.34.00	4.0
9502	BOLOGNA C.LE/AV	29/01/18 08.05.00	29/01/18 08.07.00	2.0
9502	MILANO CENTRALE	29/01/18 09.10.00	29/01/18 09.10.30	0.5
9500	AREZZO	29/01/18 06.04.00	29/01/18 06.06.30	2.5
9500	FIRENZE S.M.N.	29/01/18 06.34.00	29/01/18 06.38.00	4.0
9500	BOLOGNA C.LE/AV	29/01/18 07.18.00	29/01/18 07.17.30	-0.5
9500	REGGIO EMILIA AV	29/01/18 07.40.00	29/01/18 07.44.00	4.0
9500	MILANO CENTRALE	29/01/18 08.30.00	29/01/18 08.35.30	5.5
9500	TORINO PORTA SUSA	29/01/18 09.44.00	29/01/18 09.36.00	-8.0
9500	TORINO P.NUOVA	29/01/18 09.55.00	29/01/18 09.50.00	-5.0
9566	ROMA TERMINI	29/01/18 07.05.00	29/01/18 07.07.00	2.0
9566	ROMA TIBURTINA	29/01/18 07.13.00	29/01/18 07.13.00	0.0
9566	FIRENZE S.M.N.	29/01/18 08.36.00	29/01/18 08.39.00	3.0
9566	BOLOGNA C.LE/AV	29/01/18 09.20.00	29/01/18 09.23.00	3.0
9566	REGGIO EMILIA AV	29/01/18 09.42.00	29/01/18 09.45.30	3.5
9566	MILANO ROGOREDO	29/01/18 10.22.00	29/01/18 10.29.30	7.5
9566	MILANO PORTA GARIBALDI	29/01/18 10.42.00	29/01/18 10.42.30	0.5
9566	RHO FIERA MILANO	29/01/18 10.54.00	29/01/18 10.54.30	0.5
9566	TORINO PORTA SUSA	29/01/18 11.30.00	29/01/18 11.31.00	1.0
9566	TORINO P.NUOVA	29/01/18 11.40.00	29/01/18 11.39.00	-1.0
9544	NAPOLI CENTRALE	29/01/18 15.00.00	29/01/18 15.01.00	1.0
9544	ROMA TERMINI	29/01/18 16.10.00	29/01/18 16.05.00	-5.0
9544	ROMA TIBURTINA	29/01/18 16.27.00	29/01/18 16.35.30	8.5
9544	FIRENZE S.M.N.	29/01/18 17.51.00	29/01/18 18.00.00	9.0
9544	BOLOGNA C.LE/AV	29/01/18 18.35.00	29/01/18 18.40.30	5.5
9544	MILANO CENTRALE	29/01/18 19.40.00	29/01/18 19.47.30	7.5
8434	ROMA TERMINI	29/01/18 12.50.00	29/01/18 12.51.00	1.0
8434	ROMA TIBURTINA	29/01/18 12.58.00	29/01/18 12.57.00	-1.0
8434	FIRENZE S.M.N.	29/01/18 14.22.00	29/01/18 14.21.30	-0.5
8434	BOLOGNA C.LE/AV	29/01/18 15.05.00	29/01/18 15.03.00	-2.0
8434	PADOVA	29/01/18 16.07.00	29/01/18 16.09.00	2.0
8434	VENEZIA MESTRE	29/01/18 16.23.00	29/01/18 16.26.30	3.5
8434	VENEZIA SANTA LUCIA	29/01/18 16.35.00	29/01/18 16.38.00	3.0
9446	NAPOLI CENTRALE	29/01/18 16.30.00	29/01/18 16.38.00	8.0
9446	ROMA TERMINI	29/01/18 17.40.00	29/01/18 17.40.00	0.0
9446	ROMA TIBURTINA	29/01/18 17.58.00	29/01/18 18.04.00	6.0
9446	FIRENZE S.M.N.	29/01/18 19.22.00	29/01/18 19.33.00	11.0
9446	BOLOGNA C.LE/AV	29/01/18 20.05.00	29/01/18 20.13.30	8.5
9446	PADOVA	29/01/18 21.07.00	29/01/18 21.11.30	4.5
3044	FIRENZE S.M.N.	29/01/18 07.10.00	29/01/18 07.11.00	1.0
3044	FIRENZE RIFREDI	29/01/18 07.15.00	29/01/18 07.15.30	0.5
3044	SESTO FIORENTINO	29/01/18 07.21.00	29/01/18 07.21.30	0.5
3044	PRATO CENTRALE	29/01/18 07.27.00	29/01/18 07.28.30	1.5
3044	PRATO PORTA AL SERRAGLIO	29/01/18 07.32.00	29/01/18 07.34.00	2.0
3044	PISTOIA	29/01/18 07.44.00	29/01/18 07.45.00	1.0
3044	MONTECATINI TERME	29/01/18 07.58.00	29/01/18 07.59.30	1.5
3044	MONTECATINI CENTRO	29/01/18 08.00.00	29/01/18 08.07.30	7.5
3044	PESCIA	29/01/18 08.08.00	29/01/18 08.12.00	4.0
3044	ALTOPASCIO	29/01/18 08.16.00	29/01/18 08.20.30	4.5
3044	LUCCA	29/01/18 08.29.00	29/01/18 08.32.00	3.0
3044	VIAREGGIO	29/01/18 08.50.00	29/01/18 08.48.30	-1.5
9560	ROMA TERMINI	29/01/18 19.35.00	29/01/18 19.36.00	1.0
9560	ROMA TIBURTINA	29/01/18 19.43.00	29/01/18 19.42.30	-0.5
9560	FIRENZE S.M.N.	29/01/18 21.07.00	29/01/18 21.09.30	2.5
9580	ROMA TERMINI	29/01/18 18.05.00	29/01/18 18.06.00	1.0
9580	ROMA TIBURTINA	29/01/18 18.13.00	29/01/18 18.15.30	2.5
9580	FIRENZE S.M.N.	29/01/18 19.36.00	29/01/18 19.49.30	13.5
9580	BOLOGNA C.LE/AV	29/01/18 20.20.00	29/01/18 20.28.00	8.0
9580	REGGIO EMILIA AV	29/01/18 20.42.00	29/01/18 20.52.30	10.5
11626	PRATO CENTRALE	29/01/18 06.15.00	29/01/18 06.15.30	0.5
11626	VAIANO	29/01/18 06.22.00	29/01/18 06.25.00	3.0
11626	VERNIO MONTEPIANO CANTAGALLO	29/01/18 06.30.00	29/01/18 06.34.00	4.0
11626	SAN BENEDETTO SAMBRO-CAST.PEPOLI	29/01/18 06.41.00	29/01/18 06.47.00	6.0
11626	GRIZZANA	29/01/18 06.46.00	29/01/18 06.51.00	5.0
11626	MONZUNO	29/01/18 06.53.00	29/01/18 07.06.00	13.0
11626	PIANORO	29/01/18 07.01.00	29/01/18 07.13.30	12.5
6600	FIRENZE S.M.N.	29/01/18 05.41.00	29/01/18 05.43.30	2.5
6600	FIRENZE RIFREDI	29/01/18 05.46.00	29/01/18 05.48.30	2.5
6600	FIRENZE CASTELLO	29/01/18 05.50.00	29/01/18 05.53.00	3.0
6600	ZAMBRA	29/01/18 05.53.00	29/01/18 05.55.30	2.5
6600	SESTO FIORENTINO	29/01/18 05.56.00	29/01/18 05.58.00	2.0
6600	IL NETO	29/01/18 05.59.00	29/01/18 06.04.00	5.0
6600	PRATIGNONE	29/01/18 06.03.00	29/01/18 06.08.00	5.0
6600	CALENZANO	29/01/18 06.06.00	29/01/18 06.11.00	5.0
6600	PRATO CENTRALE	29/01/18 06.10.00	29/01/18 06.13.00	3.0
6600	PRATO PORTA AL SERRAGLIO	29/01/18 06.13.00	29/01/18 06.17.00	4.0
6600	PRATO BORGONUOVO	29/01/18 06.17.00	29/01/18 06.21.00	4.0
6600	MONTALE AGLIANA	29/01/18 06.22.00	29/01/18 06.25.30	3.5
6600	PISTOIA	29/01/18 06.31.00	29/01/18 06.34.00	3.0
9518	NAPOLI CENTRALE	29/01/18 08.00.00	29/01/18 08.01.00	1.0
9518	ROMA TERMINI	29/01/18 09.07.00	29/01/18 09.13.00	6.0
9518	ROMA TIBURTINA	29/01/18 09.27.00	29/01/18 09.32.00	5.0
9518	FIRENZE S.M.N.	29/01/18 10.51.00	29/01/18 11.07.00	16.0
9518	BOLOGNA C.LE/AV	29/01/18 11.35.00	29/01/18 11.56.00	21.0
9518	MILANO CENTRALE	29/01/18 12.40.00	29/01/18 12.57.00	17.0
8408	ROMA TERMINI	29/01/18 06.50.00	29/01/18 06.51.00	1.0
8408	ROMA TIBURTINA	29/01/18 06.58.00	29/01/18 06.57.00	-1.0
8408	FIRENZE S.M.N.	29/01/18 08.22.00	29/01/18 08.22.30	0.5
8408	BOLOGNA C.LE/AV	29/01/18 09.05.00	29/01/18 09.13.00	8.0
8408	FERRARA	29/01/18 09.30.00	29/01/18 09.39.30	9.5
8408	PADOVA	29/01/18 10.07.00	29/01/18 10.16.00	9.0
8408	VENEZIA MESTRE	29/01/18 10.23.00	29/01/18 10.31.00	8.0
8408	VENEZIA SANTA LUCIA	29/01/18 10.35.00	29/01/18 10.40.30	5.5
8508	NAPOLI CENTRALE	29/01/18 07.08.00	29/01/18 07.10.00	2.0
8508	ROMA TERMINI	29/01/18 08.23.00	29/01/18 08.17.00	-6.0
8508	FIRENZE CAMPO MARTE	29/01/18 10.01.00	29/01/18 10.07.30	6.5
8508	BOLOGNA C.LE/AV	29/01/18 10.42.00	29/01/18 10.43.00	1.0
8508	VERONA PORTA NUOVA	29/01/18 11.37.00	29/01/18 11.40.00	3.0
8508	ROVERETO	29/01/18 12.24.00	29/01/18 12.24.30	0.5
8508	TRENTO	29/01/18 12.38.00	29/01/18 12.38.30	0.5
8508	BOLZANO	29/01/18 13.14.00	29/01/18 13.10.00	-4.0
9532	NAPOLI CENTRALE	29/01/18 12.00.00	29/01/18 12.01.00	1.0
9532	ROMA TERMINI	29/01/18 13.07.00	29/01/18 13.06.00	-1.0
9532	ROMA TIBURTINA	29/01/18 13.27.00	29/01/18 13.28.00	1.0
9532	FIRENZE S.M.N.	29/01/18 14.51.00	29/01/18 14.48.30	-2.5
9532	BOLOGNA C.LE/AV	29/01/18 15.35.00	29/01/18 15.32.30	-2.5
9532	MILANO ROGOREDO	29/01/18 16.31.00	29/01/18 16.28.00	-3.0
9532	MILANO CENTRALE	29/01/18 16.45.00	29/01/18 16.43.00	-2.0
9430	NAPOLI CENTRALE	29/01/18 12.30.00	29/01/18 12.31.30	1.5
9430	ROMA TERMINI	29/01/18 13.40.00	29/01/18 13.38.00	-2.0
9430	ROMA TIBURTINA	29/01/18 13.58.00	29/01/18 13.59.00	1.0
9430	FIRENZE S.M.N.	29/01/18 15.22.00	29/01/18 15.22.30	0.5
9430	BOLOGNA C.LE/AV	29/01/18 16.05.00	29/01/18 16.03.00	-2.0
9430	PADOVA	29/01/18 17.07.00	29/01/18 17.08.00	1.0
9430	VENEZIA MESTRE	29/01/18 17.23.00	29/01/18 17.28.30	5.5
9430	VENEZIA SANTA LUCIA	29/01/18 17.35.00	29/01/18 17.39.00	4.0
9414	NAPOLI CENTRALE	29/01/18 08.30.00	29/01/18 08.32.00	2.0
9414	NAPOLI AFRAGOLA	29/01/18 08.42.00	29/01/18 08.42.00	0.0
