Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
9520	NAPOLI CENTRALE	08/10/17 09.00.00	08/10/17 09.05.30	5.5
9520	ROMA TERMINI	08/10/17 10.10.00	08/10/17 10.13.00	3.0
9520	ROMA TIBURTINA	08/10/17 10.27.00	08/10/17 10.30.30	3.5
9520	FIRENZE S.M.N.	08/10/17 11.51.00	08/10/17 11.55.30	4.5
9520	BOLOGNA C.LE/AV	08/10/17 12.35.00	08/10/17 12.38.00	3.0
9520	MILANO CENTRALE	08/10/17 13.40.00	08/10/17 13.38.30	-1.5
8432	FIUMICINO AEROPORTO	08/10/17 11.08.00	08/10/17 11.11.30	3.5
8432	ROMA TERMINI	08/10/17 11.40.00	08/10/17 11.46.00	6.0
8432	ROMA TIBURTINA	08/10/17 11.58.00	08/10/17 12.02.30	4.5
8432	FIRENZE S.M.N.	08/10/17 13.22.00	08/10/17 13.25.30	3.5
8432	BOLOGNA C.LE	08/10/17 14.07.00	08/10/17 14.13.00	6.0
8432	PADOVA	08/10/17 15.07.00	08/10/17 15.12.30	5.5
8432	VENEZIA MESTRE	08/10/17 15.23.00	08/10/17 15.28.30	5.5
8432	VENEZIA SANTA LUCIA	08/10/17 15.35.00	08/10/17 15.40.00	5.0
9540	NAPOLI CENTRALE	08/10/17 14.00.00	08/10/17 14.01.00	1.0
9540	ROMA TERMINI	08/10/17 15.10.00	08/10/17 15.04.00	-6.0
9540	FIRENZE S.M.N.	08/10/17 16.51.00	08/10/17 16.58.00	7.0
9540	BOLOGNA C.LE/AV	08/10/17 17.35.00	08/10/17 17.42.30	7.5
9540	MILANO CENTRALE	08/10/17 18.42.00	08/10/17 18.51.30	9.5
9540	TORINO PORTA SUSA	08/10/17 19.48.00	08/10/17 19.52.30	4.5
9540	TORINO P.NUOVA	08/10/17 20.00.00	08/10/17 20.03.00	3.0
9562	NAPOLI CENTRALE	08/10/17 19.00.00	08/10/17 19.06.30	6.5
9562	ROMA TERMINI	08/10/17 20.10.00	08/10/17 20.09.00	-1.0
9562	ROMA TIBURTINA	08/10/17 20.27.00	08/10/17 20.32.00	5.0
9562	FIRENZE S.M.N.	08/10/17 21.51.00	08/10/17 21.56.00	5.0
