Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
9520	NAPOLI CENTRALE	27/12/17 09.00.00	27/12/17 09.02.00	2.0
9520	ROMA TERMINI	27/12/17 10.10.00	27/12/17 10.14.00	4.0
9520	ROMA TIBURTINA	27/12/17 10.27.00	27/12/17 10.38.30	11.5
9520	FIRENZE S.M.N.	27/12/17 11.51.00	27/12/17 12.06.30	15.5
9520	BOLOGNA C.LE/AV	27/12/17 12.35.00	27/12/17 12.54.30	19.5
9520	MILANO CENTRALE	27/12/17 13.40.00	27/12/17 13.58.00	18.0
8432	FIUMICINO AEROPORTO	27/12/17 11.08.00	27/12/17 11.09.30	1.5
8432	ROMA TERMINI	27/12/17 11.40.00	27/12/17 11.43.00	3.0
8432	ROMA TIBURTINA	27/12/17 11.58.00	27/12/17 12.09.00	11.0
8432	FIRENZE S.M.N.	27/12/17 13.22.00	27/12/17 13.30.00	8.0
8432	BOLOGNA C.LE/AV	27/12/17 14.05.00	27/12/17 14.12.30	7.5
8432	PADOVA	27/12/17 15.07.00	27/12/17 15.07.30	0.5
8432	VENEZIA MESTRE	27/12/17 15.23.00	27/12/17 15.32.30	9.5
8432	VENEZIA SANTA LUCIA	27/12/17 15.35.00	27/12/17 15.46.30	11.5
9540	NAPOLI CENTRALE	27/12/17 14.00.00	27/12/17 14.02.30	2.5
9540	ROMA TERMINI	27/12/17 15.10.00	27/12/17 15.08.00	-2.0
9540	ROMA TIBURTINA	27/12/17 15.27.00	27/12/17 15.37.30	10.5
9540	FIRENZE S.M.N.	27/12/17 16.51.00	27/12/17 17.05.30	14.5
9540	BOLOGNA C.LE/AV	27/12/17 17.35.00	27/12/17 17.48.00	13.0
9540	MILANO CENTRALE	27/12/17 18.42.00	27/12/17 18.53.00	11.0
9540	TORINO PORTA SUSA	27/12/17 19.48.00	27/12/17 19.54.30	6.5
9540	TORINO P.NUOVA	27/12/17 20.00.00	27/12/17 20.05.30	5.5
9562	NAPOLI CENTRALE	27/12/17 19.00.00	27/12/17 19.00.30	0.5
9562	ROMA TERMINI	27/12/17 20.10.00	27/12/17 20.06.30	-3.5
9562	ROMA TIBURTINA	27/12/17 20.27.00	27/12/17 20.25.30	-1.5
9502	FIRENZE S.M.N.	27/12/17 07.30.00	27/12/17 07.33.00	3.0
9502	BOLOGNA C.LE/AV	27/12/17 08.05.00	27/12/17 08.08.00	3.0
9502	MILANO CENTRALE	27/12/17 09.10.00	27/12/17 09.23.30	13.5
9500	AREZZO	27/12/17 06.04.00	27/12/17 06.06.30	2.5
9500	FIRENZE S.M.N.	27/12/17 06.34.00	27/12/17 06.38.00	4.0
9500	BOLOGNA C.LE/AV	27/12/17 07.18.00	27/12/17 07.19.30	1.5
9500	REGGIO EMILIA AV	27/12/17 07.40.00	27/12/17 07.46.30	6.5
9500	MILANO CENTRALE	27/12/17 08.30.00	27/12/17 08.42.30	12.5
9500	TORINO PORTA SUSA	27/12/17 09.44.00	27/12/17 09.47.30	3.5
9500	TORINO P.NUOVA	27/12/17 09.55.00	27/12/17 09.59.30	4.5
9566	ROMA TERMINI	27/12/17 07.05.00	27/12/17 07.06.00	1.0
9566	ROMA TIBURTINA	27/12/17 07.13.00	27/12/17 07.12.30	-0.5
9566	FIRENZE S.M.N.	27/12/17 08.36.00	27/12/17 08.38.00	2.0
9566	BOLOGNA C.LE/AV	27/12/17 09.20.00	27/12/17 09.18.00	-2.0
9566	REGGIO EMILIA AV	27/12/17 09.42.00	27/12/17 09.43.30	1.5
9566	MILANO ROGOREDO	27/12/17 10.22.00	27/12/17 10.20.30	-1.5
9566	MILANO PORTA GARIBALDI	27/12/17 10.42.00	27/12/17 10.42.00	0.0
9566	TORINO PORTA SUSA	27/12/17 11.30.00	27/12/17 11.27.00	-3.0
9566	TORINO P.NUOVA	27/12/17 11.40.00	27/12/17 11.36.00	-4.0
9544	NAPOLI CENTRALE	27/12/17 15.00.00	27/12/17 15.01.00	1.0
9544	ROMA TERMINI	27/12/17 16.10.00	27/12/17 16.08.00	-2.0
9544	ROMA TIBURTINA	27/12/17 16.27.00	27/12/17 16.32.30	5.5
9544	FIRENZE S.M.N.	27/12/17 17.51.00	27/12/17 17.59.30	8.5
9544	BOLOGNA C.LE/AV	27/12/17 18.35.00	27/12/17 18.43.00	8.0
9544	MILANO CENTRALE	27/12/17 19.40.00	27/12/17 19.48.00	8.0
8434	ROMA TERMINI	27/12/17 12.50.00	27/12/17 12.50.00	0.0
8434	ROMA TIBURTINA	27/12/17 12.58.00	27/12/17 12.56.30	-1.5
8434	FIRENZE S.M.N.	27/12/17 14.22.00	27/12/17 14.21.30	-0.5
8434	BOLOGNA C.LE/AV	27/12/17 15.05.00	27/12/17 15.05.00	0.0
8434	PADOVA	27/12/17 16.07.00	27/12/17 16.14.00	7.0
8434	VENEZIA MESTRE	27/12/17 16.23.00	27/12/17 16.30.30	7.5
8434	VENEZIA SANTA LUCIA	27/12/17 16.35.00	27/12/17 16.40.00	5.0
9446	NAPOLI CENTRALE	27/12/17 16.30.00	27/12/17 16.32.00	2.0
9446	ROMA TERMINI	27/12/17 17.40.00	27/12/17 17.47.00	7.0
9446	ROMA TIBURTINA	27/12/17 17.58.00	27/12/17 18.04.00	6.0
9446	FIRENZE S.M.N.	27/12/17 19.22.00	27/12/17 19.43.00	21.0
9446	BOLOGNA C.LE/AV	27/12/17 20.05.00	27/12/17 20.28.30	23.5
9446	PADOVA	27/12/17 21.07.00	27/12/17 21.31.00	24.0
9446	VENEZIA MESTRE	27/12/17 21.23.00	27/12/17 21.50.00	27.0
3044	FIRENZE S.M.N.	27/12/17 07.10.00	27/12/17 07.12.30	2.5
3044	FIRENZE RIFREDI	27/12/17 07.15.00	27/12/17 07.17.30	2.5
3044	SESTO FIORENTINO	27/12/17 07.21.00	27/12/17 07.22.00	1.0
3044	PRATO CENTRALE	27/12/17 07.27.00	27/12/17 07.29.00	2.0
3044	PRATO PORTA AL SERRAGLIO	27/12/17 07.32.00	27/12/17 07.33.30	1.5
3044	PISTOIA	27/12/17 07.44.00	27/12/17 07.44.00	0.0
3044	MONTECATINI TERME	27/12/17 07.58.00	27/12/17 08.00.00	2.0
3044	MONTECATINI CENTRO	27/12/17 08.00.00	27/12/17 08.05.00	5.0
3044	PESCIA	27/12/17 08.08.00	27/12/17 08.10.00	2.0
3044	ALTOPASCIO	27/12/17 08.16.00	27/12/17 08.19.30	3.5
3044	LUCCA	27/12/17 08.29.00	27/12/17 08.30.00	1.0
3044	VIAREGGIO	27/12/17 08.50.00	27/12/17 08.50.00	0.0
9560	ROMA TERMINI	27/12/17 19.35.00	27/12/17 19.42.00	7.0
9560	ROMA TIBURTINA	27/12/17 19.43.00	27/12/17 19.48.00	5.0
9560	FIRENZE S.M.N.	27/12/17 21.07.00	27/12/17 21.18.00	11.0
9580	ROMA TERMINI	27/12/17 18.05.00	27/12/17 18.05.00	0.0
9580	ROMA TIBURTINA	27/12/17 18.13.00	27/12/17 18.17.30	4.5
9580	FIRENZE S.M.N.	27/12/17 19.36.00	27/12/17 19.59.00	23.0
9580	BOLOGNA C.LE/AV	27/12/17 20.20.00	27/12/17 20.35.30	15.5
