Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
9520	NAPOLI CENTRALE	26/10/17 09.00.00	26/10/17 09.01.00	1.0
9520	ROMA TERMINI	26/10/17 10.10.00	26/10/17 10.12.00	2.0
9520	ROMA TIBURTINA	26/10/17 10.27.00	26/10/17 10.28.30	1.5
9520	FIRENZE S.M.N.	26/10/17 11.51.00	26/10/17 11.58.30	7.5
9520	BOLOGNA C.LE/AV	26/10/17 12.35.00	26/10/17 12.41.00	6.0
9520	MILANO CENTRALE	26/10/17 13.40.00	26/10/17 13.43.00	3.0
8432	FIUMICINO AEROPORTO	26/10/17 11.08.00	26/10/17 11.09.00	1.0
8432	ROMA TERMINI	26/10/17 11.40.00	26/10/17 11.44.00	4.0
8432	ROMA TIBURTINA	26/10/17 11.58.00	26/10/17 12.01.30	3.5
8432	FIRENZE S.M.N.	26/10/17 13.22.00	26/10/17 13.22.00	0.0
8432	BOLOGNA C.LE	26/10/17 14.07.00	26/10/17 14.09.00	2.0
8432	PADOVA	26/10/17 15.07.00	26/10/17 15.12.30	5.5
8432	VENEZIA MESTRE	26/10/17 15.23.00	26/10/17 15.32.00	9.0
8432	VENEZIA SANTA LUCIA	26/10/17 15.35.00	26/10/17 15.40.30	5.5
9540	NAPOLI CENTRALE	26/10/17 14.00.00	26/10/17 14.02.30	2.5
9540	ROMA TERMINI	26/10/17 15.10.00	26/10/17 15.03.00	-7.0
9540	FIRENZE S.M.N.	26/10/17 16.51.00	26/10/17 16.53.00	2.0
9540	BOLOGNA C.LE/AV	26/10/17 17.35.00	26/10/17 18.02.30	27.5
9540	MILANO CENTRALE	26/10/17 18.42.00	26/10/17 19.03.30	21.5
9540	TORINO PORTA SUSA	26/10/17 19.48.00	26/10/17 20.05.00	17.0
9540	TORINO P.NUOVA	26/10/17 20.00.00	26/10/17 20.15.00	15.0
9562	NAPOLI CENTRALE	26/10/17 19.00.00	26/10/17 19.01.00	1.0
9562	ROMA TERMINI	26/10/17 20.10.00	26/10/17 20.04.00	-6.0
9562	ROMA TIBURTINA	26/10/17 20.27.00	26/10/17 20.26.30	-0.5
9502	FIRENZE S.M.N.	26/10/17 07.30.00	26/10/17 07.30.30	0.5
9502	BOLOGNA C.LE/AV	26/10/17 08.05.00	26/10/17 08.06.30	1.5
9502	MILANO CENTRALE	26/10/17 09.10.00	26/10/17 09.16.00	6.0
9500	AREZZO	26/10/17 06.11.00	26/10/17 06.11.30	0.5
9500	FIRENZE S.M.N.	26/10/17 06.44.00	26/10/17 06.48.30	4.5
9500	BOLOGNA C.LE/AV	26/10/17 07.28.00	26/10/17 07.30.00	2.0
9500	REGGIO EMILIA AV	26/10/17 07.50.00	26/10/17 07.57.00	7.0
9500	MILANO CENTRALE	26/10/17 08.40.00	26/10/17 08.45.30	5.5
9566	ROMA TERMINI	26/10/17 07.05.00	26/10/17 07.06.00	1.0
9566	ROMA TIBURTINA	26/10/17 07.13.00	26/10/17 07.12.00	-1.0
9566	FIRENZE S.M.N.	26/10/17 08.36.00	26/10/17 08.39.30	3.5
