trainNr, delay
20533,3.440476190476191
20453,4.304568527918783
8523,5.139931740614335
20760,5.109467455621302
20573,4.899515738498788
20595,5.696078431372549
20527,5.36182108626198
20758,5.011744966442954
20559,4.616923076923077
20756,5.35445205479452
20567,5.513888888888891
11547,5.194623655913978
2943,4.955056179775281
597,6.233070866141733
11409,5.94613434727503
8527,5.469135802469136
8811,7.263796909492275
8525,5.952868852459017
6419,6.653846153846154
