data	treno	stazione	arr_prog	arr_eff	ritardo
22-01-2018,20500	MODENA	22/01/18 05.49.00	22/01/18 05.51.00	2.0
22-01-2018,20500	CARPI	22/01/18 06.00.00	22/01/18 06.02.00	2.0
22-01-2018,20500	ROLO NOVI FABBRICO	22/01/18 06.08.00	22/01/18 06.11.00	3.0
22-01-2018,20500	VILLANOVA DI REGGIOLO	22/01/18 06.28.30	22/01/18 06.31.00	2.5
22-01-2018,20500	GONZAGA-REGGIOLO	22/01/18 06.34.00	22/01/18 06.34.30	0.5
22-01-2018,20500	PALIDANO	22/01/18 06.40.30	22/01/18 06.41.30	1.0
22-01-2018,20500	SUZZARA	22/01/18 06.47.00	22/01/18 06.45.00	-2.0
22-01-2018,20500	ROMANORE	22/01/18 06.59.00	22/01/18 07.00.00	1.0
22-01-2018,20500	LEVATA	22/01/18 07.05.30	22/01/18 07.09.00	3.5
22-01-2018,20500	BORGOCHIESANUOVA	22/01/18 07.08.30	22/01/18 07.11.00	2.5
22-01-2018,20500	MANTOVA	22/01/18 07.15.00	22/01/18 07.14.30	-0.5
22-01-2018,20532	MODENA	22/01/18 12.09.00	22/01/18 12.10.00	1.0
22-01-2018,20532	CARPI	22/01/18 12.22.00	22/01/18 12.22.30	0.5
22-01-2018,20532	ROLO NOVI FABBRICO	22/01/18 12.34.00	22/01/18 12.34.30	0.5
22-01-2018,20532	VILLANOVA DI REGGIOLO	22/01/18 12.40.30	22/01/18 12.40.30	0.0
22-01-2018,20532	GONZAGA-REGGIOLO	22/01/18 12.44.30	22/01/18 12.44.00	-0.5
22-01-2018,20532	PALIDANO	22/01/18 12.49.30	22/01/18 12.51.30	2.0
22-01-2018,20532	SUZZARA	22/01/18 12.54.00	22/01/18 12.54.30	0.5
22-01-2018,20532	ROMANORE	22/01/18 13.01.00	22/01/18 13.03.00	2.0
22-01-2018,20532	LEVATA	22/01/18 13.07.30	22/01/18 13.11.30	4.0
22-01-2018,20532	BORGOCHIESANUOVA	22/01/18 13.10.30	22/01/18 13.13.30	3.0
22-01-2018,20532	MANTOVA	22/01/18 13.17.00	22/01/18 13.16.00	-1.0
22-01-2018,20751	VERONA PORTA NUOVA	22/01/18 13.30.00	22/01/18 13.32.00	2.0
22-01-2018,20751	DOSSOBUONO	22/01/18 13.38.00	22/01/18 13.42.00	4.0
22-01-2018,20751	VILLAFRANCA DI VERONA	22/01/18 13.46.00	22/01/18 13.49.00	3.0
