data	treno	stazione	arr_prog	arr_eff	ritardo
22-01-2018,6511	FERRARA	22/01/18 09.22.00	22/01/18 09.22.30	0.5
22-01-2018,6511	MONTESANTO	22/01/18 09.35.00	22/01/18 09.38.30	3.5
22-01-2018,6511	PORTOMAGGIORE	22/01/18 09.42.00	22/01/18 09.44.30	2.5
22-01-2018,6511	ARGENTA	22/01/18 09.51.00	22/01/18 09.52.30	1.5
22-01-2018,6511	LAVEZZOLA	22/01/18 09.58.00	22/01/18 09.59.30	1.5
22-01-2018,6511	VOLTANA	22/01/18 10.04.00	22/01/18 10.07.30	3.5
22-01-2018,6511	ALFONSINE	22/01/18 10.12.00	22/01/18 10.15.00	3.0
22-01-2018,6511	MEZZANO	22/01/18 10.19.00	22/01/18 10.21.30	2.5
22-01-2018,6511	RAVENNA	22/01/18 10.30.00	22/01/18 10.30.30	0.5
22-01-2018,6477	BOLOGNA C.LE	22/01/18 12.06.00	22/01/18 12.08.00	2.0
22-01-2018,6477	BOLOGNA SAN VITALE	22/01/18 12.10.00	22/01/18 12.11.30	1.5
22-01-2018,6477	S.LAZZARO DI SAVENA	22/01/18 12.13.00	22/01/18 12.16.00	3.0
22-01-2018,6477	OZZANO DELL'EMILIA	22/01/18 12.19.00	22/01/18 12.21.00	2.0
22-01-2018,6477	CASTEL S.PIETRO TERME	22/01/18 12.27.00	22/01/18 12.26.30	-0.5
22-01-2018,6477	IMOLA	22/01/18 12.34.00	22/01/18 12.33.00	-1.0
22-01-2018,6477	CASTELBOLOGNESE	22/01/18 12.41.00	22/01/18 12.42.00	1.0
22-01-2018,6477	SOLAROLO	22/01/18 12.47.00	22/01/18 12.48.30	1.5
22-01-2018,6477	LUGO	22/01/18 12.58.00	22/01/18 12.58.00	0.0
22-01-2018,6477	BAGNACAVALLO	22/01/18 13.04.00	22/01/18 13.05.30	1.5
22-01-2018,6477	RUSSI	22/01/18 13.10.00	22/01/18 13.11.30	1.5
22-01-2018,6477	GODO	22/01/18 13.14.00	22/01/18 13.15.30	1.5
22-01-2018,6477	RAVENNA	22/01/18 13.27.00	22/01/18 13.26.30	-0.5
22-01-2018,8852	ROMA TERMINI	22/01/18 17.38.00	22/01/18 17.38.00	0.0
22-01-2018,2891	VOGHERA	22/01/18 07.01.00	22/01/18 07.02.30	1.5
22-01-2018,2891	STRADELLA	22/01/18 07.17.00	22/01/18 07.18.00	1.0
22-01-2018,2891	CASTEL S.GIOVANNI	22/01/18 07.25.00	22/01/18 07.28.00	3.0
22-01-2018,2891	S.NICOLO'	22/01/18 07.37.00	22/01/18 07.38.30	1.5
22-01-2018,2891	PIACENZA	22/01/18 07.46.00	22/01/18 07.46.30	0.5
22-01-2018,2891	FIORENZUOLA	22/01/18 08.04.00	22/01/18 08.06.00	2.0
22-01-2018,2891	FIDENZA	22/01/18 08.13.00	22/01/18 08.15.00	2.0
22-01-2018,2891	PARMA	22/01/18 08.28.00	22/01/18 08.29.00	1.0
22-01-2018,2891	REGGIO EMILIA	22/01/18 08.45.00	22/01/18 08.46.00	1.0
22-01-2018,2891	MODENA	22/01/18 08.59.00	22/01/18 09.00.30	1.5
22-01-2018,2891	CASTELFRANCO D'EMILIA	22/01/18 09.07.00	22/01/18 09.10.30	3.5
