trainNr, delay
8810,7.252976190476192
2276,4.860491071428572
2130,6.103650586701434
11416,5.122222222222223
2128,5.872641509433962
752,4.111111111111111
610,6.100383631713555
2136,7.095779220779221
2134,5.324200913242009
612,4.611111111111111
8802,5.672676837725381
8824,8.158878504672897
11520,5.0375
8822,6.754014598540143
604,6.1831641285956
758,5.572413793103448
606,5.50414201183432
11532,3.8571428571428568
9806,6.072599531615925
