day,timeslot_delay
22-01-2018,6.066666666666669
23-12-2017,5.485611510791366
27-09-2017,4.636363636363634
07-01-2018,4.4983922829582
27-11-2017,4.594594594594593
18-10-2017,4.637195121951217
08-12-2017,4.637195121951217
03-02-2018,4.533219761499148
14-11-2017,4.442161339421612
20-10-2017,4.282697547683918
01-11-2017,4.111528822055138
07-02-2018,4.049208144796386
18-11-2017,3.975077881619937
24-10-2017,3.9947817836812107
14-12-2017,3.9947817836812107
05-10-2017,4.040174672489086
26-01-2018,4.007340946166395
27-12-2017,3.9881769641495053
17-12-2017,3.943001443001446
10-10-2017,4.052489905787345
29-01-2018,4.074026802807918
04-11-2017,4.029141104294482
23-11-2017,3.9841735052754963
01-12-2017,4.083749306711036
09-10-2017,4.046031746031743
03-01-2018,4.00588536335722
05-12-2017,3.9948377581120926
12-02-2018,3.9892051030422
20-12-2017,3.987197724039829
17-01-2018,3.968493150684929
14-10-2017,3.9073008849557485
08-11-2017,3.8908704883227165
13-11-2017,3.921708912510224
02-10-2017,3.9454760964045845
19-10-2017,3.9965688143347307
28-09-2017,3.9968669369701404
04-02-2018,3.9622437971952564
06-01-2018,3.966374781085815
07-12-2017,4.01362397820164
30-11-2017,4.056769281694798
23-01-2018,4.031371280724455
24-12-2017,4.031851151056447
10-01-2018,4.031851151056447
27-01-2018,4.036198398028344
28-12-2017,4.006632499246309
23-10-2017,4.0299559471365685
17-11-2017,4.052774599542334
02-11-2017,4.021678321678321
06-10-2017,4.002592794759823
13-12-2017,3.980106809078772
16-12-2017,4.034778094990916
27-10-2017,4.006480304955529
08-02-2018,3.9756521739130464
31-01-2018,4.042222761465662
05-11-2017,4.026183041076149
11-10-2017,3.998587238050387
22-11-2017,4.001959880101451
04-12-2017,4.023116824537663
15-10-2017,4.004442470013329
26-11-2017,3.9977099236641216
02-01-2018,3.9726352079293226
21-12-2017,4.005285412262157
09-11-2017,4.005285412262157
18-01-2018,4.023212435233161
29-11-2017,4.040215841987369
01-02-2018,4.067904933093674
29-09-2017,4.0709803921568675
24-01-2018,4.0602165087956665
25-12-2017,4.0679223744292266
03-10-2017,4.053527980535275
12-12-2017,4.082121156324811
22-10-2017,4.064979978157996
29-12-2017,4.058908045977009
07-10-2017,4.06350468115174
28-01-2018,4.04638186573671
16-11-2017,4.044173255414231
03-11-2017,4.033797554347831
05-02-2018,4.023062730627304
09-01-2018,4.020036429872492
15-01-2018,3.996240601503761
30-12-2017,3.985453369969295
06-11-2017,3.9932076074796194
15-12-2017,4.066336166194526
30-01-2018,4.0615396554400105
10-02-2018,4.050612557427261
21-11-2017,4.0568319226118446
01-01-2018,4.087783412887837
09-02-2018,4.081355932203388
12-10-2017,4.081355932203388
26-10-2017,4.089644625691823
16-10-2017,4.077985611510794
30-09-2017,4.067471590909096
05-01-2018,4.066236317709788
19-01-2018,4.052598665925515
31-10-2017,4.039298004129388
20-01-2018,4.0259970055805105
22-12-2017,4.024667293991133
19-12-2017,4.051547761392316
25-11-2017,4.054586012334344
08-01-2018,4.046039797112755
26-09-2017,4.042807558812186
02-02-2018,4.045015873015875
21-01-2018,4.033526594403827
04-10-2017,4.034809731752964
15-11-2017,4.048241826033313
17-10-2017,4.05098925256473
28-11-2017,4.080717218063269
08-10-2017,4.069118351701012
06-02-2018,4.089690354727718
11-12-2017,4.118302262867869
21-10-2017,4.104236796285549
25-01-2018,4.097153394030186
26-12-2017,4.082009372499708
20-11-2017,4.090203850509628
16-01-2018,4.091449730700182
07-11-2017,4.1075364577535245
31-12-2017,4.1008291873963465
02-12-2017,4.09439139501702
11-02-2018,4.09252998909487
25-10-2017,4.082323669407188
19-11-2017,4.080866580866579
04-01-2018,4.074622099212262
30-10-2017,4.061345158906134
24-11-2017,4.055526508417856
13-10-2017,4.048637729203357
06-12-2017,4.050092288761282
01-10-2017,4.04305683093562
18-12-2017,4.0538080307474464
