data	treno	stazione	arr_prog	arr_eff	ritardo
22-01-2018,11428	FUNO CENTERGROSS	22/01/18 09.56.00	22/01/18 09.59.30	3.5
22-01-2018,11428	S.GIORGIO P.	22/01/18 10.01.00	22/01/18 10.04.00	3.0
22-01-2018,11428	S.PIETRO IN CASALE	22/01/18 10.07.00	22/01/18 10.11.30	4.5
22-01-2018,11428	GALLIERA	22/01/18 10.12.00	22/01/18 10.18.00	6.0
22-01-2018,11428	POGGIO RENATICO	22/01/18 10.17.00	22/01/18 10.20.30	3.5
22-01-2018,11428	CORONELLA	22/01/18 10.22.00	22/01/18 10.26.00	4.0
22-01-2018,11428	FERRARA	22/01/18 10.28.00	22/01/18 10.33.30	5.5
22-01-2018,2248	BOLOGNA C.LE	22/01/18 21.20.00	22/01/18 21.21.00	1.0
22-01-2018,35775	ROMA TERMINI	21/01/18 22.35.00	21/01/18 22.45.00	10.0
22-01-2018,35775	CHIUSI C.T.	22/01/18 00.05.00	22/01/18 00.08.00	3.0
22-01-2018,35775	TERONTOLA CORTONA	22/01/18 00.23.00	22/01/18 00.26.00	3.0
22-01-2018,35775	AREZZO	22/01/18 00.45.00	22/01/18 00.47.00	2.0
22-01-2018,35775	FIRENZE CAMPO MARTE	22/01/18 01.44.00	22/01/18 01.40.30	-3.5
22-01-2018,35775	BOLOGNA C.LE	22/01/18 03.48.00	22/01/18 03.53.30	5.5
22-01-2018,35775	FERRARA	22/01/18 04.24.00	22/01/18 04.30.30	6.5
22-01-2018,35775	ROVIGO	22/01/18 04.46.00	22/01/18 04.53.30	7.5
22-01-2018,35775	MONSELICE	22/01/18 04.59.00	22/01/18 05.06.30	7.5
22-01-2018,35775	TERME EUGANEE-ABANO-MONTEGR.	22/01/18 05.09.00	22/01/18 05.14.30	5.5
22-01-2018,35775	PADOVA	22/01/18 05.25.00	22/01/18 05.26.00	1.0
22-01-2018,35775	VENEZIA MESTRE	22/01/18 05.48.00	22/01/18 05.45.30	-2.5
22-01-2018,35775	VENEZIA SANTA LUCIA	22/01/18 06.00.00	22/01/18 06.01.30	1.5
22-01-2018,35775	TREVISO C.	22/01/18 07.13.00	22/01/18 07.12.00	-1.0
22-01-2018,35775	CONEGLIANO	22/01/18 07.36.00	22/01/18 07.34.30	-1.5
22-01-2018,35775	SACILE	22/01/18 07.49.00	22/01/18 07.47.30	-1.5
22-01-2018,35775	PORDENONE	22/01/18 08.01.00	22/01/18 07.58.30	-2.5
22-01-2018,35775	CASARSA	22/01/18 08.14.00	22/01/18 08.12.30	-1.5
22-01-2018,35775	CODROIPO	22/01/18 08.23.00	22/01/18 08.22.00	-1.0
22-01-2018,35775	UDINE	22/01/18 08.39.00	22/01/18 08.40.00	1.0
22-01-2018,35775	GORIZIA CENTRALE	22/01/18 09.08.00	22/01/18 09.04.00	-4.0
22-01-2018,35775	MONFALCONE	22/01/18 09.30.00	22/01/18 09.28.00	-2.0
22-01-2018,35775	TRIESTE CENTRALE	22/01/18 09.56.00	22/01/18 09.53.30	-2.5
22-01-2018,2224	BOLOGNA C.LE	22/01/18 07.20.00	22/01/18 07.24.00	4.0
22-01-2018,2224	S.PIETRO IN CASALE	22/01/18 07.34.00	22/01/18 07.37.30	3.5
22-01-2018,2224	FERRARA	22/01/18 07.49.00	22/01/18 07.52.30	3.5
22-01-2018,2224	ROVIGO	22/01/18 08.08.00	22/01/18 08.12.30	4.5
22-01-2018,2224	MONSELICE	22/01/18 08.26.00	22/01/18 08.27.30	1.5
22-01-2018,2224	TERME EUGANEE-ABANO-MONTEGR.	22/01/18 08.34.00	22/01/18 08.35.30	1.5
22-01-2018,2224	PADOVA	22/01/18 08.45.00	22/01/18 08.46.00	1.0
22-01-2018,2224	VENEZIA MESTRE	22/01/18 09.03.00	22/01/18 09.07.30	4.5
22-01-2018,2224	VENEZIA SANTA LUCIA	22/01/18 09.18.00	22/01/18 09.22.30	4.5
22-01-2018,2246	BOLOGNA C.LE	22/01/18 19.20.00	22/01/18 19.21.30	1.5
22-01-2018,2246	S.PIETRO IN CASALE	22/01/18 19.34.00	22/01/18 19.34.00	0.0
22-01-2018,2246	FERRARA	22/01/18 19.49.00	22/01/18 19.48.30	-0.5
22-01-2018,2246	ROVIGO	22/01/18 20.08.00	22/01/18 20.12.00	4.0
22-01-2018,2246	MONSELICE	22/01/18 20.26.00	22/01/18 20.28.30	2.5
22-01-2018,2246	TERME EUGANEE-ABANO-MONTEGR.	22/01/18 20.34.00	22/01/18 20.36.00	2.0
22-01-2018,2246	PADOVA	22/01/18 20.49.00	22/01/18 20.45.30	-3.5
22-01-2018,2246	VENEZIA MESTRE	22/01/18 21.06.00	22/01/18 21.08.30	2.5
22-01-2018,2246	VENEZIA SANTA LUCIA	22/01/18 21.18.00	22/01/18 21.18.00	0.0
22-01-2018,2222	BOLOGNA C.LE	22/01/18 06.20.00	22/01/18 06.22.00	2.0
22-01-2018,2222	S.PIETRO IN CASALE	22/01/18 06.34.00	22/01/18 06.36.30	2.5
22-01-2018,2222	FERRARA	22/01/18 06.49.00	22/01/18 06.51.30	2.5
22-01-2018,2222	ROVIGO	22/01/18 07.08.00	22/01/18 07.13.30	5.5
22-01-2018,2222	MONSELICE	22/01/18 07.26.00	22/01/18 07.34.00	8.0
22-01-2018,2222	TERME EUGANEE-ABANO-MONTEGR.	22/01/18 07.34.00	22/01/18 07.41.00	7.0
22-01-2018,2222	PADOVA	22/01/18 07.49.00	22/01/18 07.55.00	6.0
22-01-2018,2222	VENEZIA MESTRE	22/01/18 08.06.00	22/01/18 08.12.30	6.5
22-01-2018,2222	VENEZIA SANTA LUCIA	22/01/18 08.18.00	22/01/18 08.30.30	12.5
22-01-2018,2244	BOLOGNA C.LE	22/01/18 18.20.00	22/01/18 18.22.30	2.5
22-01-2018,2244	S.PIETRO IN CASALE	22/01/18 18.34.00	22/01/18 18.35.00	1.0
22-01-2018,2244	FERRARA	22/01/18 18.49.00	22/01/18 18.48.30	-0.5
22-01-2018,2244	ROVIGO	22/01/18 19.08.00	22/01/18 19.11.00	3.0
22-01-2018,2244	MONSELICE	22/01/18 19.26.00	22/01/18 19.33.30	7.5
22-01-2018,2244	TERME EUGANEE-ABANO-MONTEGR.	22/01/18 19.34.00	22/01/18 19.41.00	7.0
22-01-2018,2244	PADOVA	22/01/18 19.58.00	22/01/18 20.00.30	2.5
22-01-2018,2244	VENEZIA MESTRE	22/01/18 20.16.00	22/01/18 20.18.30	2.5
22-01-2018,2244	VENEZIA SANTA LUCIA	22/01/18 20.30.00	22/01/18 20.31.30	1.5
22-01-2018,11484	BOLOGNA C.LE	22/01/18 17.27.00	22/01/18 17.29.00	2.0
22-01-2018,11484	BOLOGNA CORTICELLA	22/01/18 17.34.00	22/01/18 17.36.00	2.0
22-01-2018,11484	CASTELMAGGIORE	22/01/18 17.38.00	22/01/18 17.38.30	0.5
22-01-2018,11484	FUNO CENTERGROSS	22/01/18 17.43.00	22/01/18 17.44.00	1.0
22-01-2018,11484	S.GIORGIO P.	22/01/18 17.49.00	22/01/18 17.48.30	-0.5
22-01-2018,11484	S.PIETRO IN CASALE	22/01/18 17.55.00	22/01/18 17.54.00	-1.0
22-01-2018,11484	GALLIERA	22/01/18 18.01.00	22/01/18 18.03.00	2.0
22-01-2018,11484	POGGIO RENATICO	22/01/18 18.06.00	22/01/18 18.06.00	0.0
22-01-2018,11484	CORONELLA	22/01/18 18.11.00	22/01/18 18.12.00	1.0
22-01-2018,11484	FERRARA	22/01/18 18.16.00	22/01/18 18.17.00	1.0
22-01-2018,11484	PONTELAGOSCURO	22/01/18 18.20.00	22/01/18 18.22.00	2.0
22-01-2018,11484	OCCHIOBELLO	22/01/18 18.24.00	22/01/18 18.25.30	1.5
22-01-2018,11484	POLESELLA	22/01/18 18.32.00	22/01/18 18.33.30	1.5
22-01-2018,11484	ARQUA`	22/01/18 18.37.00	22/01/18 18.46.00	9.0
22-01-2018,11484	ROVIGO	22/01/18 18.43.00	22/01/18 18.48.00	5.0
22-01-2018,9416	NAPOLI CENTRALE	22/01/18 09.15.00	22/01/18 09.16.00	1.0
22-01-2018,9416	ROMA TERMINI	22/01/18 10.22.00	22/01/18 10.16.30	-5.5
22-01-2018,9416	ROMA TIBURTINA	22/01/18 10.43.00	22/01/18 10.45.00	2.0
22-01-2018,9416	FIRENZE S.M.N.	22/01/18 12.07.00	22/01/18 12.14.30	7.5
22-01-2018,9416	BOLOGNA C.LE/AV	22/01/18 12.50.00	22/01/18 12.53.30	3.5
22-01-2018,9416	FERRARA	22/01/18 13.17.00	22/01/18 13.19.00	2.0
22-01-2018,9416	PADOVA	22/01/18 13.52.00	22/01/18 13.58.00	6.0
22-01-2018,9416	VENEZIA MESTRE	22/01/18 14.08.00	22/01/18 14.14.30	6.5
22-01-2018,9416	VENEZIA SANTA LUCIA	22/01/18 14.20.00	22/01/18 14.27.00	7.0
22-01-2018,11486	BOLOGNA C.LE	22/01/18 18.28.00	22/01/18 18.31.00	3.0
22-01-2018,11486	BOLOGNA CORTICELLA	22/01/18 18.35.00	22/01/18 18.37.30	2.5
22-01-2018,11486	CASTELMAGGIORE	22/01/18 18.39.00	22/01/18 18.41.00	2.0
22-01-2018,11486	FUNO CENTERGROSS	22/01/18 18.46.00	22/01/18 18.52.30	6.5
22-01-2018,11486	S.GIORGIO P.	22/01/18 18.51.00	22/01/18 18.53.00	2.0
22-01-2018,11486	S.PIETRO IN CASALE	22/01/18 18.57.00	22/01/18 18.58.00	1.0
22-01-2018,11486	GALLIERA	22/01/18 19.02.00	22/01/18 19.04.30	2.5
22-01-2018,11486	POGGIO RENATICO	22/01/18 19.07.00	22/01/18 19.07.00	0.0
22-01-2018,11486	CORONELLA	22/01/18 19.12.00	22/01/18 19.13.30	1.5
22-01-2018,11486	FERRARA	22/01/18 19.17.00	22/01/18 19.21.00	4.0
22-01-2018,11486	PONTELAGOSCURO	22/01/18 19.26.00	22/01/18 19.27.30	1.5
22-01-2018,11486	OCCHIOBELLO	22/01/18 19.30.00	22/01/18 19.32.30	2.5
22-01-2018,11486	POLESELLA	22/01/18 19.38.00	22/01/18 19.40.00	2.0
22-01-2018,11486	ARQUA`	22/01/18 19.43.00	22/01/18 19.50.30	7.5
22-01-2018,11486	ROVIGO	22/01/18 20.02.00	22/01/18 19.58.00	-4.0
22-01-2018,8828	LECCE	22/01/18 13.03.00	22/01/18 13.04.30	1.5
22-01-2018,8828	BRINDISI	22/01/18 13.24.00	22/01/18 13.25.00	1.0
22-01-2018,8828	BARI CENTRALE	22/01/18 14.26.00	22/01/18 14.23.30	-2.5
22-01-2018,8828	BARLETTA	22/01/18 15.00.00	22/01/18 14.58.30	-1.5
22-01-2018,8828	FOGGIA	22/01/18 15.33.00	22/01/18 15.34.00	1.0
22-01-2018,8828	TERMOLI	22/01/18 16.20.00	22/01/18 16.20.30	0.5
22-01-2018,8828	PESCARA	22/01/18 17.08.00	22/01/18 17.15.00	7.0
22-01-2018,8828	ANCONA	22/01/18 18.19.00	22/01/18 18.22.00	3.0
22-01-2018,8828	PESARO	22/01/18 18.53.00	22/01/18 18.52.00	-1.0
22-01-2018,8828	RIMINI	22/01/18 19.15.00	22/01/18 19.16.30	1.5
22-01-2018,8828	BOLOGNA C.LE	22/01/18 20.12.00	22/01/18 20.09.30	-2.5
22-01-2018,8828	FERRARA	22/01/18 20.41.00	22/01/18 20.39.00	-2.0
22-01-2018,8828	ROVIGO	22/01/18 20.58.00	22/01/18 21.02.30	4.5
22-01-2018,8828	PADOVA	22/01/18 21.38.00	22/01/18 21.23.30	-14.5
22-01-2018,11422	IMOLA	22/01/18 14.02.00	22/01/18 14.04.00	2.0
22-01-2018,11422	CASTEL S.PIETRO TERME	22/01/18 14.09.00	22/01/18 14.10.30	1.5
22-01-2018,11422	VARIGNANA	22/01/18 14.14.00	22/01/18 14.17.00	3.0
22-01-2018,11422	OZZANO DELL'EMILIA	22/01/18 14.18.00	22/01/18 14.20.00	2.0
22-01-2018,11422	S.LAZZARO DI SAVENA	22/01/18 14.24.00	22/01/18 14.25.00	1.0
22-01-2018,11422	BOLOGNA SAN VITALE	22/01/18 14.28.00	22/01/18 14.30.00	2.0
22-01-2018,11422	BOLOGNA C.LE	22/01/18 14.33.00	22/01/18 14.32.00	-1.0
22-01-2018,11422	BOLOGNA CORTICELLA	22/01/18 14.47.00	22/01/18 14.57.30	10.5
22-01-2018,11422	CASTELMAGGIORE	22/01/18 14.50.00	22/01/18 15.00.00	10.0
22-01-2018,11422	FUNO CENTERGROSS	22/01/18 14.53.00	22/01/18 15.02.30	9.5
22-01-2018,11422	S.GIORGIO P.	22/01/18 14.58.00	22/01/18 15.06.00	8.0
22-01-2018,11422	S.PIETRO IN CASALE	22/01/18 15.03.00	22/01/18 15.14.30	11.5
22-01-2018,11422	GALLIERA	22/01/18 15.13.00	22/01/18 15.27.00	14.0
22-01-2018,11422	POGGIO RENATICO	22/01/18 15.18.00	22/01/18 15.30.00	12.0
22-01-2018,11422	FERRARA	22/01/18 15.28.00	22/01/18 15.39.30	11.5
22-01-2018,8408	ROMA TERMINI	22/01/18 06.50.00	22/01/18 06.50.00	0.0
22-01-2018,8408	ROMA TIBURTINA	22/01/18 06.58.00	22/01/18 06.56.30	-1.5
22-01-2018,8408	FIRENZE S.M.N.	22/01/18 08.22.00	22/01/18 08.19.30	-2.5
22-01-2018,8408	BOLOGNA C.LE/AV	22/01/18 09.05.00	22/01/18 09.03.00	-2.0
22-01-2018,8408	FERRARA	22/01/18 09.30.00	22/01/18 09.32.30	2.5
22-01-2018,8408	PADOVA	22/01/18 10.07.00	22/01/18 10.10.30	3.5
22-01-2018,8408	VENEZIA MESTRE	22/01/18 10.23.00	22/01/18 10.29.30	6.5
22-01-2018,8408	VENEZIA SANTA LUCIA	22/01/18 10.35.00	22/01/18 10.39.00	4.0
22-01-2018,8464	ROMA TERMINI	22/01/18 19.50.00	22/01/18 19.52.00	2.0
22-01-2018,8464	ROMA TIBURTINA	22/01/18 19.58.00	22/01/18 19.59.00	1.0
22-01-2018,6422	BOLOGNA C.LE	22/01/18 13.28.00	22/01/18 13.33.00	5.0
22-01-2018,6422	BOLOGNA CORTICELLA	22/01/18 13.35.00	22/01/18 13.40.00	5.0
22-01-2018,6422	CASTELMAGGIORE	22/01/18 13.39.00	22/01/18 13.42.30	3.5
22-01-2018,6422	FUNO CENTERGROSS	22/01/18 13.47.00	22/01/18 13.50.30	3.5
22-01-2018,6422	S.GIORGIO P.	22/01/18 13.52.00	22/01/18 13.53.00	1.0
22-01-2018,6422	S.PIETRO IN CASALE	22/01/18 13.57.00	22/01/18 13.58.00	1.0
22-01-2018,6422	GALLIERA	22/01/18 14.02.00	22/01/18 14.04.30	2.5
22-01-2018,6422	POGGIO RENATICO	22/01/18 14.07.00	22/01/18 14.07.00	0.0
22-01-2018,6422	FERRARA	22/01/18 14.18.00	22/01/18 14.18.00	0.0
22-01-2018,2242	BOLOGNA C.LE	22/01/18 17.20.00	22/01/18 17.22.00	2.0
22-01-2018,2242	S.PIETRO IN CASALE	22/01/18 17.34.00	22/01/18 17.34.00	0.0
22-01-2018,2242	FERRARA	22/01/18 17.49.00	22/01/18 17.48.00	-1.0
22-01-2018,2242	ROVIGO	22/01/18 18.08.00	22/01/18 18.08.30	0.5
22-01-2018,2242	MONSELICE	22/01/18 18.26.00	22/01/18 18.21.30	-4.5
22-01-2018,2242	TERME EUGANEE-ABANO-MONTEGR.	22/01/18 18.34.00	22/01/18 18.33.30	-0.5
22-01-2018,2242	PADOVA	22/01/18 18.49.00	22/01/18 18.44.00	-5.0
22-01-2018,2242	VENEZIA MESTRE	22/01/18 19.06.00	22/01/18 19.08.00	2.0
22-01-2018,2242	VENEZIA SANTA LUCIA	22/01/18 19.18.00	22/01/18 19.18.30	0.5
22-01-2018,2240	BOLOGNA C.LE	22/01/18 16.18.00	22/01/18 16.19.30	1.5
22-01-2018,2240	S.PIETRO IN CASALE	22/01/18 16.34.00	22/01/18 16.32.30	-1.5
22-01-2018,2240	FERRARA	22/01/18 16.49.00	22/01/18 16.49.00	0.0
22-01-2018,2240	ROVIGO	22/01/18 17.08.00	22/01/18 17.11.30	3.5
22-01-2018,2240	MONSELICE	22/01/18 17.26.00	22/01/18 17.27.00	1.0
22-01-2018,2240	TERME EUGANEE-ABANO-MONTEGR.	22/01/18 17.34.00	22/01/18 17.36.00	2.0
22-01-2018,2240	PADOVA	22/01/18 17.49.00	22/01/18 17.45.30	-3.5
22-01-2018,2240	VENEZIA MESTRE	22/01/18 18.06.00	22/01/18 18.10.00	4.0
22-01-2018,2240	VENEZIA SANTA LUCIA	22/01/18 18.18.00	22/01/18 18.20.30	2.5
22-01-2018,2238	BOLOGNA C.LE	22/01/18 15.20.00	22/01/18 15.22.00	2.0
22-01-2018,2238	S.PIETRO IN CASALE	22/01/18 15.34.00	22/01/18 15.35.30	1.5
22-01-2018,2238	FERRARA	22/01/18 15.49.00	22/01/18 15.48.00	-1.0
22-01-2018,2238	ROVIGO	22/01/18 16.08.00	22/01/18 16.09.00	1.0
22-01-2018,2238	MONSELICE	22/01/18 16.26.00	22/01/18 16.20.30	-5.5
