data	treno	stazione	arr_prog	arr_eff	ritardo
22-01-2018,9518	BOLOGNA C.LE/AV	22/01/18 11.35.00	22/01/18 11.41.30	6.5
22-01-2018,9518	MILANO CENTRALE	22/01/18 12.40.00	22/01/18 12.42.00	2.0
22-01-2018,8408	ROMA TERMINI	22/01/18 06.50.00	22/01/18 06.50.00	0.0
22-01-2018,8408	ROMA TIBURTINA	22/01/18 06.58.00	22/01/18 06.56.30	-1.5
22-01-2018,8408	FIRENZE S.M.N.	22/01/18 08.22.00	22/01/18 08.19.30	-2.5
22-01-2018,8408	BOLOGNA C.LE/AV	22/01/18 09.05.00	22/01/18 09.03.00	-2.0
22-01-2018,8408	FERRARA	22/01/18 09.30.00	22/01/18 09.32.30	2.5
22-01-2018,8408	PADOVA	22/01/18 10.07.00	22/01/18 10.10.30	3.5
22-01-2018,8408	VENEZIA MESTRE	22/01/18 10.23.00	22/01/18 10.29.30	6.5
22-01-2018,8408	VENEZIA SANTA LUCIA	22/01/18 10.35.00	22/01/18 10.39.00	4.0
22-01-2018,8508	NAPOLI CENTRALE	22/01/18 07.08.00	22/01/18 07.10.00	2.0
22-01-2018,8508	ROMA TERMINI	22/01/18 08.23.00	22/01/18 08.18.00	-5.0
22-01-2018,8508	FIRENZE CAMPO MARTE	22/01/18 10.01.00	22/01/18 10.03.00	2.0
22-01-2018,8508	BOLOGNA C.LE/AV	22/01/18 10.42.00	22/01/18 10.39.30	-2.5
22-01-2018,8508	VERONA PORTA NUOVA	22/01/18 11.37.00	22/01/18 11.37.30	0.5
22-01-2018,8508	ROVERETO	22/01/18 12.24.00	22/01/18 12.22.30	-1.5
22-01-2018,8508	TRENTO	22/01/18 12.38.00	22/01/18 12.37.00	-1.0
22-01-2018,8508	BOLZANO	22/01/18 13.14.00	22/01/18 13.09.30	-4.5
22-01-2018,9532	NAPOLI CENTRALE	22/01/18 12.00.00	22/01/18 12.01.00	1.0
22-01-2018,9532	ROMA TERMINI	22/01/18 13.07.00	22/01/18 13.05.00	-2.0
22-01-2018,9532	ROMA TIBURTINA	22/01/18 13.27.00	22/01/18 13.26.30	-0.5
22-01-2018,9532	FIRENZE S.M.N.	22/01/18 14.51.00	22/01/18 14.51.00	0.0
22-01-2018,9532	BOLOGNA C.LE/AV	22/01/18 15.35.00	22/01/18 15.34.30	-0.5
22-01-2018,9532	MILANO ROGOREDO	22/01/18 16.31.00	22/01/18 16.31.30	0.5
22-01-2018,9532	MILANO CENTRALE	22/01/18 16.45.00	22/01/18 16.42.30	-2.5
22-01-2018,9430	NAPOLI CENTRALE	22/01/18 12.30.00	22/01/18 12.32.30	2.5
22-01-2018,9430	ROMA TERMINI	22/01/18 13.40.00	22/01/18 13.36.00	-4.0
22-01-2018,9430	ROMA TIBURTINA	22/01/18 13.58.00	22/01/18 13.56.00	-2.0
22-01-2018,9430	FIRENZE S.M.N.	22/01/18 15.22.00	22/01/18 15.22.00	0.0
22-01-2018,9430	BOLOGNA C.LE/AV	22/01/18 16.05.00	22/01/18 16.05.30	0.5
22-01-2018,9430	PADOVA	22/01/18 17.07.00	22/01/18 17.06.00	-1.0
22-01-2018,9430	VENEZIA MESTRE	22/01/18 17.23.00	22/01/18 17.25.30	2.5
22-01-2018,9430	VENEZIA SANTA LUCIA	22/01/18 17.35.00	22/01/18 17.36.30	1.5
22-01-2018,9414	NAPOLI CENTRALE	22/01/18 08.30.00	22/01/18 08.31.30	1.5
22-01-2018,9414	NAPOLI AFRAGOLA	22/01/18 08.42.00	22/01/18 08.41.00	-1.0
22-01-2018,9414	ROMA TERMINI	22/01/18 09.40.00	22/01/18 09.40.00	0.0
22-01-2018,9414	ROMA TIBURTINA	22/01/18 09.58.00	22/01/18 10.01.00	3.0
22-01-2018,9414	FIRENZE S.M.N.	22/01/18 11.22.00	22/01/18 11.21.00	-1.0
22-01-2018,9414	BOLOGNA C.LE/AV	22/01/18 12.05.00	22/01/18 12.04.00	-1.0
22-01-2018,9414	PADOVA	22/01/18 13.07.00	22/01/18 13.03.00	-4.0
22-01-2018,9414	VENEZIA MESTRE	22/01/18 13.23.00	22/01/18 13.22.00	-1.0
22-01-2018,9414	VENEZIA SANTA LUCIA	22/01/18 13.35.00	22/01/18 13.34.00	-1.0
22-01-2018,9514	SALERNO	22/01/18 06.12.00	22/01/18 06.12.30	0.5
22-01-2018,9514	NAPOLI CENTRALE	22/01/18 06.48.00	22/01/18 06.42.00	-6.0
22-01-2018,9514	NAPOLI AFRAGOLA	22/01/18 07.12.00	22/01/18 07.12.00	0.0
22-01-2018,9514	ROMA TERMINI	22/01/18 08.10.00	22/01/18 08.13.00	3.0
22-01-2018,9514	ROMA TIBURTINA	22/01/18 08.27.00	22/01/18 08.28.00	1.0
22-01-2018,9514	FIRENZE S.M.N.	22/01/18 09.51.00	22/01/18 09.51.30	0.5
22-01-2018,9514	BOLOGNA C.LE/AV	22/01/18 10.35.00	22/01/18 10.34.00	-1.0
22-01-2018,9514	MILANO CENTRALE	22/01/18 11.40.00	22/01/18 11.41.00	1.0
22-01-2018,9536	NAPOLI CENTRALE	22/01/18 13.00.00	22/01/18 13.03.00	3.0
22-01-2018,9536	ROMA TERMINI	22/01/18 14.10.00	22/01/18 14.04.00	-6.0
22-01-2018,9536	ROMA TIBURTINA	22/01/18 14.27.00	22/01/18 14.27.30	0.5
22-01-2018,9536	FIRENZE S.M.N.	22/01/18 15.51.00	22/01/18 15.54.00	3.0
22-01-2018,9536	BOLOGNA C.LE/AV	22/01/18 16.35.00	22/01/18 16.34.00	-1.0
22-01-2018,9536	MILANO CENTRALE	22/01/18 17.42.00	22/01/18 17.38.00	-4.0
22-01-2018,9558	SALERNO	22/01/18 17.07.00	22/01/18 17.08.00	1.0
22-01-2018,9558	NAPOLI CENTRALE	22/01/18 17.45.00	22/01/18 17.42.30	-2.5
22-01-2018,9558	ROMA TERMINI	22/01/18 19.07.00	22/01/18 19.12.00	5.0
22-01-2018,9558	ROMA TIBURTINA	22/01/18 19.27.00	22/01/18 19.31.30	4.5
22-01-2018,9578	ROMA TERMINI	22/01/18 16.05.00	22/01/18 16.08.00	3.0
22-01-2018,9578	ROMA TIBURTINA	22/01/18 16.13.00	22/01/18 16.13.00	0.0
22-01-2018,9578	FIRENZE S.M.N.	22/01/18 17.36.00	22/01/18 17.38.30	2.5
22-01-2018,9578	BOLOGNA C.LE/AV	22/01/18 18.20.00	22/01/18 18.15.30	-4.5
22-01-2018,9578	REGGIO EMILIA AV	22/01/18 18.42.00	22/01/18 18.43.00	1.0
22-01-2018,9578	MILANO ROGOREDO	22/01/18 19.22.00	22/01/18 19.27.00	5.0
22-01-2018,9578	MILANO PORTA GARIBALDI	22/01/18 19.42.00	22/01/18 19.44.30	2.5
22-01-2018,9578	TORINO PORTA SUSA	22/01/18 20.30.00	22/01/18 20.33.30	3.5
22-01-2018,9578	TORINO P.NUOVA	22/01/18 20.40.00	22/01/18 20.42.00	2.0
22-01-2018,580	TERNI	22/01/18 05.05.00	22/01/18 05.05.30	0.5
22-01-2018,580	SPOLETO	22/01/18 05.30.00	22/01/18 05.27.00	-3.0
22-01-2018,580	FOLIGNO	22/01/18 05.53.00	22/01/18 05.48.30	-4.5
22-01-2018,580	ASSISI	22/01/18 06.06.00	22/01/18 06.06.00	0.0
22-01-2018,9572	ROMA TERMINI	22/01/18 10.05.00	22/01/18 10.05.00	0.0
22-01-2018,9572	ROMA TIBURTINA	22/01/18 10.13.00	22/01/18 10.11.00	-2.0
22-01-2018,9572	FIRENZE S.M.N.	22/01/18 11.36.00	22/01/18 11.31.00	-5.0
22-01-2018,9572	BOLOGNA C.LE/AV	22/01/18 12.20.00	22/01/18 12.13.30	-6.5
22-01-2018,9572	REGGIO EMILIA AV	22/01/18 12.42.00	22/01/18 12.43.30	1.5
22-01-2018,9572	MILANO ROGOREDO	22/01/18 13.22.00	22/01/18 13.20.30	-1.5
22-01-2018,9572	MILANO PORTA GARIBALDI	22/01/18 13.42.00	22/01/18 13.43.30	1.5
22-01-2018,9572	TORINO PORTA SUSA	22/01/18 14.30.00	22/01/18 14.33.30	3.5
22-01-2018,9572	TORINO P.NUOVA	22/01/18 14.40.00	22/01/18 14.42.00	2.0
22-01-2018,9550	SALERNO	22/01/18 15.10.00	22/01/18 15.10.30	0.5
22-01-2018,9550	NAPOLI CENTRALE	22/01/18 15.45.00	22/01/18 15.40.30	-4.5
22-01-2018,9550	ROMA TERMINI	22/01/18 17.10.00	22/01/18 17.10.00	0.0
22-01-2018,9550	ROMA TIBURTINA	22/01/18 17.27.00	22/01/18 17.25.30	-1.5
22-01-2018,9550	FIRENZE S.M.N.	22/01/18 18.51.00	22/01/18 18.52.00	1.0
22-01-2018,9550	BOLOGNA C.LE/AV	22/01/18 19.35.00	22/01/18 19.34.00	-1.0
22-01-2018,9550	MILANO CENTRALE	22/01/18 20.40.00	22/01/18 20.36.30	-3.5
22-01-2018,9570	SALERNO	22/01/18 07.17.00	22/01/18 07.21.00	4.0
22-01-2018,9570	NAPOLI CENTRALE	22/01/18 07.53.00	22/01/18 07.49.30	-3.5
22-01-2018,9570	ROMA TIBURTINA	22/01/18 09.13.00	22/01/18 09.20.00	7.0
22-01-2018,9570	FIRENZE S.M.N.	22/01/18 10.36.00	22/01/18 10.46.30	10.5
22-01-2018,9570	BOLOGNA C.LE/AV	22/01/18 11.20.00	22/01/18 11.23.30	3.5
22-01-2018,9570	REGGIO EMILIA AV	22/01/18 11.42.00	22/01/18 11.47.00	5.0
22-01-2018,9570	MILANO ROGOREDO	22/01/18 12.22.00	22/01/18 12.28.00	6.0
22-01-2018,9570	MILANO PORTA GARIBALDI	22/01/18 12.42.00	22/01/18 12.42.00	0.0
22-01-2018,9570	TORINO PORTA SUSA	22/01/18 13.30.00	22/01/18 13.30.00	0.0
22-01-2018,9570	TORINO P.NUOVA	22/01/18 13.40.00	22/01/18 13.40.30	0.5
22-01-2018,9528	NAPOLI CENTRALE	22/01/18 11.00.00	22/01/18 11.02.00	2.0
22-01-2018,9528	NAPOLI AFRAGOLA	22/01/18 11.12.00	22/01/18 11.12.30	0.5
22-01-2018,9528	ROMA TERMINI	22/01/18 12.10.00	22/01/18 12.11.00	1.0
22-01-2018,9528	ROMA TIBURTINA	22/01/18 12.27.00	22/01/18 12.28.00	1.0
22-01-2018,9528	FIRENZE S.M.N.	22/01/18 13.51.00	22/01/18 13.49.30	-1.5
22-01-2018,9528	BOLOGNA C.LE/AV	22/01/18 14.35.00	22/01/18 14.30.00	-5.0
22-01-2018,9528	MILANO CENTRALE	22/01/18 15.40.00	22/01/18 15.41.30	1.5
22-01-2018,9528	TORINO PORTA SUSA	22/01/18 16.36.00	22/01/18 16.42.30	6.5
22-01-2018,9528	TORINO P.NUOVA	22/01/18 16.50.00	22/01/18 16.52.00	2.0
22-01-2018,11674	FIRENZE S.M.N.	22/01/18 04.32.00	22/01/18 04.32.00	0.0
22-01-2018,11674	FIRENZE RIFREDI	22/01/18 04.37.00	22/01/18 04.36.00	-1.0
22-01-2018,11674	FIRENZE CASTELLO	22/01/18 04.42.00	22/01/18 04.41.00	-1.0
22-01-2018,11674	SESTO FIORENTINO	22/01/18 04.47.00	22/01/18 04.44.30	-2.5
22-01-2018,11674	PRATO CENTRALE	22/01/18 04.57.00	22/01/18 04.53.00	-4.0
22-01-2018,11674	VAIANO	22/01/18 05.06.00	22/01/18 05.04.30	-1.5
22-01-2018,11674	VERNIO MONTEPIANO CANTAGALLO	22/01/18 05.14.00	22/01/18 05.13.00	-1.0
22-01-2018,11674	SAN BENEDETTO SAMBRO-CAST.PEPOLI	22/01/18 05.25.00	22/01/18 05.24.00	-1.0
22-01-2018,11674	GRIZZANA	22/01/18 05.31.00	22/01/18 05.30.30	-0.5
22-01-2018,11674	MONZUNO	22/01/18 05.39.00	22/01/18 05.39.00	0.0
22-01-2018,11674	PIANORO	22/01/18 05.47.00	22/01/18 05.45.00	-2.0
22-01-2018,9504	ROMA TERMINI	22/01/18 06.20.00	22/01/18 06.20.00	0.0
22-01-2018,9504	ROMA TIBURTINA	22/01/18 06.27.00	22/01/18 06.26.00	-1.0
22-01-2018,9504	FIRENZE S.M.N.	22/01/18 07.51.00	22/01/18 07.55.30	4.5
22-01-2018,9504	BOLOGNA C.LE/AV	22/01/18 08.35.00	22/01/18 08.38.30	3.5
22-01-2018,9504	MILANO ROGOREDO	22/01/18 09.30.00	22/01/18 09.29.00	-1.0
22-01-2018,9504	MILANO CENTRALE	22/01/18 09.43.00	22/01/18 09.43.00	0.0
22-01-2018,9504	TORINO PORTA SUSA	22/01/18 10.40.00	22/01/18 10.42.30	2.5
22-01-2018,9504	TORINO P.NUOVA	22/01/18 10.55.00	22/01/18 10.52.00	-3.0
22-01-2018,9526	TARANTO	22/01/18 05.50.00	22/01/18 05.51.00	1.0
22-01-2018,9526	METAPONTO	22/01/18 06.18.00	22/01/18 06.16.00	-2.0
22-01-2018,9526	FERRANDINA	22/01/18 06.43.00	22/01/18 06.44.00	1.0
22-01-2018,9526	POTENZA INFERIORE	22/01/18 07.36.00	22/01/18 07.33.30	-2.5
22-01-2018,9526	SALERNO	22/01/18 09.04.00	22/01/18 09.04.00	0.0
22-01-2018,9526	NAPOLI CENTRALE	22/01/18 09.50.00	22/01/18 09.43.30	-6.5
22-01-2018,9526	ROMA TERMINI	22/01/18 11.10.00	22/01/18 11.01.00	-9.0
22-01-2018,9526	ROMA TIBURTINA	22/01/18 11.27.00	22/01/18 11.26.00	-1.0
22-01-2018,9526	FIRENZE S.M.N.	22/01/18 12.51.00	22/01/18 12.57.00	6.0
22-01-2018,9526	BOLOGNA C.LE/AV	22/01/18 13.35.00	22/01/18 13.33.30	-1.5
22-01-2018,9526	MILANO CENTRALE	22/01/18 14.40.00	22/01/18 14.37.00	-3.0
22-01-2018,8416	ROMA TERMINI	22/01/18 08.35.00	22/01/18 08.35.00	0.0
22-01-2018,8416	ROMA TIBURTINA	22/01/18 08.43.00	22/01/18 08.42.30	-0.5
22-01-2018,8416	FIRENZE S.M.N.	22/01/18 10.07.00	22/01/18 10.06.00	-1.0
22-01-2018,8416	BOLOGNA C.LE/AV	22/01/18 10.50.00	22/01/18 10.50.30	0.5
22-01-2018,8416	ROVIGO	22/01/18 11.30.00	22/01/18 11.35.00	5.0
22-01-2018,8416	PADOVA	22/01/18 11.52.00	22/01/18 11.55.00	3.0
22-01-2018,8416	VENEZIA MESTRE	22/01/18 12.08.00	22/01/18 12.11.00	3.0
22-01-2018,8416	VENEZIA SANTA LUCIA	22/01/18 12.20.00	22/01/18 12.23.30	3.5
22-01-2018,9406	ROMA TERMINI	22/01/18 07.50.00	22/01/18 07.51.00	1.0
22-01-2018,9406	ROMA TIBURTINA	22/01/18 07.58.00	22/01/18 07.57.00	-1.0
22-01-2018,9406	FIRENZE S.M.N.	22/01/18 09.22.00	22/01/18 09.26.00	4.0
22-01-2018,9406	BOLOGNA C.LE/AV	22/01/18 10.05.00	22/01/18 10.06.30	1.5
22-01-2018,9406	PADOVA	22/01/18 11.07.00	22/01/18 11.08.30	1.5
22-01-2018,9406	VENEZIA MESTRE	22/01/18 11.23.00	22/01/18 11.24.30	1.5
22-01-2018,9406	VENEZIA SANTA LUCIA	22/01/18 11.35.00	22/01/18 11.35.00	0.0
22-01-2018,9508	ROMA TERMINI	22/01/18 07.20.00	22/01/18 07.21.00	1.0
22-01-2018,9508	ROMA TIBURTINA	22/01/18 07.27.00	22/01/18 07.27.30	0.5
22-01-2018,9508	FIRENZE S.M.N.	22/01/18 08.51.00	22/01/18 09.03.00	12.0
22-01-2018,9508	BOLOGNA C.LE/AV	22/01/18 09.35.00	22/01/18 09.45.30	10.5
22-01-2018,9508	MILANO CENTRALE	22/01/18 10.40.00	22/01/18 10.51.00	11.0
23-12-2017,9520	NAPOLI CENTRALE	23/12/17 09.00.00	23/12/17 09.02.00	2.0
23-12-2017,9520	ROMA TERMINI	23/12/17 10.10.00	23/12/17 10.13.00	3.0
23-12-2017,9520	ROMA TIBURTINA	23/12/17 10.27.00	23/12/17 10.32.30	5.5
23-12-2017,9520	FIRENZE S.M.N.	23/12/17 11.51.00	23/12/17 11.51.30	0.5
23-12-2017,9520	BOLOGNA C.LE/AV	23/12/17 12.35.00	23/12/17 12.33.30	-1.5
23-12-2017,9520	MILANO CENTRALE	23/12/17 13.40.00	23/12/17 13.42.30	2.5
23-12-2017,8432	FIUMICINO AEROPORTO	23/12/17 11.08.00	23/12/17 11.09.30	1.5
23-12-2017,8432	ROMA TERMINI	23/12/17 11.40.00	23/12/17 11.42.00	2.0
23-12-2017,8432	ROMA TIBURTINA	23/12/17 11.58.00	23/12/17 12.00.30	2.5
23-12-2017,8432	FIRENZE S.M.N.	23/12/17 13.22.00	23/12/17 13.22.00	0.0
23-12-2017,8432	BOLOGNA C.LE/AV	23/12/17 14.05.00	23/12/17 14.12.00	7.0
23-12-2017,8432	PADOVA	23/12/17 15.07.00	23/12/17 15.09.30	2.5
23-12-2017,8432	VENEZIA MESTRE	23/12/17 15.23.00	23/12/17 15.27.00	4.0
23-12-2017,8432	VENEZIA SANTA LUCIA	23/12/17 15.35.00	23/12/17 15.38.30	3.5
23-12-2017,9540	NAPOLI CENTRALE	23/12/17 14.00.00	23/12/17 14.03.00	3.0
