Giorno,11400,11414,11418,11526,11536,2064,2068,2130,2134,2136,2276,2278,2280,2282,2284,2286,2288,2882,2902,2906,2986,590,596,604,612,752,8802,8804,8806,8810,8814,8818,8822,8824,8826,8830,9560
03-01-2018,0.5,0.0,0.0,-1.0,35.5,-0.5,4.5,2.5,2.5,0.5,0.0,9.5,-1.0,-0.5,2.0,0.5,1.0,27.5,4.5,0.0,18.5,1.5,-1.0,1.0,1.5,13.5,27.0,13.0
03-03-2017,5.5,-1.0,0.0,1.5,0.0,2.5,2.0
03-10-2017,0.0,3.0,19.0,2.5,2.5,0.5,2.5,-0.5,0.5,3.0,0.0,42.0,-9.5,6.5,6.0,0.0,6.0,36.5,8.5,-1.0,17.5,22.0,21.0,1.0,3.5
03-11-2017,0.5,-1.0,0.0,1.0,0.0,1.0,0.0,13.5,1.5,-1.5,1.0,3.0,-0.5,2.0,4.0,23.0,4.5,0.5,-0.5,54.0,6.0,6.0,2.5
04-01-2017,4.0,-1.0,-0.5,35.5,1.0
04-01-2018,-1.0,1.5,0.0,-0.5,-0.5,0.5,8.5,-1.5,-0.5,1.5,0.0,2.0,-0.5,5.0,12.0,0.5,-5.0,3.0,2.5,2.0,2.0,0.0,1.0,5.0,5.0,56.0,12.0
04-03-2017,4.5,1.0,0.5,0.0,-0.5,-1.0,0.0
04-10-2017,0.0,4.0,-0.5,0.5,6.0,3.0,6.0,15.5,0.5,2.0,9.0,10.0,2.5,-8.0,6.5,2.5,10.0,3.5,38.5,10.5,6.0,33.0,20.0,-0.5,15.5
04-11-2017,12.0,-0.5,1.5,0.5,-0.5,0.5,0.5,1.0,0.5,-0.5,5.5,3.5,0.5,1.5,3.0,23.0,2.5,1.5,0.0,1.5,0.0,14.5,2.0
04-12-2017,3.5,7.5,2.0,11.0,6.0,3.0,6.5,2.5,16.0,3.0,1.5,1.0,-6.0,-8.0,6.0,6.5,11.0,25.5,15.5,13.0,2.0,26.0,15.5
05-01-2017,3.5,-0.5,2.0,1.0,0.5,-0.5,-0.5
05-01-2018,0.0,3.0,-0.5,3.0,0.0,0.0,3.5,-2.0,2.0,0.5,-1.0,1.0,-1.5,5.5,-1.0,1.0,0.0,-0.5,16.5,0.5,8.5,1.5,1.5,0.5,7.5,4.0,0.0,1.0
05-03-2017,10.5,1.0,5.0,5.0,-5.0
05-10-2017,-0.5,4.0,-1.5,1.0,16.5,5.0,1.0,2.5,-0.5,0.0,2.0,-6.0,32.0,4.5,1.0,3.0,33.5,4.0,4.5,23.0,27.0,12.5,7.0,1.0
05-11-2017,2.5,0.0,-0.5,-0.5,2.0,3.5,0.5,4.5,1.0,0.5,-3.5,0.5,6.5,3.0,3.0,0.5,0.0,7.0,0.5,1.0,2.0,7.0,4.5
05-12-2016,3.0,0.0,0.5,0.0
05-12-2017,10.5,2.5,2.0,2.0,10.0,5.0,4.0,1.5,1.5,4.0,8.5,-0.5,11.0,1.0,10.0,19.5,2.0,9.5,3.0,4.5,6.5,11.5,1.0
06-01-2017,0.5,-0.5,2.5,-4.5
06-01-2018,0.0,-1.0,-1.0,-1.0,0.5,-1.0,-0.5,1.5,2.5,0.5,1.5,0.5,1.5,-1.5,1.0,-1.0,0.5,3.0,1.0,1.0,0.5,0.0,-0.5,54.5,5.5,0.5,3.0,5.5
06-03-2017,5.5,-0.5,3.5,1.5,0.5,-0.5,2.0
06-10-2017,0.0,3.5,-0.5,2.5,2.5,1.0,6.0,18.5,1.0,-2.0,-1.0,127.5,-0.5,-0.5,3.0,-0.5,1.0,1.0,1.0,2.0,26.5,21.0,37.5,9.0,11.0
06-11-2017,1.0,8.5,6.5,6.0,1.5,3.5,2.0,10.5,39.5,0.5,4.5,1.0,-9.0,8.5,7.5,3.5,3.0,20.0,19.0,3.0,12.5,14.0,6.5
06-12-2016,6.5,9.0,8.5,1.5,1.0,2.5
06-12-2017,1.0,5.0,4.0,6.5,14.0,11.0,2.0,2.0,8.0,3.0,7.0,7.0,-1.5,-5.5,17.5,3.5,1.5,28.0,12.0,11.0,8.0,21.0
07-01-2017,12.5,0.0,20.5,4.5,0.5,8.5
07-01-2018,0.0,1.0,0.0,-0.5,-0.5,-0.5,-1.0,1.5,1.0,1.5,2.0,8.0,1.0,-1.5,2.5,-0.5,5.0,-1.5,2.0,2.0,3.5,0.0,1.0,1.5,2.5,0.0,0.0,0.5
07-03-2017,5.0,0.0,2.0,0.0,1.5,1.0
07-10-2017,-0.5,0.5,-1.5,2.5,0.5,-1.0,1.5,1.0,-0.5,-1.0,2.0,-4.0,4.5,0.5,4.5,3.0,19.0,116.5,4.0,2.0
07-11-2017,8.5,3.5,5.0,3.0,17.0,2.0,6.0,1.0,1.0,16.0,4.0,5.5,12.5,14.0,16.5,1.5,6.0,10.0,2.5,13.5
07-12-2016,16.5,-1.0,0.5,10.0,3.5,0.0
07-12-2017,11.0,2.5,27.5,3.5,6.0,6.0,4.0,2.0,33.5,2.0,9.5,6.5,1.0,23.0,12.5,21.5,11.5,39.0,10.0,13.0,34.5,7.0
08-01-2017,-0.5,3.0,-4.5
08-01-2018,-0.5,5.5,-0.5,27.5,6.0,8.5,0.5,2.0,0.0,0.0,16.5,5.5,4.0,1.5,3.5,1.5,5.5,-1.5,5.5,2.5,1.0,3.0,-0.5,0.5,18.5,17.5,14.0
08-03-2017,5.5,2.5,0.5,0.5,7.5,1.5
08-10-2017,0.5,2.0,1.5,2.5,0.0,0.0,9.5,1.5,-5.0,0.5,0.5,-1.0,-0.5,0.5,1.0,0.5,0.5,0.5,16.0,4.5
08-11-2017,2.5,0.5,3.0,3.0,-1.0,2.0,1.5,3.0,2.0,5.0,3.0,7.0,20.5,4.0,3.0,4.5,5.0,0.0,12.5,1.5,22.0
08-12-2016,36.5,5.0,9.0,1.5,0.0,1.5,-4.5
08-12-2017,1.0,3.0,1.5,2.5,1.0,1.5,2.5,2.0,2.0,-2.5,2.5,185.5,4.5,2.5,2.5,3.0,203.0,103.5,14.0,2.0,3.0,4.0
09-01-2017,4.5,52.0,0.5,1.5,0.5
09-01-2018,-0.5,0.0,-1.0,-0.5,0.0,3.5,-0.5,0.0,-1.0,1.0,11.5,5.5,0.5,4.0,11.5,2.0,-9.0,7.0,10.0,1.0,25.0,3.5,51.0,53.5,58.5
09-03-2017,2.0,0.5,-0.5,0.5,0.5,2.5,-2.0
09-10-2017,3.0,-1.0,0.0,14.0,4.0,-1.0,0.0,1.5,4.0,17.0,16.0,8.0,-6.0,11.0,9.5,0.0,13.5,0.0,2.5,7.0,20.0
09-11-2017,
09-12-2016,
09-12-2017,1.5,1.5,1.0,4.0,2.0,2.5,3.0,2.5,2.0,3.0,6.0,7.5,2.5,-0.5,8.5,8.5,2.0,3.0,3.5,6.0,2.5,7.5,16.0
10-01-2018,
10-10-2017,8.5,5.0,0.5,4.5,8.0,18.0,0.5,-1.5,2.0,17.5,6.5,11.5,10.5,5.0,16.0,4.5,3.0,13.0,6.0,0.0,15.0,7.5
10-12-2017,0.5,-0.5,1.0,2.0,2.0,0.5,2.5,8.5,2.0,2.0,3.0,0.5,-3.0,5.0,2.0,2.5,4.5,2.0,1.5,2.0,1.5,11.5,4.0,1.5,1.5
11-10-2017,0.5,1.0,0.0,-0.5,0.5,-1.0,5.0,0.0,8.5,0.5,1.0,2.5,-4.5,3.0,3.0,2.5,4.5,12.5,5.5,0.0,1.5,11.5,4.5
11-12-2017,5.5,0.5,2.0,4.5,7.5,3.0,5.0,3.0,1.0,3.0,4.5,2.5,3.5,3.0,13.0,4.0,4.5,-8.0,5.0,15.0,7.0,2.0,1.5,2.0,10.5,3.5,16.0
12-10-2017,0.0
12-12-2016,4.5,2.0,1.5,4.0,10.0,0.5
12-12-2017,8.5,11.0,10.0,1.5,1.5,6.0,1.5,45.5,3.5,3.0,1.0,2.0,1.0,7.0,2.0,3.5,2.5,17.5,8.5,10.0,8.5,3.5,17.0,8.5,6.0,29.5,2.5
13-10-2017,0.0,0.5,3.0,-0.5,1.5,1.0,3.5,4.0,3.5,0.0,0.5,0.5,-7.0,9.5,5.0,27.5,1.5,13.0,5.0,0.0,9.5
13-11-2017,0.5,97.0,5.0,8.0,31.0,85.0,23.5,12.5,1.5,3.0,15.5,32.0,8.0,5.5,54.0,12.0,33.0,105.0,8.5,7.0,21.0
13-12-2016,8.5,0.5,1.0,1.0,4.5
13-12-2017,6.0,6.0,2.5,2.0,1.5,2.5,6.5,1.5,4.0,0.5,9.5,5.0,1.0,3.0,9.0,0.5,-7.5,-2.0,6.5,6.0,11.0,8.5,1.0,2.0,11.0,4.5,8.5
14-10-2017,0.0,7.5,0.0,1.0,6.0,0.0,6.0,5.0,2.0,0.0,14.0,-2.5,43.0,0.0,3.0,22.0,1.0,7.0,1.0,12.0,0.0,17.0,15.5,4.0
14-11-2017,0.5,4.5,0.0,0.5,6.5,3.5,0.5
14-12-2017,
15-01-2018,-1.0,3.5,-1.0,1.0,0.5,1.0,2.0,0.0,0.0,0.0,5.0,-1.0,1.0,6.5,9.5,3.0,0.0,10.5,0.5,1.5,3.0,0.5,1.5,9.5,8.0,-0.5
15-10-2017,0.0,0.0,-0.5,-1.5,-1.0,1.0,0.0,4.5,0.0,4.0,0.0,-4.5,1.5,0.0,8.5,0.0,0.5,2.0,1.0,1.0,40.5,1.5,1.0,5.0
15-11-2017,-0.5,-0.5,0.5,5.0,1.0,0.5,1.0,0.0,3.5,2.5,7.5,19.0,7.0,14.5,2.5,0.0,2.0,2.0,88.0,25.0,53.5
15-12-2017,5.5,1.5,13.5,8.0,2.5,9.0,1.0,2.5,2.5,1.0,7.5,22.0,6.5,37.5,7.0,5.0,5.0,10.5,3.0,6.0,11.0,7.0,23.0,50.0,32.0
16-01-2018,-0.5,3.5,1.0,6.5,2.5,-1.0,4.0,4.5,3.5,2.0,4.5
16-10-2017,0.0,-1.0,2.5,0.5,5.5,0.0,1.0,5.0,0.5,2.5,1.0,1.5,-0.5,-7.0,7.5,4.5,6.5,0.5,19.0,0.0,0.0,4.5,20.0,8.0
16-11-2017,0.5,-0.5,-0.5,3.0,1.5,0.5,4.5,4.5,10.5,0.0,8.5,5.5,-4.0,10.5,10.5,23.0,3.5,9.5,0.5,2.0,41.5,13.0,9.5
16-12-2017,1.5,8.0,-1.0,2.5,3.0,0.0,0.0,1.0,5.5,1.5,1.0,5.0,1.5,0.0,0.5,-0.5,60.0,3.0,1.5,19.0,0.0,6.0,2.0,2.5,1.5,34.0
17-10-2017,1.0,7.0,7.0,1.0,21.0,-0.5,4.0,1.0,6.5,2.0,3.0,2.5,1.0,3.0,-6.0,4.0,13.0,2.0,4.0,17.5,9.5,15.0,2.5,9.0
17-11-2017,0.0,0.0,8.5,0.5,2.0,6.0,0.5,10.0,3.0,0.0,4.0,33.5,-2.0,-3.0,14.0,10.5,2.5,12.0,3.5,4.5,7.0,2.0,13.5
17-12-2017,0.0,0.0,-0.5,18.0,-1.0,0.5,0.5,-1.5,20.0,-1.0,0.0,6.5,13.0,1.5,1.5,0.0,0.0,1.5,5.0,0.5,0.5,0.0,0.0,5.5,1.0,1.0
18-10-2017,0.0,1.0,3.0,4.0,1.0,-1.0,-1.0,-0.5,2.0,5.0,0.0,4.5,-9.0,3.0,0.5,15.5,12.0,10.5,180.5,177.5,132.0
18-11-2017,-0.5,3.5,1.0,2.5,4.0,-0.5,-1.5,1.5,0.5,0.0,0.0,0.0,9.0,1.0,4.5,1.0,1.5,0.5,2.0,1.0,0.5,9.0
18-12-2017,0.0,-0.5,-1.0,-0.5,-0.5,1.5,4.5,1.0,0.5,2.0,9.0,8.5,3.0,6.5,-0.5,1.0,0.5,0.0,2.5,1.0,6.0
19-10-2017,-0.5,-1.0,-1.0,1.5,0.5,1.5,2.5,0.5,-0.5,0.0,2.0,9.5,101.5,-5.0,11.5,8.5,2.0,6.5,9.5,2.0,3.0,21.5,2.5,12.5
19-11-2017,0.0,0.5,0.5,-1.0,1.0,-1.0,1.0,3.0,0.5,1.0,-2.5,2.5,-7.5,24.0,-0.5,0.0,1.0,12.5,22.5,3.5,2.5,7.0,25.5
19-12-2017,-0.5,5.5,8.0,1.5,-1.5,-0.5,3.5,1.5,2.0,1.0,7.0,-5.5,9.0,5.0,10.5,9.0,36.0,91.5,0.5,14.5,2.5,8.5
20-10-2017,12.0,0.0,1.5,4.5,-1.0,-0.5,1.0,-1.0,0.5,1.5,3.5,-2.5,4.0,-6.0,13.5,3.5,23.0,1.5,7.0,0.5,1.0,1.5,10.5,13.5
20-11-2017,8.0,2.5,3.0,5.5,1.5,4.5,4.5,5.0,2.0,2.0,2.0,0.0,28.5,-9.0,49.0,6.5,19.0,6.5,55.0,9.5,0.5,5.0,46.5,7.0
20-12-2017,-0.5,0.5,-0.5,0.0,1.0,0.5,1.5,0.0,-0.5,1.0,0.0,47.5,14.0,5.5,8.5,121.0,31.5,0.0,0.0,5.0,27.5,10.0
21-03-2017,14.0,-0.5,-0.5,0.0,9.5
21-10-2017,10.5,-0.5,0.5,3.0,1.0,0.0,0.0,1.0,0.0,-0.5,9.0,7.5,1.0,-10.0,16.0,1.0,2.0,21.5,1.5,2.0,22.5,13.0
21-11-2017,-1.0,-1.0,2.5,0.5,37.0,4.0,0.5,6.0,6.5,0.5,1.5,2.5,27.0,7.5,6.0,5.0,6.5,4.5,8.5,27.0,1.5,36.0,6.0,5.5,6.5
21-12-2016,5.5,3.5,-0.5,2.5
21-12-2017,3.0,2.5,3.0,-1.0,11.0,5.5,-0.5,4.0,4.0,1.0,2.0,75.5,4.5,2.5,-0.5,2.5,-0.5,17.0,0.5,11.0,0.5
22-02-2017,14.5,39.0,6.5,1.5,1.5,3.5,11.5
22-10-2017,-0.5,-1.0,-0.5,0.0,-0.5,1.5,1.0,45.0,1.5,3.0,-3.5,-0.5,-0.5,14.5,1.0,0.0,3.0,1.0,-0.5,2.5,0.5,17.5,15.0
22-11-2017,0.0,2.0,1.0,4.5,3.5,8.5,1.0,2.0,3.5,2.0,5.0,7.0,0.0,3.0,16.0,13.0,9.0,9.0,1.5,8.5,11.0,10.5,3.5,8.5,13.5,0.5
22-12-2017,0.0,0.0,2.5,0.5,0.0,2.0,-0.5,1.0,2.0,-1.5,4.0,1.0,3.0,2.5,8.0,0.5,0.5,7.5,11.5,16.5,11.5
23-02-2017,1.0,0.5,4.0,1.0,4.0
23-10-2017,7.0,5.5,0.0,8.5,2.0,5.5,-0.5,27.5,8.5,1.0,0.0,16.5,1.0,-9.5,-5.5,21.5,16.0,1.5,44.0,3.5,37.5,3.0,3.5,13.5
23-11-2017,12.0,1.0,6.0,13.5,7.5,1.0,3.5,1.5,3.5,0.0,3.5,9.5,2.5,-4.0,7.5,21.0,15.0,3.5,1.0,2.5,2.0,15.5
23-12-2016,4.0,0.0,2.5,4.0,0.0
23-12-2017,-1.0,0.5,0.5,-1.0,0.0,0.5,3.0,2.0,1.5,20.0,5.5,-1.0,18.5,0.5,0.5,3.5,0.0,0.0,1.0,13.0,18.0,2.0
24-02-2017,4.0,-0.5,12.0,1.0,2.5,5.5,0.0
24-10-2017,4.5,2.5,-0.5,12.0,6.0,3.0,2.5,0.0,-1.0,1.0,0.0,2.0,2.0,3.5,6.5,3.0,16.0,6.5,4.0,68.0,65.5,3.5,12.5,7.5
24-11-2017,6.5,5.5,2.0,1.0,0.5,0.0,1.0,0.5,4.0,-0.5,4.0,4.0,0.0,4.5,6.0,9.0,2.0,1.0,14.5,0.0,11.0,32.0,5.0
24-12-2016,10.5,0.0,-1.0,1.0,7.0
24-12-2017,3.0,0.0,3.0,-0.5,9.0,1.5,0.0,6.0,0.5,8.0,5.0,0.0,1.0,-2.5,0.0,25.5,0.0,0.5,3.0,2.5,1.0,0.0,2.0,3.0,2.5,16.0,1.5
25-02-2017,1.5,0.0,1.0,1.5,0.0,1.0,-3.0
25-10-2017,7.0,0.0,1.0,0.5,1.0,0.5,-0.5,6.5,3.5,-0.5,0.0,0.5,2.5,-12.0,5.0,5.0,13.5,0.5,60.5,1.0,2.0,2.0,5.5,2.0
25-11-2017,-0.5,10.0,10.5,3.0,8.0,9.0,1.0,7.0,3.5,1.5,1.5,3.5,26.5,10.0,6.5,1.0,128.0,22.5,4.0,7.0,3.0,8.5
25-12-2017,-0.5,2.5,0.0,-0.5,-1.0,1.0,0.0,2.0,0.0,0.0,-0.5,1.0,-0.5,-4.5,1.0,16.5,-1.0,1.0,3.0,0.5,0.5,0.0,3.5,0.5,6.0,1.0,1.0
26-02-2017,6.5,0.0,1.5,3.0,-2.5
26-09-2017,5.5,1.0,0.5,2.5,7.5,1.0,1.5,0.0,0.5,1.5,5.0,-0.5,-3.0,5.0,4.5,15.5,7.0,86.5,22.0,13.0,21.5,24.0,0.0,28.5
26-10-2017,1.0,-1.0,0.0,-0.5,5.5,2.5,-1.0,1.5,3.5,0.5,0.0,-1.0,2.5,-0.5,10.0,0.5,8.5,7.0,1.0,4.0,61.0,8.0,6.5,9.0
26-11-2017,0.5,0.0,1.0,9.5,0.5,3.0,0.5,1.0,5.5,2.0,-3.5,9.5,2.0,23.0,5.0,4.0,4.5,3.5,9.5,-1.0,5.5,2.0,18.0
26-12-2016,2.5,3.5,-3.5
26-12-2017,-0.5,-0.5,8.5,4.5,1.0,0.5,-1.0,0.5,1.5,-1.0,8.0,0.0,-0.5,-4.0,0.0,-0.5,16.0,1.0,3.0,1.0,2.0,18.5,4.0,2.0,15.0,13.0,11.0
27-02-2017,5.0,2.0,2.0,1.0,1.0,1.0,2.5
27-09-2017,0.0,1.0,0.0,5.5,5.0,-9.0,7.0,7.5,1.5
27-10-2017,6.0,1.0,2.0,2.0,-1.5,8.0,9.0
27-11-2017,6.5,-0.5,2.0,6.5,-0.5,8.5,3.5,3.0,5.0,2.5,8.0,5.0,5.0,31.0,8.0,16.5,0.0,6.5,3.0,1.5,5.5,4.5,24.5
27-12-2017,0.0,0.0,0.0,0.0,0.5,2.0,14.0,26.0,1.5,14.0,-0.5,1.0,-1.5,18.5,12.5,40.5,21.0,3.5,25.0,5.0,2.0,1.5,45.5,4.5,8.5,2.0,2.0
28-02-2017,3.5,-1.0,2.0,0.0,4.0,3.5,3.0
28-09-2017,2.0,0.5,0.0,0.0,1.5,3.0,2.0,5.0,2.0,1.5,2.5,-1.0,17.0,-10.5,3.5,3.5,11.0,20.5,12.5,1.5,25.5,8.5,63.0
28-11-2017,6.5,-0.5,3.5,9.0,4.5,-0.5,13.5,0.5,2.0,1.5,0.5,5.0,1.5,-1.0,29.5,8.0,12.5,1.5,14.0,2.5,6.5,12.0,24.5,13.0
28-12-2016,2.5,3.5,0.5,1.5,-1.0
28-12-2017,0.0,0.0,1.5,4.5,11.5,-0.5,4.5,0.0,0.5,-0.5,3.5,3.0,-1.0,0.0,5.0,4.5,4.5,0.0,3.0,0.0,0.5,0.5,4.5,16.5,19.5,2.0
29-09-2017,0.5,-0.5,-0.5,1.5,1.5,9.5,4.0,11.0,4.0,5.5,-1.0,-0.5,2.5,7.0,-5.5,4.0,2.5,5.0,1.0,8.5,125.0,66.0,7.0,26.0,35.5,0.5,1.5
29-11-2017,4.5,8.5,-0.5,5.0,1.5,-0.5,2.5,3.5,2.0,1.0,2.0,-0.5,-0.5,27.5,5.0,15.0,-1.0,0.5,7.0,0.0,6.0,1.0,21.0
29-12-2016,18.0,6.0,14.0,35.0,30.0
29-12-2017,-0.5,0.0,0.0,-0.5,-0.5,0.0,-0.5,0.0,1.0,-0.5,8.0,-1.0,-0.5,-2.5,81.0,37.5,2.0,2.0,0.5,0.5,1.5,0.0,0.0,2.5,1.0,7.0,-0.5
30-09-2017,1.5,0.0,3.5,0.0,0.0,1.5,2.5,1.5,2.0,1.5,1.0,2.0,0.0,-1.0,4.0,-4.0,6.5,3.0,0.0,5.5,1.0,10.0,14.0,22.5,12.5,-1.0,5.5
30-10-2017,5.5,-0.5,1.0,0.5,5.0,1.5,-0.5,-1.0,0.0,1.5,3.5,5.0,3.5,7.0,-7.5,0.0,4.5,6.0,1.5,12.5,5.5,2.5,4.5,2.5,13.5
30-11-2017,1.5,0.0,-1.0,3.0,5.5,6.5,3.5,0.5,2.0,5.5,1.0,7.0,20.5,7.5,4.5,8.5,9.5,1.0,8.0,5.5,1.0,10.0,23.0,17.5
30-12-2016,6.0,2.0,4.5,0.5,1.5,2.0
30-12-2017,-0.5,0.0,-0.5,2.0,6.5,2.0,3.0,1.0,0.0,-0.5,0.0,1.0,0.0,-1.0,-0.5,21.5,0.0,8.0,3.5,0.0,7.5,0.5,1.0,1.0,2.0,3.5,4.5,4.0
31-10-2017,1.0,0.0,0.5,0.0,0.5,1.5,7.0,3.0,-1.5,12.5,-1.0,-8.0,3.0,7.5,2.0,1.0,0.0,1.5,3.5,16.0
31-12-2016,4.5,-0.5,0.0,0.0,2.0
31-12-2017,-1.0,0.0,2.5,0.5,0.0,0.0,0.5,2.0,2.0,0.0,-0.5,-0.5,0.5,-5.0,1.0,0.0,1.0,0.0,2.5,1.0,0.5,0.0,0.0,1.0,3.0,0.0,-1.0,6.5
