Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
8413	TRIESTE CENTRALE	18/11/17 06.52.00	18/11/17 06.52.30	0.5
8413	VENEZIA MESTRE	18/11/17 08.24.00	18/11/17 08.13.00	-11.0
8413	PADOVA	18/11/17 08.51.00	18/11/17 08.50.30	-0.5
8413	FERRARA	18/11/17 09.23.00	18/11/17 09.23.00	0.0
8413	BOLOGNA C.LE	18/11/17 09.50.00	18/11/17 09.48.00	-2.0
8413	FIRENZE S.M.N.	18/11/17 10.30.00	18/11/17 10.33.30	3.5
8413	ROMA TERMINI	18/11/17 12.10.00	18/11/17 12.06.00	-4.0
11483	FERRARA	18/11/17 13.35.00	18/11/17 13.35.00	0.0
11483	CORONELLA	18/11/17 13.40.00	18/11/17 13.40.00	0.0
11483	POGGIO RENATICO	18/11/17 13.45.00	18/11/17 13.48.00	3.0
11483	GALLIERA	18/11/17 13.50.00	18/11/17 13.54.30	4.5
11483	S.PIETRO IN CASALE	18/11/17 13.56.00	18/11/17 13.57.00	1.0
11483	S.GIORGIO P.	18/11/17 14.02.00	18/11/17 14.02.00	0.0
11483	FUNO CENTERGROSS	18/11/17 14.07.00	18/11/17 14.07.00	0.0
11483	CASTELMAGGIORE	18/11/17 14.11.00	18/11/17 14.10.00	-1.0
11483	BOLOGNA CORTICELLA	18/11/17 14.21.00	18/11/17 14.21.00	0.0
11483	BOLOGNA C.LE	18/11/17 14.35.00	18/11/17 14.30.00	-5.0
6411	FERRARA	18/11/17 09.26.00	18/11/17 09.30.00	4.0
6411	POGGIO RENATICO	18/11/17 09.33.00	18/11/17 09.39.30	6.5
6411	GALLIERA	18/11/17 09.38.00	18/11/17 09.45.30	7.5
6411	S.PIETRO IN CASALE	18/11/17 09.43.00	18/11/17 09.49.00	6.0
6411	S.GIORGIO P.	18/11/17 09.53.00	18/11/17 09.57.30	4.5
6411	FUNO CENTERGROSS	18/11/17 09.58.00	18/11/17 10.03.00	5.0
6411	CASTELMAGGIORE	18/11/17 10.01.00	18/11/17 10.05.00	4.0
6411	BOLOGNA CORTICELLA	18/11/17 10.05.00	18/11/17 10.09.00	4.0
6411	BOLOGNA C.LE	18/11/17 10.13.00	18/11/17 10.21.30	8.5
6411	BOLOGNA SAN VITALE	18/11/17 10.27.00	18/11/17 10.31.00	4.0
6411	S.LAZZARO DI SAVENA	18/11/17 10.31.00	18/11/17 10.35.00	4.0
6411	OZZANO DELL'EMILIA	18/11/17 10.36.00	18/11/17 10.41.00	5.0
6411	VARIGNANA	18/11/17 10.40.00	18/11/17 10.44.30	4.5
6411	CASTEL S.PIETRO TERME	18/11/17 10.45.00	18/11/17 10.49.00	4.0
6411	IMOLA	18/11/17 10.55.00	18/11/17 11.00.00	5.0
2231	VENEZIA SANTA LUCIA	18/11/17 10.42.00	18/11/17 10.44.00	2.0
2231	VENEZIA MESTRE	18/11/17 10.52.00	18/11/17 10.54.00	2.0
2231	PADOVA	18/11/17 11.08.00	18/11/17 11.13.00	5.0
2231	TERME EUGANEE-ABANO-MONTEGR.	18/11/17 11.20.00	18/11/17 11.21.30	1.5
2231	MONSELICE	18/11/17 11.29.00	18/11/17 11.29.30	0.5
2231	ROVIGO	18/11/17 11.48.00	18/11/17 11.49.30	1.5
2231	FERRARA	18/11/17 12.09.00	18/11/17 12.06.30	-2.5
2231	S.PIETRO IN CASALE	18/11/17 12.22.00	18/11/17 12.22.00	0.0
2231	BOLOGNA C.LE	18/11/17 12.40.00	18/11/17 12.38.30	-1.5
11427	FERRARA	18/11/17 05.56.00	18/11/17 05.57.00	1.0
11427	POGGIO RENATICO	18/11/17 06.04.00	18/11/17 06.06.30	2.5
11427	GALLIERA	18/11/17 06.10.00	18/11/17 06.13.30	3.5
11427	S.PIETRO IN CASALE	18/11/17 06.15.00	18/11/17 06.17.00	2.0
11427	S.GIORGIO P.	18/11/17 06.20.00	18/11/17 06.22.30	2.5
11427	FUNO CENTERGROSS	18/11/17 06.25.00	18/11/17 06.28.00	3.0
11427	CASTELMAGGIORE	18/11/17 06.28.00	18/11/17 06.31.00	3.0
11427	BOLOGNA CORTICELLA	18/11/17 06.32.00	18/11/17 06.36.30	4.5
11427	BOLOGNA C.LE	18/11/17 06.44.00	18/11/17 06.45.00	1.0
2229	VENEZIA SANTA LUCIA	18/11/17 08.42.00	18/11/17 08.42.30	0.5
2229	VENEZIA MESTRE	18/11/17 08.52.00	18/11/17 08.52.00	0.0
2229	PADOVA	18/11/17 09.08.00	18/11/17 09.30.30	22.5
2229	TERME EUGANEE-ABANO-MONTEGR.	18/11/17 09.20.00	18/11/17 09.39.30	19.5
2229	MONSELICE	18/11/17 09.29.00	18/11/17 09.46.00	17.0
2229	ROVIGO	18/11/17 09.43.00	18/11/17 09.57.00	14.0
2229	FERRARA	18/11/17 10.09.00	18/11/17 10.13.00	4.0
2229	S.PIETRO IN CASALE	18/11/17 10.22.00	18/11/17 10.25.00	3.0
2229	BOLOGNA C.LE	18/11/17 10.40.00	18/11/17 10.41.30	1.5
595	TRIESTE CENTRALE	18/11/17 13.02.00	18/11/17 13.02.30	0.5
595	MONFALCONE	18/11/17 13.25.00	18/11/17 13.27.00	2.0
595	CERVIGNANO A.G.	18/11/17 13.36.00	18/11/17 13.39.30	3.5
595	LATISANA LIGNANO B.	18/11/17 13.50.00	18/11/17 13.58.00	8.0
595	PORTOGRUARO CAORLE	18/11/17 13.59.00	18/11/17 14.09.00	10.0
595	S. DONA` DI PIAVE	18/11/17 14.17.00	18/11/17 14.28.30	11.5
595	VENEZIA MESTRE	18/11/17 14.52.00	18/11/17 14.55.30	3.5
595	PADOVA	18/11/17 15.30.00	18/11/17 15.33.00	3.0
595	MONSELICE	18/11/17 15.46.00	18/11/17 15.45.00	-1.0
595	ROVIGO	18/11/17 15.58.00	18/11/17 15.57.00	-1.0
595	FERRARA	18/11/17 16.19.00	18/11/17 16.15.00	-4.0
595	BOLOGNA C.LE	18/11/17 16.45.00	18/11/17 16.46.30	1.5
595	PRATO CENTRALE	18/11/17 17.30.00	18/11/17 17.34.30	4.5
595	FIRENZE RIFREDI	18/11/17 17.45.00	18/11/17 17.44.00	-1.0
595	FIRENZE CAMPO MARTE	18/11/17 17.55.00	18/11/17 17.54.30	-0.5
595	AREZZO	18/11/17 18.26.00	18/11/17 18.24.30	-1.5
595	TERONTOLA CORTONA	18/11/17 18.45.00	18/11/17 18.53.00	8.0
595	CHIUSI C.T.	18/11/17 19.02.00	18/11/17 19.11.00	9.0
595	ORVIETO	18/11/17 19.27.00	18/11/17 19.34.30	7.5
595	ORTE	18/11/17 20.00.00	18/11/17 20.03.00	3.0
2227	VENEZIA SANTA LUCIA	18/11/17 07.42.00	18/11/17 07.43.00	1.0
2227	VENEZIA MESTRE	18/11/17 07.52.00	18/11/17 07.52.00	0.0
2227	PADOVA	18/11/17 08.08.00	18/11/17 08.12.00	4.0
2227	TERME EUGANEE-ABANO-MONTEGR.	18/11/17 08.20.00	18/11/17 08.23.00	3.0
2227	MONSELICE	18/11/17 08.29.00	18/11/17 08.31.30	2.5
2227	ROVIGO	18/11/17 08.48.00	18/11/17 08.43.30	-4.5
2227	FERRARA	18/11/17 09.09.00	18/11/17 09.06.30	-2.5
2227	S.PIETRO IN CASALE	18/11/17 09.22.00	18/11/17 09.23.00	1.0
2227	BOLOGNA C.LE	18/11/17 09.40.00	18/11/17 09.42.00	2.0
2249	VENEZIA SANTA LUCIA	18/11/17 19.42.00	18/11/17 19.42.00	0.0
2249	VENEZIA MESTRE	18/11/17 19.52.00	18/11/17 19.53.00	1.0
2249	PADOVA	18/11/17 20.08.00	18/11/17 20.11.00	3.0
2249	TERME EUGANEE-ABANO-MONTEGR.	18/11/17 20.20.00	18/11/17 20.19.30	-0.5
2249	MONSELICE	18/11/17 20.29.00	18/11/17 20.27.00	-2.0
11527	ROVIGO	18/11/17 05.57.00	18/11/17 05.58.00	1.0
