Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
35571	TRIESTE CENTRALE	13/12/17 20.40.00	13/12/17 20.47.30	7.5
35571	MONFALCONE	13/12/17 21.04.00	13/12/17 21.08.30	4.5
35571	GORIZIA CENTRALE	13/12/17 21.29.00	13/12/17 21.31.30	2.5
35571	UDINE	13/12/17 21.56.00	13/12/17 22.00.30	4.5
35571	CODROIPO	13/12/17 22.11.00	13/12/17 22.19.00	8.0
35571	CASARSA	13/12/17 22.20.00	13/12/17 22.28.00	8.0
35571	PORDENONE	13/12/17 22.32.00	13/12/17 22.39.30	7.5
35571	SACILE	13/12/17 22.44.00	13/12/17 22.56.30	12.5
35571	CONEGLIANO	13/12/17 22.56.00	13/12/17 23.12.30	16.5
35571	TREVISO C.	13/12/17 23.15.00	13/12/17 23.30.00	15.0
35571	VENEZIA SANTA LUCIA	13/12/17 23.45.00	13/12/17 23.53.00	8.0
35571	VENEZIA MESTRE	14/12/17 00.18.00	14/12/17 00.19.30	1.5
35571	PADOVA	14/12/17 00.41.00	14/12/17 00.38.30	-2.5
35571	TERME EUGANEE-ABANO-MONTEGR.	14/12/17 00.53.00	14/12/17 01.13.00	20.0
35571	MONSELICE	14/12/17 01.02.00	14/12/17 01.23.00	21.0
35571	ROVIGO	14/12/17 01.17.00	14/12/17 01.36.00	19.0
