Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
35571	TRIESTE CENTRALE	09/01/18 20.40.00	09/01/18 20.41.30	1.5
35571	MONFALCONE	09/01/18 21.04.00	09/01/18 21.03.30	-0.5
35571	GORIZIA CENTRALE	09/01/18 21.29.00	09/01/18 22.11.30	42.5
35571	UDINE	09/01/18 21.56.00	09/01/18 22.31.30	35.5
35571	CODROIPO	09/01/18 22.11.00	09/01/18 22.55.00	44.0
35571	CASARSA	09/01/18 22.20.00	09/01/18 23.06.30	46.5
35571	PORDENONE	09/01/18 22.32.00	09/01/18 23.16.30	44.5
35571	SACILE	09/01/18 22.44.00	09/01/18 23.26.00	42.0
35571	CONEGLIANO	09/01/18 22.56.00	09/01/18 23.37.00	41.0
35571	TREVISO C.	09/01/18 23.15.00	09/01/18 23.54.30	39.5
35571	VENEZIA SANTA LUCIA	09/01/18 23.45.00	10/01/18 00.16.00	31.0
35571	VENEZIA MESTRE	10/01/18 00.18.00	10/01/18 00.48.00	30.0
35571	PADOVA	10/01/18 00.41.00	10/01/18 01.08.30	27.5
35571	TERME EUGANEE-ABANO-MONTEGR.	10/01/18 00.53.00	10/01/18 01.19.30	26.5
35571	MONSELICE	10/01/18 01.02.00	10/01/18 01.28.30	26.5
35571	ROVIGO	10/01/18 01.17.00	10/01/18 01.46.00	29.0
