Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
8413	TRIESTE CENTRALE	08/12/17 06.52.00	08/12/17 06.52.30	0.5
8413	VENEZIA MESTRE	08/12/17 08.24.00	08/12/17 08.23.30	-0.5
8413	PADOVA	08/12/17 08.51.00	08/12/17 08.51.00	0.0
8413	FERRARA	08/12/17 09.23.00	08/12/17 09.25.00	2.0
8413	BOLOGNA C.LE	08/12/17 09.50.00	08/12/17 09.54.30	4.5
8413	FIRENZE S.M.N.	08/12/17 10.30.00	08/12/17 10.35.30	5.5
8413	ROMA TERMINI	08/12/17 12.10.00	08/12/17 12.12.00	2.0
2231	VENEZIA SANTA LUCIA	08/12/17 10.42.00	08/12/17 10.42.30	0.5
2231	VENEZIA MESTRE	08/12/17 10.52.00	08/12/17 10.53.00	1.0
2231	PADOVA	08/12/17 11.08.00	08/12/17 11.10.30	2.5
2231	TERME EUGANEE-ABANO-MONTEGR.	08/12/17 11.20.00	08/12/17 11.20.30	0.5
2231	MONSELICE	08/12/17 11.29.00	08/12/17 11.28.00	-1.0
2231	ROVIGO	08/12/17 11.48.00	08/12/17 11.41.30	-6.5
2231	FERRARA	08/12/17 12.09.00	08/12/17 12.06.00	-3.0
2231	S.PIETRO IN CASALE	08/12/17 12.22.00	08/12/17 12.24.00	2.0
2231	BOLOGNA C.LE	08/12/17 12.40.00	08/12/17 12.40.30	0.5
2141	DOMODOSSOLA	08/12/17 04.53.00	08/12/17 04.54.30	1.5
2141	VERBANIA-PALLANZA	08/12/17 05.12.00	08/12/17 05.12.30	0.5
2141	STRESA	08/12/17 05.20.00	08/12/17 05.20.30	0.5
2141	ARONA	08/12/17 05.34.00	08/12/17 05.33.00	-1.0
2141	SESTO CALENDE	08/12/17 05.42.00	08/12/17 05.43.00	1.0
2141	GALLARATE	08/12/17 05.57.00	08/12/17 05.55.30	-1.5
2141	BUSTO ARSIZIO	08/12/17 06.03.00	08/12/17 06.07.00	4.0
2141	RHO FIERA MILANO	08/12/17 06.18.00	08/12/17 06.25.00	7.0
2141	MILANO CENTRALE	08/12/17 06.31.00	08/12/17 06.40.00	9.0
595	TRIESTE CENTRALE	08/12/17 13.02.00	08/12/17 13.02.30	0.5
595	MONFALCONE	08/12/17 13.25.00	08/12/17 13.25.00	0.0
595	CERVIGNANO A.G.	08/12/17 13.36.00	08/12/17 13.39.30	3.5
595	LATISANA LIGNANO B.	08/12/17 13.50.00	08/12/17 13.58.30	8.5
595	PORTOGRUARO CAORLE	08/12/17 13.59.00	08/12/17 14.11.00	12.0
595	S. DONA` DI PIAVE	08/12/17 14.17.00	08/12/17 14.26.00	9.0
595	VENEZIA MESTRE	08/12/17 14.52.00	08/12/17 14.55.30	3.5
595	PADOVA	08/12/17 15.30.00	08/12/17 16.53.30	83.5
595	MONSELICE	08/12/17 15.46.00	08/12/17 17.07.00	81.0
595	ROVIGO	08/12/17 15.58.00	08/12/17 17.49.00	111.0
595	FERRARA	08/12/17 16.19.00	08/12/17 18.20.00	121.0
595	BOLOGNA C.LE	08/12/17 16.45.00	08/12/17 18.47.30	122.5
595	PRATO CENTRALE	08/12/17 17.30.00	08/12/17 19.35.00	125.0
595	FIRENZE RIFREDI	08/12/17 17.45.00	08/12/17 19.45.30	120.5
595	FIRENZE CAMPO MARTE	08/12/17 17.55.00	08/12/17 19.54.30	119.5
2227	VENEZIA SANTA LUCIA	08/12/17 07.42.00	08/12/17 07.54.30	12.5
2227	VENEZIA MESTRE	08/12/17 07.52.00	08/12/17 08.06.00	14.0
2227	PADOVA	08/12/17 08.08.00	08/12/17 08.25.00	17.0
2227	TERME EUGANEE-ABANO-MONTEGR.	08/12/17 08.20.00	08/12/17 08.33.00	13.0
2227	MONSELICE	08/12/17 08.29.00	08/12/17 08.39.30	10.5
2227	ROVIGO	08/12/17 08.48.00	08/12/17 08.55.30	7.5
2227	FERRARA	08/12/17 09.09.00	08/12/17 09.13.00	4.0
2227	S.PIETRO IN CASALE	08/12/17 09.22.00	08/12/17 09.33.00	11.0
2227	BOLOGNA C.LE	08/12/17 09.40.00	08/12/17 09.49.30	9.5
2249	VENEZIA SANTA LUCIA	08/12/17 19.42.00	08/12/17 20.01.30	19.5
2249	VENEZIA MESTRE	08/12/17 19.52.00	08/12/17 20.14.00	22.0
11527	ROVIGO	08/12/17 05.57.00	08/12/17 05.58.30	1.5
11527	FERRARA	08/12/17 06.16.00	08/12/17 06.16.30	0.5
11527	S.PIETRO IN CASALE	08/12/17 06.32.00	08/12/17 06.33.00	1.0
11527	BOLOGNA C.LE	08/12/17 06.57.00	08/12/17 06.50.00	-7.0
