Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
8413	TRIESTE CENTRALE	13/02/18 06.47.00	13/02/18 06.47.30	0.5
8413	VENEZIA MESTRE	13/02/18 08.23.00	13/02/18 08.12.00	-11.0
8413	PADOVA	13/02/18 08.51.00	13/02/18 08.50.30	-0.5
8413	FERRARA	13/02/18 09.23.00	13/02/18 09.25.30	2.5
8413	BOLOGNA C.LE/AV	13/02/18 09.52.00	13/02/18 09.55.30	3.5
8413	FIRENZE S.M.N.	13/02/18 10.30.00	13/02/18 10.43.30	13.5
8413	ROMA TERMINI	13/02/18 12.10.00	13/02/18 12.15.00	5.0
11483	FERRARA	13/02/18 13.35.00	13/02/18 13.36.30	1.5
11483	CORONELLA	13/02/18 13.40.00	13/02/18 13.41.30	1.5
11483	POGGIO RENATICO	13/02/18 13.45.00	13/02/18 13.50.00	5.0
11483	GALLIERA	13/02/18 13.50.00	13/02/18 13.56.30	6.5
11483	S.PIETRO IN CASALE	13/02/18 13.56.00	13/02/18 13.59.30	3.5
11483	S.GIORGIO P.	13/02/18 14.02.00	13/02/18 14.05.00	3.0
11483	FUNO CENTERGROSS	13/02/18 14.07.00	13/02/18 14.10.00	3.0
11483	CASTELMAGGIORE	13/02/18 14.11.00	13/02/18 14.13.30	2.5
11483	BOLOGNA CORTICELLA	13/02/18 14.21.00	13/02/18 14.18.30	-2.5
11483	BOLOGNA C.LE	13/02/18 14.35.00	13/02/18 14.37.00	2.0
6411	FERRARA	13/02/18 09.28.00	13/02/18 09.31.30	3.5
6411	POGGIO RENATICO	13/02/18 09.35.00	13/02/18 09.42.30	7.5
6411	GALLIERA	13/02/18 09.39.00	13/02/18 09.48.30	9.5
6411	S.PIETRO IN CASALE	13/02/18 09.44.00	13/02/18 09.52.00	8.0
6411	S.GIORGIO P.	13/02/18 09.54.00	13/02/18 10.00.00	6.0
6411	FUNO CENTERGROSS	13/02/18 09.59.00	13/02/18 10.05.00	6.0
6411	CASTELMAGGIORE	13/02/18 10.02.00	13/02/18 10.06.30	4.5
6411	BOLOGNA CORTICELLA	13/02/18 10.06.00	13/02/18 10.11.00	5.0
6411	BOLOGNA C.LE	13/02/18 10.14.00	13/02/18 10.18.30	4.5
6411	BOLOGNA SAN VITALE	13/02/18 10.27.00	13/02/18 10.28.30	1.5
6411	S.LAZZARO DI SAVENA	13/02/18 10.31.00	13/02/18 10.32.30	1.5
6411	OZZANO DELL'EMILIA	13/02/18 10.36.00	13/02/18 10.38.00	2.0
6411	VARIGNANA	13/02/18 10.40.00	13/02/18 10.41.00	1.0
6411	CASTEL S.PIETRO TERME	13/02/18 10.45.00	13/02/18 10.47.30	2.5
6411	IMOLA	13/02/18 10.55.00	13/02/18 10.55.00	0.0
2231	VENEZIA SANTA LUCIA	13/02/18 10.42.00	13/02/18 10.43.00	1.0
2231	VENEZIA MESTRE	13/02/18 10.52.00	13/02/18 10.53.00	1.0
2231	PADOVA	13/02/18 11.08.00	13/02/18 11.12.30	4.5
2231	TERME EUGANEE-ABANO-MONTEGR.	13/02/18 11.20.00	13/02/18 11.28.00	8.0
2231	MONSELICE	13/02/18 11.29.00	13/02/18 11.38.30	9.5
2231	ROVIGO	13/02/18 11.48.00	13/02/18 11.53.30	5.5
2231	FERRARA	13/02/18 12.09.00	13/02/18 12.12.00	3.0
2231	S.PIETRO IN CASALE	13/02/18 12.22.00	13/02/18 12.30.00	8.0
2231	BOLOGNA C.LE	13/02/18 12.40.00	13/02/18 12.48.30	8.5
11427	FERRARA	13/02/18 05.56.00	13/02/18 05.57.00	1.0
