delay
5.0
4.5
4.5
4.0
6.0
58.0
5.5
8.0
8.0
7.5
12.5
16.5
3.0
2.5
4.5
5.0
5.5
4.0
12.0
10.5
9.0
5.0
7.0
9.0
4.0
21.0
5.0
4.0
3.0
4.5
5.5
10.0
44.0
46.5
44.5
42.0
41.0
5.0
18.0
6.0
5.5
4.5
3.0
6.0
4.5
5.5
6.5
5.5
7.5
8.5
27.5
18.0
17.5
16.5
19.0
21.5
7.5
7.5
17.0
14.0
13.0
11.0
9.5
10.5
15.5
9.0
8.0
26.5
26.0
25.0
24.5
28.0
19.5
5.0
4.0
3.0
6.0
24.5
15.0
14.0
3.5
3.0
4.5
8.0
9.0
