day,timeslot_delay
22-01-2018,2.38235294117647
23-12-2017,3.357558139534884
07-01-2018,3.2477064220183482
27-11-2017,3.176751592356687
18-10-2017,3.305623471882641
08-12-2017,3.2598253275109164
03-02-2018,3.2678260869565214
14-11-2017,3.2461180124223605
20-10-2017,3.2929848693259967
10-12-2017,3.3740208877284568
01-11-2017,3.3055555555555545
07-02-2018,3.197052401746724
18-11-2017,3.168331668331668
24-10-2017,3.1071757129714817
14-12-2017,3.1071757129714817
05-10-2017,3.122792262405383
26-01-2018,3.0877055599060315
27-12-2017,3.027777777777782
17-12-2017,3.0007087172218254
10-10-2017,3.1271409749670616
29-01-2018,3.1212214682294865
04-11-2017,3.1524822695035466
23-11-2017,3.201572150477259
01-12-2017,3.252386002120893
09-10-2017,3.325715720743344
03-01-2018,3.2911423039690204
05-12-2017,3.279684601113176
12-02-2018,3.279684601113176
20-12-2017,3.3046105640107473
17-01-2018,3.286267757210501
14-10-2017,3.2569300786098454
08-11-2017,3.232553528945278
13-11-2017,3.226253799392093
02-10-2017,3.2207290132547874
19-10-2017,3.2584925690021214
28-09-2017,3.265689655172413
04-02-2018,3.2542401628222533
06-01-2018,3.2437059415911347
07-12-2017,3.2544773689352007
30-11-2017,3.2517405063291127
23-01-2018,3.229500616522811
24-12-2017,3.2182370820668678
10-01-2018,3.2182370820668678
27-01-2018,3.2002668247850607
28-12-2017,3.1647842455835478
23-10-2017,3.2146471745853216
17-11-2017,3.2252326217843437
02-11-2017,3.2344625233395585
06-10-2017,3.223163105784261
13-12-2017,3.2066378433367255
16-12-2017,3.1966807034926945
27-10-2017,3.1747148750303347
08-02-2018,3.1501540649443047
31-01-2018,3.2590110905730105
05-11-2017,3.2536849378166757
11-10-2017,3.231704571042557
22-11-2017,3.2342649647887303
04-12-2017,3.227439155718285
15-10-2017,3.2245464247598754
26-11-2017,3.2243562684677065
02-01-2018,3.201992941664934
21-12-2017,3.1979762878168394
09-11-2017,3.1979762878168394
18-01-2018,3.2326256759463217
29-11-2017,3.236692201924966
01-02-2018,3.2522123893805306
29-09-2017,3.2442892203133846
24-01-2018,3.2457784375579894
25-12-2017,3.2498622083409883
03-10-2017,3.234677273549085
12-12-2017,3.2569198012775042
22-10-2017,3.252027503526094
29-12-2017,3.2431727256914242
07-10-2017,3.264202600958251
28-01-2018,3.2537807986406153
16-11-2017,3.2453525372634378
03-11-2017,3.243403693931402
05-02-2018,3.240322055953156
09-01-2018,3.2255138086062902
15-01-2018,3.2081487341772115
30-12-2017,3.1899546236895593
06-11-2017,3.1884091612503918
15-12-2017,3.2222476714002113
30-01-2018,3.219732290570008
10-02-2018,3.2093212803793683
21-11-2017,3.2054744525547463
01-01-2018,3.2216345457180084
09-02-2018,3.2301870626874214
12-10-2017,3.2301870626874214
26-10-2017,3.233939137785295
16-10-2017,3.223590814196245
30-09-2017,3.224986256184719
05-01-2018,3.2088934147997312
19-01-2018,3.19667069405289
31-10-2017,3.202643464399573
20-01-2018,3.209273347324242
22-12-2017,3.203850142597874
19-12-2017,3.226654694715236
25-11-2017,3.2205751932091693
08-01-2018,3.210582475520964
09-12-2017,3.2005835609634934
26-09-2017,3.2000000000000046
02-02-2018,3.1918646944713864
21-01-2018,3.18626977418186
04-10-2017,3.184986275211845
15-11-2017,3.20322808671065
17-10-2017,3.2027467411545665
28-11-2017,3.223691776883265
08-10-2017,3.217179810003432
06-02-2018,3.2127828054298617
11-12-2017,3.2550553010836754
21-10-2017,3.2455781560910926
25-01-2018,3.253750958274017
26-12-2017,3.2479541734860864
20-11-2017,3.2518622476519456
16-01-2018,3.249411764705882
07-11-2017,3.256606176376944
31-12-2017,3.250819152309483
02-12-2017,3.2519937040923383
11-02-2018,3.2522470735785984
25-10-2017,3.2406677727084197
19-11-2017,3.2429028595024274
04-01-2018,3.232984829848294
30-10-2017,3.2262291751320586
24-11-2017,3.2319613565462415
13-10-2017,3.2298495566404295
06-12-2017,3.2397928994082865
01-10-2017,3.2411758922426506
18-12-2017,3.2332813413920856
