Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
11525	BOLOGNA C.LE	20/12/17 07.06.00	20/12/17 07.07.00	1.0
11525	OZZANO DELL'EMILIA	20/12/17 07.15.00	20/12/17 07.17.00	2.0
11525	VARIGNANA	20/12/17 07.19.00	20/12/17 07.20.30	1.5
11525	CASTEL S.PIETRO TERME	20/12/17 07.25.00	20/12/17 07.25.00	0.0
11525	IMOLA	20/12/17 07.32.00	20/12/17 07.32.00	0.0
11525	CASTELBOLOGNESE	20/12/17 07.38.00	20/12/17 07.38.30	0.5
11525	FAENZA	20/12/17 07.44.00	20/12/17 07.45.00	1.0
11525	FORLI`	20/12/17 07.55.00	20/12/17 07.55.30	0.5
11407	PIACENZA	20/12/17 05.29.00	20/12/17 05.30.00	1.0
11407	PONTENURE	20/12/17 05.36.00	20/12/17 05.37.30	1.5
11407	CADEO	20/12/17 05.42.00	20/12/17 05.42.30	0.5
11407	FIORENZUOLA	20/12/17 05.48.00	20/12/17 05.49.00	1.0
11407	FIDENZA	20/12/17 05.56.00	20/12/17 05.57.30	1.5
11407	CASTELGUELFO	20/12/17 06.03.00	20/12/17 06.04.30	1.5
11407	PARMA	20/12/17 06.12.00	20/12/17 06.12.30	0.5
11407	S.ILARIO	20/12/17 06.21.00	20/12/17 06.21.00	0.0
11407	REGGIO EMILIA	20/12/17 06.32.00	20/12/17 06.31.30	-0.5
11407	RUBIERA	20/12/17 06.41.00	20/12/17 06.40.00	-1.0
11407	MODENA	20/12/17 06.50.00	20/12/17 06.50.30	0.5
11407	CASTELFRANCO D'EMILIA	20/12/17 06.59.00	20/12/17 07.01.00	2.0
11407	SAMOGGIA	20/12/17 07.05.00	20/12/17 07.08.30	3.5
11407	ANZOLA	20/12/17 07.11.00	20/12/17 07.13.30	2.5
11407	BOLOGNA C.LE	20/12/17 07.28.00	20/12/17 07.26.30	-1.5
11407	OZZANO DELL'EMILIA	20/12/17 07.42.00	20/12/17 07.46.30	4.5
11407	VARIGNANA	20/12/17 07.46.00	20/12/17 07.50.30	4.5
11407	CASTEL S.PIETRO TERME	20/12/17 07.52.00	20/12/17 07.55.00	3.0
11407	IMOLA	20/12/17 08.00.00	20/12/17 08.02.30	2.5
11407	CASTELBOLOGNESE	20/12/17 08.08.00	20/12/17 08.08.30	0.5
11407	FAENZA	20/12/17 08.14.00	20/12/17 08.15.00	1.0
11407	FORLI`	20/12/17 08.25.00	20/12/17 08.26.00	1.0
11407	CESENA	20/12/17 08.40.00	20/12/17 08.39.00	-1.0
8809	MILANO CENTRALE	20/12/17 10.35.00	20/12/17 10.36.00	1.0
8809	PIACENZA	20/12/17 11.18.00	20/12/17 11.16.30	-1.5
8809	PARMA	20/12/17 11.44.00	20/12/17 11.54.30	10.5
8809	REGGIO EMILIA	20/12/17 11.58.00	20/12/17 12.13.00	15.0
8809	MODENA	20/12/17 12.13.00	20/12/17 12.27.00	14.0
8809	BOLOGNA C.LE	20/12/17 12.38.00	20/12/17 13.02.00	24.0
8809	RIMINI	20/12/17 13.34.00	20/12/17 14.00.00	26.0
8809	PESARO	20/12/17 13.53.00	20/12/17 14.20.30	27.5
8809	ANCONA	20/12/17 14.29.00	20/12/17 14.54.30	25.5
8809	PESCARA	20/12/17 15.40.00	20/12/17 16.04.30	24.5
8809	TERMOLI	20/12/17 16.29.00	20/12/17 16.56.30	27.5
8809	FOGGIA	20/12/17 17.15.00	20/12/17 17.55.00	40.0
8809	BARLETTA	20/12/17 17.45.00	20/12/17 18.28.30	43.5
8809	BARI CENTRALE	20/12/17 18.21.00	20/12/17 19.00.00	39.0
8809	GIOIA DEL COLLE	20/12/17 19.06.00	20/12/17 19.51.00	45.0
8809	TARANTO	20/12/17 19.42.00	20/12/17 20.25.00	43.0
611	BOLOGNA C.LE	20/12/17 16.00.00	20/12/17 16.01.30	1.5
611	FAENZA	20/12/17 16.23.00	20/12/17 16.26.30	3.5
611	FORLI`	20/12/17 16.34.00	20/12/17 16.37.00	3.0
611	CESENA	20/12/17 16.46.00	20/12/17 16.48.00	2.0
611	RIMINI	20/12/17 17.08.00	20/12/17 17.06.30	-1.5
611	RICCIONE	20/12/17 17.17.00	20/12/17 17.16.30	-0.5
611	CATTOLICA S.GIOVANNI GABICCE	20/12/17 17.24.00	20/12/17 17.25.30	1.5
611	PESARO	20/12/17 17.35.00	20/12/17 17.34.30	-0.5
611	FANO	20/12/17 17.44.00	20/12/17 17.45.30	1.5
611	SENIGALLIA	20/12/17 17.56.00	20/12/17 18.00.30	4.5
611	ANCONA	20/12/17 18.17.00	20/12/17 18.17.30	0.5
611	CIVITANOVA MARCHE	20/12/17 18.40.00	20/12/17 18.41.30	1.5
611	PORTO S. GIORGIO FERMO	20/12/17 18.54.00	20/12/17 18.55.30	1.5
611	S.BENEDETTO DEL TRONTO	20/12/17 19.14.00	20/12/17 19.20.00	6.0
611	GIULIANOVA	20/12/17 19.29.00	20/12/17 19.35.00	6.0
611	PESCARA	20/12/17 20.06.00	20/12/17 20.10.00	4.0
611	VASTO S.SALVO	20/12/17 20.43.00	20/12/17 20.50.00	7.0
611	TERMOLI	20/12/17 20.58.00	20/12/17 21.05.30	7.5
611	SAN SEVERO	20/12/17 21.28.00	20/12/17 21.38.00	10.0
2123	PIACENZA	20/12/17 06.52.00	20/12/17 06.53.30	1.5
2123	FIORENZUOLA	20/12/17 07.04.00	20/12/17 07.06.00	2.0
2123	FIDENZA	20/12/17 07.13.00	20/12/17 07.17.00	4.0
2123	PARMA	20/12/17 07.28.00	20/12/17 07.30.00	2.0
2123	REGGIO EMILIA	20/12/17 07.45.00	20/12/17 07.51.30	6.5
2123	MODENA	20/12/17 07.59.00	20/12/17 08.06.30	7.5
2123	CASTELFRANCO D'EMILIA	20/12/17 08.08.00	20/12/17 08.14.30	6.5
2123	BOLOGNA C.LE	20/12/17 08.28.00	20/12/17 08.30.30	2.5
2123	CASTEL S.PIETRO TERME	20/12/17 08.49.00	20/12/17 08.48.30	-0.5
2123	IMOLA	20/12/17 09.00.00	20/12/17 08.57.30	-2.5
2123	CASTELBOLOGNESE	20/12/17 09.08.00	20/12/17 09.12.00	4.0
2123	FAENZA	20/12/17 09.14.00	20/12/17 09.17.30	3.5
2123	FORLI`	20/12/17 09.25.00	20/12/17 09.28.00	3.0
2123	CESENA	20/12/17 09.43.00	20/12/17 09.38.30	-4.5
8803	MILANO CENTRALE	20/12/17 07.35.00	20/12/17 07.36.00	1.0
8803	PIACENZA	20/12/17 08.18.00	20/12/17 08.23.00	5.0
8803	PARMA	20/12/17 08.44.00	20/12/17 08.53.00	9.0
8803	REGGIO EMILIA	20/12/17 08.58.00	20/12/17 09.13.30	15.5
8803	MODENA	20/12/17 09.13.00	20/12/17 09.27.00	14.0
8803	BOLOGNA C.LE	20/12/17 09.38.00	20/12/17 09.48.00	10.0
8803	RIMINI	20/12/17 10.34.00	20/12/17 10.57.00	23.0
8803	PESARO	20/12/17 10.53.00	20/12/17 11.17.00	24.0
8803	ANCONA	20/12/17 11.26.00	20/12/17 11.47.00	21.0
8803	CIVITANOVA MARCHE	20/12/17 11.49.00	20/12/17 12.15.30	26.5
8803	PESCARA	20/12/17 12.40.00	20/12/17 13.03.00	23.0
8803	TERMOLI	20/12/17 13.29.00	20/12/17 13.58.00	29.0
8803	FOGGIA	20/12/17 14.15.00	20/12/17 14.48.30	33.5
8803	BARLETTA	20/12/17 14.45.00	20/12/17 15.19.00	34.0
8803	BARI CENTRALE	20/12/17 15.21.00	20/12/17 15.50.00	29.0
8803	BRINDISI	20/12/17 16.17.00	20/12/17 16.57.30	40.5
8803	LECCE	20/12/17 16.48.00	20/12/17 17.18.00	30.0
8801	VENEZIA SANTA LUCIA	20/12/17 06.55.00	20/12/17 06.55.00	0.0
8801	VENEZIA MESTRE	20/12/17 07.05.00	20/12/17 07.05.00	0.0
8801	PADOVA	20/12/17 07.22.00	20/12/17 07.25.30	3.5
8801	ROVIGO	20/12/17 07.44.00	20/12/17 07.47.00	3.0
8801	FERRARA	20/12/17 08.01.00	20/12/17 08.04.00	3.0
8801	BOLOGNA C.LE	20/12/17 08.35.00	20/12/17 08.39.00	4.0
8801	RIMINI	20/12/17 09.34.00	20/12/17 09.37.30	3.5
8801	PESARO	20/12/17 09.53.00	20/12/17 09.56.30	3.5
8801	ANCONA	20/12/17 10.29.00	20/12/17 10.26.30	-2.5
8801	PESCARA	20/12/17 11.40.00	20/12/17 11.38.30	-1.5
8801	TERMOLI	20/12/17 12.29.00	20/12/17 12.26.30	-2.5
8801	FOGGIA	20/12/17 13.15.00	20/12/17 13.12.00	-3.0
8801	BARLETTA	20/12/17 13.45.00	20/12/17 13.48.00	3.0
8801	BARI CENTRALE	20/12/17 14.21.00	20/12/17 14.22.30	1.5
8801	BRINDISI	20/12/17 15.17.00	20/12/17 15.24.30	7.5
8801	LECCE	20/12/17 15.48.00	20/12/17 15.46.30	-1.5
8807	TORINO P.NUOVA	20/12/17 08.30.00	20/12/17 08.32.00	2.0
8807	TORINO LINGOTTO	20/12/17 08.36.00	20/12/17 08.36.00	0.0
8807	ASTI	20/12/17 09.03.00	20/12/17 09.04.30	1.5
8807	ALESSANDRIA	20/12/17 09.20.00	20/12/17 09.23.00	3.0
8807	PIACENZA	20/12/17 10.18.00	20/12/17 10.22.00	4.0
8807	PARMA	20/12/17 10.44.00	20/12/17 10.51.00	7.0
8807	REGGIO EMILIA	20/12/17 10.58.00	20/12/17 11.10.00	12.0
8807	MODENA	20/12/17 11.13.00	20/12/17 11.24.00	11.0
8807	BOLOGNA C.LE	20/12/17 11.38.00	20/12/17 11.47.00	9.0
8807	RIMINI	20/12/17 12.34.00	20/12/17 12.45.00	11.0
8807	PESARO	20/12/17 12.53.00	20/12/17 13.05.00	12.0
8807	ANCONA	20/12/17 13.26.00	20/12/17 13.35.00	9.0
8807	S.BENEDETTO DEL TRONTO	20/12/17 14.05.00	20/12/17 14.13.30	8.5
8807	PESCARA	20/12/17 14.40.00	20/12/17 14.43.30	3.5
8807	TERMOLI	20/12/17 15.29.00	20/12/17 15.28.30	-0.5
8807	FOGGIA	20/12/17 16.15.00	20/12/17 16.18.30	3.5
8807	BARLETTA	20/12/17 16.45.00	20/12/17 16.50.30	5.5
8807	BARI CENTRALE	20/12/17 17.21.00	20/12/17 17.22.00	1.0
8807	BRINDISI	20/12/17 18.17.00	20/12/17 18.23.00	6.0
8807	LECCE	20/12/17 18.48.00	20/12/17 18.44.00	-4.0
11523	BOLOGNA C.LE	20/12/17 06.00.00	20/12/17 06.01.00	1.0
11523	OZZANO DELL'EMILIA	20/12/17 06.09.00	20/12/17 06.14.30	5.5
11523	CASTEL S.PIETRO TERME	20/12/17 06.17.00	20/12/17 06.20.00	3.0
11523	IMOLA	20/12/17 06.24.00	20/12/17 06.27.00	3.0
11523	CASTELBOLOGNESE	20/12/17 06.31.00	20/12/17 06.32.00	1.0
11523	FAENZA	20/12/17 06.38.00	20/12/17 06.38.00	0.0
11523	FORLI`	20/12/17 06.49.00	20/12/17 06.48.30	-0.5
6463	BOLOGNA C.LE	20/12/17 05.00.00	20/12/17 05.01.30	1.5
6463	VARIGNANA	20/12/17 05.11.00	20/12/17 05.14.30	3.5
6463	CASTEL S.PIETRO TERME	20/12/17 05.17.00	20/12/17 05.19.30	2.5
6463	IMOLA	20/12/17 05.25.00	20/12/17 05.29.30	4.5
6463	CASTELBOLOGNESE	20/12/17 05.31.00	20/12/17 05.36.00	5.0
6463	FAENZA	20/12/17 05.37.00	20/12/17 05.42.30	5.5
6463	FORLI`	20/12/17 05.46.00	20/12/17 05.53.00	7.0
2121	BOLOGNA C.LE	20/12/17 06.35.00	20/12/17 06.36.30	1.5
2121	CASTEL S.PIETRO TERME	20/12/17 06.49.00	20/12/17 06.50.00	1.0
2121	IMOLA	20/12/17 07.00.00	20/12/17 06.57.00	-3.0
2121	CASTELBOLOGNESE	20/12/17 07.08.00	20/12/17 07.06.00	-2.0
2121	FAENZA	20/12/17 07.14.00	20/12/17 07.14.30	0.5
2121	FORLI`	20/12/17 07.25.00	20/12/17 07.24.30	-0.5
2121	CESENA	20/12/17 07.40.00	20/12/17 07.49.30	9.5
2997	BOLOGNA C.LE	20/12/17 07.54.00	20/12/17 07.56.00	2.0
2997	OZZANO DELL'EMILIA	20/12/17 08.03.00	20/12/17 08.04.30	1.5
2997	CASTEL S.PIETRO TERME	20/12/17 08.10.00	20/12/17 08.12.30	2.5
2997	IMOLA	20/12/17 08.25.00	20/12/17 08.20.00	-5.0
2997	CASTELBOLOGNESE	20/12/17 08.31.00	20/12/17 08.31.00	0.0
2997	LUGO	20/12/17 08.46.00	20/12/17 08.42.00	-4.0
2997	BAGNACAVALLO	20/12/17 08.52.00	20/12/17 08.50.30	-1.5
2997	RUSSI	20/12/17 09.04.00	20/12/17 09.01.00	-3.0
2997	RAVENNA	20/12/17 09.17.00	20/12/17 09.15.30	-1.5
2997	LIDO DI CLASSE-LIDO DI SAVIO	20/12/17 09.33.00	20/12/17 09.35.00	2.0
2997	CERVIA-MILANO MARITTIMA	20/12/17 09.39.00	20/12/17 09.44.30	5.5
2997	CESENATICO	20/12/17 09.48.00	20/12/17 09.51.30	3.5
2997	BELLARIA	20/12/17 09.57.00	20/12/17 09.58.00	1.0
2997	IGEA MARINA	20/12/17 10.02.00	20/12/17 10.02.00	0.0
2997	RIMINI	20/12/17 10.15.00	20/12/17 10.11.30	-3.5
11539	BOLOGNA C.LE	20/12/17 13.35.00	20/12/17 13.36.30	1.5
11539	CASTEL S.PIETRO TERME	20/12/17 13.49.00	20/12/17 13.51.00	2.0
11539	IMOLA	20/12/17 14.00.00	20/12/17 14.00.00	0.0
11539	CASTELBOLOGNESE	20/12/17 14.08.00	20/12/17 14.11.00	3.0
11539	FAENZA	20/12/17 14.14.00	20/12/17 14.17.30	3.5
11539	FORLI`	20/12/17 14.25.00	20/12/17 14.26.00	1.0
11539	CESENA	20/12/17 14.40.00	20/12/17 14.38.30	-1.5
8813	MILANO CENTRALE	20/12/17 12.35.00	20/12/17 12.37.00	2.0
8813	PIACENZA	20/12/17 13.18.00	20/12/17 13.14.00	-4.0
8813	PARMA	20/12/17 13.44.00	20/12/17 13.43.30	-0.5
8813	REGGIO EMILIA	20/12/17 13.58.00	20/12/17 14.02.00	4.0
8813	MODENA	20/12/17 14.13.00	20/12/17 14.15.00	2.0
8813	BOLOGNA C.LE	20/12/17 14.38.00	20/12/17 14.35.30	-2.5
8813	RIMINI	20/12/17 15.34.00	20/12/17 15.33.30	-0.5
8813	PESARO	20/12/17 15.53.00	20/12/17 15.54.00	1.0
8813	ANCONA	20/12/17 16.29.00	20/12/17 16.25.00	-4.0
8813	PESCARA	20/12/17 17.40.00	20/12/17 17.37.30	-2.5
8813	TERMOLI	20/12/17 18.29.00	20/12/17 18.39.00	10.0
8813	FOGGIA	20/12/17 19.15.00	20/12/17 19.21.30	6.5
8813	BARLETTA	20/12/17 19.45.00	20/12/17 19.55.00	10.0
8813	BARI CENTRALE	20/12/17 20.21.00	20/12/17 20.29.30	8.5
8813	BRINDISI	20/12/17 21.17.00	20/12/17 21.26.00	9.0
8813	LECCE	20/12/17 21.48.00	20/12/17 21.48.00	0.0
603	BOLOGNA C.LE	20/12/17 08.00.00	20/12/17 08.45.30	45.5
603	FAENZA	20/12/17 08.25.00	20/12/17 09.12.30	47.5
603	FORLI`	20/12/17 08.35.00	20/12/17 09.22.30	47.5
603	CESENA	20/12/17 08.47.00	20/12/17 09.34.00	47.0
603	RIMINI	20/12/17 09.08.00	20/12/17 09.51.00	43.0
603	RICCIONE	20/12/17 09.17.00	20/12/17 09.58.30	41.5
603	CATTOLICA S.GIOVANNI GABICCE	20/12/17 09.25.00	20/12/17 10.05.00	40.0
603	PESARO	20/12/17 09.35.00	20/12/17 10.13.30	38.5
603	FANO	20/12/17 09.44.00	20/12/17 10.24.00	40.0
603	SENIGALLIA	20/12/17 09.56.00	20/12/17 10.38.30	42.5
603	ANCONA	20/12/17 10.17.00	20/12/17 10.52.00	35.0
603	CIVITANOVA MARCHE	20/12/17 10.40.00	20/12/17 11.21.00	41.0
603	PORTO S. GIORGIO FERMO	20/12/17 10.54.00	20/12/17 11.31.00	37.0
603	S.BENEDETTO DEL TRONTO	20/12/17 11.14.00	20/12/17 11.46.00	32.0
603	GIULIANOVA	20/12/17 11.28.00	20/12/17 12.00.00	32.0
603	PESCARA	20/12/17 11.52.00	20/12/17 12.20.00	28.0
603	VASTO S.SALVO	20/12/17 12.29.00	20/12/17 12.59.30	30.5
603	TERMOLI	20/12/17 12.45.00	20/12/17 13.14.00	29.0
603	SAN SEVERO	20/12/17 13.15.00	20/12/17 13.44.30	29.5
603	FOGGIA	20/12/17 13.35.00	20/12/17 14.01.30	26.5
603	BARLETTA	20/12/17 14.08.00	20/12/17 14.34.30	26.5
603	TRANI	20/12/17 14.18.00	20/12/17 14.43.00	25.0
603	BISCEGLIE	20/12/17 14.25.00	20/12/17 14.50.00	25.0
603	MOLFETTA	20/12/17 14.35.00	20/12/17 14.57.00	22.0
603	BARI CENTRALE	20/12/17 15.00.00	20/12/17 15.16.00	16.0
603	MONOPOLI	20/12/17 15.28.00	20/12/17 15.41.30	13.5
603	FASANO	20/12/17 15.40.00	20/12/17 15.51.00	11.0
603	OSTUNI	20/12/17 15.55.00	20/12/17 16.04.00	9.0
603	BRINDISI	20/12/17 16.37.00	20/12/17 16.24.30	-12.5
603	LECCE	20/12/17 17.03.00	20/12/17 17.02.30	-0.5
8811	MILANO CENTRALE	20/12/17 11.35.00	20/12/17 11.36.00	1.0
8811	PIACENZA	20/12/17 12.18.00	20/12/17 12.20.30	2.5
8811	PARMA	20/12/17 12.44.00	20/12/17 12.47.00	3.0
8811	REGGIO EMILIA	20/12/17 12.58.00	20/12/17 13.06.30	8.5
8811	MODENA	20/12/17 13.13.00	20/12/17 13.21.00	8.0
8811	BOLOGNA C.LE	20/12/17 13.38.00	20/12/17 13.43.00	5.0
