Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6463	BOLOGNA C.LE	26/11/17 05.00.00	26/11/17 05.01.00	1.0
6463	VARIGNANA	26/11/17 05.11.00	26/11/17 05.12.00	1.0
6463	CASTEL S.PIETRO TERME	26/11/17 05.17.00	26/11/17 05.16.00	-1.0
6463	IMOLA	26/11/17 05.25.00	26/11/17 05.23.30	-1.5
6463	CASTELBOLOGNESE	26/11/17 05.31.00	26/11/17 05.30.30	-0.5
6463	FAENZA	26/11/17 05.37.00	26/11/17 05.37.30	0.5
6463	FORLI`	26/11/17 05.46.00	26/11/17 05.47.00	1.0
11591	RAVENNA	26/11/17 06.28.00	26/11/17 06.29.30	1.5
11591	CLASSE	26/11/17 06.32.00	26/11/17 06.34.00	2.0
11591	LIDO DI CLASSE-LIDO DI SAVIO	26/11/17 06.41.00	26/11/17 06.40.30	-0.5
11591	CERVIA-MILANO MARITTIMA	26/11/17 06.49.00	26/11/17 06.48.00	-1.0
11591	CESENATICO	26/11/17 06.56.00	26/11/17 06.58.30	2.5
11591	GATTEO A MARE	26/11/17 07.01.00	26/11/17 07.04.30	3.5
11591	BELLARIA	26/11/17 07.06.00	26/11/17 07.07.30	1.5
11591	IGEA MARINA	26/11/17 07.10.00	26/11/17 07.10.30	0.5
11591	RIMINI TORRE PEDRERA	26/11/17 07.16.00	26/11/17 07.17.00	1.0
11591	RIMINI VISERBA	26/11/17 07.20.00	26/11/17 07.19.30	-0.5
11591	RIMINI	26/11/17 07.27.00	26/11/17 07.25.00	-2.0
2121	BOLOGNA C.LE	26/11/17 06.35.00	26/11/17 06.36.30	1.5
2121	CASTEL S.PIETRO TERME	26/11/17 06.49.00	26/11/17 06.49.00	0.0
2121	IMOLA	26/11/17 07.00.00	26/11/17 06.56.00	-4.0
2121	CASTELBOLOGNESE	26/11/17 07.08.00	26/11/17 07.06.00	-2.0
2121	FAENZA	26/11/17 07.14.00	26/11/17 07.15.00	1.0
2121	FORLI`	26/11/17 07.25.00	26/11/17 07.24.30	-0.5
2121	CESENA	26/11/17 07.40.00	26/11/17 07.37.30	-2.5
11525	BOLOGNA C.LE	26/11/17 07.06.00	26/11/17 07.07.30	1.5
11525	OZZANO DELL'EMILIA	26/11/17 07.15.00	26/11/17 07.16.30	1.5
11525	VARIGNANA	26/11/17 07.19.00	26/11/17 07.20.30	1.5
11525	CASTEL S.PIETRO TERME	26/11/17 07.25.00	26/11/17 07.25.30	0.5
11525	IMOLA	26/11/17 07.32.00	26/11/17 07.33.00	1.0
11525	CASTELBOLOGNESE	26/11/17 07.38.00	26/11/17 07.39.00	1.0
11525	FAENZA	26/11/17 07.44.00	26/11/17 07.46.00	2.0
11525	FORLI`	26/11/17 07.55.00	26/11/17 07.56.00	1.0
11407	PIACENZA	26/11/17 05.29.00	26/11/17 05.30.00	1.0
11407	PONTENURE	26/11/17 05.36.00	26/11/17 05.37.00	1.0
11407	CADEO	26/11/17 05.42.00	26/11/17 05.41.30	-0.5
11407	FIORENZUOLA	26/11/17 05.48.00	26/11/17 05.47.00	-1.0
11407	FIDENZA	26/11/17 05.56.00	26/11/17 05.57.00	1.0
11407	CASTELGUELFO	26/11/17 06.03.00	26/11/17 06.11.00	8.0
11407	PARMA	26/11/17 06.12.00	26/11/17 06.20.30	8.5
11407	S.ILARIO	26/11/17 06.21.00	26/11/17 06.27.30	6.5
11407	REGGIO EMILIA	26/11/17 06.32.00	26/11/17 06.37.30	5.5
11407	RUBIERA	26/11/17 06.41.00	26/11/17 06.45.00	4.0
11407	MODENA	26/11/17 06.50.00	26/11/17 06.56.30	6.5
11407	CASTELFRANCO D'EMILIA	26/11/17 06.59.00	26/11/17 07.06.00	7.0
11407	SAMOGGIA	26/11/17 07.05.00	26/11/17 07.12.30	7.5
11407	ANZOLA	26/11/17 07.11.00	26/11/17 07.17.00	6.0
11407	BOLOGNA C.LE	26/11/17 07.28.00	26/11/17 07.28.30	0.5
11407	OZZANO DELL'EMILIA	26/11/17 07.42.00	26/11/17 07.46.30	4.5
11407	VARIGNANA	26/11/17 07.46.00	26/11/17 07.51.00	5.0
11407	CASTEL S.PIETRO TERME	26/11/17 07.52.00	26/11/17 07.55.30	3.5
11407	IMOLA	26/11/17 08.00.00	26/11/17 08.02.30	2.5
11407	CASTELBOLOGNESE	26/11/17 08.08.00	26/11/17 08.08.30	0.5
11407	FAENZA	26/11/17 08.14.00	26/11/17 08.15.00	1.0
11407	FORLI`	26/11/17 08.25.00	26/11/17 08.24.00	-1.0
11407	CESENA	26/11/17 08.40.00	26/11/17 08.36.30	-3.5
2997	BOLOGNA C.LE	26/11/17 07.54.00	26/11/17 07.55.00	1.0
2997	OZZANO DELL'EMILIA	26/11/17 08.03.00	26/11/17 08.06.30	3.5
2997	CASTEL S.PIETRO TERME	26/11/17 08.10.00	26/11/17 08.15.00	5.0
2997	IMOLA	26/11/17 08.25.00	26/11/17 08.26.30	1.5
2997	CASTELBOLOGNESE	26/11/17 08.31.00	26/11/17 08.35.00	4.0
2997	LUGO	26/11/17 08.46.00	26/11/17 08.47.00	1.0
2997	BAGNACAVALLO	26/11/17 08.52.00	26/11/17 08.53.30	1.5
2997	RUSSI	26/11/17 09.04.00	26/11/17 09.04.30	0.5
2997	RAVENNA	26/11/17 09.17.00	26/11/17 09.19.00	2.0
2997	LIDO DI CLASSE-LIDO DI SAVIO	26/11/17 09.33.00	26/11/17 09.36.30	3.5
2997	CERVIA-MILANO MARITTIMA	26/11/17 09.39.00	26/11/17 09.46.30	7.5
2997	CESENATICO	26/11/17 09.48.00	26/11/17 09.53.00	5.0
2997	BELLARIA	26/11/17 09.57.00	26/11/17 10.01.00	4.0
2997	IGEA MARINA	26/11/17 10.02.00	26/11/17 10.05.30	3.5
2997	RIMINI	26/11/17 10.15.00	26/11/17 10.14.30	-0.5
8809	MILANO CENTRALE	26/11/17 10.35.00	26/11/17 10.38.30	3.5
8809	PIACENZA	26/11/17 11.18.00	26/11/17 11.13.30	-4.5
8809	PARMA	26/11/17 11.44.00	26/11/17 11.47.30	3.5
8809	REGGIO EMILIA	26/11/17 11.58.00	26/11/17 12.04.30	6.5
8809	MODENA	26/11/17 12.13.00	26/11/17 12.18.00	5.0
8809	BOLOGNA C.LE	26/11/17 12.38.00	26/11/17 12.39.00	1.0
8809	RIMINI	26/11/17 13.34.00	26/11/17 13.32.30	-1.5
8809	PESARO	26/11/17 13.56.00	26/11/17 14.02.00	6.0
8809	ANCONA	26/11/17 14.29.00	26/11/17 14.36.00	7.0
8809	PESCARA	26/11/17 15.40.00	26/11/17 15.44.00	4.0
8809	TERMOLI	26/11/17 16.29.00	26/11/17 16.34.00	5.0
8809	FOGGIA	26/11/17 17.15.00	26/11/17 17.16.30	1.5
8809	BARLETTA	26/11/17 17.45.00	26/11/17 17.46.00	1.0
8809	BARI CENTRALE	26/11/17 18.21.00	26/11/17 18.18.00	-3.0
8809	GIOIA DEL COLLE	26/11/17 19.06.00	26/11/17 19.05.00	-1.0
8809	TARANTO	26/11/17 19.42.00	26/11/17 19.44.30	2.5
611	BOLOGNA C.LE	26/11/17 16.00.00	26/11/17 16.01.30	1.5
611	FAENZA	26/11/17 16.23.00	26/11/17 16.27.30	4.5
611	FORLI`	26/11/17 16.34.00	26/11/17 16.37.00	3.0
611	CESENA	26/11/17 16.46.00	26/11/17 16.48.00	2.0
611	RIMINI	26/11/17 17.08.00	26/11/17 17.06.00	-2.0
611	RICCIONE	26/11/17 17.17.00	26/11/17 17.18.00	1.0
611	PESARO	26/11/17 17.35.00	26/11/17 17.34.30	-0.5
611	FANO	26/11/17 17.44.00	26/11/17 17.45.00	1.0
611	SENIGALLIA	26/11/17 17.56.00	26/11/17 18.00.00	4.0
611	ANCONA	26/11/17 18.17.00	26/11/17 18.16.30	-0.5
611	CIVITANOVA MARCHE	26/11/17 18.40.00	26/11/17 18.44.30	4.5
611	PORTO S. GIORGIO FERMO	26/11/17 18.54.00	26/11/17 18.55.00	1.0
611	S.BENEDETTO DEL TRONTO	26/11/17 19.14.00	26/11/17 19.11.00	-3.0
611	GIULIANOVA	26/11/17 19.29.00	26/11/17 19.33.00	4.0
611	PESCARA	26/11/17 20.06.00	26/11/17 19.57.00	-9.0
2123	PIACENZA	26/11/17 06.52.00	26/11/17 06.53.00	1.0
2123	FIORENZUOLA	26/11/17 07.04.00	26/11/17 07.04.30	0.5
2123	FIDENZA	26/11/17 07.13.00	26/11/17 07.13.00	0.0
2123	PARMA	26/11/17 07.28.00	26/11/17 07.36.00	8.0
2123	REGGIO EMILIA	26/11/17 07.45.00	26/11/17 07.52.30	7.5
2123	MODENA	26/11/17 07.59.00	26/11/17 08.06.30	7.5
2123	CASTELFRANCO D'EMILIA	26/11/17 08.08.00	26/11/17 08.17.00	9.0
2123	BOLOGNA C.LE	26/11/17 08.28.00	26/11/17 08.33.00	5.0
2123	CASTEL S.PIETRO TERME	26/11/17 08.49.00	26/11/17 08.52.00	3.0
2123	IMOLA	26/11/17 09.00.00	26/11/17 09.05.00	5.0
2123	CASTELBOLOGNESE	26/11/17 09.08.00	26/11/17 09.12.00	4.0
2123	FAENZA	26/11/17 09.14.00	26/11/17 09.19.00	5.0
2123	FORLI`	26/11/17 09.25.00	26/11/17 09.29.30	4.5
2123	CESENA	26/11/17 09.43.00	26/11/17 09.41.00	-2.0
2123	RIMINI	26/11/17 10.04.00	26/11/17 10.00.30	-3.5
2123	RICCIONE	26/11/17 10.13.00	26/11/17 10.12.30	-0.5
2123	CATTOLICA S.GIOVANNI GABICCE	26/11/17 10.22.00	26/11/17 10.20.00	-2.0
2123	PESARO	26/11/17 10.33.00	26/11/17 10.34.00	1.0
2123	FANO	26/11/17 10.41.00	26/11/17 10.42.30	1.5
2123	MAROTTA MONDOLFO	26/11/17 10.49.00	26/11/17 10.50.00	1.0
2123	SENIGALLIA	26/11/17 10.56.00	26/11/17 10.58.00	2.0
2123	FALCONARA MARITTIMA	26/11/17 11.07.00	26/11/17 11.08.30	1.5
2123	ANCONA	26/11/17 11.19.00	26/11/17 11.19.00	0.0
8813	MILANO CENTRALE	26/11/17 12.35.00	26/11/17 12.36.30	1.5
8813	PIACENZA	26/11/17 13.18.00	26/11/17 13.14.30	-3.5
8813	PARMA	26/11/17 13.44.00	26/11/17 13.47.30	3.5
8813	REGGIO EMILIA	26/11/17 13.58.00	26/11/17 14.04.00	6.0
8813	MODENA	26/11/17 14.13.00	26/11/17 14.18.00	5.0
8813	BOLOGNA C.LE	26/11/17 14.38.00	26/11/17 14.47.00	9.0
8813	RIMINI	26/11/17 15.34.00	26/11/17 15.44.00	10.0
8813	PESARO	26/11/17 15.56.00	26/11/17 16.07.00	11.0
8813	ANCONA	26/11/17 16.29.00	26/11/17 16.36.30	7.5
8813	PESCARA	26/11/17 17.40.00	26/11/17 17.48.00	8.0
8813	TERMOLI	26/11/17 18.29.00	26/11/17 18.41.00	12.0
8813	FOGGIA	26/11/17 19.15.00	26/11/17 19.25.00	10.0
8813	BARLETTA	26/11/17 19.45.00	26/11/17 19.55.00	10.0
8813	BARI CENTRALE	26/11/17 20.21.00	26/11/17 20.24.30	3.5
603	BOLOGNA C.LE	26/11/17 08.00.00	26/11/17 08.03.00	3.0
603	FAENZA	26/11/17 08.25.00	26/11/17 08.28.30	3.5
603	FORLI`	26/11/17 08.35.00	26/11/17 08.38.30	3.5
603	CESENA	26/11/17 08.47.00	26/11/17 08.49.30	2.5
603	RIMINI	26/11/17 09.08.00	26/11/17 09.07.00	-1.0
603	RICCIONE	26/11/17 09.17.00	26/11/17 09.18.00	1.0
603	PESARO	26/11/17 09.35.00	26/11/17 09.34.00	-1.0
603	FANO	26/11/17 09.44.00	26/11/17 09.44.00	0.0
603	SENIGALLIA	26/11/17 09.56.00	26/11/17 09.59.30	3.5
603	ANCONA	26/11/17 10.17.00	26/11/17 10.17.30	0.5
603	CIVITANOVA MARCHE	26/11/17 10.40.00	26/11/17 10.45.30	5.5
603	PORTO S. GIORGIO FERMO	26/11/17 10.54.00	26/11/17 10.58.00	4.0
603	S.BENEDETTO DEL TRONTO	26/11/17 11.14.00	26/11/17 11.16.30	2.5
603	GIULIANOVA	26/11/17 11.28.00	26/11/17 11.30.30	2.5
603	PESCARA	26/11/17 11.52.00	26/11/17 11.51.30	-0.5
603	VASTO S.SALVO	26/11/17 12.29.00	26/11/17 12.31.00	2.0
603	TERMOLI	26/11/17 12.45.00	26/11/17 12.46.00	1.0
603	SAN SEVERO	26/11/17 13.15.00	26/11/17 13.17.30	2.5
603	FOGGIA	26/11/17 13.35.00	26/11/17 13.34.00	-1.0
603	BARLETTA	26/11/17 14.08.00	26/11/17 14.07.00	-1.0
603	TRANI	26/11/17 14.18.00	26/11/17 14.17.30	-0.5
603	BISCEGLIE	26/11/17 14.25.00	26/11/17 14.25.00	0.0
603	MOLFETTA	26/11/17 14.35.00	26/11/17 14.34.30	-0.5
603	BARI CENTRALE	26/11/17 15.00.00	26/11/17 14.52.00	-8.0
603	MONOPOLI	26/11/17 15.32.00	26/11/17 15.24.30	-7.5
603	FASANO	26/11/17 15.45.00	26/11/17 15.43.30	-1.5
603	OSTUNI	26/11/17 16.00.00	26/11/17 16.06.00	6.0
603	BRINDISI	26/11/17 16.37.00	26/11/17 16.27.30	-9.5
603	LECCE	26/11/17 17.03.00	26/11/17 16.59.30	-3.5
8803	MILANO CENTRALE	26/11/17 07.35.00	26/11/17 07.36.30	1.5
8803	PIACENZA	26/11/17 08.18.00	26/11/17 08.20.00	2.0
8803	PARMA	26/11/17 08.44.00	26/11/17 08.52.00	8.0
8803	REGGIO EMILIA	26/11/17 08.58.00	26/11/17 09.09.30	11.5
8803	MODENA	26/11/17 09.13.00	26/11/17 09.24.00	11.0
