Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6463	BOLOGNA C.LE	15/02/18 05.00.00	15/02/18 05.00.30	0.5
6463	VARIGNANA	15/02/18 05.11.00	15/02/18 05.13.00	2.0
6463	CASTEL S.PIETRO TERME	15/02/18 05.17.00	15/02/18 05.18.00	1.0
6463	IMOLA	15/02/18 05.25.00	15/02/18 05.25.00	0.0
6463	CASTELBOLOGNESE	15/02/18 05.31.00	15/02/18 05.31.30	0.5
6463	FAENZA	15/02/18 05.37.00	15/02/18 05.38.00	1.0
6463	FORLI`	15/02/18 05.46.00	15/02/18 05.48.30	2.5
11591	RAVENNA	15/02/18 06.28.00	15/02/18 06.29.30	1.5
11591	CLASSE	15/02/18 06.32.00	15/02/18 06.33.30	1.5
11591	LIDO DI CLASSE-LIDO DI SAVIO	15/02/18 06.41.00	15/02/18 06.41.00	0.0
11591	CERVIA-MILANO MARITTIMA	15/02/18 06.49.00	15/02/18 06.48.00	-1.0
11591	CESENATICO	15/02/18 06.56.00	15/02/18 06.58.30	2.5
11591	GATTEO A MARE	15/02/18 07.01.00	15/02/18 07.04.30	3.5
11591	BELLARIA	15/02/18 07.06.00	15/02/18 07.07.30	1.5
11591	IGEA MARINA	15/02/18 07.10.00	15/02/18 07.11.00	1.0
11591	RIMINI TORRE PEDRERA	15/02/18 07.16.00	15/02/18 07.17.00	1.0
11591	RIMINI VISERBA	15/02/18 07.20.00	15/02/18 07.19.30	-0.5
11591	RIMINI	15/02/18 07.27.00	15/02/18 07.25.00	-2.0
2121	BOLOGNA C.LE	15/02/18 06.35.00	15/02/18 06.36.00	1.0
2121	CASTEL S.PIETRO TERME	15/02/18 06.49.00	15/02/18 06.50.00	1.0
2121	IMOLA	15/02/18 07.00.00	15/02/18 06.57.00	-3.0
2121	CASTELBOLOGNESE	15/02/18 07.08.00	15/02/18 07.06.00	-2.0
2121	FAENZA	15/02/18 07.14.00	15/02/18 07.14.00	0.0
2121	FORLI`	15/02/18 07.25.00	15/02/18 07.24.30	-0.5
2121	CESENA	15/02/18 07.40.00	15/02/18 07.35.30	-4.5
11525	BOLOGNA C.LE	15/02/18 07.06.00	15/02/18 07.08.00	2.0
11525	OZZANO DELL'EMILIA	15/02/18 07.15.00	15/02/18 07.18.00	3.0
11525	VARIGNANA	15/02/18 07.19.00	15/02/18 07.22.00	3.0
11525	CASTEL S.PIETRO TERME	15/02/18 07.25.00	15/02/18 07.27.00	2.0
11525	IMOLA	15/02/18 07.32.00	15/02/18 07.33.30	1.5
11525	CASTELBOLOGNESE	15/02/18 07.38.00	15/02/18 07.40.30	2.5
11525	FAENZA	15/02/18 07.44.00	15/02/18 07.46.30	2.5
11525	FORLI`	15/02/18 07.55.00	15/02/18 07.58.00	3.0
11407	PIACENZA	15/02/18 05.29.00	15/02/18 05.31.00	2.0
11407	PONTENURE	15/02/18 05.36.00	15/02/18 05.37.00	1.0
11407	CADEO	15/02/18 05.42.00	15/02/18 05.41.30	-0.5
11407	FIORENZUOLA	15/02/18 05.48.00	15/02/18 05.48.00	0.0
11407	FIDENZA	15/02/18 05.56.00	15/02/18 05.56.30	0.5
11407	CASTELGUELFO	15/02/18 06.03.00	15/02/18 06.02.00	-1.0
11407	PARMA	15/02/18 06.12.00	15/02/18 06.10.00	-2.0
11407	S.ILARIO	15/02/18 06.21.00	15/02/18 06.19.30	-1.5
11407	REGGIO EMILIA	15/02/18 06.32.00	15/02/18 06.31.30	-0.5
11407	RUBIERA	15/02/18 06.41.00	15/02/18 06.40.30	-0.5
11407	MODENA	15/02/18 06.50.00	15/02/18 06.50.00	0.0
11407	CASTELFRANCO D'EMILIA	15/02/18 06.59.00	15/02/18 07.01.30	2.5
11407	SAMOGGIA	15/02/18 07.05.00	15/02/18 07.08.00	3.0
11407	ANZOLA	15/02/18 07.11.00	15/02/18 07.12.30	1.5
11407	BOLOGNA C.LE	15/02/18 07.28.00	15/02/18 07.24.00	-4.0
11407	OZZANO DELL'EMILIA	15/02/18 07.42.00	15/02/18 07.47.00	5.0
11407	VARIGNANA	15/02/18 07.46.00	15/02/18 07.51.00	5.0
2997	BOLOGNA C.LE	15/02/18 07.54.00	15/02/18 07.55.00	1.0
2997	OZZANO DELL'EMILIA	15/02/18 08.03.00	15/02/18 08.05.00	2.0
2997	CASTEL S.PIETRO TERME	15/02/18 08.10.00	15/02/18 08.13.00	3.0
2997	IMOLA	15/02/18 08.25.00	15/02/18 08.25.00	0.0
2997	CASTELBOLOGNESE	15/02/18 08.31.00	15/02/18 08.32.00	1.0
2997	LUGO	15/02/18 08.46.00	15/02/18 08.45.00	-1.0
2997	BAGNACAVALLO	15/02/18 08.52.00	15/02/18 08.51.00	-1.0
2997	RUSSI	15/02/18 09.04.00	15/02/18 09.02.00	-2.0
2997	RAVENNA	15/02/18 09.17.00	15/02/18 09.17.00	0.0
2997	LIDO DI CLASSE-LIDO DI SAVIO	15/02/18 09.33.00	15/02/18 09.33.00	0.0
2997	CERVIA-MILANO MARITTIMA	15/02/18 09.39.00	15/02/18 09.42.00	3.0
2997	CESENATICO	15/02/18 09.48.00	15/02/18 09.53.30	5.5
2997	BELLARIA	15/02/18 09.57.00	15/02/18 10.01.00	4.0
2997	IGEA MARINA	15/02/18 10.02.00	15/02/18 10.05.00	3.0
2997	RIMINI	15/02/18 10.15.00	15/02/18 10.14.30	-0.5
11539	BOLOGNA C.LE	15/02/18 13.35.00	15/02/18 13.36.30	1.5
11539	CASTEL S.PIETRO TERME	15/02/18 13.49.00	15/02/18 13.52.30	3.5
11539	IMOLA	15/02/18 14.00.00	15/02/18 14.00.30	0.5
11539	CASTELBOLOGNESE	15/02/18 14.08.00	15/02/18 14.08.30	0.5
11539	FAENZA	15/02/18 14.14.00	15/02/18 14.17.00	3.0
11539	FORLI`	15/02/18 14.25.00	15/02/18 14.33.00	8.0
11539	CESENA	15/02/18 14.40.00	15/02/18 14.43.00	3.0
8809	MILANO CENTRALE	15/02/18 10.35.00	15/02/18 10.36.30	1.5
8809	PIACENZA	15/02/18 11.18.00	15/02/18 11.21.30	3.5
8809	PARMA	15/02/18 11.44.00	15/02/18 11.48.00	4.0
8809	REGGIO EMILIA	15/02/18 11.58.00	15/02/18 12.03.00	5.0
8809	MODENA	15/02/18 12.13.00	15/02/18 12.17.00	4.0
8809	BOLOGNA C.LE	15/02/18 12.38.00	15/02/18 12.38.00	0.0
8809	RIMINI	15/02/18 13.34.00	15/02/18 13.33.30	-0.5
8809	PESARO	15/02/18 13.53.00	15/02/18 13.53.00	0.0
8809	ANCONA	15/02/18 14.29.00	15/02/18 14.24.00	-5.0
8809	PESCARA	15/02/18 15.40.00	15/02/18 15.39.30	-0.5
8809	TERMOLI	15/02/18 16.29.00	15/02/18 16.26.00	-3.0
8809	FOGGIA	15/02/18 17.15.00	15/02/18 17.17.30	2.5
8809	BARLETTA	15/02/18 17.45.00	15/02/18 17.48.00	3.0
8809	BARI CENTRALE	15/02/18 18.21.00	15/02/18 18.18.00	-3.0
8809	GIOIA DEL COLLE	15/02/18 19.06.00	15/02/18 19.05.30	-0.5
611	BOLOGNA C.LE	15/02/18 16.00.00	15/02/18 16.01.00	1.0
611	FAENZA	15/02/18 16.23.00	15/02/18 16.29.00	6.0
611	FORLI`	15/02/18 16.34.00	15/02/18 16.39.30	5.5
611	CESENA	15/02/18 16.46.00	15/02/18 16.50.30	4.5
611	RIMINI	15/02/18 17.08.00	15/02/18 17.07.00	-1.0
611	RICCIONE	15/02/18 17.17.00	15/02/18 17.16.30	-0.5
611	PESARO	15/02/18 17.35.00	15/02/18 17.32.00	-3.0
611	FANO	15/02/18 17.44.00	15/02/18 17.44.00	0.0
611	SENIGALLIA	15/02/18 17.56.00	15/02/18 17.57.30	1.5
611	ANCONA	15/02/18 18.17.00	15/02/18 18.13.30	-3.5
611	CIVITANOVA MARCHE	15/02/18 18.40.00	15/02/18 18.42.30	2.5
611	PORTO S. GIORGIO FERMO	15/02/18 18.54.00	15/02/18 18.54.30	0.5
611	S.BENEDETTO DEL TRONTO	15/02/18 19.14.00	15/02/18 19.14.30	0.5
611	GIULIANOVA	15/02/18 19.29.00	15/02/18 19.31.00	2.0
611	PESCARA	15/02/18 20.06.00	15/02/18 20.03.30	-2.5
611	VASTO S.SALVO	15/02/18 20.43.00	15/02/18 20.49.00	6.0
611	TERMOLI	15/02/18 20.58.00	15/02/18 21.05.30	7.5
611	SAN SEVERO	15/02/18 21.28.00	15/02/18 21.39.30	11.5
611	FOGGIA	15/02/18 21.47.00	15/02/18 21.58.00	11.0
611	BARLETTA	15/02/18 22.21.00	15/02/18 22.31.00	10.0
611	TRANI	15/02/18 22.30.00	15/02/18 22.40.00	10.0
611	BISCEGLIE	15/02/18 22.37.00	15/02/18 22.48.00	11.0
2123	PIACENZA	15/02/18 06.52.00	15/02/18 06.53.30	1.5
2123	FIORENZUOLA	15/02/18 07.04.00	15/02/18 07.06.00	2.0
2123	FIDENZA	15/02/18 07.13.00	15/02/18 07.15.00	2.0
2123	PARMA	15/02/18 07.28.00	15/02/18 07.26.30	-1.5
2123	REGGIO EMILIA	15/02/18 07.45.00	15/02/18 07.46.00	1.0
2123	MODENA	15/02/18 07.59.00	15/02/18 08.19.00	20.0
2123	CASTELFRANCO D'EMILIA	15/02/18 08.08.00	15/02/18 08.27.30	19.5
2123	BOLOGNA C.LE	15/02/18 08.28.00	15/02/18 08.45.00	17.0
2123	CASTEL S.PIETRO TERME	15/02/18 08.49.00	15/02/18 09.05.30	16.5
2123	IMOLA	15/02/18 09.00.00	15/02/18 09.12.00	12.0
2123	CASTELBOLOGNESE	15/02/18 09.08.00	15/02/18 09.19.30	11.5
2123	FAENZA	15/02/18 09.14.00	15/02/18 09.26.00	12.0
2123	FORLI`	15/02/18 09.25.00	15/02/18 09.35.30	10.5
2123	CESENA	15/02/18 09.43.00	15/02/18 09.45.30	2.5
2123	RIMINI	15/02/18 10.04.00	15/02/18 10.02.30	-1.5
2123	RICCIONE	15/02/18 10.13.00	15/02/18 10.11.30	-1.5
2123	CATTOLICA S.GIOVANNI GABICCE	15/02/18 10.21.00	15/02/18 10.19.00	-2.0
2123	PESARO	15/02/18 10.32.00	15/02/18 10.31.30	-0.5
2123	FANO	15/02/18 10.40.00	15/02/18 10.40.30	0.5
2123	MAROTTA MONDOLFO	15/02/18 10.48.00	15/02/18 10.47.30	-0.5
2123	SENIGALLIA	15/02/18 10.55.00	15/02/18 10.54.30	-0.5
2123	FALCONARA MARITTIMA	15/02/18 11.07.00	15/02/18 11.04.30	-2.5
2123	ANCONA	15/02/18 11.19.00	15/02/18 11.19.30	0.5
8813	MILANO CENTRALE	15/02/18 12.35.00	15/02/18 12.36.30	1.5
8813	PIACENZA	15/02/18 13.18.00	15/02/18 13.14.00	-4.0
8813	PARMA	15/02/18 13.44.00	15/02/18 13.45.00	1.0
8813	REGGIO EMILIA	15/02/18 13.58.00	15/02/18 14.00.00	2.0
8813	MODENA	15/02/18 14.13.00	15/02/18 14.15.00	2.0
8813	BOLOGNA C.LE	15/02/18 14.38.00	15/02/18 14.40.00	2.0
8813	RIMINI	15/02/18 15.34.00	15/02/18 15.36.00	2.0
8813	PESARO	15/02/18 15.53.00	15/02/18 15.55.30	2.5
8813	ANCONA	15/02/18 16.29.00	15/02/18 16.24.30	-4.5
8813	PESCARA	15/02/18 17.40.00	15/02/18 17.36.00	-4.0
8813	TERMOLI	15/02/18 18.29.00	15/02/18 18.47.30	18.5
8813	FOGGIA	15/02/18 19.15.00	15/02/18 19.29.00	14.0
8813	BARLETTA	15/02/18 19.45.00	15/02/18 20.00.00	15.0
8813	BARI CENTRALE	15/02/18 20.21.00	15/02/18 20.30.30	9.5
8813	BRINDISI	15/02/18 21.17.00	15/02/18 21.26.30	9.5
8813	LECCE	15/02/18 21.48.00	15/02/18 21.47.30	-0.5
603	BOLOGNA C.LE	15/02/18 08.00.00	15/02/18 08.01.30	1.5
603	FAENZA	15/02/18 08.25.00	15/02/18 08.29.00	4.0
603	FORLI`	15/02/18 08.35.00	15/02/18 08.40.00	5.0
603	CESENA	15/02/18 08.47.00	15/02/18 08.51.30	4.5
603	RIMINI	15/02/18 09.08.00	15/02/18 09.08.00	0.0
603	RICCIONE	15/02/18 09.17.00	15/02/18 09.16.30	-0.5
603	PESARO	15/02/18 09.35.00	15/02/18 09.32.30	-2.5
8803	MILANO CENTRALE	15/02/18 07.35.00	15/02/18 07.35.30	0.5
8803	PIACENZA	15/02/18 08.18.00	15/02/18 08.20.00	2.0
8803	PARMA	15/02/18 08.44.00	15/02/18 08.46.30	2.5
8803	REGGIO EMILIA	15/02/18 08.58.00	15/02/18 09.04.00	6.0
8803	MODENA	15/02/18 09.13.00	15/02/18 09.19.30	6.5
8803	BOLOGNA C.LE	15/02/18 09.38.00	15/02/18 09.45.00	7.0
8803	RIMINI	15/02/18 10.34.00	15/02/18 10.37.30	3.5
8803	PESARO	15/02/18 10.53.00	15/02/18 11.01.00	8.0
8803	ANCONA	15/02/18 11.26.00	15/02/18 11.27.30	1.5
8803	CIVITANOVA MARCHE	15/02/18 11.49.00	15/02/18 11.52.30	3.5
8803	PESCARA	15/02/18 12.40.00	15/02/18 12.39.00	-1.0
8803	TERMOLI	15/02/18 13.29.00	15/02/18 13.28.30	-0.5
8803	FOGGIA	15/02/18 14.15.00	15/02/18 14.17.30	2.5
8803	BARLETTA	15/02/18 14.45.00	15/02/18 14.47.30	2.5
8803	BARI CENTRALE	15/02/18 15.21.00	15/02/18 15.17.30	-3.5
8803	BRINDISI	15/02/18 16.17.00	15/02/18 16.17.30	0.5
8803	LECCE	15/02/18 16.48.00	15/02/18 16.40.30	-7.5
8811	MILANO CENTRALE	15/02/18 11.35.00	15/02/18 11.43.00	8.0
8811	PIACENZA	15/02/18 12.18.00	15/02/18 12.25.00	7.0
