Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
20751	VERONA PORTA NUOVA	18/02/18 13.30.00	18/02/18 13.31.30	1.5
20751	DOSSOBUONO	18/02/18 13.38.00	18/02/18 13.40.30	2.5
20751	VILLAFRANCA DI VERONA	18/02/18 13.46.00	18/02/18 13.47.00	1.0
20751	MOZZECANE	18/02/18 13.52.00	18/02/18 13.53.30	1.5
20751	ROVERBELLA	18/02/18 14.00.00	18/02/18 14.00.00	0.0
20751	S.ANTONIO MANTOVANO	18/02/18 14.09.00	18/02/18 14.08.30	-0.5
20751	MANTOVA	18/02/18 14.16.00	18/02/18 14.15.00	-1.0
6564	RIMINI	18/02/18 14.44.00	18/02/18 14.45.00	1.0
6564	SANTARCANGELO DI ROMAGNA	18/02/18 14.50.00	18/02/18 14.52.30	2.5
20340	PARMA	18/02/18 10.13.00	18/02/18 10.13.00	0.0
20340	TORRILE S. POLO	18/02/18 10.22.00	18/02/18 10.23.00	1.0
20340	COLORNO	18/02/18 10.28.00	18/02/18 10.29.00	1.0
20340	MEZZANI RONDANI	18/02/18 10.33.30	18/02/18 10.34.00	0.5
20340	CASALMAGGIORE	18/02/18 10.39.00	18/02/18 10.41.00	2.0
20340	S. GIOVANNI IN CROCE	18/02/18 10.48.30	18/02/18 10.50.00	1.5
20340	PIADENA	18/02/18 10.57.00	18/02/18 10.59.00	2.0
20340	CANNETO SULL`OGLIO	18/02/18 11.03.30	18/02/18 11.05.00	1.5
20340	ASOLA	18/02/18 11.11.00	18/02/18 11.12.30	1.5
20340	REMEDELLO SOTTO	18/02/18 11.16.30	18/02/18 11.18.30	2.0
20340	REMEDELLO SOPRA	18/02/18 11.20.00	18/02/18 11.21.00	1.0
20340	VISANO	18/02/18 11.26.00	18/02/18 11.26.00	0.0
20340	CALVISANO	18/02/18 11.35.30	18/02/18 11.36.00	0.5
20340	VIADANA BRESCIANA	18/02/18 11.39.00	18/02/18 11.39.00	0.0
20340	GHEDI	18/02/18 11.46.30	18/02/18 11.45.00	-1.5
20340	MONTIRONE	18/02/18 11.52.00	18/02/18 11.51.00	-1.0
20340	S. ZENO FOLZANO	18/02/18 11.59.00	18/02/18 11.57.30	-1.5
20340	BRESCIA	18/02/18 12.08.00	18/02/18 12.06.00	-2.0
2892	BOLOGNA C.LE	18/02/18 05.00.00	18/02/18 05.13.00	13.0
2892	CASTELFRANCO D'EMILIA	18/02/18 05.14.00	18/02/18 05.31.00	17.0
2892	MODENA	18/02/18 05.22.00	18/02/18 05.38.30	16.5
2892	REGGIO EMILIA	18/02/18 05.36.00	18/02/18 05.52.00	16.0
2892	PARMA	18/02/18 05.51.00	18/02/18 06.10.30	19.5
2892	FIDENZA	18/02/18 06.05.00	18/02/18 06.22.00	17.0
2892	FIORENZUOLA	18/02/18 06.17.00	18/02/18 06.30.00	13.0
2892	PIACENZA	18/02/18 06.32.00	18/02/18 06.44.00	12.0
2892	S.NICOLO'	18/02/18 06.41.00	18/02/18 06.52.30	11.5
2892	CASTEL S.GIOVANNI	18/02/18 06.52.00	18/02/18 07.00.00	8.0
2892	STRADELLA	18/02/18 07.01.00	18/02/18 07.08.30	7.5
2892	VOGHERA	18/02/18 07.19.00	18/02/18 07.23.30	4.5
2264	BOLOGNA C.LE	18/02/18 16.10.00	18/02/18 16.13.00	3.0
2264	OSTERIA NUOVA	18/02/18 16.21.00	18/02/18 16.22.30	1.5
2264	SAN GIOVANNI IN PERSICETO	18/02/18 16.27.00	18/02/18 16.30.30	3.5
2264	CREVALCORE	18/02/18 16.33.00	18/02/18 16.36.00	3.0
2264	S.FELICE SP	18/02/18 16.41.00	18/02/18 16.45.00	4.0
2264	MIRANDOLA	18/02/18 16.47.00	18/02/18 16.58.30	11.5
2264	POGGIO RUSCO	18/02/18 16.54.00	18/02/18 16.59.00	5.0
2132	ANCONA	18/02/18 12.45.00	18/02/18 12.46.00	1.0
2274	BOLOGNA C.LE	18/02/18 05.52.00	18/02/18 05.54.30	2.5
2274	ANZOLA	18/02/18 06.03.00	18/02/18 06.05.30	2.5
2274	SAMOGGIA	18/02/18 06.08.00	18/02/18 06.11.00	3.0
2274	CASTELFRANCO D'EMILIA	18/02/18 06.14.00	18/02/18 06.16.00	2.0
2274	MODENA	18/02/18 06.23.00	18/02/18 06.24.30	1.5
2274	RUBIERA	18/02/18 06.32.00	18/02/18 06.34.00	2.0
2274	REGGIO EMILIA	18/02/18 06.40.00	18/02/18 06.42.30	2.5
2274	S.ILARIO	18/02/18 06.53.00	18/02/18 06.57.00	4.0
2274	PARMA	18/02/18 07.03.00	18/02/18 07.05.00	2.0
2274	FIDENZA	18/02/18 07.24.00	18/02/18 07.19.30	-4.5
2274	FIORENZUOLA	18/02/18 07.33.00	18/02/18 07.34.00	1.0
2274	PIACENZA	18/02/18 07.48.00	18/02/18 07.47.00	-1.0
2274	LODI	18/02/18 08.17.00	18/02/18 08.13.30	-3.5
2274	MILANO ROGOREDO	18/02/18 08.35.00	18/02/18 08.33.00	-2.0
2274	MILANO LAMBRATE	18/02/18 08.43.00	18/02/18 08.42.30	-0.5
2274	MILANO CENTRALE	18/02/18 08.50.00	18/02/18 08.50.00	0.0
20759	VERONA PORTA NUOVA	18/02/18 17.30.00	18/02/18 17.33.00	3.0
20759	DOSSOBUONO	18/02/18 17.38.00	18/02/18 17.41.00	3.0
20759	VILLAFRANCA DI VERONA	18/02/18 17.46.00	18/02/18 17.48.00	2.0
20759	MOZZECANE	18/02/18 17.52.00	18/02/18 17.54.00	2.0
20759	ROVERBELLA	18/02/18 18.00.00	18/02/18 18.00.00	0.0
20759	S.ANTONIO MANTOVANO	18/02/18 18.09.00	18/02/18 18.08.30	-0.5
20759	MANTOVA	18/02/18 18.16.00	18/02/18 18.21.00	5.0
590	NAPOLI CENTRALE	18/02/18 10.31.00	18/02/18 10.35.30	4.5
590	AVERSA	18/02/18 10.47.00	18/02/18 10.52.30	5.5
590	FORMIA-GAETA	18/02/18 11.20.00	18/02/18 11.26.30	6.5
590	LATINA	18/02/18 11.58.00	18/02/18 12.02.30	4.5
590	ROMA TIBURTINA	18/02/18 12.37.00	18/02/18 12.45.30	8.5
590	ORTE	18/02/18 13.12.00	18/02/18 13.34.30	22.5
590	ORVIETO	18/02/18 13.43.00	18/02/18 14.03.30	20.5
590	CHIUSI C.T.	18/02/18 14.08.00	18/02/18 14.28.30	20.5
590	AREZZO	18/02/18 14.53.00	18/02/18 15.01.00	8.0
590	FIRENZE RIFREDI	18/02/18 15.36.00	18/02/18 15.42.00	6.0
590	PRATO CENTRALE	18/02/18 15.50.00	18/02/18 15.54.00	4.0
590	BOLOGNA C.LE	18/02/18 16.40.00	18/02/18 16.42.30	2.5
590	MODENA	18/02/18 17.05.00	18/02/18 17.07.00	2.0
590	REGGIO EMILIA	18/02/18 17.19.00	18/02/18 17.22.00	3.0
590	PARMA	18/02/18 17.34.00	18/02/18 17.44.30	10.5
590	FIDENZA	18/02/18 17.52.00	18/02/18 17.58.30	6.5
590	PIACENZA	18/02/18 18.17.00	18/02/18 18.19.00	2.0
590	LODI	18/02/18 18.43.00	18/02/18 18.46.30	3.5
590	MILANO ROGOREDO	18/02/18 19.04.00	18/02/18 19.05.00	1.0
590	MILANO CENTRALE	18/02/18 19.17.00	18/02/18 19.18.30	1.5
2128	ANCONA	18/02/18 08.45.00	18/02/18 08.49.00	4.0
2128	FALCONARA MARITTIMA	18/02/18 08.53.00	18/02/18 08.57.00	4.0
2128	SENIGALLIA	18/02/18 09.03.00	18/02/18 09.07.00	4.0
2128	MAROTTA MONDOLFO	18/02/18 09.10.00	18/02/18 09.13.30	3.5
2128	FANO	18/02/18 09.19.00	18/02/18 09.20.30	1.5
2128	PESARO	18/02/18 09.27.00	18/02/18 09.29.30	2.5
2128	CATTOLICA S.GIOVANNI GABICCE	18/02/18 09.38.00	18/02/18 09.40.30	2.5
2128	RICCIONE	18/02/18 09.48.00	18/02/18 09.46.30	-1.5
2128	RIMINI	18/02/18 09.58.00	18/02/18 09.55.30	-2.5
2138	ANCONA	18/02/18 18.45.00	18/02/18 18.48.00	3.0
2651	MILANO CENTRALE	18/02/18 10.20.00	18/02/18 10.21.30	1.5
2651	MILANO LAMBRATE	18/02/18 10.26.00	18/02/18 10.27.00	1.0
2651	MILANO ROGOREDO	18/02/18 10.31.00	18/02/18 10.32.30	1.5
2651	CASALPUSTERLENGO	18/02/18 10.56.00	18/02/18 10.58.00	2.0
2651	CODOGNO	18/02/18 11.01.00	18/02/18 11.03.30	2.5
2651	PONTE D`ADDA	18/02/18 11.11.00	18/02/18 11.14.30	3.5
2651	CREMONA	18/02/18 11.28.00	18/02/18 11.27.30	-0.5
2651	PIADENA	18/02/18 11.46.00	18/02/18 11.47.00	1.0
2651	MANTOVA	18/02/18 12.10.00	18/02/18 12.07.30	-2.5
8806	PESCARA	18/02/18 06.00.00	18/02/18 06.01.30	1.5
8806	S.BENEDETTO DEL TRONTO	18/02/18 06.28.00	18/02/18 06.29.30	1.5
8806	ANCONA	18/02/18 07.13.00	18/02/18 07.09.30	-3.5
8806	PESARO	18/02/18 07.43.00	18/02/18 07.44.30	1.5
8806	RIMINI	18/02/18 08.04.00	18/02/18 08.05.00	1.0
8806	CESENA	18/02/18 08.22.00	18/02/18 08.22.30	0.5
8806	FORLI`	18/02/18 08.34.00	18/02/18 08.33.30	-0.5
8806	FAENZA	18/02/18 08.44.00	18/02/18 08.46.00	2.0
8806	BOLOGNA C.LE	18/02/18 09.14.00	18/02/18 09.14.00	0.0
8806	MODENA	18/02/18 09.39.00	18/02/18 09.37.30	-1.5
8806	REGGIO EMILIA	18/02/18 09.52.00	18/02/18 09.52.30	0.5
8806	PARMA	18/02/18 10.08.00	18/02/18 10.12.30	4.5
8806	PIACENZA	18/02/18 10.39.00	18/02/18 10.40.00	1.0
8806	MILANO CENTRALE	18/02/18 11.25.00	18/02/18 11.18.00	-7.0
8508	NAPOLI CENTRALE	18/02/18 07.08.00	18/02/18 07.09.00	1.0
8508	ROMA TERMINI	18/02/18 08.23.00	18/02/18 08.21.00	-2.0
8508	FIRENZE CAMPO MARTE	18/02/18 10.01.00	18/02/18 10.03.30	2.5
8508	BOLOGNA C.LE/AV	18/02/18 10.42.00	18/02/18 10.38.30	-3.5
8508	VERONA PORTA NUOVA	18/02/18 11.37.00	18/02/18 11.34.30	-2.5
8508	ROVERETO	18/02/18 12.24.00	18/02/18 12.22.30	-1.5
8508	TRENTO	18/02/18 12.38.00	18/02/18 12.38.30	0.5
8508	BOLZANO	18/02/18 13.14.00	18/02/18 13.13.00	-1.0
2659	MILANO CENTRALE	18/02/18 17.15.00	18/02/18 17.19.00	4.0
2659	MILANO LAMBRATE	18/02/18 17.21.00	18/02/18 17.23.30	2.5
2659	MILANO ROGOREDO	18/02/18 17.26.00	18/02/18 17.29.30	3.5
2659	LODI	18/02/18 17.41.00	18/02/18 17.46.30	5.5
2659	CODOGNO	18/02/18 17.57.00	18/02/18 18.00.00	3.0
2659	PONTE D`ADDA	18/02/18 18.06.00	18/02/18 18.10.00	4.0
2659	CREMONA	18/02/18 18.18.00	18/02/18 18.23.30	5.5
2659	PIADENA	18/02/18 18.36.00	18/02/18 18.39.30	3.5
2659	BOZZOLO	18/02/18 18.42.00	18/02/18 18.46.00	4.0
2659	CASTELLUCCHIO	18/02/18 18.55.00	18/02/18 18.58.00	3.0
2659	MANTOVA	18/02/18 19.10.00	18/02/18 19.10.30	0.5
