Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
20500	MODENA	24/02/18 05.49.00	24/02/18 05.50.00	1.0
20500	CARPI	24/02/18 06.00.00	24/02/18 06.00.30	0.5
20500	ROLO NOVI FABBRICO	24/02/18 06.08.00	24/02/18 06.10.30	2.5
20500	VILLANOVA DI REGGIOLO	24/02/18 06.28.30	24/02/18 06.31.30	3.0
20500	GONZAGA-REGGIOLO	24/02/18 06.34.00	24/02/18 06.35.00	1.0
20500	PALIDANO	24/02/18 06.40.30	24/02/18 06.41.30	1.0
20500	SUZZARA	24/02/18 06.47.00	24/02/18 06.45.00	-2.0
20500	ROMANORE	24/02/18 06.59.00	24/02/18 06.59.30	0.5
20500	LEVATA	24/02/18 07.05.30	24/02/18 07.08.00	2.5
20500	BORGOCHIESANUOVA	24/02/18 07.08.30	24/02/18 07.10.00	1.5
20500	MANTOVA	24/02/18 07.15.00	24/02/18 07.13.00	-2.0
20532	MODENA	24/02/18 12.09.00	24/02/18 12.11.00	2.0
20532	CARPI	24/02/18 12.22.00	24/02/18 12.23.30	1.5
20532	ROLO NOVI FABBRICO	24/02/18 12.34.00	24/02/18 12.35.30	1.5
20532	VILLANOVA DI REGGIOLO	24/02/18 12.40.30	24/02/18 12.41.00	0.5
20532	GONZAGA-REGGIOLO	24/02/18 12.44.30	24/02/18 12.44.30	0.0
20532	PALIDANO	24/02/18 12.49.30	24/02/18 12.51.00	1.5
20532	SUZZARA	24/02/18 12.54.00	24/02/18 12.54.00	0.0
20532	ROMANORE	24/02/18 13.01.00	24/02/18 13.02.30	1.5
20532	LEVATA	24/02/18 13.07.30	24/02/18 13.11.30	4.0
20532	BORGOCHIESANUOVA	24/02/18 13.10.30	24/02/18 13.14.00	3.5
20532	MANTOVA	24/02/18 13.17.00	24/02/18 13.16.00	-1.0
20751	VERONA PORTA NUOVA	24/02/18 13.30.00	24/02/18 13.31.30	1.5
20751	DOSSOBUONO	24/02/18 13.38.00	24/02/18 13.41.00	3.0
20751	VILLAFRANCA DI VERONA	24/02/18 13.46.00	24/02/18 13.47.30	1.5
20751	MOZZECANE	24/02/18 13.52.00	24/02/18 13.54.30	2.5
20751	ROVERBELLA	24/02/18 14.00.00	24/02/18 14.01.30	1.5
20751	S.ANTONIO MANTOVANO	24/02/18 14.09.00	24/02/18 14.13.30	4.5
20751	MANTOVA	24/02/18 14.16.00	24/02/18 14.20.30	4.5
20562	MODENA	24/02/18 17.09.00	24/02/18 17.11.00	2.0
20562	CARPI	24/02/18 17.22.00	24/02/18 17.23.00	1.0
20562	ROLO NOVI FABBRICO	24/02/18 17.34.00	24/02/18 17.35.00	1.0
20562	VILLANOVA DI REGGIOLO	24/02/18 17.40.30	24/02/18 17.41.30	1.0
20562	GONZAGA-REGGIOLO	24/02/18 17.44.30	24/02/18 17.45.30	1.0
20562	PALIDANO	24/02/18 17.49.30	24/02/18 17.52.30	3.0
20562	SUZZARA	24/02/18 17.54.00	24/02/18 17.56.00	2.0
20562	ROMANORE	24/02/18 18.01.00	24/02/18 18.11.00	10.0
20562	LEVATA	24/02/18 18.07.30	24/02/18 18.19.00	11.5
20562	BORGOCHIESANUOVA	24/02/18 18.10.30	24/02/18 18.21.00	10.5
20562	MANTOVA	24/02/18 18.17.00	24/02/18 18.23.30	6.5
6564	RIMINI	24/02/18 14.44.00	24/02/18 14.52.00	8.0
6564	SANTARCANGELO DI ROMAGNA	24/02/18 14.50.00	24/02/18 14.59.30	9.5
20352	PARMA	24/02/18 17.33.00	24/02/18 17.35.00	2.0
20352	CASALMAGGIORE	24/02/18 17.51.00	24/02/18 17.56.00	5.0
20352	S. GIOVANNI IN CROCE	24/02/18 18.00.00	24/02/18 18.06.30	6.5
20352	PIADENA	24/02/18 18.12.00	24/02/18 18.22.30	10.5
20352	ASOLA	24/02/18 18.23.00	24/02/18 18.35.00	12.0
20352	REMEDELLO SOPRA	24/02/18 18.30.00	24/02/18 18.42.30	12.5
20352	GHEDI	24/02/18 18.47.30	24/02/18 18.59.30	12.0
20352	BRESCIA	24/02/18 19.05.00	24/02/18 19.17.00	12.0
20594	MODENA	24/02/18 22.09.00	24/02/18 22.11.00	2.0
20594	CARPI	24/02/18 22.22.00	24/02/18 22.22.00	0.0
20594	ROLO NOVI FABBRICO	24/02/18 22.34.00	24/02/18 22.37.00	3.0
20594	VILLANOVA DI REGGIOLO	24/02/18 22.40.30	24/02/18 22.43.30	3.0
20594	GONZAGA-REGGIOLO	24/02/18 22.44.30	24/02/18 22.47.00	2.5
20594	PALIDANO	24/02/18 22.49.30	24/02/18 22.54.30	5.0
20340	PARMA	24/02/18 10.13.00	24/02/18 10.14.30	1.5
20340	TORRILE S. POLO	24/02/18 10.22.00	24/02/18 10.24.30	2.5
20340	COLORNO	24/02/18 10.28.00	24/02/18 10.32.00	4.0
20340	MEZZANI RONDANI	24/02/18 10.33.30	24/02/18 10.43.00	9.5
20340	CASALMAGGIORE	24/02/18 10.39.00	24/02/18 10.48.00	9.0
20340	S. GIOVANNI IN CROCE	24/02/18 10.48.30	24/02/18 10.57.30	9.0
20340	PIADENA	24/02/18 10.57.00	24/02/18 11.06.30	9.5
20340	CANNETO SULL`OGLIO	24/02/18 11.03.30	24/02/18 11.12.30	9.0
20340	ASOLA	24/02/18 11.11.00	24/02/18 11.21.00	10.0
20340	REMEDELLO SOTTO	24/02/18 11.16.30	24/02/18 11.26.30	10.0
20340	REMEDELLO SOPRA	24/02/18 11.20.00	24/02/18 11.29.00	9.0
20340	VISANO	24/02/18 11.26.00	24/02/18 11.35.00	9.0
20340	CALVISANO	24/02/18 11.35.30	24/02/18 11.41.30	6.0
20340	VIADANA BRESCIANA	24/02/18 11.39.00	24/02/18 11.44.30	5.5
20340	GHEDI	24/02/18 11.46.30	24/02/18 11.50.00	3.5
20340	MONTIRONE	24/02/18 11.52.00	24/02/18 11.56.30	4.5
20340	S. ZENO FOLZANO	24/02/18 11.59.00	24/02/18 12.02.30	3.5
20340	BRESCIA	24/02/18 12.08.00	24/02/18 12.08.30	0.5
20570	MODENA	24/02/18 18.09.00	24/02/18 18.11.00	2.0
20570	CARPI	24/02/18 18.22.00	24/02/18 18.22.00	0.0
20570	ROLO NOVI FABBRICO	24/02/18 18.34.00	24/02/18 18.36.30	2.5
20570	VILLANOVA DI REGGIOLO	24/02/18 18.40.30	24/02/18 18.42.00	1.5
20570	GONZAGA-REGGIOLO	24/02/18 18.44.30	24/02/18 18.45.30	1.0
20570	PALIDANO	24/02/18 18.49.30	24/02/18 18.53.00	3.5
20570	SUZZARA	24/02/18 18.54.00	24/02/18 18.57.00	3.0
20570	ROMANORE	24/02/18 19.01.00	24/02/18 19.05.00	4.0
20570	LEVATA	24/02/18 19.07.30	24/02/18 19.13.30	6.0
20570	BORGOCHIESANUOVA	24/02/18 19.10.30	24/02/18 19.15.00	4.5
20570	MANTOVA	24/02/18 19.17.00	24/02/18 19.17.30	0.5
2892	BOLOGNA C.LE	24/02/18 05.00.00	24/02/18 05.01.00	1.0
2892	CASTELFRANCO D'EMILIA	24/02/18 05.14.00	24/02/18 05.20.30	6.5
2892	MODENA	24/02/18 05.22.00	24/02/18 05.29.30	7.5
2892	REGGIO EMILIA	24/02/18 05.36.00	24/02/18 05.43.00	7.0
2892	PARMA	24/02/18 05.51.00	24/02/18 05.58.30	7.5
2892	FIDENZA	24/02/18 06.05.00	24/02/18 06.10.00	5.0
2892	FIORENZUOLA	24/02/18 06.17.00	24/02/18 06.18.00	1.0
2892	PIACENZA	24/02/18 06.32.00	24/02/18 06.31.30	-0.5
2892	S.NICOLO'	24/02/18 06.41.00	24/02/18 06.40.30	-0.5
2892	CASTEL S.GIOVANNI	24/02/18 06.52.00	24/02/18 06.49.30	-2.5
2892	STRADELLA	24/02/18 07.01.00	24/02/18 07.01.00	0.0
2892	VOGHERA	24/02/18 07.19.00	24/02/18 07.15.30	-3.5
2264	BOLOGNA C.LE	24/02/18 16.10.00	24/02/18 16.25.00	15.0
2264	OSTERIA NUOVA	24/02/18 16.21.00	24/02/18 16.34.00	13.0
2264	SAN GIOVANNI IN PERSICETO	24/02/18 16.27.00	24/02/18 16.41.00	14.0
2264	CREVALCORE	24/02/18 16.33.00	24/02/18 16.45.30	12.5
2264	S.FELICE SP	24/02/18 16.41.00	24/02/18 16.53.00	12.0
2264	MIRANDOLA	24/02/18 16.47.00	24/02/18 17.04.30	17.5
2264	POGGIO RUSCO	24/02/18 16.54.00	24/02/18 17.05.00	11.0
2264	OSTIGLIA	24/02/18 17.01.00	24/02/18 17.13.30	12.5
