Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
20751	VERONA PORTA NUOVA	31/12/17 13.30.00	31/12/17 13.31.30	1.5
20751	DOSSOBUONO	31/12/17 13.38.00	31/12/17 13.41.00	3.0
20751	VILLAFRANCA DI VERONA	31/12/17 13.46.00	31/12/17 13.48.00	2.0
20751	MOZZECANE	31/12/17 13.52.00	31/12/17 13.55.30	3.5
20751	ROVERBELLA	31/12/17 14.00.00	31/12/17 14.02.30	2.5
20751	S.ANTONIO MANTOVANO	31/12/17 14.09.00	31/12/17 14.10.30	1.5
20751	MANTOVA	31/12/17 14.16.00	31/12/17 14.16.30	0.5
6564	RIMINI	31/12/17 14.44.00	31/12/17 14.44.30	0.5
6564	SANTARCANGELO DI ROMAGNA	31/12/17 14.50.00	31/12/17 14.53.00	3.0
20340	PARMA	31/12/17 10.13.00	31/12/17 10.13.00	0.0
20340	TORRILE S. POLO	31/12/17 10.22.00	31/12/17 10.24.00	2.0
20340	COLORNO	31/12/17 10.28.00	31/12/17 10.36.00	8.0
20340	MEZZANI RONDANI	31/12/17 10.33.30	31/12/17 10.42.00	8.5
20340	CASALMAGGIORE	31/12/17 10.39.00	31/12/17 10.47.00	8.0
20340	S. GIOVANNI IN CROCE	31/12/17 10.48.30	31/12/17 10.57.00	8.5
20340	PIADENA	31/12/17 10.57.00	31/12/17 11.06.30	9.5
20340	CANNETO SULL`OGLIO	31/12/17 11.03.30	31/12/17 11.13.00	9.5
20340	ASOLA	31/12/17 11.11.00	31/12/17 11.21.30	10.5
20340	REMEDELLO SOTTO	31/12/17 11.16.30	31/12/17 11.27.30	11.0
20340	REMEDELLO SOPRA	31/12/17 11.20.00	31/12/17 11.30.30	10.5
20340	VISANO	31/12/17 11.26.00	31/12/17 11.40.00	14.0
20340	CALVISANO	31/12/17 11.35.30	31/12/17 11.59.30	24.0
20340	VIADANA BRESCIANA	31/12/17 11.39.00	31/12/17 12.01.30	22.5
20340	GHEDI	31/12/17 11.46.30	31/12/17 12.07.00	20.5
20340	MONTIRONE	31/12/17 11.52.00	31/12/17 12.12.30	20.5
20340	S. ZENO FOLZANO	31/12/17 11.59.00	31/12/17 12.19.00	20.0
20340	BRESCIA	31/12/17 12.08.00	31/12/17 12.27.00	19.0
2892	BOLOGNA C.LE	31/12/17 05.00.00	31/12/17 05.01.30	1.5
2892	CASTELFRANCO D'EMILIA	31/12/17 05.14.00	31/12/17 05.15.30	1.5
2892	MODENA	31/12/17 05.22.00	31/12/17 05.23.30	1.5
2892	REGGIO EMILIA	31/12/17 05.36.00	31/12/17 05.37.30	1.5
2892	PARMA	31/12/17 05.51.00	31/12/17 05.52.00	1.0
2892	FIDENZA	31/12/17 06.05.00	31/12/17 06.04.30	-0.5
2892	FIORENZUOLA	31/12/17 06.17.00	31/12/17 06.14.00	-3.0
2892	PIACENZA	31/12/17 06.32.00	31/12/17 06.30.30	-1.5
