Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
20500	MODENA	30/09/17 05.49.00	30/09/17 05.51.00	2.0
20500	CARPI	30/09/17 06.00.00	30/09/17 06.03.00	3.0
20500	ROLO NOVI FABBRICO	30/09/17 06.08.00	30/09/17 06.12.00	4.0
20500	VILLANOVA DI REGGIOLO	30/09/17 06.28.30	30/09/17 06.35.30	7.0
20500	GONZAGA-REGGIOLO	30/09/17 06.34.00	30/09/17 06.39.30	5.5
20500	PALIDANO	30/09/17 06.40.30	30/09/17 06.50.00	9.5
20500	SUZZARA	30/09/17 06.47.00	30/09/17 06.55.30	8.5
20500	ROMANORE	30/09/17 06.59.00	30/09/17 07.04.00	5.0
20500	LEVATA	30/09/17 07.05.30	30/09/17 07.12.30	7.0
20500	BORGOCHIESANUOVA	30/09/17 07.08.30	30/09/17 07.14.30	6.0
20500	MANTOVA	30/09/17 07.15.00	30/09/17 07.17.30	2.5
20532	MODENA	30/09/17 12.09.00	30/09/17 12.12.00	3.0
20532	CARPI	30/09/17 12.22.00	30/09/17 12.23.30	1.5
20532	ROLO NOVI FABBRICO	30/09/17 12.34.00	30/09/17 12.34.30	0.5
20532	VILLANOVA DI REGGIOLO	30/09/17 12.40.30	30/09/17 12.41.00	0.5
20532	GONZAGA-REGGIOLO	30/09/17 12.44.30	30/09/17 12.44.30	0.0
20532	PALIDANO	30/09/17 12.49.30	30/09/17 12.52.00	2.5
20532	SUZZARA	30/09/17 12.54.00	30/09/17 12.55.30	1.5
20532	ROMANORE	30/09/17 13.01.00	30/09/17 13.05.30	4.5
20532	LEVATA	30/09/17 13.07.30	30/09/17 13.16.00	8.5
20532	BORGOCHIESANUOVA	30/09/17 13.10.30	30/09/17 13.18.30	8.0
20532	MANTOVA	30/09/17 13.17.00	30/09/17 13.22.00	5.0
20751	VERONA PORTA NUOVA	30/09/17 13.30.00	30/09/17 13.31.30	1.5
20751	DOSSOBUONO	30/09/17 13.38.00	30/09/17 13.39.30	1.5
20751	VILLAFRANCA DI VERONA	30/09/17 13.46.00	30/09/17 13.47.00	1.0
20751	MOZZECANE	30/09/17 13.52.00	30/09/17 13.54.00	2.0
20751	ROVERBELLA	30/09/17 14.00.00	30/09/17 14.01.30	1.5
20751	S.ANTONIO MANTOVANO	30/09/17 14.09.00	30/09/17 14.09.00	0.0
20751	MANTOVA	30/09/17 14.16.00	30/09/17 14.16.00	0.0
20562	MODENA	30/09/17 17.09.00	30/09/17 17.10.00	1.0
20562	CARPI	30/09/17 17.22.00	30/09/17 17.20.30	-1.5
20562	ROLO NOVI FABBRICO	30/09/17 17.34.00	30/09/17 17.34.00	0.0
20562	VILLANOVA DI REGGIOLO	30/09/17 17.40.30	30/09/17 17.40.30	0.0
20562	GONZAGA-REGGIOLO	30/09/17 17.44.30	30/09/17 17.44.00	-0.5
20562	PALIDANO	30/09/17 17.49.30	30/09/17 17.51.00	1.5
20562	SUZZARA	30/09/17 17.54.00	30/09/17 17.54.00	0.0
20562	ROMANORE	30/09/17 18.01.00	30/09/17 18.04.30	3.5
20562	LEVATA	30/09/17 18.07.30	30/09/17 18.14.00	6.5
20562	BORGOCHIESANUOVA	30/09/17 18.10.30	30/09/17 18.16.00	5.5
20562	MANTOVA	30/09/17 18.17.00	30/09/17 18.19.00	2.0
6564	RIMINI	30/09/17 14.44.00	30/09/17 14.46.30	2.5
6564	SANTARCANGELO DI ROMAGNA	30/09/17 14.50.00	30/09/17 14.54.00	4.0
20352	PARMA	30/09/17 17.52.00	30/09/17 17.52.00	0.0
20352	CASALMAGGIORE	30/09/17 18.10.00	30/09/17 18.15.30	5.5
20352	PIADENA	30/09/17 18.27.00	30/09/17 18.36.00	9.0
20352	ASOLA	30/09/17 18.38.00	30/09/17 18.49.30	11.5
20352	GHEDI	30/09/17 18.56.30	30/09/17 19.05.30	9.0
20352	BRESCIA	30/09/17 19.12.00	30/09/17 19.21.00	9.0
20594	MODENA	30/09/17 22.09.00	30/09/17 22.11.00	2.0
20594	CARPI	30/09/17 22.22.00	30/09/17 22.22.30	0.5
20594	ROLO NOVI FABBRICO	30/09/17 22.34.00	30/09/17 22.38.30	4.5
20594	VILLANOVA DI REGGIOLO	30/09/17 22.40.30	30/09/17 22.41.30	1.0
20594	GONZAGA-REGGIOLO	30/09/17 22.44.30	30/09/17 22.48.30	4.0
20594	PALIDANO	30/09/17 22.49.30	30/09/17 22.56.30	7.0
20594	SUZZARA	30/09/17 22.54.00	30/09/17 23.00.00	6.0
20594	ROMANORE	30/09/17 23.01.00	30/09/17 23.08.30	7.5
20594	LEVATA	30/09/17 23.07.30	30/09/17 23.18.00	10.5
20594	BORGOCHIESANUOVA	30/09/17 23.10.30	30/09/17 23.20.30	10.0
20594	MANTOVA	30/09/17 23.17.00	30/09/17 23.22.30	5.5
20340	PARMA	30/09/17 10.22.00	30/09/17 10.22.00	0.0
20340	TORRILE S. POLO	30/09/17 10.31.00	30/09/17 10.33.30	2.5
20340	COLORNO	30/09/17 10.36.00	30/09/17 10.43.30	7.5
20340	MEZZANI RONDANI	30/09/17 10.40.30	30/09/17 10.49.00	8.5
20340	CASALMAGGIORE	30/09/17 10.45.00	30/09/17 10.53.30	8.5
