Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
9545	TORINO P.NUOVA	29/12/17 15.00.00	29/12/17 15.02.00	2.0
9545	TORINO PORTA SUSA	29/12/17 15.08.00	29/12/17 15.08.30	0.5
9545	MILANO CENTRALE	29/12/17 16.00.00	29/12/17 15.57.00	-3.0
9545	MILANO ROGOREDO	29/12/17 16.26.00	29/12/17 16.27.00	1.0
9545	BOLOGNA C.LE/AV	29/12/17 17.22.00	29/12/17 17.20.00	-2.0
9545	FIRENZE S.M.N.	29/12/17 17.59.00	29/12/17 17.55.00	-4.0
9545	ROMA TIBURTINA	29/12/17 19.28.00	29/12/17 19.28.00	0.0
9545	ROMA TERMINI	29/12/17 19.40.00	29/12/17 19.38.00	-2.0
9545	NAPOLI CENTRALE	29/12/17 21.00.00	29/12/17 20.53.30	-6.5
9545	SALERNO	29/12/17 21.46.00	29/12/17 21.50.30	4.5
2275	MILANO CENTRALE	29/12/17 09.20.00	29/12/17 09.21.00	1.0
2275	MILANO LAMBRATE	29/12/17 09.26.00	29/12/17 09.26.00	0.0
2275	MILANO ROGOREDO	29/12/17 09.31.00	29/12/17 09.32.30	1.5
2275	LODI	29/12/17 09.50.00	29/12/17 09.47.30	-2.5
2275	CODOGNO	29/12/17 10.04.00	29/12/17 10.04.00	0.0
2275	PIACENZA	29/12/17 10.12.00	29/12/17 10.12.00	0.0
2275	FIORENZUOLA	29/12/17 10.26.00	29/12/17 10.24.30	-1.5
2275	FIDENZA	29/12/17 10.41.00	29/12/17 10.35.30	-5.5
2275	PARMA	29/12/17 10.54.00	29/12/17 11.00.00	6.0
2275	S.ILARIO	29/12/17 11.03.00	29/12/17 11.07.30	4.5
2275	REGGIO EMILIA	29/12/17 11.12.00	29/12/17 11.21.00	9.0
2275	RUBIERA	29/12/17 11.22.00	29/12/17 11.28.30	6.5
2275	MODENA	29/12/17 11.30.00	29/12/17 11.36.30	6.5
2275	CASTELFRANCO D'EMILIA	29/12/17 11.39.00	29/12/17 11.44.30	5.5
2275	SAMOGGIA	29/12/17 11.46.00	29/12/17 11.50.00	4.0
2275	ANZOLA	29/12/17 11.51.00	29/12/17 11.53.30	2.5
2275	BOLOGNA C.LE	29/12/17 12.08.00	29/12/17 12.03.30	-4.5
2271	MILANO CENTRALE	29/12/17 05.15.00	29/12/17 05.16.30	1.5
2271	MILANO ROGOREDO	29/12/17 05.26.00	29/12/17 05.24.00	-2.0
2271	LODI	29/12/17 05.41.00	29/12/17 05.40.30	-0.5
2271	PIACENZA	29/12/17 06.07.00	29/12/17 06.00.00	-7.0
2271	FIORENZUOLA	29/12/17 06.22.00	29/12/17 06.21.30	-0.5
2271	FIDENZA	29/12/17 06.30.00	29/12/17 06.30.00	0.0
2271	PARMA	29/12/17 06.44.00	29/12/17 06.43.30	-0.5
2271	S.ILARIO	29/12/17 06.52.00	29/12/17 06.51.30	-0.5
2271	REGGIO EMILIA	29/12/17 07.02.00	29/12/17 07.03.00	1.0
2271	RUBIERA	29/12/17 07.11.00	29/12/17 07.10.30	-0.5
2271	MODENA	29/12/17 07.19.00	29/12/17 07.20.30	1.5
2271	CASTELFRANCO D'EMILIA	29/12/17 07.30.00	29/12/17 07.29.30	-0.5
2271	SAMOGGIA	29/12/17 07.38.00	29/12/17 07.38.00	0.0
2271	ANZOLA	29/12/17 07.43.00	29/12/17 07.44.00	1.0
2271	BOLOGNA C.LE	29/12/17 08.02.00	29/12/17 07.58.00	-4.0
11547	PIACENZA	29/12/17 17.52.00	29/12/17 17.53.30	1.5
11547	FIORENZUOLA	29/12/17 18.04.00	29/12/17 18.05.00	1.0
11547	FIDENZA	29/12/17 18.13.00	29/12/17 18.13.30	0.5
11547	PARMA	29/12/17 18.28.00	29/12/17 18.26.30	-1.5
11547	REGGIO EMILIA	29/12/17 18.45.00	29/12/17 18.43.30	-1.5
11547	MODENA	29/12/17 18.59.00	29/12/17 19.00.00	1.0
11547	CASTELFRANCO D'EMILIA	29/12/17 19.08.00	29/12/17 19.09.00	1.0
11547	BOLOGNA C.LE	29/12/17 19.28.00	29/12/17 19.25.00	-3.0
11547	CASTEL S.PIETRO TERME	29/12/17 19.49.00	29/12/17 19.50.00	1.0
11547	IMOLA	29/12/17 20.00.00	29/12/17 20.00.00	0.0
11547	CASTELBOLOGNESE	29/12/17 20.08.00	29/12/17 20.09.00	1.0
11547	FAENZA	29/12/17 20.14.00	29/12/17 20.16.30	2.5
11547	FORLI`	29/12/17 20.25.00	29/12/17 20.27.00	2.0
8809	MILANO CENTRALE	29/12/17 10.35.00	29/12/17 10.37.00	2.0
8809	PIACENZA	29/12/17 11.18.00	29/12/17 11.21.30	3.5
8809	PARMA	29/12/17 11.44.00	29/12/17 11.48.30	4.5
8809	REGGIO EMILIA	29/12/17 11.58.00	29/12/17 12.03.00	5.0
8809	MODENA	29/12/17 12.13.00	29/12/17 12.17.30	4.5
8809	BOLOGNA C.LE	29/12/17 12.38.00	29/12/17 12.37.30	-0.5
8809	RIMINI	29/12/17 13.34.00	29/12/17 13.26.30	-7.5
8809	PESARO	29/12/17 13.53.00	29/12/17 13.54.30	1.5
8809	ANCONA	29/12/17 14.29.00	29/12/17 14.24.00	-5.0
8809	PESCARA	29/12/17 15.40.00	29/12/17 15.40.00	0.0
8809	TERMOLI	29/12/17 16.29.00	29/12/17 16.29.30	0.5
8809	FOGGIA	29/12/17 17.15.00	29/12/17 17.38.30	23.5
8809	BARLETTA	29/12/17 17.45.00	29/12/17 18.10.30	25.5
8809	BARI CENTRALE	29/12/17 18.21.00	29/12/17 18.47.30	26.5
8809	GIOIA DEL COLLE	29/12/17 19.06.00	29/12/17 19.35.30	29.5
8809	TARANTO	29/12/17 19.42.00	29/12/17 20.07.30	25.5
597	MILANO CENTRALE	29/12/17 14.48.00	29/12/17 14.49.00	1.0
597	MILANO ROGOREDO	29/12/17 14.59.00	29/12/17 14.57.00	-2.0
597	LODI	29/12/17 15.13.00	29/12/17 15.16.30	3.5
597	PIACENZA	29/12/17 15.43.00	29/12/17 15.37.30	-5.5
597	FIDENZA	29/12/17 16.01.00	29/12/17 16.02.30	1.5
597	PARMA	29/12/17 16.14.00	29/12/17 16.15.30	1.5
597	REGGIO EMILIA	29/12/17 16.31.00	29/12/17 16.31.30	0.5
597	MODENA	29/12/17 16.48.00	29/12/17 16.46.00	-2.0
597	BOLOGNA C.LE	29/12/17 17.14.00	29/12/17 17.11.00	-3.0
597	PRATO CENTRALE	29/12/17 18.06.00	29/12/17 18.05.30	-0.5
597	FIRENZE RIFREDI	29/12/17 18.17.00	29/12/17 18.17.30	0.5
597	AREZZO	29/12/17 19.00.00	29/12/17 19.05.30	5.5
597	TERONTOLA CORTONA	29/12/17 19.22.00	29/12/17 19.28.30	6.5
597	CHIUSI C.T.	29/12/17 19.43.00	29/12/17 19.46.30	3.5
597	ORVIETO	29/12/17 20.08.00	29/12/17 20.10.30	2.5
597	ORTE	29/12/17 20.44.00	29/12/17 20.37.30	-6.5
599	MILANO CENTRALE	29/12/17 17.40.00	29/12/17 17.41.00	1.0
599	MILANO LAMBRATE	29/12/17 17.47.00	29/12/17 17.46.00	-1.0
599	MILANO ROGOREDO	29/12/17 17.58.00	29/12/17 17.54.00	-4.0
599	LODI	29/12/17 18.13.00	29/12/17 18.14.30	1.5
599	PIACENZA	29/12/17 18.43.00	29/12/17 18.35.00	-8.0
599	FIDENZA	29/12/17 19.01.00	29/12/17 19.00.30	-0.5
599	PARMA	29/12/17 19.14.00	29/12/17 19.14.00	0.0
599	REGGIO EMILIA	29/12/17 19.31.00	29/12/17 19.29.30	-1.5
599	MODENA	29/12/17 19.48.00	29/12/17 19.46.00	-2.0
599	BOLOGNA C.LE	29/12/17 20.14.00	29/12/17 20.16.00	2.0
599	PRATO CENTRALE	29/12/17 21.06.00	29/12/17 21.06.30	0.5
599	FIRENZE S.M.N.	29/12/17 21.20.00	29/12/17 21.37.30	17.5
2069	MILANO CENTRALE	29/12/17 13.25.00	29/12/17 13.29.00	4.0
2069	MILANO LAMBRATE	29/12/17 13.31.00	29/12/17 13.33.30	2.5
2069	PIOLTELLO LIMITO	29/12/17 13.39.00	29/12/17 13.41.30	2.5
2069	TREVIGLIO	29/12/17 13.53.00	29/12/17 13.55.00	2.0
2069	ROMANO	29/12/17 14.03.00	29/12/17 14.04.30	1.5
2069	CHIARI	29/12/17 14.12.00	29/12/17 14.14.00	2.0
2069	ROVATO	29/12/17 14.18.00	29/12/17 14.22.30	4.5
2069	BRESCIA	29/12/17 14.30.00	29/12/17 14.34.00	4.0
2069	DESENZANO	29/12/17 14.47.00	29/12/17 14.50.30	3.5
2069	PESCHIERA DEL GARDA	29/12/17 14.57.00	29/12/17 15.01.30	4.5
2069	VERONA PORTA NUOVA	29/12/17 15.15.00	29/12/17 15.20.00	5.0
8803	MILANO CENTRALE	29/12/17 07.35.00	29/12/17 07.48.30	13.5
8803	PIACENZA	29/12/17 08.18.00	29/12/17 08.26.00	8.0
8803	PARMA	29/12/17 08.44.00	29/12/17 08.53.00	9.0
8803	REGGIO EMILIA	29/12/17 08.58.00	29/12/17 09.08.00	10.0
8803	MODENA	29/12/17 09.13.00	29/12/17 09.22.30	9.5
8803	BOLOGNA C.LE	29/12/17 09.38.00	29/12/17 09.42.30	4.5
8803	RIMINI	29/12/17 10.34.00	29/12/17 10.33.00	-1.0
8803	PESARO	29/12/17 10.53.00	29/12/17 10.52.30	-0.5
8803	ANCONA	29/12/17 11.26.00	29/12/17 11.26.30	0.5
8803	CIVITANOVA MARCHE	29/12/17 11.49.00	29/12/17 11.51.00	2.0
8803	PESCARA	29/12/17 12.40.00	29/12/17 12.38.30	-1.5
8803	TERMOLI	29/12/17 13.29.00	29/12/17 13.28.30	-0.5
8803	FOGGIA	29/12/17 14.15.00	29/12/17 14.16.00	1.0
8803	BARLETTA	29/12/17 14.45.00	29/12/17 14.48.00	3.0
8803	BARI CENTRALE	29/12/17 15.21.00	29/12/17 15.17.30	-3.5
8803	BRINDISI	29/12/17 16.17.00	29/12/17 16.24.30	7.5
8803	LECCE	29/12/17 16.48.00	29/12/17 16.46.30	-1.5
11421	PARMA	29/12/17 17.58.00	29/12/17 17.59.30	1.5
11421	S.ILARIO	29/12/17 18.05.00	29/12/17 18.06.00	1.0
11421	REGGIO EMILIA	29/12/17 18.14.00	29/12/17 18.18.00	4.0
11421	RUBIERA	29/12/17 18.24.00	29/12/17 18.26.00	2.0
11421	MODENA	29/12/17 18.32.00	29/12/17 18.35.30	3.5
11421	CASTELFRANCO D'EMILIA	29/12/17 18.41.00	29/12/17 18.44.30	3.5
11421	SAMOGGIA	29/12/17 18.48.00	29/12/17 18.51.00	3.0
11421	ANZOLA	29/12/17 18.53.00	29/12/17 18.55.00	2.0
11421	BOLOGNA C.LE	29/12/17 19.08.00	29/12/17 19.06.00	-2.0
8807	TORINO P.NUOVA	29/12/17 08.30.00	29/12/17 08.39.30	9.5
8807	TORINO LINGOTTO	29/12/17 08.36.00	29/12/17 08.43.00	7.0
8807	ASTI	29/12/17 09.03.00	29/12/17 09.11.00	8.0
11545	PIACENZA	29/12/17 15.52.00	29/12/17 15.53.00	1.0
11545	FIORENZUOLA	29/12/17 16.04.00	29/12/17 16.05.00	1.0
11545	FIDENZA	29/12/17 16.13.00	29/12/17 16.12.00	-1.0
11545	PARMA	29/12/17 16.28.00	29/12/17 16.25.30	-2.5
11545	REGGIO EMILIA	29/12/17 16.45.00	29/12/17 16.43.00	-2.0
11545	MODENA	29/12/17 16.59.00	29/12/17 16.59.00	0.0
11545	CASTELFRANCO D'EMILIA	29/12/17 17.08.00	29/12/17 17.08.00	0.0
11545	BOLOGNA C.LE	29/12/17 17.28.00	29/12/17 17.24.30	-3.5
11545	OZZANO DELL'EMILIA	29/12/17 17.41.00	29/12/17 17.46.30	5.5
11545	VARIGNANA	29/12/17 17.45.00	29/12/17 17.50.00	5.0
11545	CASTEL S.PIETRO TERME	29/12/17 17.51.00	29/12/17 17.55.00	4.0
11545	IMOLA	29/12/17 18.00.00	29/12/17 18.05.30	5.5
11545	CASTELBOLOGNESE	29/12/17 18.08.00	29/12/17 18.11.00	3.0
11545	FAENZA	29/12/17 18.14.00	29/12/17 18.38.30	24.5
11545	FORLI`	29/12/17 18.25.00	29/12/17 18.49.00	24.0
6485	PARMA	29/12/17 07.58.00	29/12/17 08.09.00	11.0
6485	S.ILARIO	29/12/17 08.05.00	29/12/17 08.20.30	15.5
6485	REGGIO EMILIA	29/12/17 08.14.00	29/12/17 08.31.30	17.5
6485	RUBIERA	29/12/17 08.24.00	29/12/17 08.39.00	15.0
6485	MODENA	29/12/17 08.32.00	29/12/17 08.48.00	16.0
6485	CASTELFRANCO D'EMILIA	29/12/17 08.41.00	29/12/17 08.56.30	15.5
6485	SAMOGGIA	29/12/17 08.48.00	29/12/17 09.04.00	16.0
6485	ANZOLA	29/12/17 08.53.00	29/12/17 09.08.00	15.0
6485	BOLOGNA C.LE	29/12/17 09.08.00	29/12/17 09.18.30	10.5
2287	MILANO CENTRALE	29/12/17 19.20.00	29/12/17 19.21.30	1.5
2287	MILANO LAMBRATE	29/12/17 19.26.00	29/12/17 19.26.00	0.0
2287	MILANO ROGOREDO	29/12/17 19.31.00	29/12/17 19.33.30	2.5
2287	LODI	29/12/17 19.46.00	29/12/17 19.54.30	8.5
2287	PIACENZA	29/12/17 20.12.00	29/12/17 20.13.00	1.0
2287	FIORENZUOLA	29/12/17 20.26.00	29/12/17 20.29.30	3.5
2287	FIDENZA	29/12/17 20.41.00	29/12/17 20.41.30	0.5
2287	PARMA	29/12/17 20.54.00	29/12/17 20.54.00	0.0
2287	S.ILARIO	29/12/17 21.03.00	29/12/17 21.01.30	-1.5
2287	REGGIO EMILIA	29/12/17 21.12.00	29/12/17 21.13.30	1.5
2287	RUBIERA	29/12/17 21.25.00	29/12/17 21.21.30	-3.5
2287	MODENA	29/12/17 21.32.00	29/12/17 21.35.00	3.0
2287	CASTELFRANCO D'EMILIA	29/12/17 21.41.00	29/12/17 21.45.00	4.0
2287	SAMOGGIA	29/12/17 21.47.00	29/12/17 21.52.00	5.0
2287	ANZOLA	29/12/17 21.52.00	29/12/17 21.56.00	4.0
2285	MILANO CENTRALE	29/12/17 18.15.00	29/12/17 18.19.30	4.5
2285	MILANO LAMBRATE	29/12/17 18.21.00	29/12/17 18.23.30	2.5
2285	MILANO ROGOREDO	29/12/17 18.26.00	29/12/17 18.31.30	5.5
2285	LODI	29/12/17 18.41.00	29/12/17 18.46.30	5.5
2285	PIACENZA	29/12/17 19.07.00	29/12/17 19.06.30	-0.5
2285	FIORENZUOLA	29/12/17 19.19.00	29/12/17 19.20.00	1.0
2285	FIDENZA	29/12/17 19.31.00	29/12/17 19.28.30	-2.5
2285	PARMA	29/12/17 19.54.00	29/12/17 19.46.00	-8.0
2285	S.ILARIO	29/12/17 20.02.00	29/12/17 20.04.00	2.0
2285	REGGIO EMILIA	29/12/17 20.14.00	29/12/17 20.15.00	1.0
2285	RUBIERA	29/12/17 20.24.00	29/12/17 20.23.00	-1.0
2285	MODENA	29/12/17 20.32.00	29/12/17 20.32.30	0.5
2285	CASTELFRANCO D'EMILIA	29/12/17 20.41.00	29/12/17 20.42.00	1.0
2285	SAMOGGIA	29/12/17 20.48.00	29/12/17 20.50.00	2.0
2285	ANZOLA	29/12/17 20.53.00	29/12/17 20.54.30	1.5
2285	BOLOGNA C.LE	29/12/17 21.08.00	29/12/17 21.06.00	-2.0
2285	BOLOGNA SAN VITALE	29/12/17 21.20.00	29/12/17 21.25.00	5.0
2285	S.LAZZARO DI SAVENA	29/12/17 21.24.00	29/12/17 21.30.30	6.5
2285	OZZANO DELL'EMILIA	29/12/17 21.30.00	29/12/17 21.38.00	8.0
2285	CASTEL S.PIETRO TERME	29/12/17 21.37.00	29/12/17 21.45.30	8.5
2285	IMOLA	29/12/17 21.45.00	29/12/17 21.55.00	10.0
2285	CASTELBOLOGNESE	29/12/17 21.51.00	29/12/17 22.03.00	12.0
2283	MILANO CENTRALE	29/12/17 17.20.00	29/12/17 17.22.30	2.5
2283	MILANO LAMBRATE	29/12/17 17.26.00	29/12/17 17.27.00	1.0
2283	MILANO ROGOREDO	29/12/17 17.31.00	29/12/17 17.33.00	2.0
2283	LODI	29/12/17 17.46.00	29/12/17 17.53.00	7.0
2283	PIACENZA	29/12/17 18.12.00	29/12/17 18.16.30	4.5
2283	FIORENZUOLA	29/12/17 18.26.00	29/12/17 18.37.00	11.0
2283	FIDENZA	29/12/17 18.41.00	29/12/17 18.46.00	5.0
2283	PARMA	29/12/17 18.54.00	29/12/17 18.59.30	5.5
2283	S.ILARIO	29/12/17 19.03.00	29/12/17 19.07.30	4.5
2283	REGGIO EMILIA	29/12/17 19.12.00	29/12/17 19.18.30	6.5
2283	RUBIERA	29/12/17 19.22.00	29/12/17 19.26.30	4.5
2283	MODENA	29/12/17 19.30.00	29/12/17 19.35.30	5.5
2283	CASTELFRANCO D'EMILIA	29/12/17 19.39.00	29/12/17 19.44.00	5.0
2283	SAMOGGIA	29/12/17 19.46.00	29/12/17 19.50.30	4.5
2283	ANZOLA	29/12/17 19.51.00	29/12/17 19.55.00	4.0
2283	BOLOGNA C.LE	29/12/17 20.08.00	29/12/17 20.07.00	-1.0
2282	BOLOGNA C.LE	29/12/17 13.52.00	29/12/17 13.54.00	2.0
2282	ANZOLA	29/12/17 14.03.00	29/12/17 14.03.30	0.5
2282	SAMOGGIA	29/12/17 14.08.00	29/12/17 14.09.30	1.5
2282	CASTELFRANCO D'EMILIA	29/12/17 14.14.00	29/12/17 14.14.30	0.5
2282	MODENA	29/12/17 14.23.00	29/12/17 14.23.00	0.0
2282	RUBIERA	29/12/17 14.32.00	29/12/17 14.33.00	1.0
2282	REGGIO EMILIA	29/12/17 14.40.00	29/12/17 14.41.00	1.0
2282	S.ILARIO	29/12/17 14.53.00	29/12/17 14.52.30	-0.5
2282	PARMA	29/12/17 15.03.00	29/12/17 15.00.30	-2.5
2282	FIDENZA	29/12/17 15.15.00	29/12/17 15.17.30	2.5
2282	FIORENZUOLA	29/12/17 15.29.00	29/12/17 15.27.30	-1.5
2282	PONTENURE	29/12/17 15.39.00	29/12/17 15.36.30	-2.5
2282	PIACENZA	29/12/17 15.48.00	29/12/17 15.46.00	-2.0
2282	CASALPUSTERLENGO	29/12/17 16.02.00	29/12/17 16.07.00	5.0
2282	LODI	29/12/17 16.13.00	29/12/17 16.18.00	5.0
2282	MILANO ROGOREDO	29/12/17 16.32.00	29/12/17 16.33.00	1.0
2282	MILANO LAMBRATE	29/12/17 16.38.00	29/12/17 16.42.30	4.5
2282	MILANO CENTRALE	29/12/17 16.45.00	29/12/17 16.49.00	4.0
20426	PIACENZA	29/12/17 15.09.00	29/12/17 15.09.00	0.0
20426	S.STEFANO LODIGIANO	29/12/17 15.16.00	29/12/17 15.17.00	1.0
20426	CODOGNO	29/12/17 15.21.00	29/12/17 15.24.30	3.5
20426	CASALPUSTERLENGO	29/12/17 15.25.00	29/12/17 15.30.00	5.0
20426	SECUGNAGO	29/12/17 15.31.00	29/12/17 15.35.30	4.5
20426	LODI	29/12/17 15.39.00	29/12/17 15.44.00	5.0
