Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6253	PARMA	14/03/18 07.17.00	14/03/18 07.17.00	0.0
6253	REGGIO EMILIA	14/03/18 07.31.00	14/03/18 07.37.30	6.5
6253	MODENA	14/03/18 07.45.00	14/03/18 07.51.00	6.0
6253	BOLOGNA C.LE	14/03/18 08.14.00	14/03/18 08.18.30	4.5
9545	TORINO P.NUOVA	14/03/18 15.00.00	14/03/18 15.04.00	4.0
9545	TORINO PORTA SUSA	14/03/18 15.08.00	14/03/18 15.11.00	3.0
9545	MILANO CENTRALE	14/03/18 16.00.00	14/03/18 15.56.30	-3.5
9545	MILANO ROGOREDO	14/03/18 16.26.00	14/03/18 16.28.30	2.5
9545	BOLOGNA C.LE/AV	14/03/18 17.22.00	14/03/18 17.25.00	3.0
9545	FIRENZE S.M.N.	14/03/18 17.59.00	14/03/18 18.07.30	8.5
9545	ROMA TIBURTINA	14/03/18 19.28.00	14/03/18 19.30.30	2.5
9545	ROMA TERMINI	14/03/18 19.40.00	14/03/18 19.40.00	0.0
9545	NAPOLI CENTRALE	14/03/18 21.00.00	14/03/18 20.55.00	-5.0
9545	SALERNO	14/03/18 21.46.00	14/03/18 21.37.00	-9.0
2133	PIACENZA	14/03/18 16.52.00	14/03/18 16.53.30	1.5
2133	FIORENZUOLA	14/03/18 17.04.00	14/03/18 17.05.00	1.0
2133	FIDENZA	14/03/18 17.13.00	14/03/18 17.14.00	1.0
2133	PARMA	14/03/18 17.28.00	14/03/18 17.30.00	2.0
2133	REGGIO EMILIA	14/03/18 17.45.00	14/03/18 17.50.00	5.0
2133	MODENA	14/03/18 17.59.00	14/03/18 18.06.30	7.5
2133	CASTELFRANCO D'EMILIA	14/03/18 18.08.00	14/03/18 18.15.00	7.0
2133	BOLOGNA C.LE	14/03/18 18.28.00	14/03/18 18.32.30	4.5
2133	CASTEL S.PIETRO TERME	14/03/18 18.49.00	14/03/18 18.55.00	6.0
2133	IMOLA	14/03/18 19.00.00	14/03/18 19.01.30	1.5
2133	CASTELBOLOGNESE	14/03/18 19.08.00	14/03/18 19.07.30	-0.5
2133	FAENZA	14/03/18 19.14.00	14/03/18 19.13.30	-0.5
2133	FORLI`	14/03/18 19.25.00	14/03/18 19.24.00	-1.0
2133	CESENA	14/03/18 19.43.00	14/03/18 19.36.00	-7.0
2991	MILANO CENTRALE	14/03/18 22.15.00	14/03/18 22.16.30	1.5
2991	MILANO LAMBRATE	14/03/18 22.21.00	14/03/18 22.21.00	0.0
2991	MILANO ROGOREDO	14/03/18 22.27.00	14/03/18 22.25.30	-1.5
2991	LODI	14/03/18 22.42.00	14/03/18 22.42.30	0.5
2891	VOGHERA	14/03/18 07.01.00	14/03/18 07.02.30	1.5
2891	STRADELLA	14/03/18 07.17.00	14/03/18 07.15.30	-1.5
2891	CASTEL S.GIOVANNI	14/03/18 07.25.00	14/03/18 07.25.00	0.0
2891	S.NICOLO'	14/03/18 07.37.00	14/03/18 07.37.30	0.5
2891	PIACENZA	14/03/18 07.46.00	14/03/18 07.46.30	0.5
2891	FIORENZUOLA	14/03/18 08.04.00	14/03/18 08.03.00	-1.0
2891	FIDENZA	14/03/18 08.13.00	14/03/18 08.12.30	-0.5
2891	PARMA	14/03/18 08.28.00	14/03/18 08.26.00	-2.0
2891	REGGIO EMILIA	14/03/18 08.45.00	14/03/18 08.49.30	4.5
2891	MODENA	14/03/18 08.59.00	14/03/18 09.03.00	4.0
2891	CASTELFRANCO D'EMILIA	14/03/18 09.07.00	14/03/18 09.12.30	5.5
2891	BOLOGNA C.LE	14/03/18 09.28.00	14/03/18 09.32.00	4.0
2891	CASTEL S.PIETRO TERME	14/03/18 09.49.00	14/03/18 09.49.00	0.0
2891	IMOLA	14/03/18 10.00.00	14/03/18 09.56.30	-3.5
2891	CASTELBOLOGNESE	14/03/18 10.08.00	14/03/18 10.06.00	-2.0
2891	FAENZA	14/03/18 10.14.00	14/03/18 10.15.00	1.0
2891	FORLI`	14/03/18 10.25.00	14/03/18 10.24.30	-0.5
2275	MILANO CENTRALE	14/03/18 09.20.00	14/03/18 09.20.30	0.5
2275	MILANO LAMBRATE	14/03/18 09.26.00	14/03/18 09.24.00	-2.0
2275	MILANO ROGOREDO	14/03/18 09.31.00	14/03/18 09.32.00	1.0
2275	LODI	14/03/18 09.50.00	14/03/18 09.49.00	-1.0
2275	CODOGNO	14/03/18 10.04.00	14/03/18 10.19.30	15.5
2275	PIACENZA	14/03/18 10.12.00	14/03/18 10.29.30	17.5
2275	FIORENZUOLA	14/03/18 10.26.00	14/03/18 10.42.30	16.5
2275	FIDENZA	14/03/18 10.41.00	14/03/18 10.51.00	10.0
2275	PARMA	14/03/18 10.54.00	14/03/18 11.03.30	9.5
2275	S.ILARIO	14/03/18 11.03.00	14/03/18 11.14.00	11.0
2275	REGGIO EMILIA	14/03/18 11.12.00	14/03/18 11.27.00	15.0
2275	RUBIERA	14/03/18 11.22.00	14/03/18 11.36.30	14.5
2275	MODENA	14/03/18 11.30.00	14/03/18 11.44.00	14.0
2275	CASTELFRANCO D'EMILIA	14/03/18 11.39.00	14/03/18 11.52.00	13.0
2275	SAMOGGIA	14/03/18 11.46.00	14/03/18 11.58.00	12.0
2275	ANZOLA	14/03/18 11.51.00	14/03/18 12.02.00	11.0
2275	BOLOGNA C.LE	14/03/18 12.08.00	14/03/18 12.17.00	9.0
2297	GENOVA BRIGNOLE	14/03/18 19.30.00	14/03/18 19.36.00	6.0
2297	GENOVA NERVI	14/03/18 19.43.00	14/03/18 19.44.00	1.0
2131	PIACENZA	14/03/18 14.52.00	14/03/18 14.56.00	4.0
2131	FIORENZUOLA	14/03/18 15.04.00	14/03/18 15.08.00	4.0
2131	FIDENZA	14/03/18 15.13.00	14/03/18 15.17.00	4.0
