Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6253	PARMA	08/01/18 07.17.00	08/01/18 07.17.30	0.5
6253	REGGIO EMILIA	08/01/18 07.31.00	08/01/18 07.34.00	3.0
6253	MODENA	08/01/18 07.45.00	08/01/18 07.47.00	2.0
6253	BOLOGNA C.LE	08/01/18 08.14.00	08/01/18 08.10.00	-4.0
9545	TORINO P.NUOVA	08/01/18 15.00.00	08/01/18 15.02.00	2.0
9545	TORINO PORTA SUSA	08/01/18 15.08.00	08/01/18 15.07.00	-1.0
9545	MILANO CENTRALE	08/01/18 16.00.00	08/01/18 16.00.00	0.0
9545	MILANO ROGOREDO	08/01/18 16.26.00	08/01/18 16.23.00	-3.0
9545	BOLOGNA C.LE/AV	08/01/18 17.22.00	08/01/18 17.17.00	-5.0
9545	FIRENZE S.M.N.	08/01/18 17.59.00	08/01/18 18.02.00	3.0
9545	ROMA TIBURTINA	08/01/18 19.28.00	08/01/18 19.33.00	5.0
9545	ROMA TERMINI	08/01/18 19.40.00	08/01/18 19.42.00	2.0
9545	NAPOLI CENTRALE	08/01/18 21.00.00	08/01/18 20.57.00	-3.0
9545	SALERNO	08/01/18 21.46.00	08/01/18 21.37.30	-8.5
2133	PIACENZA	08/01/18 16.52.00	08/01/18 16.53.00	1.0
2133	FIORENZUOLA	08/01/18 17.04.00	08/01/18 17.05.00	1.0
2133	FIDENZA	08/01/18 17.13.00	08/01/18 17.13.30	0.5
2133	PARMA	08/01/18 17.28.00	08/01/18 17.31.00	3.0
2133	REGGIO EMILIA	08/01/18 17.45.00	08/01/18 17.47.00	2.0
2133	MODENA	08/01/18 17.59.00	08/01/18 18.00.30	1.5
2133	CASTELFRANCO D'EMILIA	08/01/18 18.08.00	08/01/18 18.09.30	1.5
2133	BOLOGNA C.LE	08/01/18 18.28.00	08/01/18 18.23.30	-4.5
2133	CASTEL S.PIETRO TERME	08/01/18 18.49.00	08/01/18 18.54.00	5.0
2133	IMOLA	08/01/18 19.00.00	08/01/18 19.03.00	3.0
2133	CASTELBOLOGNESE	08/01/18 19.08.00	08/01/18 19.10.30	2.5
2133	FAENZA	08/01/18 19.14.00	08/01/18 19.19.30	5.5
2133	FORLI`	08/01/18 19.25.00	08/01/18 19.29.30	4.5
2133	CESENA	08/01/18 19.43.00	08/01/18 19.42.00	-1.0
2991	MILANO CENTRALE	08/01/18 22.15.00	08/01/18 22.17.00	2.0
2891	VOGHERA	08/01/18 07.01.00	08/01/18 07.02.00	1.0
2891	STRADELLA	08/01/18 07.17.00	08/01/18 07.16.30	-0.5
2891	CASTEL S.GIOVANNI	08/01/18 07.25.00	15/05/19 07.26.00	708421.0
2891	S.NICOLO'	08/01/18 07.37.00	08/01/18 07.36.00	-1.0
2891	PIACENZA	08/01/18 07.46.00	08/01/18 07.46.00	0.0
2891	FIORENZUOLA	08/01/18 08.04.00	08/01/18 08.05.30	1.5
2891	FIDENZA	08/01/18 08.13.00	08/01/18 08.14.00	1.0
2891	PARMA	08/01/18 08.28.00	08/01/18 08.27.00	-1.0
2891	REGGIO EMILIA	08/01/18 08.45.00	08/01/18 08.44.30	-0.5
2891	MODENA	08/01/18 08.59.00	08/01/18 09.00.00	1.0
2891	CASTELFRANCO D'EMILIA	08/01/18 09.07.00	08/01/18 09.09.00	2.0
2891	BOLOGNA C.LE	08/01/18 09.28.00	08/01/18 09.29.30	1.5
2891	CASTEL S.PIETRO TERME	08/01/18 09.49.00	08/01/18 09.49.00	0.0
2891	IMOLA	08/01/18 10.00.00	08/01/18 09.57.30	-2.5
2891	CASTELBOLOGNESE	08/01/18 10.08.00	08/01/18 10.09.00	1.0
2891	FAENZA	08/01/18 10.14.00	08/01/18 10.15.00	1.0
2891	FORLI`	08/01/18 10.25.00	08/01/18 10.25.00	0.0
2275	MILANO CENTRALE	08/01/18 09.20.00	08/01/18 09.21.30	1.5
2275	MILANO LAMBRATE	08/01/18 09.26.00	08/01/18 09.26.00	0.0
2275	MILANO ROGOREDO	08/01/18 09.31.00	08/01/18 09.33.00	2.0
2275	LODI	08/01/18 09.50.00	08/01/18 09.47.30	-2.5
2275	CODOGNO	08/01/18 10.04.00	08/01/18 10.03.00	-1.0
2275	PIACENZA	08/01/18 10.12.00	08/01/18 10.11.00	-1.0
2275	FIORENZUOLA	08/01/18 10.26.00	08/01/18 10.27.00	1.0
2275	FIDENZA	08/01/18 10.41.00	08/01/18 10.41.00	0.0
2275	PARMA	08/01/18 10.54.00	08/01/18 10.55.30	1.5
2275	S.ILARIO	08/01/18 11.03.00	08/01/18 11.11.00	8.0
2275	REGGIO EMILIA	08/01/18 11.12.00	08/01/18 11.21.00	9.0
2275	RUBIERA	08/01/18 11.22.00	08/01/18 11.28.00	6.0
2275	MODENA	08/01/18 11.30.00	08/01/18 11.36.00	6.0
2275	CASTELFRANCO D'EMILIA	08/01/18 11.39.00	08/01/18 11.43.30	4.5
2275	SAMOGGIA	08/01/18 11.46.00	08/01/18 11.50.00	4.0
2275	ANZOLA	08/01/18 11.51.00	08/01/18 11.54.00	3.0
2275	BOLOGNA C.LE	08/01/18 12.08.00	08/01/18 12.03.00	-5.0
2297	GENOVA BRIGNOLE	08/01/18 19.30.00	08/01/18 19.31.00	1.0
2297	GENOVA NERVI	08/01/18 19.43.00	08/01/18 19.41.00	-2.0
2131	PIACENZA	08/01/18 14.52.00	08/01/18 14.53.00	1.0
2131	FIORENZUOLA	08/01/18 15.04.00	08/01/18 15.04.00	0.0
2131	FIDENZA	08/01/18 15.13.00	08/01/18 15.11.30	-1.5
2131	PARMA	08/01/18 15.28.00	08/01/18 15.25.00	-3.0
2131	REGGIO EMILIA	08/01/18 15.45.00	08/01/18 15.42.30	-2.5
2131	MODENA	08/01/18 15.59.00	08/01/18 15.58.00	-1.0
2131	CASTELFRANCO D'EMILIA	08/01/18 16.08.00	08/01/18 16.07.00	-1.0
2131	BOLOGNA C.LE	08/01/18 16.28.00	08/01/18 16.23.30	-4.5
2131	CASTEL S.PIETRO TERME	08/01/18 16.49.00	08/01/18 16.49.00	0.0
2131	IMOLA	08/01/18 17.00.00	08/01/18 16.58.00	-2.0
2131	CASTELBOLOGNESE	08/01/18 17.08.00	08/01/18 17.10.00	2.0
2131	FAENZA	08/01/18 17.14.00	08/01/18 17.16.00	2.0
2131	FORLI`	08/01/18 17.25.00	08/01/18 17.26.00	1.0
2131	CESENA	08/01/18 17.45.00	08/01/18 17.36.30	-8.5
2131	RIMINI	08/01/18 18.05.00	08/01/18 18.07.00	2.0
2131	RICCIONE	08/01/18 18.15.00	08/01/18 18.17.00	2.0
2131	CATTOLICA S.GIOVANNI GABICCE	08/01/18 18.23.00	08/01/18 18.22.30	-0.5
2131	PESARO	08/01/18 18.34.00	08/01/18 18.34.00	0.0
2131	FANO	08/01/18 18.42.00	08/01/18 18.42.30	0.5
2131	MAROTTA MONDOLFO	08/01/18 18.50.00	08/01/18 18.50.00	0.0
2131	SENIGALLIA	08/01/18 18.56.00	08/01/18 18.57.00	1.0
2131	FALCONARA MARITTIMA	08/01/18 19.07.00	08/01/18 19.07.00	0.0
2131	ANCONA	08/01/18 19.19.00	08/01/18 19.22.00	3.0
2271	MILANO CENTRALE	08/01/18 05.15.00	08/01/18 05.17.00	2.0
2271	MILANO ROGOREDO	08/01/18 05.26.00	08/01/18 05.26.00	0.0
2271	LODI	08/01/18 05.41.00	08/01/18 05.42.00	1.0
2271	PIACENZA	08/01/18 06.07.00	08/01/18 06.03.00	-4.0
2271	FIORENZUOLA	08/01/18 06.22.00	08/01/18 06.21.00	-1.0
2271	FIDENZA	08/01/18 06.30.00	08/01/18 06.30.30	0.5
2271	PARMA	08/01/18 06.44.00	08/01/18 06.45.30	1.5
2271	S.ILARIO	08/01/18 06.52.00	08/01/18 06.53.00	1.0
2271	REGGIO EMILIA	08/01/18 07.02.00	08/01/18 07.05.00	3.0
2271	RUBIERA	08/01/18 07.11.00	08/01/18 07.13.30	2.5
2271	MODENA	08/01/18 07.19.00	08/01/18 07.23.30	4.5
2271	CASTELFRANCO D'EMILIA	08/01/18 07.30.00	08/01/18 07.33.00	3.0
2271	SAMOGGIA	08/01/18 07.38.00	08/01/18 07.41.00	3.0
2271	ANZOLA	08/01/18 07.43.00	08/01/18 07.45.30	2.5
2271	BOLOGNA C.LE	08/01/18 08.02.00	08/01/18 07.56.00	-6.0
11547	PIACENZA	08/01/18 17.52.00	08/01/18 17.53.00	1.0
11547	FIORENZUOLA	08/01/18 18.04.00	08/01/18 18.07.00	3.0
11547	FIDENZA	08/01/18 18.13.00	08/01/18 18.15.00	2.0
11547	PARMA	08/01/18 18.28.00	08/01/18 18.28.00	0.0
11547	REGGIO EMILIA	08/01/18 18.45.00	08/01/18 18.43.30	-1.5
11547	MODENA	08/01/18 18.59.00	08/01/18 18.59.30	0.5
11547	CASTELFRANCO D'EMILIA	08/01/18 19.08.00	08/01/18 19.08.00	0.0
11547	BOLOGNA C.LE	08/01/18 19.28.00	08/01/18 19.27.00	-1.0
11547	CASTEL S.PIETRO TERME	08/01/18 19.49.00	08/01/18 19.50.30	1.5
11547	IMOLA	08/01/18 20.00.00	08/01/18 20.05.30	5.5
11547	CASTELBOLOGNESE	08/01/18 20.08.00	08/01/18 20.12.00	4.0
11547	FAENZA	08/01/18 20.14.00	08/01/18 20.18.30	4.5
11547	FORLI`	08/01/18 20.25.00	08/01/18 20.27.30	2.5
2921	PIACENZA	08/01/18 13.46.00	08/01/18 13.47.30	1.5
2921	PONTENURE	08/01/18 13.52.00	08/01/18 13.54.00	2.0
2921	CADEO	08/01/18 13.58.00	08/01/18 13.59.00	1.0
2921	FIORENZUOLA	08/01/18 14.04.00	08/01/18 14.05.00	1.0
2921	FIDENZA	08/01/18 14.13.00	08/01/18 14.13.30	0.5
2921	PARMA	08/01/18 14.28.00	08/01/18 14.26.00	-2.0
2921	REGGIO EMILIA	08/01/18 14.45.00	08/01/18 14.44.00	-1.0
2921	MODENA	08/01/18 14.59.00	08/01/18 15.00.00	1.0
2921	CASTELFRANCO D'EMILIA	08/01/18 15.08.00	08/01/18 15.09.00	1.0
2921	BOLOGNA C.LE	08/01/18 15.28.00	08/01/18 15.31.00	3.0
2921	CASTEL S.PIETRO TERME	08/01/18 15.49.00	08/01/18 15.51.30	2.5
2921	IMOLA	08/01/18 16.00.00	08/01/18 16.00.30	0.5
2921	CASTELBOLOGNESE	08/01/18 16.08.00	08/01/18 16.09.30	1.5
2921	FAENZA	08/01/18 16.14.00	08/01/18 16.17.00	3.0
2921	FORLI`	08/01/18 16.25.00	08/01/18 16.28.30	3.5
2921	CESENA	08/01/18 16.40.00	08/01/18 16.40.30	0.5
8809	MILANO CENTRALE	08/01/18 10.35.00	08/01/18 10.40.30	5.5
8809	PIACENZA	08/01/18 11.18.00	08/01/18 11.19.00	1.0
8809	PARMA	08/01/18 11.44.00	08/01/18 11.44.30	0.5
8809	REGGIO EMILIA	08/01/18 11.58.00	08/01/18 12.00.00	2.0
8809	MODENA	08/01/18 12.13.00	08/01/18 12.13.00	0.0
8809	BOLOGNA C.LE	08/01/18 12.38.00	08/01/18 12.36.00	-2.0
8809	RIMINI	08/01/18 13.34.00	08/01/18 13.28.30	-5.5
8809	PESARO	08/01/18 13.53.00	08/01/18 13.52.30	-0.5
8809	ANCONA	08/01/18 14.29.00	08/01/18 14.28.30	-0.5
8809	PESCARA	08/01/18 15.40.00	08/01/18 15.53.00	13.0
8809	TERMOLI	08/01/18 16.29.00	08/01/18 16.40.30	11.5
8809	FOGGIA	08/01/18 17.15.00	08/01/18 17.26.30	11.5
8809	BARLETTA	08/01/18 17.45.00	08/01/18 18.01.30	16.5
8809	BARI CENTRALE	08/01/18 18.21.00	08/01/18 18.38.30	17.5
8809	GIOIA DEL COLLE	08/01/18 19.06.00	08/01/18 19.27.00	21.0
8809	TARANTO	08/01/18 19.42.00	08/01/18 19.59.00	17.0
2127	PIACENZA	08/01/18 10.52.00	08/01/18 10.54.00	2.0
2127	FIORENZUOLA	08/01/18 11.04.00	08/01/18 11.05.30	1.5
2127	FIDENZA	08/01/18 11.13.00	08/01/18 11.13.30	0.5
2127	PARMA	08/01/18 11.28.00	08/01/18 11.28.30	0.5
2127	REGGIO EMILIA	08/01/18 11.45.00	08/01/18 11.55.00	10.0
2127	MODENA	08/01/18 11.59.00	08/01/18 12.07.30	8.5
2127	CASTELFRANCO D'EMILIA	08/01/18 12.08.00	08/01/18 12.16.00	8.0
2127	BOLOGNA C.LE	08/01/18 12.28.00	08/01/18 12.31.00	3.0
2127	CASTEL S.PIETRO TERME	08/01/18 12.49.00	08/01/18 12.50.00	1.0
2127	IMOLA	08/01/18 13.00.00	08/01/18 13.03.00	3.0
2127	CASTELBOLOGNESE	08/01/18 13.08.00	08/01/18 13.08.00	0.0
2127	FAENZA	08/01/18 13.14.00	08/01/18 13.14.00	0.0
2127	FORLI`	08/01/18 13.25.00	08/01/18 13.24.00	-1.0
2127	CESENA	08/01/18 13.40.00	08/01/18 13.37.00	-3.0
2127	RIMINI	08/01/18 14.01.00	08/01/18 14.00.30	-0.5
2127	RICCIONE	08/01/18 14.11.00	08/01/18 14.09.30	-1.5
2885	PIACENZA	08/01/18 14.18.00	08/01/18 14.22.00	4.0
2885	S.NICOLO'	08/01/18 14.25.00	08/01/18 14.29.00	4.0
2885	CASTEL S.GIOVANNI	08/01/18 14.36.00	08/01/18 14.37.30	1.5
2885	STRADELLA	08/01/18 14.45.00	08/01/18 14.46.30	1.5
2885	VOGHERA	08/01/18 15.03.00	08/01/18 15.02.00	-1.0
2885	TORTONA	08/01/18 15.14.00	08/01/18 15.15.30	1.5
2885	ARQUATA SCRIVIA	08/01/18 15.30.00	08/01/18 15.31.00	1.0
2885	RONCO SCR.	08/01/18 15.40.00	08/01/18 15.41.30	1.5
2885	GENOVA P.PRINCIPE	08/01/18 16.05.00	08/01/18 16.01.00	-4.0
2885	GENOVA BRIGNOLE	08/01/18 16.13.00	08/01/18 16.12.30	-0.5
11409	PIACENZA	08/01/18 16.33.00	08/01/18 16.43.00	10.0
11409	PONTENURE	08/01/18 16.40.00	08/01/18 16.49.00	9.0
11409	CADEO	08/01/18 16.46.00	08/01/18 16.55.00	9.0
11409	FIORENZUOLA	08/01/18 16.51.00	08/01/18 17.01.00	10.0
11409	FIDENZA	08/01/18 17.00.00	08/01/18 17.09.00	9.0
11409	CASTELGUELFO	08/01/18 17.08.00	08/01/18 17.16.00	8.0
11409	PARMA	08/01/18 17.16.00	08/01/18 17.25.30	9.5
11409	REGGIO EMILIA	08/01/18 17.33.00	08/01/18 17.41.00	8.0
11409	MODENA	08/01/18 17.48.00	08/01/18 17.55.30	7.5
11409	CASTELFRANCO D'EMILIA	08/01/18 17.57.00	08/01/18 18.04.30	7.5
11409	BOLOGNA C.LE	08/01/18 18.20.00	08/01/18 18.23.00	3.0
2125	PIACENZA	08/01/18 08.52.00	08/01/18 08.53.00	1.0
2125	FIORENZUOLA	08/01/18 09.04.00	08/01/18 09.04.30	0.5
2125	FIDENZA	08/01/18 09.13.00	08/01/18 09.13.30	0.5
2125	PARMA	08/01/18 09.28.00	08/01/18 09.25.30	-2.5
2125	REGGIO EMILIA	08/01/18 09.45.00	08/01/18 09.42.30	-2.5
2125	MODENA	08/01/18 09.59.00	08/01/18 09.58.30	-0.5
2125	CASTELFRANCO D'EMILIA	08/01/18 10.08.00	08/01/18 10.09.30	1.5
2125	BOLOGNA C.LE	08/01/18 10.28.00	08/01/18 10.46.00	18.0
2125	CASTEL S.PIETRO TERME	08/01/18 10.49.00	08/01/18 11.02.30	13.5
2125	IMOLA	08/01/18 11.00.00	08/01/18 11.09.30	9.5
2125	CASTELBOLOGNESE	08/01/18 11.08.00	08/01/18 11.15.00	7.0
2125	FAENZA	08/01/18 11.22.00	08/01/18 11.21.30	-0.5
2125	FORLI`	08/01/18 11.40.00	08/01/18 11.42.00	2.0
2125	CESENA	08/01/18 12.03.00	08/01/18 11.52.30	-10.5
2125	RIMINI	08/01/18 12.28.00	08/01/18 12.20.00	-8.0
2125	RICCIONE	08/01/18 12.41.00	08/01/18 12.46.30	5.5
2125	CATTOLICA S.GIOVANNI GABICCE	08/01/18 12.53.00	08/01/18 12.52.00	-1.0
2125	PESARO	08/01/18 13.07.00	08/01/18 13.04.00	-3.0
2125	FANO	08/01/18 13.15.00	08/01/18 13.15.00	0.0
2125	MAROTTA MONDOLFO	08/01/18 13.23.00	08/01/18 13.23.00	0.0
2125	SENIGALLIA	08/01/18 13.29.00	08/01/18 13.29.30	0.5
599	MILANO CENTRALE	08/01/18 17.40.00	08/01/18 17.42.00	2.0
599	MILANO LAMBRATE	08/01/18 17.47.00	08/01/18 17.47.00	0.0
599	MILANO ROGOREDO	08/01/18 17.58.00	08/01/18 17.54.00	-4.0
599	LODI	08/01/18 18.13.00	08/01/18 18.16.30	3.5
599	PIACENZA	08/01/18 18.43.00	08/01/18 18.41.00	-2.0
599	FIDENZA	08/01/18 19.01.00	08/01/18 19.03.00	2.0
599	PARMA	08/01/18 19.14.00	08/01/18 19.16.30	2.5
599	REGGIO EMILIA	08/01/18 19.31.00	08/01/18 19.31.30	0.5
599	MODENA	08/01/18 19.48.00	08/01/18 19.49.00	1.0
599	BOLOGNA C.LE	08/01/18 20.14.00	08/01/18 20.15.30	1.5
599	PRATO CENTRALE	08/01/18 21.06.00	08/01/18 21.01.30	-4.5
599	FIRENZE S.M.N.	08/01/18 21.20.00	08/01/18 21.20.00	0.0
2069	MILANO CENTRALE	08/01/18 13.25.00	08/01/18 13.29.30	4.5
2069	MILANO LAMBRATE	08/01/18 13.31.00	08/01/18 13.36.00	5.0
2069	PIOLTELLO LIMITO	08/01/18 13.39.00	08/01/18 13.46.30	7.5
2069	TREVIGLIO	08/01/18 13.53.00	08/01/18 14.00.30	7.5
2069	ROMANO	08/01/18 14.03.00	08/01/18 14.10.00	7.0
2069	CHIARI	08/01/18 14.12.00	08/01/18 14.20.00	8.0
2069	ROVATO	08/01/18 14.18.00	08/01/18 14.26.30	8.5
2069	BRESCIA	08/01/18 14.30.00	08/01/18 14.40.30	10.5
2069	DESENZANO	08/01/18 14.47.00	08/01/18 14.56.30	9.5
2069	PESCHIERA DEL GARDA	08/01/18 14.57.00	08/01/18 15.06.30	9.5
2069	VERONA PORTA NUOVA	08/01/18 15.15.00	08/01/18 15.23.00	8.0
2123	PIACENZA	08/01/18 06.52.00	08/01/18 06.53.30	1.5
2123	FIORENZUOLA	08/01/18 07.04.00	08/01/18 07.06.00	2.0
2123	FIDENZA	08/01/18 07.13.00	08/01/18 07.15.30	2.5
2123	PARMA	08/01/18 07.28.00	08/01/18 07.30.00	2.0
2123	REGGIO EMILIA	08/01/18 07.45.00	08/01/18 07.47.00	2.0
2123	MODENA	08/01/18 07.59.00	08/01/18 08.02.30	3.5
2123	CASTELFRANCO D'EMILIA	08/01/18 08.08.00	08/01/18 08.13.00	5.0
2123	BOLOGNA C.LE	08/01/18 08.28.00	08/01/18 08.29.30	1.5
2123	CASTEL S.PIETRO TERME	08/01/18 08.49.00	08/01/18 08.49.30	0.5
2123	IMOLA	08/01/18 09.00.00	08/01/18 09.02.30	2.5
2123	CASTELBOLOGNESE	08/01/18 09.08.00	08/01/18 09.09.00	1.0
2123	FAENZA	08/01/18 09.14.00	08/01/18 09.15.30	1.5
2123	FORLI`	08/01/18 09.25.00	08/01/18 09.25.00	0.0
2123	CESENA	08/01/18 09.43.00	08/01/18 09.36.30	-6.5
2123	RIMINI	08/01/18 10.04.00	08/01/18 09.59.00	-5.0
2123	RICCIONE	08/01/18 10.13.00	08/01/18 10.12.30	-0.5
2123	CATTOLICA S.GIOVANNI GABICCE	08/01/18 10.21.00	08/01/18 10.19.30	-1.5
2123	PESARO	08/01/18 10.32.00	08/01/18 10.32.00	0.0
2123	FANO	08/01/18 10.40.00	08/01/18 10.40.30	0.5
2123	MAROTTA MONDOLFO	08/01/18 10.48.00	08/01/18 10.49.00	1.0
2123	SENIGALLIA	08/01/18 10.55.00	08/01/18 10.56.00	1.0
2123	FALCONARA MARITTIMA	08/01/18 11.07.00	08/01/18 11.08.30	1.5
2123	ANCONA	08/01/18 11.19.00	08/01/18 11.21.30	2.5
613	MILANO CENTRALE	08/01/18 15.10.00	08/01/18 15.12.00	2.0
613	MILANO ROGOREDO	08/01/18 15.20.00	08/01/18 15.19.30	-0.5
613	LODI	08/01/18 15.40.00	08/01/18 15.38.30	-1.5
613	PIACENZA	08/01/18 16.06.00	08/01/18 15.59.30	-6.5
613	FIDENZA	08/01/18 16.25.00	08/01/18 16.25.30	0.5
613	PARMA	08/01/18 16.38.00	08/01/18 16.38.00	0.0
613	REGGIO EMILIA	08/01/18 16.53.00	08/01/18 16.57.30	4.5
613	MODENA	08/01/18 17.22.00	08/01/18 17.24.30	2.5
613	BOLOGNA C.LE	08/01/18 17.46.00	08/01/18 18.00.30	14.5
613	FAENZA	08/01/18 18.23.00	08/01/18 18.32.00	9.0
613	FORLI`	08/01/18 18.34.00	08/01/18 18.43.00	9.0
613	CESENA	08/01/18 18.46.00	08/01/18 18.55.30	9.5
613	RIMINI	08/01/18 19.08.00	08/01/18 19.12.00	4.0
613	RICCIONE	08/01/18 19.17.00	08/01/18 19.23.00	6.0
613	PESARO	08/01/18 19.35.00	08/01/18 19.39.00	4.0
613	FANO	08/01/18 19.44.00	08/01/18 19.50.30	6.5
613	SENIGALLIA	08/01/18 19.56.00	08/01/18 20.04.00	8.0
613	ANCONA	08/01/18 20.17.00	08/01/18 20.21.00	4.0
613	CIVITANOVA MARCHE	08/01/18 20.40.00	08/01/18 20.45.00	5.0
613	PORTO S. GIORGIO FERMO	08/01/18 20.54.00	08/01/18 20.56.00	2.0
613	S.BENEDETTO DEL TRONTO	08/01/18 21.14.00	08/01/18 21.10.30	-3.5
613	GIULIANOVA	08/01/18 21.28.00	08/01/18 21.28.30	0.5
613	PESCARA	08/01/18 21.52.00	08/01/18 21.53.00	1.0
8803	MILANO CENTRALE	08/01/18 07.35.00	08/01/18 07.39.00	4.0
8803	PIACENZA	08/01/18 08.18.00	08/01/18 08.25.30	7.5
8803	PARMA	08/01/18 08.44.00	08/01/18 08.53.00	9.0
8803	REGGIO EMILIA	08/01/18 08.58.00	08/01/18 09.07.00	9.0
8803	MODENA	08/01/18 09.13.00	08/01/18 09.20.00	7.0
8803	BOLOGNA C.LE	08/01/18 09.38.00	08/01/18 09.43.00	5.0
8803	RIMINI	08/01/18 10.34.00	08/01/18 10.32.00	-2.0
8803	PESARO	08/01/18 10.53.00	08/01/18 10.52.30	-0.5
8803	ANCONA	08/01/18 11.26.00	08/01/18 11.27.00	1.0
8803	CIVITANOVA MARCHE	08/01/18 11.49.00	08/01/18 12.09.30	20.5
8803	PESCARA	08/01/18 12.40.00	08/01/18 12.59.00	19.0
8803	TERMOLI	08/01/18 13.29.00	08/01/18 13.47.00	18.0
8803	FOGGIA	08/01/18 14.15.00	08/01/18 14.31.30	16.5
