Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6462	RIMINI	08/10/17 07.30.00	08/10/17 07.32.00	2.0
6462	SANTARCANGELO DI ROMAGNA	08/10/17 07.37.00	08/10/17 07.39.30	2.5
8851	RAVENNA	08/10/17 06.00.00	08/10/17 06.00.00	0.0
8851	RIMINI	08/10/17 06.36.00	08/10/17 06.34.30	-1.5
8851	PESARO	08/10/17 06.57.00	08/10/17 06.57.00	0.0
8851	FALCONARA MARITTIMA	08/10/17 07.27.00	08/10/17 07.24.30	-2.5
8851	JESI	08/10/17 07.48.00	08/10/17 07.45.30	-2.5
8851	FABRIANO	08/10/17 08.19.00	08/10/17 08.16.30	-2.5
8851	FOLIGNO	08/10/17 09.01.00	08/10/17 09.05.00	4.0
8851	TERNI	08/10/17 09.34.00	08/10/17 09.38.30	4.5
8851	ROMA TERMINI	08/10/17 10.20.00	08/10/17 10.33.00	13.0
2276	RIMINI	08/10/17 05.20.00	08/10/17 05.22.00	2.0
2276	BELLARIA	08/10/17 05.29.00	08/10/17 05.32.00	3.0
2276	GATTEO A MARE	08/10/17 05.35.00	08/10/17 05.39.00	4.0
2276	CESENATICO	08/10/17 05.44.00	08/10/17 05.44.30	0.5
2276	CERVIA-MILANO MARITTIMA	08/10/17 05.53.00	08/10/17 05.54.00	1.0
2276	LIDO DI CLASSE-LIDO DI SAVIO	08/10/17 06.02.00	08/10/17 06.04.30	2.5
2276	RAVENNA	08/10/17 06.20.00	08/10/17 06.21.00	1.0
2276	GODO	08/10/17 06.37.00	08/10/17 06.42.00	5.0
2276	RUSSI	08/10/17 06.41.00	08/10/17 06.45.00	4.0
2276	BAGNACAVALLO	08/10/17 06.48.00	08/10/17 06.54.00	6.0
2276	LUGO	08/10/17 06.55.00	08/10/17 06.59.30	4.5
2276	BARBIANO	08/10/17 07.01.00	08/10/17 07.06.00	5.0
2276	SOLAROLO	08/10/17 07.05.00	08/10/17 07.10.00	5.0
2276	CASTELBOLOGNESE	08/10/17 07.12.00	08/10/17 07.16.30	4.5
2276	IMOLA	08/10/17 07.19.00	08/10/17 07.24.00	5.0
2276	BOLOGNA C.LE	08/10/17 07.43.00	08/10/17 07.45.30	2.5
2276	ANZOLA	08/10/17 08.03.00	08/10/17 08.09.30	6.5
2276	SAMOGGIA	08/10/17 08.08.00	08/10/17 08.13.30	5.5
2276	CASTELFRANCO D'EMILIA	08/10/17 08.14.00	08/10/17 08.18.00	4.0
2276	MODENA	08/10/17 08.23.00	08/10/17 08.26.00	3.0
