Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6254	RIMINI	30/01/18 18.37.00	30/01/18 18.38.00	1.0
6254	RIMINI VISERBA	30/01/18 18.42.00	30/01/18 18.42.30	0.5
6254	RIMINI TORRE PEDRERA	30/01/18 18.46.00	30/01/18 18.47.00	1.0
6254	IGEA MARINA	30/01/18 18.50.00	30/01/18 18.50.30	0.5
6254	BELLARIA	30/01/18 18.54.00	30/01/18 18.54.30	0.5
6254	GATTEO A MARE	30/01/18 18.58.00	30/01/18 18.59.30	1.5
6254	CESENATICO	30/01/18 19.03.00	30/01/18 19.04.30	1.5
6254	CERVIA-MILANO MARITTIMA	30/01/18 19.11.00	30/01/18 19.11.00	0.0
6254	LIDO DI CLASSE-LIDO DI SAVIO	30/01/18 19.17.00	30/01/18 19.18.30	1.5
6254	CLASSE	30/01/18 19.24.00	30/01/18 19.25.30	1.5
6254	RAVENNA	30/01/18 19.29.00	30/01/18 19.31.30	2.5
6254	GODO	30/01/18 19.40.00	30/01/18 19.43.00	3.0
6254	RUSSI	30/01/18 19.45.00	30/01/18 19.45.00	0.0
6254	BAGNACAVALLO	30/01/18 19.51.00	30/01/18 19.51.00	0.0
6254	LUGO	30/01/18 19.56.00	30/01/18 19.57.00	1.0
6254	SOLAROLO	30/01/18 20.05.00	30/01/18 20.11.00	6.0
6254	CASTELBOLOGNESE	30/01/18 20.13.00	30/01/18 20.16.30	3.5
6254	IMOLA	30/01/18 20.20.00	30/01/18 20.24.30	4.5
6254	CASTEL S.PIETRO TERME	30/01/18 20.29.00	30/01/18 20.33.00	4.0
6254	OZZANO DELL'EMILIA	30/01/18 20.36.00	30/01/18 20.42.30	6.5
6254	S.LAZZARO DI SAVENA	30/01/18 20.43.00	30/01/18 20.47.00	4.0
6254	BOLOGNA SAN VITALE	30/01/18 20.47.00	30/01/18 20.51.30	4.5
6254	BOLOGNA C.LE	30/01/18 20.54.00	30/01/18 20.55.30	1.5
6432	RAVENNA	30/01/18 14.09.00	30/01/18 14.10.00	1.0
6432	LUGO	30/01/18 14.30.00	30/01/18 14.31.30	1.5
6432	IMOLA	30/01/18 14.45.00	30/01/18 14.46.00	1.0
6432	BOLOGNA C.LE	30/01/18 15.08.00	30/01/18 15.05.00	-3.0
8851	RAVENNA	30/01/18 06.00.00	30/01/18 06.01.30	1.5
8851	RIMINI	30/01/18 06.36.00	30/01/18 06.37.30	1.5
8851	PESARO	30/01/18 06.56.00	30/01/18 06.57.00	1.0
8851	FALCONARA MARITTIMA	30/01/18 07.27.00	30/01/18 07.21.30	-5.5
8851	JESI	30/01/18 07.48.00	30/01/18 07.48.00	0.0
8851	FABRIANO	30/01/18 08.19.00	30/01/18 08.26.00	7.0
8851	FOLIGNO	30/01/18 09.01.00	30/01/18 09.07.00	6.0
8851	TERNI	30/01/18 09.34.00	30/01/18 09.41.30	7.5
8851	ROMA TERMINI	30/01/18 10.20.00	30/01/18 10.30.00	10.0
6478	RAVENNA	30/01/18 14.31.00	30/01/18 14.32.30	1.5
6478	GODO	30/01/18 14.41.00	30/01/18 14.45.00	4.0
6478	RUSSI	30/01/18 14.45.00	30/01/18 14.47.30	2.5
6478	BAGNACAVALLO	30/01/18 14.51.00	30/01/18 14.53.30	2.5
6478	LUGO	30/01/18 14.56.00	30/01/18 14.59.00	3.0
6478	SOLAROLO	30/01/18 15.06.00	30/01/18 15.07.30	1.5
6478	CASTELBOLOGNESE	30/01/18 15.13.00	30/01/18 15.13.30	0.5
6478	IMOLA	30/01/18 15.20.00	30/01/18 15.21.00	1.0
6478	CASTEL S.PIETRO TERME	30/01/18 15.28.00	30/01/18 15.28.30	0.5
6478	OZZANO DELL'EMILIA	30/01/18 15.36.00	30/01/18 15.38.00	2.0
6478	S.LAZZARO DI SAVENA	30/01/18 15.43.00	30/01/18 15.43.30	0.5
6478	BOLOGNA SAN VITALE	30/01/18 15.47.00	30/01/18 15.50.00	3.0
6478	BOLOGNA C.LE	30/01/18 15.54.00	30/01/18 15.52.30	-1.5
11560	RAVENNA	30/01/18 16.33.00	30/01/18 16.34.30	1.5
11560	RUSSI	30/01/18 16.47.00	30/01/18 16.48.00	1.0
11560	BAGNACAVALLO	30/01/18 16.53.00	30/01/18 16.55.30	2.5
11560	LUGO	30/01/18 16.58.00	30/01/18 17.00.00	2.0
11560	SOLAROLO	30/01/18 17.08.00	30/01/18 17.07.30	-0.5
11560	CASTELBOLOGNESE	30/01/18 17.15.00	30/01/18 17.14.00	-1.0
11560	IMOLA	30/01/18 17.22.00	30/01/18 17.23.00	1.0
11560	CASTEL S.PIETRO TERME	30/01/18 17.30.00	30/01/18 17.31.30	1.5
11560	BOLOGNA C.LE	30/01/18 17.54.00	30/01/18 17.49.00	-5.0
2276	RIMINI	30/01/18 05.20.00	30/01/18 05.21.00	1.0
2276	BELLARIA	30/01/18 05.29.00	30/01/18 05.32.30	3.5
2276	GATTEO A MARE	30/01/18 05.35.00	30/01/18 05.38.00	3.0
2276	CESENATICO	30/01/18 05.44.00	30/01/18 05.43.30	-0.5
2276	CERVIA-MILANO MARITTIMA	30/01/18 05.53.00	30/01/18 05.58.30	5.5
2276	LIDO DI CLASSE-LIDO DI SAVIO	30/01/18 06.02.00	30/01/18 06.07.00	5.0
2276	RAVENNA	30/01/18 06.20.00	30/01/18 06.22.00	2.0
2276	GODO	30/01/18 06.37.00	30/01/18 06.39.00	2.0
2276	RUSSI	30/01/18 06.41.00	30/01/18 06.41.30	0.5
2276	BAGNACAVALLO	30/01/18 06.48.00	30/01/18 06.48.30	0.5
2276	LUGO	30/01/18 06.55.00	30/01/18 06.55.00	0.0
2276	BARBIANO	30/01/18 07.01.00	30/01/18 07.03.00	2.0
2276	SOLAROLO	30/01/18 07.05.00	30/01/18 07.08.00	3.0
2276	CASTELBOLOGNESE	30/01/18 07.12.00	30/01/18 07.15.30	3.5
2276	IMOLA	30/01/18 07.19.00	30/01/18 07.23.30	4.5
