Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
595	TRIESTE CENTRALE	18/03/18 13.02.00	18/03/18 13.03.00	1.0
595	MONFALCONE	18/03/18 13.25.00	18/03/18 13.25.00	0.0
595	CERVIGNANO A.G.	18/03/18 13.36.00	18/03/18 13.36.00	0.0
595	LATISANA LIGNANO B.	18/03/18 13.50.00	18/03/18 13.52.30	2.5
595	PORTOGRUARO CAORLE	18/03/18 13.59.00	18/03/18 14.01.30	2.5
595	S. DONA` DI PIAVE	18/03/18 14.17.00	18/03/18 14.16.30	-0.5
595	VENEZIA MESTRE	18/03/18 14.52.00	18/03/18 14.56.30	4.5
595	PADOVA	18/03/18 15.31.00	18/03/18 15.39.30	8.5
595	MONSELICE	18/03/18 15.46.00	18/03/18 15.52.30	6.5
595	ROVIGO	18/03/18 15.58.00	18/03/18 16.06.00	8.0
595	FERRARA	18/03/18 16.19.00	18/03/18 16.24.00	5.0
595	BOLOGNA C.LE	18/03/18 16.45.00	18/03/18 16.53.00	8.0
595	PRATO CENTRALE	18/03/18 17.30.00	18/03/18 17.45.00	15.0
595	FIRENZE RIFREDI	18/03/18 17.45.00	18/03/18 17.57.30	12.5
3018	ISEO	18/03/18 08.06.00	18/03/18 08.07.00	1.0
3018	SALE MARASINO	18/03/18 08.14.30	18/03/18 08.14.30	0.0
3018	DARFO - CORNA	18/03/18 08.45.30	18/03/18 08.48.30	3.0
3018	BRENO	18/03/18 09.06.00	18/03/18 09.06.00	0.0
8851	RAVENNA	18/03/18 06.00.00	18/03/18 06.03.30	3.5
8851	RIMINI	18/03/18 06.36.00	18/03/18 06.38.30	2.5
8851	PESARO	18/03/18 06.56.00	18/03/18 07.07.00	11.0
8851	FALCONARA MARITTIMA	18/03/18 07.27.00	18/03/18 07.30.30	3.5
8851	JESI	18/03/18 07.48.00	18/03/18 07.48.30	0.5
8851	FABRIANO	18/03/18 08.19.00	18/03/18 08.20.30	1.5
8851	FOLIGNO	18/03/18 09.01.00	18/03/18 09.00.30	-0.5
8851	TERNI	18/03/18 09.34.00	18/03/18 09.44.30	10.5
8851	ROMA TERMINI	18/03/18 10.20.00	18/03/18 10.36.00	16.0
2882	RAVENNA	18/03/18 05.03.00	18/03/18 05.46.00	43.0
2882	RUSSI	18/03/18 05.15.00	18/03/18 05.59.00	44.0
2882	BAGNACAVALLO	18/03/18 05.21.00	18/03/18 06.04.30	43.5
2882	LUGO	18/03/18 05.27.00	18/03/18 06.09.30	42.5
2882	SOLAROLO	18/03/18 05.35.00	18/03/18 06.15.30	40.5
2882	CASTELBOLOGNESE	18/03/18 05.43.00	18/03/18 06.21.30	38.5
2882	IMOLA	18/03/18 05.50.00	18/03/18 06.28.00	38.0
2882	CASTEL S.PIETRO TERME	18/03/18 05.58.00	18/03/18 06.35.30	37.5
2882	S.LAZZARO DI SAVENA	18/03/18 06.09.00	18/03/18 06.47.30	38.5
2882	BOLOGNA C.LE	18/03/18 06.21.00	18/03/18 06.54.30	33.5
2882	CASTELFRANCO D'EMILIA	18/03/18 06.48.00	18/03/18 07.17.00	29.0
2882	MODENA	18/03/18 06.56.00	18/03/18 07.26.30	30.5
2882	RUBIERA	18/03/18 07.05.00	18/03/18 07.35.00	30.0
2882	REGGIO EMILIA	18/03/18 07.13.00	18/03/18 07.43.30	30.5
2882	PARMA	18/03/18 07.29.00	18/03/18 07.59.00	30.0
2882	FIDENZA	18/03/18 07.41.00	18/03/18 08.12.00	31.0
2882	FIORENZUOLA	18/03/18 07.51.00	18/03/18 08.21.00	30.0
2882	PIACENZA	18/03/18 08.07.00	18/03/18 08.36.30	29.5
6518	RAVENNA	18/03/18 10.32.00	18/03/18 10.33.00	1.0
6518	MEZZANO	18/03/18 10.41.00	18/03/18 10.42.30	1.5
6518	ALFONSINE	18/03/18 10.52.00	18/03/18 10.49.00	-3.0
6518	VOLTANA	18/03/18 11.00.00	18/03/18 11.01.00	1.0
6518	LAVEZZOLA	18/03/18 11.06.00	18/03/18 11.06.00	0.0
6518	ARGENTA	18/03/18 11.13.00	18/03/18 11.14.30	1.5
6518	PORTOMAGGIORE	18/03/18 11.22.00	18/03/18 11.22.00	0.0
6518	FERRARA	18/03/18 11.42.00	18/03/18 11.41.00	-1.0
