day,timeslot_delay
22-01-2018,2.1875
23-12-2017,1.8846153846153846
27-09-2017,2.225
07-01-2018,2.159090909090909
27-11-2017,2.1607142857142856
18-10-2017,2.1333333333333333
08-12-2017,2.1527777777777777
03-02-2018,2.402439024390244
14-11-2017,2.402439024390244
20-10-2017,2.74468085106383
10-12-2017,4.053571428571427
01-11-2017,3.8225806451612914
07-02-2018,4.345588235294119
18-11-2017,4.316901408450704
24-10-2017,4.179999999999999
14-12-2017,4.179999999999999
05-10-2017,4.154320987654321
26-01-2018,4.146067415730337
27-12-2017,4.316326530612246
17-12-2017,4.405940594059406
10-10-2017,4.745454545454545
29-01-2018,4.711206896551724
04-11-2017,4.6570247933884295
23-11-2017,4.586614173228346
01-12-2017,4.5
09-10-2017,4.390845070422535
03-01-2018,4.311643835616439
05-12-2017,4.285714285714286
12-02-2018,4.285714285714286
20-12-2017,4.267295597484276
17-01-2018,4.213855421686747
14-10-2017,4.211764705882353
08-11-2017,4.101123595505618
13-11-2017,4.31283422459893
02-10-2017,4.298469387755101
19-10-2017,4.2425
28-09-2017,4.298543689320389
04-02-2018,4.271634615384616
06-01-2018,4.509389671361501
07-12-2017,4.449999999999999
30-11-2017,4.400881057268723
23-01-2018,4.516949152542373
24-12-2017,4.46875
10-01-2018,4.46875
27-01-2018,4.446938775510203
28-12-2017,4.417338709677419
23-10-2017,4.421259842519684
17-11-2017,4.681132075471701
02-11-2017,4.70404411764706
06-10-2017,4.656028368794328
13-12-2017,4.6171328671328675
16-12-2017,4.587328767123288
27-10-2017,4.587328767123288
08-02-2018,4.547297297297297
31-01-2018,4.528239202657807
05-11-2017,4.478827361563518
11-10-2017,4.474522292993631
22-11-2017,4.4501557632398745
04-12-2017,4.399390243902439
15-10-2017,4.405120481927711
26-11-2017,4.41044776119403
02-01-2018,4.3815789473684195
21-12-2017,4.355714285714287
09-11-2017,4.355714285714287
18-01-2018,4.319327731092437
29-11-2017,4.295580110497236
01-02-2018,4.271739130434783
29-09-2017,4.322192513368984
24-01-2018,4.298684210526314
25-12-2017,4.286649214659684
03-10-2017,4.4211886304909545
12-12-2017,4.402531645569619
22-10-2017,4.389447236180904
29-12-2017,4.382793017456359
07-10-2017,4.353086419753088
28-01-2018,4.323960880195599
16-11-2017,4.2894736842105265
03-11-2017,4.278436018957346
05-02-2018,4.2482435597189685
09-01-2018,4.239583333333334
15-01-2018,4.310933940774487
30-12-2017,4.292986425339367
06-11-2017,4.259465478841871
15-12-2017,4.26762114537445
30-01-2018,4.242391304347827
10-02-2018,4.264516129032257
21-11-2017,4.244680851063828
01-01-2018,4.239451476793249
09-02-2018,4.22037422037422
12-10-2017,4.22037422037422
26-10-2017,4.193415637860081
16-10-2017,4.185714285714287
30-09-2017,4.176470588235294
05-01-2018,4.169354838709676
19-01-2018,4.142857142857144
31-10-2017,4.133528265107211
20-01-2018,4.133204633204635
22-12-2017,4.141221374045802
19-12-2017,4.185741088180114
25-11-2017,4.182407407407407
08-01-2018,4.1873857404021955
09-12-2017,4.172727272727273
26-09-2017,4.152603231597845
02-02-2018,4.1518650088809945
21-01-2018,4.132042253521129
04-10-2017,4.1336805555555545
15-11-2017,4.129725085910655
17-10-2017,4.11348122866894
28-11-2017,4.094594594594594
08-10-2017,4.0953177257525075
06-02-2018,4.093904448105438
11-12-2017,4.189123376623377
21-10-2017,4.158908507223112
25-01-2018,4.138314785373609
26-12-2017,4.126582278481014
20-11-2017,4.112068965517243
16-01-2018,4.095348837209303
07-11-2017,4.112385321100917
31-12-2017,4.093323216995449
02-12-2017,4.093323216995449
11-02-2018,4.075187969924813
25-10-2017,4.1002971768202086
19-11-2017,4.091580502215655
04-01-2018,4.08762886597938
30-10-2017,4.15938864628821
24-11-2017,4.189655172413793
13-10-2017,4.183118741058656
06-12-2017,4.19279661016949
01-10-2017,4.196202531645571
18-12-2017,4.225941422594142
