day,timeslot_delay
22-01-2018,6.579365079365081
23-12-2017,5.196581196581198
27-09-2017,5.196581196581198
07-01-2018,4.523668639053254
27-11-2017,4.9299610894941654
18-10-2017,5.127300613496933
08-12-2017,4.981530343007914
03-02-2018,5.214765100671138
14-11-2017,5.214765100671138
20-10-2017,5.103515625
10-12-2017,5.320689655172415
01-11-2017,5.0965996908809865
07-02-2018,4.886235955056181
18-11-2017,4.782413350449292
24-10-2017,4.807829181494659
14-12-2017,4.807829181494659
05-10-2017,4.939626783754116
26-01-2018,4.923316062176165
27-12-2017,4.944390715667312
17-12-2017,5.151974288337927
10-10-2017,5.099483204134366
29-01-2018,5.050365556458167
04-11-2017,4.965214067278289
23-11-2017,4.9664985590778095
01-12-2017,5.029511533242876
09-10-2017,5.092436974789917
03-01-2018,5.067843866171001
05-12-2017,5.0235119047619055
12-02-2018,5.0235119047619055
20-12-2017,5.070125427594074
17-01-2018,5.025164113785555
14-10-2017,4.977777777777778
08-11-2017,4.915180845644426
13-11-2017,4.946613939693527
02-10-2017,5.159338061465717
19-10-2017,5.094760820045554
28-09-2017,5.096774193548387
04-02-2018,5.044669831678891
06-01-2018,4.973462510530752
07-12-2017,4.929272281275551
30-11-2017,5.000198570293882
23-01-2018,4.943839875631556
24-12-2017,4.898594758830232
10-01-2018,4.898594758830232
27-01-2018,4.88583116400148
28-12-2017,4.899674031148135
23-10-2017,4.919019054340153
17-11-2017,4.933207417582415
02-11-2017,4.907078161690704
06-10-2017,4.95054045201441
13-12-2017,4.929419313442413
16-12-2017,4.948442367601245
27-10-2017,4.948442367601245
08-02-2018,4.969418960244651
31-01-2018,5.015761032722909
05-11-2017,4.995278843316614
11-10-2017,4.996829971181553
22-11-2017,5.0060665914221225
04-12-2017,5.01448675496689
15-10-2017,5.034763715372075
26-11-2017,5.025630810092965
02-01-2018,5.013442965283214
21-12-2017,5.060512820512816
09-11-2017,5.060512820512816
18-01-2018,5.074022698612868
29-11-2017,5.146688086999511
01-02-2018,5.125546912980069
29-09-2017,5.118490205446723
24-01-2018,5.125673459826658
25-12-2017,5.097312326227983
03-10-2017,5.108151183970853
12-12-2017,5.153889262497206
22-10-2017,5.123975182805233
29-12-2017,5.115712412587412
07-10-2017,5.111338650571235
28-01-2018,5.102834612105707
16-11-2017,5.14950619878125
03-11-2017,5.119269861024678
05-02-2018,5.1553417928776115
09-01-2018,5.170066653201368
15-01-2018,5.145392899880335
30-12-2017,5.133780584056834
06-11-2017,5.1306420233463
15-12-2017,5.108829174664107
30-01-2018,5.100360121304026
10-02-2018,5.1081258191349885
21-11-2017,5.092207074428891
01-01-2018,5.084487787094425
09-02-2018,5.078302396828261
12-10-2017,5.078696200252111
26-10-2017,5.070577777777783
16-10-2017,5.05877177547071
30-09-2017,5.050017367141364
05-01-2018,5.0380247763248445
19-01-2018,5.05288216289747
31-10-2017,5.054389793520236
20-01-2018,5.0723171338530415
22-12-2017,5.077219760380761
19-12-2017,5.083333333333335
25-11-2017,5.128225677191865
08-01-2018,5.122956024765843
09-12-2017,5.106241179237883
26-09-2017,5.115140244847363
02-02-2018,5.109978540772526
21-01-2018,5.126255707762564
04-10-2017,5.140354833859572
15-11-2017,5.165058631438319
17-10-2017,5.160499265785614
28-11-2017,5.181640341979417
08-10-2017,5.160028756290434
06-02-2018,5.160683760683752
11-12-2017,5.175162383507467
21-10-2017,5.159997201623064
25-01-2018,5.152107598447021
26-12-2017,5.141863986784139
20-11-2017,5.133396920561387
16-01-2018,5.121926506349643
07-11-2017,5.128659270151051
31-12-2017,5.131187790311884
02-12-2017,5.131187790311884
11-02-2018,5.117283138080823
25-10-2017,5.106677099634847
19-11-2017,5.099935400516796
04-01-2018,5.077588416196826
30-10-2017,5.071464838791562
24-11-2017,5.091982910278968
13-10-2017,5.100997506234409
06-12-2017,5.105295642513263
01-10-2017,5.103128834355831
18-12-2017,5.0981132075471765
