Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
9443	VENEZIA SANTA LUCIA	19/11/17 16.25.00	19/11/17 16.25.00	0.0
9443	VENEZIA MESTRE	19/11/17 16.35.00	19/11/17 16.34.00	-1.0
9443	PADOVA	19/11/17 16.51.00	19/11/17 16.50.00	-1.0
9443	BOLOGNA C.LE	19/11/17 17.50.00	19/11/17 17.46.00	-4.0
9443	FIRENZE S.M.N.	19/11/17 18.30.00	19/11/17 18.29.30	-0.5
9443	ROMA TIBURTINA	19/11/17 19.58.00	19/11/17 20.01.30	3.5
9443	ROMA TERMINI	19/11/17 20.10.00	19/11/17 20.09.00	-1.0
9521	MILANO CENTRALE	19/11/17 10.20.00	19/11/17 10.25.00	5.0
9521	BOLOGNA C.LE/AV	19/11/17 11.22.00	19/11/17 11.59.30	37.5
9521	FIRENZE S.M.N.	19/11/17 11.59.00	19/11/17 12.39.30	40.5
9521	ROMA TIBURTINA	19/11/17 13.28.00	19/11/17 14.08.00	40.0
9521	ROMA TERMINI	19/11/17 13.40.00	19/11/17 14.17.00	37.0
9521	NAPOLI AFRAGOLA	19/11/17 14.48.00	19/11/17 15.38.00	50.0
9521	NAPOLI CENTRALE	19/11/17 15.03.00	19/11/17 15.54.00	51.0
9521	SALERNO	19/11/17 15.52.00	19/11/17 16.42.00	50.0
8451	VENEZIA SANTA LUCIA	19/11/17 17.25.00	19/11/17 17.25.00	0.0
8451	VENEZIA MESTRE	19/11/17 17.35.00	19/11/17 17.33.00	-2.0
8451	PADOVA	19/11/17 17.51.00	19/11/17 17.51.30	0.5
8451	FERRARA	19/11/17 18.23.00	19/11/17 18.24.00	1.0
8451	BOLOGNA C.LE	19/11/17 18.50.00	19/11/17 18.48.30	-1.5
8451	FIRENZE S.M.N.	19/11/17 19.30.00	19/11/17 19.32.00	2.0
8413	TRIESTE CENTRALE	19/11/17 06.52.00	19/11/17 06.52.30	0.5
8413	VENEZIA MESTRE	19/11/17 08.24.00	19/11/17 08.11.30	-12.5
8413	PADOVA	19/11/17 08.51.00	19/11/17 08.50.00	-1.0
8413	FERRARA	19/11/17 09.23.00	19/11/17 09.23.30	0.5
8413	BOLOGNA C.LE	19/11/17 09.50.00	19/11/17 09.48.30	-1.5
8413	FIRENZE S.M.N.	19/11/17 10.30.00	19/11/17 10.32.30	2.5
8413	ROMA TERMINI	19/11/17 12.10.00	19/11/17 12.04.00	-6.0
9425	VENEZIA SANTA LUCIA	19/11/17 11.35.00	19/11/17 11.38.00	3.0
9425	VENEZIA MESTRE	19/11/17 11.45.00	19/11/17 11.46.30	1.5
9425	PADOVA	19/11/17 12.01.00	19/11/17 12.02.30	1.5
9425	BOLOGNA C.LE	19/11/17 13.00.00	19/11/17 13.03.00	3.0
9425	FIRENZE S.M.N.	19/11/17 13.40.00	19/11/17 13.44.30	4.5
9425	ROMA TIBURTINA	19/11/17 15.08.00	19/11/17 15.10.00	2.0
9425	ROMA TERMINI	19/11/17 15.20.00	19/11/17 15.20.00	0.0
9503	MILANO CENTRALE	19/11/17 06.15.00	19/11/17 06.16.30	1.5
9503	REGGIO EMILIA AV	19/11/17 06.59.00	19/11/17 07.05.00	6.0
9503	BOLOGNA C.LE/AV	19/11/17 07.22.00	19/11/17 07.29.00	7.0
9503	FIRENZE S.M.N.	19/11/17 07.59.00	19/11/17 08.03.00	4.0
9503	ROMA TIBURTINA	19/11/17 09.28.00	19/11/17 09.29.30	1.5
9503	ROMA TERMINI	19/11/17 09.40.00	19/11/17 09.38.30	-1.5
9503	NAPOLI CENTRALE	19/11/17 11.00.00	19/11/17 10.54.00	-6.0
9503	SALERNO	19/11/17 11.56.00	19/11/17 11.45.30	-10.5
9569	TORINO P.NUOVA	19/11/17 13.20.00	19/11/17 13.22.00	2.0
9569	TORINO PORTA SUSA	19/11/17 13.28.00	19/11/17 13.27.30	-0.5
9569	MILANO PORTA GARIBALDI	19/11/17 14.15.00	19/11/17 14.33.00	18.0
9569	MILANO ROGOREDO	19/11/17 14.33.00	19/11/17 14.49.30	16.5
9569	REGGIO EMILIA AV	19/11/17 15.09.00	19/11/17 15.26.00	17.0
9569	BOLOGNA C.LE/AV	19/11/17 15.37.00	19/11/17 15.49.30	12.5
9569	FIRENZE S.M.N.	19/11/17 16.15.00	19/11/17 16.23.30	8.5
9569	ROMA TIBURTINA	19/11/17 17.43.00	19/11/17 17.46.30	3.5
9569	NAPOLI CENTRALE	19/11/17 18.55.00	19/11/17 19.11.00	16.0
9569	SALERNO	19/11/17 19.42.00	19/11/17 19.53.00	11.0
9545	TORINO P.NUOVA	19/11/17 15.00.00	19/11/17 15.01.30	1.5
9545	TORINO PORTA SUSA	19/11/17 15.08.00	19/11/17 15.11.00	3.0
9545	MILANO CENTRALE	19/11/17 16.00.00	19/11/17 16.02.30	2.5
9545	MILANO ROGOREDO	19/11/17 16.26.00	19/11/17 16.26.30	0.5
9545	BOLOGNA C.LE/AV	19/11/17 17.22.00	19/11/17 17.17.30	-4.5
9545	FIRENZE S.M.N.	19/11/17 17.59.00	19/11/17 17.56.30	-2.5
9545	ROMA TIBURTINA	19/11/17 19.28.00	19/11/17 19.28.30	0.5
9545	ROMA TERMINI	19/11/17 19.40.00	19/11/17 19.38.00	-2.0
599	MILANO CENTRALE	19/11/17 17.40.00	19/11/17 18.31.30	51.5
599	MILANO LAMBRATE	19/11/17 17.47.00	19/11/17 18.37.00	50.0
599	MILANO ROGOREDO	19/11/17 17.58.00	19/11/17 18.44.30	46.5
599	LODI	19/11/17 18.13.00	19/11/17 19.02.00	49.0
599	PIACENZA	19/11/17 18.43.00	19/11/17 19.25.00	42.0
599	FIDENZA	19/11/17 19.01.00	19/11/17 19.43.00	42.0
599	PARMA	19/11/17 19.14.00	19/11/17 20.03.00	49.0
599	REGGIO EMILIA	19/11/17 19.31.00	19/11/17 20.21.00	50.0
599	MODENA	19/11/17 19.48.00	19/11/17 20.37.30	49.5
9419	VENEZIA SANTA LUCIA	19/11/17 10.25.00	19/11/17 10.25.00	0.0
9419	VENEZIA MESTRE	19/11/17 10.35.00	19/11/17 10.33.00	-2.0
9419	PADOVA	19/11/17 10.51.00	19/11/17 10.50.30	-0.5
9419	BOLOGNA C.LE	19/11/17 11.50.00	19/11/17 11.47.30	-2.5
9419	FIRENZE S.M.N.	19/11/17 12.30.00	19/11/17 12.31.00	1.0
9419	ROMA TIBURTINA	19/11/17 13.58.00	19/11/17 13.59.00	1.0
9419	ROMA TERMINI	19/11/17 14.10.00	19/11/17 14.10.00	0.0
9419	NAPOLI AFRAGOLA	19/11/17 15.20.00	19/11/17 15.25.30	5.5
9419	NAPOLI CENTRALE	19/11/17 15.35.00	19/11/17 15.39.00	4.0
6545	BOLOGNA C.LE	19/11/17 15.09.00	19/11/17 15.10.30	1.5
6545	BOLOGNA SAN VITALE	19/11/17 15.13.00	19/11/17 15.15.00	2.0
6545	BOLOGNA MAZZINI	19/11/17 15.16.00	19/11/17 15.17.00	1.0
6545	BOLOGNA S.RUFFILLO	19/11/17 15.19.00	19/11/17 15.19.00	0.0
6545	RASTIGNANO	19/11/17 15.23.00	19/11/17 15.23.30	0.5
6545	MUSIANO-PIAN DI MACINA	19/11/17 15.28.00	19/11/17 15.29.30	1.5
6545	PIANORO	19/11/17 15.32.00	19/11/17 15.31.00	-1.0
6545	MONZUNO	19/11/17 15.39.00	19/11/17 15.39.00	0.0
6545	GRIZZANA	19/11/17 15.47.00	19/11/17 15.47.00	0.0
6545	SAN BENEDETTO SAMBRO-CAST.PEPOLI	19/11/17 15.53.00	19/11/17 15.53.00	0.0
6545	VERNIO MONTEPIANO CANTAGALLO	19/11/17 16.05.00	19/11/17 16.05.00	0.0
6545	VAIANO	19/11/17 16.14.00	19/11/17 16.13.00	-1.0
6545	PRATO CENTRALE	19/11/17 16.23.00	19/11/17 16.24.00	1.0
9559	TORINO P.NUOVA	19/11/17 19.10.00	19/11/17 19.11.00	1.0
9559	TORINO PORTA SUSA	19/11/17 19.20.00	19/11/17 19.17.30	-2.5
9559	MILANO CENTRALE	19/11/17 20.10.00	19/11/17 20.06.30	-3.5
9537	MILANO CENTRALE	19/11/17 14.20.00	19/11/17 14.21.30	1.5
9537	BOLOGNA C.LE/AV	19/11/17 15.22.00	19/11/17 15.16.30	-5.5
9537	FIRENZE S.M.N.	19/11/17 15.59.00	19/11/17 15.56.00	-3.0
9537	ROMA TIBURTINA	19/11/17 17.28.00	19/11/17 17.24.30	-3.5
9537	ROMA TERMINI	19/11/17 17.40.00	19/11/17 17.36.00	-4.0
9537	NAPOLI AFRAGOLA	19/11/17 18.48.00	19/11/17 19.01.00	13.0
9537	NAPOLI CENTRALE	19/11/17 19.03.00	19/11/17 19.16.00	13.0
8427	VENEZIA SANTA LUCIA	19/11/17 11.25.00	19/11/17 11.25.00	0.0
8427	VENEZIA MESTRE	19/11/17 11.35.00	19/11/17 11.35.30	0.5
8427	PADOVA	19/11/17 11.51.00	19/11/17 11.51.30	0.5
8427	BOLOGNA C.LE	19/11/17 12.50.00	19/11/17 12.45.00	-5.0
8427	FIRENZE S.M.N.	19/11/17 13.30.00	19/11/17 13.32.00	2.0
8427	ROMA TIBURTINA	19/11/17 14.58.00	19/11/17 14.55.30	-2.5
8427	ROMA TERMINI	19/11/17 15.10.00	19/11/17 15.07.00	-3.0
9439	VENEZIA SANTA LUCIA	19/11/17 15.25.00	19/11/17 15.25.30	0.5
9439	VENEZIA MESTRE	19/11/17 15.35.00	19/11/17 15.33.00	-2.0
9439	PADOVA	19/11/17 15.51.00	19/11/17 15.50.00	-1.0
9439	BOLOGNA C.LE	19/11/17 16.50.00	19/11/17 16.50.30	0.5
9439	FIRENZE S.M.N.	19/11/17 17.30.00	19/11/17 17.29.30	-0.5
9439	ROMA TIBURTINA	19/11/17 18.58.00	19/11/17 19.03.30	5.5
9439	ROMA TERMINI	19/11/17 19.10.00	19/11/17 19.14.00	4.0
9439	NAPOLI CENTRALE	19/11/17 20.35.00	19/11/17 20.36.30	1.5
11521	BOLOGNA C.LE	19/11/17 06.40.00	19/11/17 06.41.30	1.5
11521	BOLOGNA SAN VITALE	19/11/17 06.44.00	19/11/17 06.49.00	5.0
11521	BOLOGNA MAZZINI	19/11/17 06.47.00	19/11/17 06.52.00	5.0
11521	BOLOGNA S.RUFFILLO	19/11/17 06.50.00	19/11/17 06.54.30	4.5
11521	RASTIGNANO	19/11/17 06.54.00	19/11/17 07.00.30	6.5
11521	MUSIANO-PIAN DI MACINA	19/11/17 06.59.00	19/11/17 07.05.30	6.5
11521	PIANORO	19/11/17 07.03.00	19/11/17 07.13.00	10.0
11521	MONZUNO	19/11/17 07.09.00	19/11/17 07.20.30	11.5
11521	GRIZZANA	19/11/17 07.17.00	19/11/17 07.29.00	12.0
11521	SAN BENEDETTO SAMBRO-CAST.PEPOLI	19/11/17 07.22.00	19/11/17 07.35.00	13.0
11521	VERNIO MONTEPIANO CANTAGALLO	19/11/17 07.32.00	19/11/17 07.46.30	14.5
11521	VAIANO	19/11/17 07.41.00	19/11/17 07.54.30	13.5
11521	PRATO CENTRALE	19/11/17 07.51.00	19/11/17 08.02.30	11.5
11521	IL NETO	19/11/17 07.59.00	19/11/17 08.10.30	11.5
11521	SESTO FIORENTINO	19/11/17 08.02.00	19/11/17 08.12.00	10.0
11521	ZAMBRA	19/11/17 08.05.00	19/11/17 08.15.00	10.0
11521	FIRENZE CASTELLO	19/11/17 08.08.00	19/11/17 08.19.00	11.0
11521	FIRENZE RIFREDI	19/11/17 08.13.00	19/11/17 08.23.00	10.0
11521	FIRENZE S.M.N.	19/11/17 08.20.00	19/11/17 08.30.00	10.0
9575	TORINO P.NUOVA	19/11/17 16.20.00	19/11/17 16.22.00	2.0
9575	TORINO PORTA SUSA	19/11/17 16.28.00	19/11/17 16.26.30	-1.5
9575	MILANO PORTA GARIBALDI	19/11/17 17.15.00	19/11/17 17.14.30	-0.5
9575	MILANO ROGOREDO	19/11/17 17.33.00	19/11/17 17.32.00	-1.0
9575	REGGIO EMILIA AV	19/11/17 18.11.00	19/11/17 18.14.00	3.0
9575	BOLOGNA C.LE/AV	19/11/17 18.37.00	19/11/17 18.37.00	0.0
9575	FIRENZE S.M.N.	19/11/17 19.15.00	19/11/17 19.10.30	-4.5
9513	TORINO P.NUOVA	19/11/17 07.00.00	19/11/17 07.05.30	5.5
9513	TORINO PORTA SUSA	19/11/17 07.08.00	19/11/17 07.12.00	4.0
9513	MILANO CENTRALE	19/11/17 08.00.00	19/11/17 08.02.00	2.0
9513	BOLOGNA C.LE/AV	19/11/17 09.22.00	19/11/17 09.57.30	35.5
9513	FIRENZE S.M.N.	19/11/17 09.59.00	19/11/17 10.37.30	38.5
9513	ROMA TERMINI	19/11/17 11.40.00	19/11/17 12.14.00	34.0
9513	NAPOLI CENTRALE	19/11/17 13.02.00	19/11/17 13.30.00	28.0
9557	TORINO P.NUOVA	19/11/17 18.10.00	19/11/17 18.11.30	1.5
9557	TORINO PORTA SUSA	19/11/17 18.20.00	19/11/17 18.18.00	-2.0
9557	MILANO CENTRALE	19/11/17 19.10.00	19/11/17 19.07.30	-2.5
9557	BOLOGNA C.LE/AV	19/11/17 20.22.00	19/11/17 20.22.30	0.5
9437	VENEZIA SANTA LUCIA	19/11/17 14.35.00	19/11/17 14.35.30	0.5
9437	VENEZIA MESTRE	19/11/17 14.45.00	19/11/17 14.44.30	-0.5
9437	PADOVA	19/11/17 15.01.00	19/11/17 15.05.00	4.0
9437	BOLOGNA C.LE	19/11/17 16.00.00	19/11/17 16.01.30	1.5
9437	FIRENZE S.M.N.	19/11/17 16.40.00	19/11/17 16.44.00	4.0
9437	ROMA TIBURTINA	19/11/17 18.08.00	19/11/17 18.12.00	4.0
9437	ROMA TERMINI	19/11/17 18.20.00	19/11/17 18.22.00	2.0
9437	NAPOLI CENTRALE	19/11/17 19.40.00	19/11/17 19.41.00	1.0
9435	VENEZIA SANTA LUCIA	19/11/17 14.25.00	19/11/17 14.25.00	0.0
9435	VENEZIA MESTRE	19/11/17 14.35.00	19/11/17 14.34.30	-0.5
9435	PADOVA	19/11/17 14.51.00	19/11/17 14.50.00	-1.0
9435	BOLOGNA C.LE	19/11/17 15.50.00	19/11/17 15.47.30	-2.5
9435	FIRENZE S.M.N.	19/11/17 16.30.00	19/11/17 16.30.00	0.0
9435	ROMA TIBURTINA	19/11/17 17.58.00	19/11/17 18.06.00	8.0
9435	ROMA TERMINI	19/11/17 18.10.00	19/11/17 18.13.00	3.0
3055	VIAREGGIO	19/11/17 12.07.00	19/11/17 12.14.30	7.5
3055	MASSAROSA BOZZANO	19/11/17 12.14.00	19/11/17 12.21.30	7.5
3055	LUCCA	19/11/17 12.27.00	19/11/17 12.32.00	5.0
3055	ALTOPASCIO	19/11/17 12.40.00	19/11/17 12.42.00	2.0
3055	PESCIA	19/11/17 12.50.00	19/11/17 12.49.00	-1.0
3055	MONTECATINI CENTRO	19/11/17 12.56.00	19/11/17 12.56.30	0.5
3055	MONTECATINI TERME	19/11/17 12.59.00	19/11/17 12.58.30	-0.5
3055	PISTOIA	19/11/17 13.11.00	19/11/17 13.10.30	-0.5
3055	PRATO PORTA AL SERRAGLIO	19/11/17 13.22.00	19/11/17 13.21.30	-0.5
3055	PRATO CENTRALE	19/11/17 13.27.00	19/11/17 13.24.00	-3.0
3055	SESTO FIORENTINO	19/11/17 13.35.00	19/11/17 13.33.30	-1.5
3055	FIRENZE RIFREDI	19/11/17 13.44.00	19/11/17 13.41.30	-2.5
3055	FIRENZE S.M.N.	19/11/17 13.50.00	19/11/17 13.50.00	0.0
9451	VENEZIA SANTA LUCIA	19/11/17 18.25.00	19/11/17 18.25.00	0.0
9451	VENEZIA MESTRE	19/11/17 18.35.00	19/11/17 18.34.30	-0.5
9451	PADOVA	19/11/17 18.51.00	19/11/17 18.53.30	2.5
9451	BOLOGNA C.LE	19/11/17 19.50.00	19/11/17 19.51.30	1.5
9451	FIRENZE S.M.N.	19/11/17 20.30.00	19/11/17 20.34.00	4.0
9507	MILANO CENTRALE	19/11/17 05.42.00	19/11/17 05.47.00	5.0
9507	PIACENZA	19/11/17 06.22.00	19/11/17 06.22.00	0.0
9507	PARMA	19/11/17 06.52.00	19/11/17 06.52.00	0.0
9507	REGGIO EMILIA	19/11/17 07.10.00	19/11/17 07.12.00	2.0
9507	MODENA	19/11/17 07.28.00	19/11/17 07.30.00	2.0
9507	BOLOGNA C.LE/AV	19/11/17 07.52.00	19/11/17 07.51.30	-0.5
9507	FIRENZE S.M.N.	19/11/17 08.30.00	19/11/17 08.32.30	2.5
9507	ROMA TIBURTINA	19/11/17 09.58.00	19/11/17 10.01.30	3.5
9507	ROMA TERMINI	19/11/17 10.10.00	19/11/17 10.10.00	0.0
9529	MILANO CENTRALE	19/11/17 12.20.00	19/11/17 12.54.00	34.0
9529	BOLOGNA C.LE/AV	19/11/17 13.22.00	19/11/17 14.02.30	40.5
9529	FIRENZE S.M.N.	19/11/17 13.59.00	19/11/17 14.44.00	45.0
9529	ROMA TIBURTINA	19/11/17 15.28.00	19/11/17 16.08.30	40.5
9529	ROMA TERMINI	19/11/17 15.40.00	19/11/17 16.18.00	38.0
9529	NAPOLI CENTRALE	19/11/17 17.00.00	19/11/17 17.52.00	52.0
9427	VENEZIA SANTA LUCIA	19/11/17 12.25.00	19/11/17 12.25.30	0.5
9427	VENEZIA MESTRE	19/11/17 12.35.00	19/11/17 12.33.30	-1.5
9427	PADOVA	19/11/17 12.51.00	19/11/17 12.52.30	1.5
9427	BOLOGNA C.LE	19/11/17 13.50.00	19/11/17 13.47.00	-3.0
9427	FIRENZE S.M.N.	19/11/17 14.30.00	19/11/17 14.34.00	4.0
9427	ROMA TIBURTINA	19/11/17 15.58.00	19/11/17 16.01.00	3.0
9427	ROMA TERMINI	19/11/17 16.10.00	19/11/17 16.16.00	6.0
9427	NAPOLI CENTRALE	19/11/17 17.35.00	19/11/17 17.36.30	1.5
8415	UDINE	19/11/17 06.55.00	19/11/17 06.56.00	1.0
8415	PORDENONE	19/11/17 07.27.00	19/11/17 07.19.30	-7.5
8415	CONEGLIANO	19/11/17 07.50.00	19/11/17 07.44.30	-5.5
8415	TREVISO C.	19/11/17 08.12.00	19/11/17 08.11.30	-0.5
8415	VENEZIA MESTRE	19/11/17 08.37.00	19/11/17 08.38.00	1.0
8415	PADOVA	19/11/17 09.01.00	19/11/17 09.01.00	0.0
8415	BOLOGNA C.LE	19/11/17 10.00.00	19/11/17 10.03.00	3.0
8415	FIRENZE S.M.N.	19/11/17 10.40.00	19/11/17 10.46.30	6.5
8415	ROMA TIBURTINA	19/11/17 12.08.00	19/11/17 12.15.30	7.5
8415	ROMA TERMINI	19/11/17 12.20.00	19/11/17 12.23.00	3.0
9549	MILANO CENTRALE	19/11/17 17.20.00	19/11/17 17.21.30	1.5
9549	BOLOGNA C.LE/AV	19/11/17 18.22.00	19/11/17 18.27.00	5.0
9549	FIRENZE S.M.N.	19/11/17 18.59.00	19/11/17 19.06.30	7.5
9549	ROMA TIBURTINA	19/11/17 20.28.00	19/11/17 20.36.00	8.0
8419	VENEZIA SANTA LUCIA	19/11/17 09.25.00	19/11/17 09.25.30	0.5
8419	VENEZIA MESTRE	19/11/17 09.35.00	19/11/17 09.34.00	-1.0
8419	PADOVA	19/11/17 09.51.00	19/11/17 09.50.00	-1.0
8419	BOLOGNA C.LE	19/11/17 10.50.00	19/11/17 10.48.30	-1.5
8419	FIRENZE S.M.N.	19/11/17 11.30.00	19/11/17 11.35.00	5.0
