Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
9443	VENEZIA SANTA LUCIA	03/04/18 16.25.00	03/04/18 16.25.30	0.5
9443	VENEZIA MESTRE	03/04/18 16.35.00	03/04/18 16.34.30	-0.5
9443	PADOVA	03/04/18 16.51.00	03/04/18 16.52.30	1.5
9443	BOLOGNA C.LE/AV	03/04/18 17.52.00	03/04/18 17.52.00	0.0
9443	FIRENZE S.M.N.	03/04/18 18.30.00	03/04/18 18.34.00	4.0
9443	ROMA TIBURTINA	03/04/18 19.58.00	03/04/18 20.01.00	3.0
9443	ROMA TERMINI	03/04/18 20.10.00	03/04/18 20.09.00	-1.0
9443	NAPOLI CENTRALE	03/04/18 21.35.00	03/04/18 21.28.30	-6.5
9521	TORINO P.NUOVA	03/04/18 09.05.00	03/04/18 09.07.00	2.0
9521	TORINO PORTA SUSA	03/04/18 09.13.00	03/04/18 09.12.30	-0.5
9521	MILANO CENTRALE	03/04/18 10.05.00	03/04/18 10.05.30	0.5
9521	BOLOGNA C.LE/AV	03/04/18 11.22.00	03/04/18 11.21.30	-0.5
9521	FIRENZE S.M.N.	03/04/18 11.59.00	03/04/18 12.06.30	7.5
9521	ROMA TIBURTINA	03/04/18 13.28.00	03/04/18 13.34.30	6.5
9521	ROMA TERMINI	03/04/18 13.40.00	03/04/18 13.47.00	7.0
9521	NAPOLI AFRAGOLA	03/04/18 14.48.00	03/04/18 14.53.30	5.5
9521	NAPOLI CENTRALE	03/04/18 15.03.00	03/04/18 15.09.00	6.0
9521	SALERNO	03/04/18 15.52.00	03/04/18 15.55.30	3.5
8451	VENEZIA SANTA LUCIA	03/04/18 17.25.00	03/04/18 17.25.30	0.5
8451	VENEZIA MESTRE	03/04/18 17.35.00	03/04/18 17.34.00	-1.0
8451	PADOVA	03/04/18 17.51.00	03/04/18 17.51.30	0.5
8451	FERRARA	03/04/18 18.23.00	03/04/18 18.28.00	5.0
8451	BOLOGNA C.LE/AV	03/04/18 18.52.00	03/04/18 18.57.30	5.5
8451	FIRENZE S.M.N.	03/04/18 19.30.00	03/04/18 19.43.30	13.5
8451	ROMA TIBURTINA	03/04/18 20.58.00	03/04/18 21.22.00	24.0
8451	ROMA TERMINI	03/04/18 21.10.00	03/04/18 21.32.00	22.0
8413	TRIESTE CENTRALE	03/04/18 06.44.00	03/04/18 06.44.30	0.5
8413	TRIESTE AIRPORT	03/04/18 07.07.00	03/04/18 07.10.30	3.5
8413	VENEZIA MESTRE	03/04/18 08.23.00	03/04/18 08.18.00	-5.0
8413	PADOVA	03/04/18 08.51.00	03/04/18 08.53.00	2.0
8413	FERRARA	03/04/18 09.23.00	03/04/18 09.28.30	5.5
8413	BOLOGNA C.LE/AV	03/04/18 09.52.00	03/04/18 10.01.30	9.5
8413	FIRENZE S.M.N.	03/04/18 10.30.00	03/04/18 10.46.00	16.0
8413	ROMA TERMINI	03/04/18 12.10.00	03/04/18 12.21.00	11.0
9425	VENEZIA SANTA LUCIA	03/04/18 11.35.00	03/04/18 11.35.30	0.5
9425	VENEZIA MESTRE	03/04/18 11.45.00	03/04/18 11.46.30	1.5
9425	PADOVA	03/04/18 12.01.00	03/04/18 12.04.30	3.5
9425	BOLOGNA C.LE/AV	03/04/18 13.02.00	03/04/18 13.07.30	5.5
9425	FIRENZE S.M.N.	03/04/18 13.40.00	03/04/18 13.46.00	6.0
