Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
20533	MANTOVA	28/02/18 11.29.00	28/02/18 11.37.30	8.5
20533	BORGOCHIESANUOVA	28/02/18 11.32.30	28/02/18 11.40.00	7.5
20533	LEVATA	28/02/18 11.35.30	28/02/18 11.42.00	6.5
20533	ROMANORE	28/02/18 11.42.00	28/02/18 11.50.00	8.0
20533	SUZZARA	28/02/18 11.51.00	28/02/18 11.59.00	8.0
20533	PALIDANO	28/02/18 11.58.30	28/02/18 12.05.30	7.0
20533	GONZAGA-REGGIOLO	28/02/18 12.04.00	28/02/18 12.10.00	6.0
20533	VILLANOVA DI REGGIOLO	28/02/18 12.08.30	28/02/18 12.15.30	7.0
20533	ROLO NOVI FABBRICO	28/02/18 12.14.00	28/02/18 12.19.30	5.5
20533	CARPI	28/02/18 12.24.00	28/02/18 12.30.30	6.5
20533	MODENA	28/02/18 12.40.00	28/02/18 12.44.00	4.0
20453	MANTOVA	28/02/18 05.37.00	28/02/18 05.39.30	2.5
20453	MANTOVA FRASSINE	28/02/18 05.43.00	28/02/18 05.45.30	2.5
20453	GAZZO DI BIGARELLO	28/02/18 05.50.00	28/02/18 05.51.30	1.5
20453	CASTEL D`ARIO	28/02/18 05.58.00	28/02/18 05.58.30	0.5
20453	BONFERRARO	28/02/18 06.04.00	28/02/18 06.00.30	-3.5
20453	NOGARA	28/02/18 06.13.00	28/02/18 06.10.00	-3.0
20453	SANGUINETTO	28/02/18 06.21.00	28/02/18 06.20.30	-0.5
20453	CEREA	28/02/18 06.26.00	28/02/18 06.29.00	3.0
20453	LEGNAGO	28/02/18 06.33.00	28/02/18 06.46.00	13.0
20453	BOSCHI S.ANNA	28/02/18 06.39.00	28/02/18 06.54.30	15.5
20453	BEVILACQUA	28/02/18 06.43.00	28/02/18 06.56.30	13.5
20453	MONTAGNANA	28/02/18 06.49.00	28/02/18 07.02.00	13.0
20453	SALETTO	28/02/18 06.56.00	28/02/18 07.14.00	18.0
20453	OSPEDALETTO EUGANEO	28/02/18 07.06.00	28/02/18 07.19.00	13.0
