Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
20533	MANTOVA	17/03/18 11.29.00	17/03/18 11.30.30	1.5
20533	BORGOCHIESANUOVA	17/03/18 11.32.30	17/03/18 11.33.00	0.5
20533	LEVATA	17/03/18 11.35.30	17/03/18 11.35.30	0.0
20533	ROMANORE	17/03/18 11.42.00	17/03/18 11.43.00	1.0
20533	SUZZARA	17/03/18 11.51.00	17/03/18 11.52.30	1.5
20533	PALIDANO	17/03/18 11.58.30	17/03/18 12.01.00	2.5
20533	GONZAGA-REGGIOLO	17/03/18 12.04.00	17/03/18 12.05.00	1.0
20533	VILLANOVA DI REGGIOLO	17/03/18 12.08.30	17/03/18 12.11.00	2.5
20533	ROLO NOVI FABBRICO	17/03/18 12.14.00	17/03/18 12.14.30	0.5
20533	CARPI	17/03/18 12.24.00	17/03/18 12.23.30	-0.5
20533	MODENA	17/03/18 12.40.00	17/03/18 12.39.00	-1.0
20453	MANTOVA	17/03/18 05.37.00	17/03/18 05.38.30	1.5
20453	MANTOVA FRASSINE	17/03/18 05.43.00	17/03/18 05.44.30	1.5
20453	GAZZO DI BIGARELLO	17/03/18 05.50.00	17/03/18 05.51.00	1.0
20453	CASTEL D`ARIO	17/03/18 05.58.00	17/03/18 05.57.30	-0.5
20453	BONFERRARO	17/03/18 06.04.00	17/03/18 06.00.30	-3.5
20453	NOGARA	17/03/18 06.13.00	17/03/18 06.10.30	-2.5
20453	SANGUINETTO	17/03/18 06.21.00	17/03/18 06.20.30	-0.5
20453	CEREA	17/03/18 06.26.00	17/03/18 06.28.30	2.5
20453	LEGNAGO	17/03/18 06.33.00	17/03/18 06.35.30	2.5
20453	BOSCHI S.ANNA	17/03/18 06.39.00	17/03/18 06.43.00	4.0
20453	BEVILACQUA	17/03/18 06.43.00	17/03/18 06.45.30	2.5
20453	MONTAGNANA	17/03/18 06.49.00	17/03/18 06.51.00	2.0
20453	SALETTO	17/03/18 06.56.00	17/03/18 06.56.30	0.5
20453	OSPEDALETTO EUGANEO	17/03/18 07.06.00	17/03/18 07.05.30	-0.5
20453	ESTE	17/03/18 07.12.00	17/03/18 07.10.30	-1.5
20453	MONSELICE	17/03/18 07.21.00	17/03/18 07.19.30	-1.5
20453	PADOVA	17/03/18 07.40.00	17/03/18 07.35.30	-4.5
8523	BOLZANO	17/03/18 15.16.00	17/03/18 15.17.00	1.0
8523	TRENTO	17/03/18 15.45.00	17/03/18 15.46.30	1.5
8523	ROVERETO	17/03/18 16.00.00	17/03/18 16.04.30	4.5
8523	VERONA PORTA NUOVA	17/03/18 16.42.00	17/03/18 16.48.00	6.0
8523	BOLOGNA C.LE/AV	17/03/18 17.42.00	17/03/18 17.46.00	4.0
8523	FIRENZE CAMPO MARTE	17/03/18 18.25.00	17/03/18 18.31.30	6.5
20760	MANTOVA	17/03/18 17.28.00	17/03/18 17.29.30	1.5
20760	S.ANTONIO MANTOVANO	17/03/18 17.34.00	17/03/18 17.34.00	0.0
20760	ROVERBELLA	17/03/18 17.42.00	17/03/18 17.41.00	-1.0
20760	MOZZECANE	17/03/18 17.49.00	17/03/18 17.47.30	-1.5
20760	VILLAFRANCA DI VERONA	17/03/18 17.59.00	17/03/18 17.58.00	-1.0
20760	DOSSOBUONO	17/03/18 18.06.00	17/03/18 18.05.00	-1.0
20760	VERONA PORTA NUOVA	17/03/18 18.17.00	17/03/18 18.16.00	-1.0
20573	MANTOVA	17/03/18 17.29.00	17/03/18 17.32.30	3.5
20573	BORGOCHIESANUOVA	17/03/18 17.32.30	17/03/18 17.35.00	2.5
20573	LEVATA	17/03/18 17.35.30	17/03/18 17.37.30	2.0
20573	ROMANORE	17/03/18 17.42.00	17/03/18 17.44.00	2.0
20573	SUZZARA	17/03/18 17.51.00	17/03/18 17.53.00	2.0
20573	PALIDANO	17/03/18 17.58.30	17/03/18 18.01.00	2.5
20573	GONZAGA-REGGIOLO	17/03/18 18.04.00	17/03/18 18.05.30	1.5
20573	VILLANOVA DI REGGIOLO	17/03/18 18.08.30	17/03/18 18.11.00	2.5
20573	ROLO NOVI FABBRICO	17/03/18 18.14.00	17/03/18 18.14.30	0.5
20573	CARPI	17/03/18 18.24.00	17/03/18 18.23.30	-0.5
20573	MODENA	17/03/18 18.40.00	17/03/18 18.41.00	1.0
20527	MANTOVA	17/03/18 09.29.00	17/03/18 09.31.00	2.0
20527	BORGOCHIESANUOVA	17/03/18 09.32.30	17/03/18 09.33.30	1.0
20527	LEVATA	17/03/18 09.35.30	17/03/18 09.36.00	0.5
20527	ROMANORE	17/03/18 09.42.00	17/03/18 09.43.30	1.5
20527	SUZZARA	17/03/18 09.51.00	17/03/18 09.54.30	3.5
20527	PALIDANO	17/03/18 09.58.30	17/03/18 10.02.00	3.5
20527	GONZAGA-REGGIOLO	17/03/18 10.04.00	17/03/18 10.06.00	2.0
20527	VILLANOVA DI REGGIOLO	17/03/18 10.08.30	17/03/18 10.12.00	3.5
20527	ROLO NOVI FABBRICO	17/03/18 10.14.00	17/03/18 10.16.00	2.0
20527	CARPI	17/03/18 10.24.00	17/03/18 10.25.30	1.5
20527	MODENA	17/03/18 10.46.00	17/03/18 10.39.00	-7.0
20527	CASTELFRANCO D'EMILIA	17/03/18 10.56.00	17/03/18 10.57.30	1.5
20527	ANZOLA	17/03/18 11.07.00	17/03/18 11.06.30	-0.5
20527	BOLOGNA C.LE	17/03/18 11.20.00	17/03/18 11.23.00	3.0
20758	MANTOVA	17/03/18 16.28.00	17/03/18 16.30.30	2.5
20758	S.ANTONIO MANTOVANO	17/03/18 16.34.00	17/03/18 16.34.30	0.5
20758	ROVERBELLA	17/03/18 16.42.00	17/03/18 16.41.30	-0.5
20758	MOZZECANE	17/03/18 16.49.00	17/03/18 16.47.30	-1.5
20758	VILLAFRANCA DI VERONA	17/03/18 16.59.00	17/03/18 16.58.00	-1.0
20758	DOSSOBUONO	17/03/18 17.06.00	17/03/18 17.05.30	-0.5
20758	VERONA PORTA NUOVA	17/03/18 17.17.00	17/03/18 17.16.00	-1.0
20559	MANTOVA	17/03/18 15.29.00	17/03/18 15.30.30	1.5
20559	BORGOCHIESANUOVA	17/03/18 15.32.30	17/03/18 15.33.00	0.5
20559	LEVATA	17/03/18 15.35.30	17/03/18 15.35.00	-0.5
20559	ROMANORE	17/03/18 15.42.00	17/03/18 15.42.00	0.0
20559	SUZZARA	17/03/18 15.51.00	17/03/18 15.50.30	-0.5
20559	PALIDANO	17/03/18 15.58.30	17/03/18 16.00.30	2.0
20559	GONZAGA-REGGIOLO	17/03/18 16.04.00	17/03/18 16.04.00	0.0
20559	VILLANOVA DI REGGIOLO	17/03/18 16.08.30	17/03/18 16.09.30	1.0
20559	ROLO NOVI FABBRICO	17/03/18 16.14.00	17/03/18 16.13.00	-1.0
20559	CARPI	17/03/18 16.24.00	17/03/18 16.22.30	-1.5
20559	MODENA	17/03/18 16.40.00	17/03/18 16.39.00	-1.0
20756	MANTOVA	17/03/18 15.28.00	17/03/18 15.29.30	1.5
20756	S.ANTONIO MANTOVANO	17/03/18 15.34.00	17/03/18 15.34.00	0.0
20756	ROVERBELLA	17/03/18 15.42.00	17/03/18 15.41.00	-1.0
20756	MOZZECANE	17/03/18 15.49.00	17/03/18 15.48.30	-0.5
20756	VILLAFRANCA DI VERONA	17/03/18 15.59.00	17/03/18 15.59.30	0.5
20756	DOSSOBUONO	17/03/18 16.06.00	17/03/18 16.05.30	-0.5
20756	VERONA PORTA NUOVA	17/03/18 16.17.00	17/03/18 16.15.00	-2.0
20567	MANTOVA	17/03/18 16.29.00	17/03/18 16.30.30	1.5
20567	BORGOCHIESANUOVA	17/03/18 16.32.30	17/03/18 16.33.00	0.5
20567	LEVATA	17/03/18 16.35.30	17/03/18 16.35.00	-0.5
20567	ROMANORE	17/03/18 16.42.00	17/03/18 16.41.30	-0.5
20567	SUZZARA	17/03/18 16.51.00	17/03/18 16.50.30	-0.5
20567	PALIDANO	17/03/18 16.58.30	17/03/18 17.01.30	3.0
20567	GONZAGA-REGGIOLO	17/03/18 17.04.00	17/03/18 17.06.00	2.0
20567	VILLANOVA DI REGGIOLO	17/03/18 17.08.30	17/03/18 17.11.00	2.5
20567	ROLO NOVI FABBRICO	17/03/18 17.14.00	17/03/18 17.15.00	1.0
20567	CARPI	17/03/18 17.24.00	17/03/18 17.24.00	0.0
20567	MODENA	17/03/18 17.40.00	17/03/18 17.41.00	1.0
2943	VERONA PORTA NUOVA	17/03/18 06.10.00	17/03/18 06.11.00	1.0
2943	ISOLA DELLA SCALA	17/03/18 06.21.00	17/03/18 06.23.30	2.5
2943	NOGARA	17/03/18 06.29.00	17/03/18 06.31.00	2.0
2943	OSTIGLIA	17/03/18 06.40.00	17/03/18 06.39.00	-1.0
2943	POGGIO RUSCO	17/03/18 06.49.00	17/03/18 06.48.00	-1.0
2943	MIRANDOLA	17/03/18 06.56.00	17/03/18 07.01.30	5.5
2943	S.FELICE SP	17/03/18 07.01.00	17/03/18 07.02.30	1.5
2943	CAMPOSANTO	17/03/18 07.06.00	17/03/18 07.10.30	4.5
2943	CREVALCORE	17/03/18 07.13.00	17/03/18 07.13.30	0.5
2943	SAN GIOVANNI IN PERSICETO	17/03/18 07.20.00	17/03/18 07.21.00	1.0
2943	OSTERIA NUOVA	17/03/18 07.26.00	17/03/18 07.27.30	1.5
2943	CALDERARA-BARGELLINO	17/03/18 07.37.00	17/03/18 07.38.00	1.0
2943	BOLOGNA C.LE	17/03/18 07.52.00	17/03/18 07.47.30	-4.5
597	MILANO CENTRALE	17/03/18 14.48.00	17/03/18 14.50.00	2.0
597	MILANO ROGOREDO	17/03/18 14.59.00	17/03/18 14.57.30	-1.5
597	LODI	17/03/18 15.13.00	17/03/18 15.15.30	2.5
597	PIACENZA	17/03/18 15.43.00	17/03/18 15.38.30	-4.5
597	FIDENZA	17/03/18 16.01.00	17/03/18 16.01.00	0.0
597	PARMA	17/03/18 16.14.00	17/03/18 16.15.00	1.0
597	REGGIO EMILIA	17/03/18 16.31.00	17/03/18 16.36.00	5.0
597	MODENA	17/03/18 16.48.00	17/03/18 16.53.00	5.0
597	BOLOGNA C.LE	17/03/18 17.14.00	17/03/18 17.17.30	3.5
597	PRATO CENTRALE	17/03/18 18.06.00	17/03/18 18.05.30	-0.5
597	FIRENZE RIFREDI	17/03/18 18.17.00	17/03/18 18.17.00	0.0
11409	PIACENZA	17/03/18 16.33.00	17/03/18 16.40.00	7.0
11409	PONTENURE	17/03/18 16.40.00	17/03/18 16.47.00	7.0
11409	CADEO	17/03/18 16.46.00	17/03/18 16.51.30	5.5
11409	FIORENZUOLA	17/03/18 16.51.00	17/03/18 16.58.00	7.0
11409	FIDENZA	17/03/18 17.00.00	17/03/18 17.06.30	6.5
11409	CASTELGUELFO	17/03/18 17.08.00	17/03/18 17.12.00	4.0
11409	PARMA	17/03/18 17.16.00	17/03/18 17.21.30	5.5
11409	REGGIO EMILIA	17/03/18 17.33.00	17/03/18 17.41.00	8.0
11409	MODENA	17/03/18 17.48.00	17/03/18 17.55.30	7.5
11409	CASTELFRANCO D'EMILIA	17/03/18 17.57.00	17/03/18 18.06.30	9.5
11409	BOLOGNA C.LE	17/03/18 18.20.00	17/03/18 18.27.00	7.0
8527	BOLZANO	17/03/18 17.13.00	17/03/18 17.14.30	1.5
8525	BERGAMO	17/03/18 16.00.00	17/03/18 16.02.00	2.0
8525	BRESCIA	17/03/18 17.00.00	17/03/18 17.02.00	2.0
8525	VERONA PORTA NUOVA	17/03/18 17.41.00	17/03/18 17.42.00	1.0
8525	BOLOGNA C.LE/AV	17/03/18 18.42.00	17/03/18 18.44.30	2.5
