Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
20533	MANTOVA	19/01/18 11.29.00	19/01/18 11.30.30	1.5
20533	BORGOCHIESANUOVA	19/01/18 11.32.30	19/01/18 11.32.30	0.0
20533	LEVATA	19/01/18 11.35.30	19/01/18 11.35.00	-0.5
20533	ROMANORE	19/01/18 11.42.00	19/01/18 11.42.00	0.0
20533	SUZZARA	19/01/18 11.51.00	19/01/18 11.51.30	0.5
20533	PALIDANO	19/01/18 11.58.30	19/01/18 12.00.00	1.5
20533	GONZAGA-REGGIOLO	19/01/18 12.04.00	19/01/18 12.04.30	0.5
20533	VILLANOVA DI REGGIOLO	19/01/18 12.08.30	19/01/18 12.10.00	1.5
20533	ROLO NOVI FABBRICO	19/01/18 12.14.00	19/01/18 12.15.00	1.0
20533	CARPI	19/01/18 12.24.00	19/01/18 12.27.00	3.0
20533	MODENA	19/01/18 12.40.00	19/01/18 12.39.00	-1.0
20453	MANTOVA	19/01/18 05.37.00	19/01/18 05.39.30	2.5
20453	MANTOVA FRASSINE	19/01/18 05.43.00	19/01/18 05.45.30	2.5
20453	GAZZO DI BIGARELLO	19/01/18 05.50.00	19/01/18 05.52.00	2.0
20453	CASTEL D`ARIO	19/01/18 05.58.00	19/01/18 05.58.30	0.5
20453	BONFERRARO	19/01/18 06.04.00	19/01/18 06.00.00	-4.0
20453	NOGARA	19/01/18 06.13.00	19/01/18 06.10.00	-3.0
20453	SANGUINETTO	19/01/18 06.21.00	19/01/18 06.21.30	0.5
20453	CEREA	19/01/18 06.26.00	19/01/18 06.28.30	2.5
20453	LEGNAGO	19/01/18 06.33.00	19/01/18 06.36.30	3.5
20453	BOSCHI S.ANNA	19/01/18 06.39.00	19/01/18 06.44.30	5.5
20453	BEVILACQUA	19/01/18 06.43.00	19/01/18 06.47.00	4.0
20453	MONTAGNANA	19/01/18 06.49.00	19/01/18 06.52.30	3.5
20453	SALETTO	19/01/18 06.56.00	19/01/18 06.58.30	2.5
20453	OSPEDALETTO EUGANEO	19/01/18 07.06.00	19/01/18 07.07.30	1.5
20453	ESTE	19/01/18 07.12.00	19/01/18 07.12.00	0.0
20453	MONSELICE	19/01/18 07.21.00	19/01/18 07.19.30	-1.5
20453	PADOVA	19/01/18 07.40.00	19/01/18 07.36.30	-3.5
8523	BOLZANO	19/01/18 15.16.00	19/01/18 15.16.30	0.5
8523	TRENTO	19/01/18 15.45.00	19/01/18 15.43.00	-2.0
8523	ROVERETO	19/01/18 16.00.00	19/01/18 15.59.30	-0.5
8523	VERONA PORTA NUOVA	19/01/18 16.42.00	19/01/18 16.45.00	3.0
8523	BOLOGNA C.LE/AV	19/01/18 17.42.00	19/01/18 17.48.30	6.5
8523	FIRENZE CAMPO MARTE	19/01/18 18.25.00	19/01/18 18.32.30	7.5
8523	ROMA TERMINI	19/01/18 19.48.00	19/01/18 19.54.00	6.0
20760	MANTOVA	19/01/18 17.28.00	19/01/18 17.32.30	4.5
20760	S.ANTONIO MANTOVANO	19/01/18 17.34.00	19/01/18 17.38.30	4.5
20760	ROVERBELLA	19/01/18 17.42.00	19/01/18 17.46.30	4.5
20760	MOZZECANE	19/01/18 17.49.00	19/01/18 17.52.30	3.5
20760	VILLAFRANCA DI VERONA	19/01/18 17.59.00	19/01/18 18.02.00	3.0
20760	DOSSOBUONO	19/01/18 18.06.00	19/01/18 18.08.30	2.5
20760	VERONA PORTA NUOVA	19/01/18 18.17.00	19/01/18 18.18.00	1.0
20573	MANTOVA	19/01/18 17.29.00	19/01/18 17.31.30	2.5
20573	BORGOCHIESANUOVA	19/01/18 17.32.30	19/01/18 17.34.00	1.5
20573	LEVATA	19/01/18 17.35.30	19/01/18 17.36.00	0.5
20573	ROMANORE	19/01/18 17.42.00	19/01/18 17.42.30	0.5
20573	SUZZARA	19/01/18 17.51.00	19/01/18 17.51.00	0.0
20573	PALIDANO	19/01/18 17.58.30	19/01/18 18.04.30	6.0
20573	GONZAGA-REGGIOLO	19/01/18 18.04.00	19/01/18 18.08.30	4.5
20573	VILLANOVA DI REGGIOLO	19/01/18 18.08.30	19/01/18 18.14.30	6.0
20573	ROLO NOVI FABBRICO	19/01/18 18.14.00	19/01/18 18.19.30	5.5
20573	CARPI	19/01/18 18.24.00	19/01/18 18.27.30	3.5
20573	MODENA	19/01/18 18.40.00	19/01/18 18.40.30	0.5
20527	MANTOVA	19/01/18 09.29.00	19/01/18 09.31.30	2.5
20527	BORGOCHIESANUOVA	19/01/18 09.32.30	19/01/18 09.34.00	1.5
20527	LEVATA	19/01/18 09.35.30	19/01/18 09.36.30	1.0
20527	ROMANORE	19/01/18 09.42.00	19/01/18 09.44.00	2.0
20527	SUZZARA	19/01/18 09.51.00	19/01/18 09.53.00	2.0
20527	PALIDANO	19/01/18 09.58.30	19/01/18 10.03.00	4.5
20527	GONZAGA-REGGIOLO	19/01/18 10.04.00	19/01/18 10.07.30	3.5
20527	VILLANOVA DI REGGIOLO	19/01/18 10.08.30	19/01/18 10.13.30	5.0
20527	ROLO NOVI FABBRICO	19/01/18 10.14.00	19/01/18 10.19.30	5.5
20527	CARPI	19/01/18 10.24.00	19/01/18 10.28.30	4.5
20527	MODENA	19/01/18 10.46.00	19/01/18 10.41.00	-5.0
20527	CASTELFRANCO D'EMILIA	19/01/18 10.56.00	19/01/18 10.56.00	0.0
20527	ANZOLA	19/01/18 11.07.00	19/01/18 11.07.00	0.0
20527	BOLOGNA C.LE	19/01/18 11.20.00	19/01/18 11.22.00	2.0
