station,mean_delay,std_dev
FASANO,3.4305555555555607,12.021049590432328
MISANO ADRIATICO,5.5,7.7781745930520225
GIOIA TAURO,-1.0,0.0
FAENZA,6.641592920353984,16.00885623571712
REGGIO CALABRIA LIDO,0.0,0.0
BOVISIO M. - MOMBELLO,1.935483870967742,2.6700247673129396
RIMINIFIERA,9.681818181818182,5.321055944418961
CIVITANOVA MARCHE,11.479809976247033,16.57738551280012
RONCO SCR.,6.0,6.551236462454387
PAOLA,26.5,0.0
PESARO,8.226828314430987,16.056031335444313
ROVIGO,3.25,10.60782380726254
SAN SEVERO,6.60431654676259,19.487591259990637
PERUGIA,34.5,0.0
ASSISI,3.3572619047619057,12.13305962789724
TORINO LINGOTTO,10.3671875,15.601496211190058
GATTEO A MARE,2.691256830601093,2.6377500516111296
