station,mean_delay,std_dev
ANCONA,7.3043806646525695,18.871163510471757
FORMIA-GAETA,16.360544217687075,23.08106487721444
FIRENZE S.M.N.,4.64956011730205,11.796730907334108
CESANO MADERNO,3.0,2.9154759474226504
FANO,5.16637168141593,8.48124349636223
CESENA,2.193442622950821,10.885011163989848
ARQUATA SCRIVIA,3.4841269841269837,7.145890149711656
RUBIERA,3.8522326674500653,7.619789456891216
SAVIGNANO SUL RUBICONE,18.0,17.08800749063506
CASTEL S.PIETRO TERME,4.4891964888588785,9.665182956554085
SOLAROLO,6.289473684210526,8.899310312593292
VOGHERA,4.703980099502488,12.039189295064512
VERONA PORTA NUOVA,7.076642335766424,8.768864226321737
FOGGIA,13.322295805739522,20.962407542361888
ORTE,8.385964912280697,40.02791069675836
LATINA,11.708588957055216,18.78031014736538
BOLOGNA C.LE/AV,-0.24542124542124566,7.890346106383261
AVERSA,16.082142857142856,24.1080161236526
TRANI,12.904580152671752,19.49971543222508
BOLOGNA SAN VITALE,4.885542168674698,13.19028774746802
BARI CENTRALE,10.343009478672986,21.851663420750494
FIORENZUOLA,3.121173469387755,7.604675261407365
FORLI`,5.461473087818697,10.346830667323257
S.BENEDETTO DEL TRONTO,8.839673913043478,16.311514526873566
MILANO ROGOREDO,2.6659350307287135,7.868966317096427
FIRENZE RIFREDI,-198533.20300751846,3238153.1244180785
STRADELLA,3.221794871794873,9.402190952836383
OZZANO DELL'EMILIA,6.75,5.849533297708033
TREVIGLIO,8.179856115107913,7.489124287114133
BISCEGLIE,13.767175572519086,19.63888388943688
MILANO GRECO PIRELLI,3.341085271317829,5.967681349400662
TERMOLI,12.106142241379317,22.014443013053924
TORINO P.NUOVA,2.664285714285714,2.9626969073244314
AREZZO,75.8601398601398,1026.5270916270022
MILANO LAMBRATE,3.100316455696203,7.159335143512455
PESCHIERA DEL GARDA,8.627737226277372,8.985492637047912
MILANO NORD DOMODOSSOLA,0.5,1.224744871391589
CATTOLICA S.GIOVANNI GABICCE,-0.4254966887417214,5.455215942720929
FALCONARA MARITTIMA,2.8855721393034823,6.700510487718073
ALESSANDRIA,6.511194029850746,5.184007513682727
REGGIO EMILIA,4.89020798822016,8.580900837316253
BAGNACAVALLO,3.0357142857142865,10.109519323507966
PIOLTELLO LIMITO,7.453237410071942,6.693305136188442
SECUGNAGO,2.0746268656716413,4.459301111281602
BRESCIA,9.82608695652174,8.465613608794417
MISANO ADRIATICO,0.0,0.0
FAENZA,5.654728595411301,9.975739539682685
BOVISIO M. - MOMBELLO,2.0,2.8284271247461903
RIMINIFIERA,10.0,12.727922061357855
CIVITANOVA MARCHE,11.50416666666667,14.77314469967544
RONCO SCR.,4.916666666666667,7.383698260357067
PESARO,7.25,13.504023931974638
SAN SEVERO,14.950757575757581,18.612650611357765
S.STEFANO LODIGIANO,3.2851851851851857,4.423706801816277
PERUGIA,5.5,8.797095480264431
TORINO LINGOTTO,2.9720279720279725,3.0666172948404995
