Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6430	BOLOGNA C.LE	29/11/17 16.25.00	29/11/17 16.27.00	2.0
6430	BOLOGNA CORTICELLA	29/11/17 16.32.00	29/11/17 16.33.30	1.5
6430	CASTELMAGGIORE	29/11/17 16.36.00	29/11/17 16.36.00	0.0
6430	FUNO CENTERGROSS	29/11/17 16.46.00	29/11/17 16.46.00	0.0
6430	S.GIORGIO P.	29/11/17 16.51.00	29/11/17 16.51.30	0.5
6430	S.PIETRO IN CASALE	29/11/17 16.57.00	29/11/17 16.56.30	-0.5
6430	GALLIERA	29/11/17 17.02.00	29/11/17 17.56.30	54.5
6430	POGGIO RENATICO	29/11/17 17.07.00	29/11/17 17.59.30	52.5
6430	FERRARA	29/11/17 17.16.00	29/11/17 18.13.00	57.0
11480	BOLOGNA C.LE	29/11/17 12.28.00	29/11/17 12.44.30	16.5
11480	BOLOGNA CORTICELLA	29/11/17 12.35.00	29/11/17 12.51.30	16.5
11480	CASTELMAGGIORE	29/11/17 12.39.00	29/11/17 12.54.30	15.5
11480	FUNO CENTERGROSS	29/11/17 12.46.00	29/11/17 13.01.30	15.5
11480	S.GIORGIO P.	29/11/17 12.52.00	29/11/17 13.01.30	9.5
11480	S.PIETRO IN CASALE	29/11/17 12.57.00	29/11/17 13.06.30	9.5
11480	GALLIERA	29/11/17 13.01.00	29/11/17 13.12.30	11.5
11480	POGGIO RENATICO	29/11/17 13.06.00	29/11/17 13.15.30	9.5
11480	FERRARA	29/11/17 13.15.00	29/11/17 13.28.00	13.0
6412	BOLOGNA C.LE	29/11/17 06.52.00	29/11/17 06.55.00	3.0
6412	BOLOGNA CORTICELLA	29/11/17 06.59.00	29/11/17 07.03.00	4.0
6412	CASTELMAGGIORE	29/11/17 07.03.00	29/11/17 07.07.00	4.0
6412	FUNO CENTERGROSS	29/11/17 07.07.00	29/11/17 07.10.00	3.0
6412	S.GIORGIO P.	29/11/17 07.12.00	29/11/17 07.14.00	2.0
6412	S.PIETRO IN CASALE	29/11/17 07.17.00	29/11/17 07.19.30	2.5
6412	GALLIERA	29/11/17 07.22.00	29/11/17 07.26.30	4.5
6412	POGGIO RENATICO	29/11/17 07.27.00	29/11/17 07.30.00	3.0
6412	FERRARA	29/11/17 07.38.00	29/11/17 07.42.00	4.0
6576	BOLOGNA C.LE	29/11/17 19.28.00	29/11/17 19.32.30	4.5
6576	BOLOGNA CORTICELLA	29/11/17 19.35.00	29/11/17 19.39.00	4.0
6576	CASTELMAGGIORE	29/11/17 19.39.00	29/11/17 19.42.00	3.0
6576	FUNO CENTERGROSS	29/11/17 19.43.00	29/11/17 19.50.30	7.5
6576	S.GIORGIO P.	29/11/17 19.48.00	29/11/17 19.54.30	6.5
6576	S.PIETRO IN CASALE	29/11/17 19.53.00	29/11/17 20.00.00	7.0
6576	GALLIERA	29/11/17 19.58.00	29/11/17 20.09.30	11.5
6576	POGGIO RENATICO	29/11/17 20.03.00	29/11/17 20.12.30	9.5
6576	FERRARA	29/11/17 20.13.00	29/11/17 20.25.30	12.5
2232	BOLOGNA C.LE	29/11/17 12.20.00	29/11/17 12.24.00	4.0
2232	S.PIETRO IN CASALE	29/11/17 12.34.00	29/11/17 12.37.00	3.0
2232	FERRARA	29/11/17 12.49.00	29/11/17 13.07.00	18.0
2232	ROVIGO	29/11/17 13.08.00	29/11/17 13.24.00	16.0
2232	MONSELICE	29/11/17 13.26.00	29/11/17 13.36.00	10.0
2232	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 13.34.00	29/11/17 13.43.00	9.0
2232	PADOVA	29/11/17 13.45.00	29/11/17 13.53.00	8.0
2232	VENEZIA MESTRE	29/11/17 14.03.00	29/11/17 14.09.30	6.5
2232	VENEZIA SANTA LUCIA	29/11/17 14.18.00	29/11/17 14.20.00	2.0
2231	VENEZIA SANTA LUCIA	29/11/17 10.42.00	29/11/17 10.42.30	0.5
2231	VENEZIA MESTRE	29/11/17 10.52.00	29/11/17 10.53.00	1.0
2231	PADOVA	29/11/17 11.08.00	29/11/17 11.11.00	3.0
2231	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 11.20.00	29/11/17 11.21.30	1.5
2231	MONSELICE	29/11/17 11.29.00	29/11/17 11.31.00	2.0
2231	ROVIGO	29/11/17 11.48.00	29/11/17 11.42.30	-5.5
2231	FERRARA	29/11/17 12.09.00	29/11/17 12.06.00	-3.0
2231	S.PIETRO IN CASALE	29/11/17 12.22.00	29/11/17 12.26.30	4.5
2231	BOLOGNA C.LE	29/11/17 12.40.00	29/11/17 12.42.00	2.0
2230	BOLOGNA C.LE	29/11/17 10.18.00	29/11/17 10.20.00	2.0
2230	S.PIETRO IN CASALE	29/11/17 10.34.00	29/11/17 10.33.30	-0.5
2230	FERRARA	29/11/17 10.49.00	29/11/17 10.50.00	1.0
2230	ROVIGO	29/11/17 11.08.00	29/11/17 11.08.00	0.0
2230	MONSELICE	29/11/17 11.26.00	29/11/17 11.22.30	-3.5
2230	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 11.34.00	29/11/17 11.34.00	0.0
2230	PADOVA	29/11/17 11.45.00	29/11/17 11.44.00	-1.0
2230	VENEZIA MESTRE	29/11/17 12.03.00	29/11/17 12.05.00	2.0
2230	VENEZIA SANTA LUCIA	29/11/17 12.18.00	29/11/17 12.17.30	-0.5
592	ROMA TERMINI	29/11/17 15.40.00	29/11/17 15.41.00	1.0
592	ORTE	29/11/17 16.15.00	29/11/17 16.17.30	2.5
592	ORVIETO	29/11/17 16.43.00	29/11/17 16.45.00	2.0
592	CHIUSI C.T.	29/11/17 17.08.00	29/11/17 17.08.00	0.0
592	TERONTOLA CORTONA	29/11/17 17.28.00	29/11/17 17.28.00	0.0
592	AREZZO	29/11/17 17.53.00	29/11/17 17.52.00	-1.0
592	FIRENZE RIFREDI	29/11/17 18.36.00	29/11/17 18.36.00	0.0
592	PRATO CENTRALE	29/11/17 18.50.00	29/11/17 18.46.30	-3.5
592	BOLOGNA C.LE	29/11/17 19.48.00	29/11/17 20.14.30	26.5
6590	BOLOGNA C.LE	29/11/17 20.27.00	29/11/17 20.29.00	2.0
6590	BOLOGNA CORTICELLA	29/11/17 20.34.00	29/11/17 20.36.00	2.0
6590	CASTELMAGGIORE	29/11/17 20.38.00	29/11/17 20.39.00	1.0
2228	BOLOGNA C.LE	29/11/17 09.20.00	29/11/17 09.22.30	2.5
2228	S.PIETRO IN CASALE	29/11/17 09.34.00	29/11/17 09.35.00	1.0
2228	FERRARA	29/11/17 09.49.00	29/11/17 09.51.00	2.0
2228	ROVIGO	29/11/17 10.08.00	29/11/17 10.08.30	0.5
2228	MONSELICE	29/11/17 10.26.00	29/11/17 10.22.30	-3.5
2228	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 10.34.00	29/11/17 10.35.00	1.0
2228	PADOVA	29/11/17 10.49.00	29/11/17 10.45.30	-3.5
2228	VENEZIA MESTRE	29/11/17 11.06.00	29/11/17 11.09.30	3.5
2228	VENEZIA SANTA LUCIA	29/11/17 11.18.00	29/11/17 11.21.30	3.5
2226	BOLOGNA C.LE	29/11/17 08.20.00	29/11/17 08.21.30	1.5
2226	S.PIETRO IN CASALE	29/11/17 08.34.00	29/11/17 08.33.30	-0.5
2226	FERRARA	29/11/17 08.49.00	29/11/17 08.48.30	-0.5
2226	ROVIGO	29/11/17 09.08.00	29/11/17 09.07.00	-1.0
2226	MONSELICE	29/11/17 09.26.00	29/11/17 09.23.00	-3.0
2226	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 09.34.00	29/11/17 09.34.30	0.5
2226	PADOVA	29/11/17 09.49.00	29/11/17 09.44.30	-4.5
2226	VENEZIA MESTRE	29/11/17 10.06.00	29/11/17 10.06.30	0.5
2226	VENEZIA SANTA LUCIA	29/11/17 10.18.00	29/11/17 10.18.00	0.0
11428	IMOLA	29/11/17 09.08.00	29/11/17 09.09.30	1.5
11428	CASTEL S.PIETRO TERME	29/11/17 09.14.00	29/11/17 09.15.30	1.5
11428	VARIGNANA	29/11/17 09.19.00	29/11/17 09.21.30	2.5
11428	OZZANO DELL'EMILIA	29/11/17 09.23.00	29/11/17 09.25.00	2.0
11428	S.LAZZARO DI SAVENA	29/11/17 09.29.00	29/11/17 09.30.00	1.0
11428	BOLOGNA SAN VITALE	29/11/17 09.33.00	29/11/17 09.34.00	1.0
11428	BOLOGNA C.LE	29/11/17 09.39.00	29/11/17 09.39.00	0.0
11428	BOLOGNA CORTICELLA	29/11/17 09.49.00	29/11/17 09.51.00	2.0
11428	CASTELMAGGIORE	29/11/17 09.53.00	29/11/17 09.54.00	1.0
11428	FUNO CENTERGROSS	29/11/17 09.56.00	29/11/17 09.57.00	1.0
11428	S.GIORGIO P.	29/11/17 10.01.00	29/11/17 10.01.00	0.0
11428	S.PIETRO IN CASALE	29/11/17 10.07.00	29/11/17 10.06.00	-1.0
11428	GALLIERA	29/11/17 10.12.00	29/11/17 10.14.30	2.5
11428	POGGIO RENATICO	29/11/17 10.17.00	29/11/17 10.17.00	0.0
11428	CORONELLA	29/11/17 10.22.00	29/11/17 10.23.00	1.0
11428	FERRARA	29/11/17 10.28.00	29/11/17 10.33.30	5.5
35775	ROMA TERMINI	28/11/17 22.35.00	28/11/17 22.50.00	15.0
35775	CHIUSI C.T.	29/11/17 00.05.00	29/11/17 00.15.30	10.5
35775	TERONTOLA CORTONA	29/11/17 00.23.00	29/11/17 00.33.00	10.0
35775	AREZZO	29/11/17 00.45.00	29/11/17 00.56.00	11.0
35775	FIRENZE CAMPO MARTE	29/11/17 01.44.00	29/11/17 01.49.30	5.5
35775	BOLOGNA C.LE	29/11/17 03.52.00	29/11/17 04.03.30	11.5
35775	FERRARA	29/11/17 04.25.00	29/11/17 04.34.00	9.0
35775	ROVIGO	29/11/17 04.48.00	29/11/17 04.56.00	8.0
35775	MONSELICE	29/11/17 05.02.00	29/11/17 05.09.00	7.0
35775	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 05.12.00	29/11/17 05.18.00	6.0
35775	PADOVA	29/11/17 05.27.00	29/11/17 05.31.30	4.5
35775	VENEZIA MESTRE	29/11/17 05.48.00	29/11/17 05.53.00	5.0
35775	VENEZIA SANTA LUCIA	29/11/17 06.00.00	29/11/17 06.05.30	5.5
35775	TREVISO C.	29/11/17 07.13.00	29/11/17 07.10.00	-3.0
35775	CONEGLIANO	29/11/17 07.36.00	29/11/17 07.33.30	-2.5
35775	SACILE	29/11/17 07.49.00	29/11/17 07.47.30	-1.5
35775	PORDENONE	29/11/17 08.01.00	29/11/17 07.59.00	-2.0
35775	CASARSA	29/11/17 08.14.00	29/11/17 08.12.00	-2.0
35775	CODROIPO	29/11/17 08.23.00	29/11/17 08.21.30	-1.5
35775	UDINE	29/11/17 08.39.00	29/11/17 08.39.00	0.0
35775	GORIZIA CENTRALE	29/11/17 09.09.00	29/11/17 09.03.30	-5.5
35775	MONFALCONE	29/11/17 09.31.00	29/11/17 09.30.30	-0.5
35775	TRIESTE CENTRALE	29/11/17 09.56.00	29/11/17 09.55.30	-0.5
2224	BOLOGNA C.LE	29/11/17 07.20.00	29/11/17 07.22.30	2.5
2224	S.PIETRO IN CASALE	29/11/17 07.34.00	29/11/17 07.39.00	5.0
2224	FERRARA	29/11/17 07.49.00	29/11/17 07.53.30	4.5
2224	ROVIGO	29/11/17 08.08.00	29/11/17 08.11.00	3.0
2224	MONSELICE	29/11/17 08.26.00	29/11/17 08.26.30	0.5
2224	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 08.34.00	29/11/17 08.34.30	0.5
2224	PADOVA	29/11/17 08.49.00	29/11/17 08.47.00	-2.0
2224	VENEZIA MESTRE	29/11/17 09.06.00	29/11/17 09.08.00	2.0
2224	VENEZIA SANTA LUCIA	29/11/17 09.18.00	29/11/17 09.17.30	-0.5
2246	BOLOGNA C.LE	29/11/17 19.20.00	29/11/17 19.26.00	6.0
2246	S.PIETRO IN CASALE	29/11/17 19.34.00	29/11/17 19.38.30	4.5
2246	FERRARA	29/11/17 19.49.00	29/11/17 19.54.00	5.0
2246	ROVIGO	29/11/17 20.08.00	29/11/17 20.11.30	3.5
2246	MONSELICE	29/11/17 20.26.00	29/11/17 20.26.00	0.0
2222	BOLOGNA C.LE	29/11/17 06.20.00	29/11/17 06.22.00	2.0
2222	S.PIETRO IN CASALE	29/11/17 06.34.00	29/11/17 06.37.00	3.0
2222	FERRARA	29/11/17 06.49.00	29/11/17 06.54.30	5.5
2222	ROVIGO	29/11/17 07.08.00	29/11/17 07.12.30	4.5
2222	MONSELICE	29/11/17 07.26.00	29/11/17 07.26.30	0.5
2222	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 07.34.00	29/11/17 07.36.30	2.5
2222	PADOVA	29/11/17 07.49.00	29/11/17 07.51.00	2.0
2222	VENEZIA MESTRE	29/11/17 08.06.00	29/11/17 08.08.00	2.0
2222	VENEZIA SANTA LUCIA	29/11/17 08.18.00	29/11/17 08.19.00	1.0
2244	BOLOGNA C.LE	29/11/17 18.20.00	29/11/17 18.59.00	39.0
2244	S.PIETRO IN CASALE	29/11/17 18.34.00	29/11/17 19.20.00	46.0
2244	FERRARA	29/11/17 18.49.00	29/11/17 19.35.00	46.0
2244	ROVIGO	29/11/17 19.08.00	29/11/17 19.58.00	50.0
2244	MONSELICE	29/11/17 19.26.00	29/11/17 20.11.30	45.5
2244	TERME EUGANEE-ABANO-MONTEGR.	29/11/17 19.34.00	29/11/17 20.22.00	48.0
2244	PADOVA	29/11/17 19.58.00	29/11/17 20.32.00	34.0
11484	BOLOGNA C.LE	29/11/17 17.28.00	29/11/17 17.42.30	14.5
11484	BOLOGNA CORTICELLA	29/11/17 17.35.00	29/11/17 17.49.00	14.0
11484	CASTELMAGGIORE	29/11/17 17.39.00	29/11/17 17.52.00	13.0
11484	FUNO CENTERGROSS	29/11/17 17.42.00	29/11/17 17.55.00	13.0
11484	S.GIORGIO P.	29/11/17 17.47.00	29/11/17 17.59.30	12.5
11484	S.PIETRO IN CASALE	29/11/17 17.53.00	29/11/17 18.04.00	11.0
11484	GALLIERA	29/11/17 17.58.00	29/11/17 18.10.30	12.5
