Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6430	BOLOGNA C.LE	22/03/18 16.25.00	22/03/18 16.36.30	11.5
6430	BOLOGNA CORTICELLA	22/03/18 16.32.00	22/03/18 16.43.30	11.5
6430	CASTELMAGGIORE	22/03/18 16.36.00	22/03/18 16.45.30	9.5
6430	FUNO CENTERGROSS	22/03/18 16.46.00	22/03/18 16.47.00	1.0
6430	S.GIORGIO P.	22/03/18 16.51.00	22/03/18 16.52.30	1.5
6430	S.PIETRO IN CASALE	22/03/18 16.57.00	22/03/18 16.57.00	0.0
6430	GALLIERA	22/03/18 17.02.00	22/03/18 17.03.30	1.5
6430	POGGIO RENATICO	22/03/18 17.07.00	22/03/18 17.07.00	0.0
6430	FERRARA	22/03/18 17.16.00	22/03/18 17.16.30	0.5
11480	BOLOGNA C.LE	22/03/18 12.28.00	22/03/18 12.30.00	2.0
11480	BOLOGNA CORTICELLA	22/03/18 12.35.00	22/03/18 12.36.30	1.5
11480	CASTELMAGGIORE	22/03/18 12.39.00	22/03/18 12.46.30	7.5
11480	FUNO CENTERGROSS	22/03/18 12.42.00	22/03/18 12.49.30	7.5
11480	S.GIORGIO P.	22/03/18 12.47.00	22/03/18 12.54.30	7.5
11480	S.PIETRO IN CASALE	22/03/18 12.53.00	22/03/18 13.00.00	7.0
11480	GALLIERA	22/03/18 12.58.00	22/03/18 13.16.00	18.0
11480	POGGIO RENATICO	22/03/18 13.03.00	22/03/18 13.19.00	16.0
11480	FERRARA	22/03/18 13.13.00	22/03/18 13.30.00	17.0
6412	BOLOGNA C.LE	22/03/18 06.52.00	22/03/18 06.54.00	2.0
6412	BOLOGNA CORTICELLA	22/03/18 06.59.00	22/03/18 07.02.00	3.0
6412	CASTELMAGGIORE	22/03/18 07.03.00	22/03/18 07.05.30	2.5
6412	FUNO CENTERGROSS	22/03/18 07.07.00	22/03/18 07.09.00	2.0
6412	S.GIORGIO P.	22/03/18 07.12.00	22/03/18 07.12.30	0.5
6412	S.PIETRO IN CASALE	22/03/18 07.17.00	22/03/18 07.18.00	1.0
6412	GALLIERA	22/03/18 07.22.00	22/03/18 07.25.00	3.0
6412	POGGIO RENATICO	22/03/18 07.27.00	22/03/18 07.28.30	1.5
