Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6430	BOLOGNA C.LE	08/11/17 16.25.00	08/11/17 16.49.00	24.0
6430	BOLOGNA CORTICELLA	08/11/17 16.32.00	08/11/17 16.54.30	22.5
6430	CASTELMAGGIORE	08/11/17 16.36.00	08/11/17 16.57.00	21.0
6430	FUNO CENTERGROSS	08/11/17 16.46.00	08/11/17 16.58.30	12.5
6430	S.GIORGIO P.	08/11/17 16.51.00	08/11/17 17.04.00	13.0
6430	S.PIETRO IN CASALE	08/11/17 16.57.00	08/11/17 17.08.30	11.5
6430	GALLIERA	08/11/17 17.02.00	08/11/17 17.14.30	12.5
6430	POGGIO RENATICO	08/11/17 17.07.00	08/11/17 17.17.00	10.0
6430	FERRARA	08/11/17 17.16.00	08/11/17 17.26.30	10.5
11480	BOLOGNA C.LE	08/11/17 12.28.00	08/11/17 12.55.00	27.0
11480	BOLOGNA CORTICELLA	08/11/17 12.35.00	08/11/17 13.00.30	25.5
11480	CASTELMAGGIORE	08/11/17 12.39.00	08/11/17 13.03.00	24.0
11480	FUNO CENTERGROSS	08/11/17 12.46.00	08/11/17 13.10.00	24.0
11480	S.GIORGIO P.	08/11/17 12.52.00	08/11/17 13.10.00	18.0
11480	S.PIETRO IN CASALE	08/11/17 12.57.00	08/11/17 13.15.00	18.0
11480	GALLIERA	08/11/17 13.01.00	08/11/17 13.21.00	20.0
11480	POGGIO RENATICO	08/11/17 13.06.00	08/11/17 13.24.00	18.0
11480	FERRARA	08/11/17 13.15.00	08/11/17 13.33.30	18.5
6412	BOLOGNA C.LE	08/11/17 06.52.00	08/11/17 06.54.30	2.5
6412	BOLOGNA CORTICELLA	08/11/17 06.59.00	08/11/17 07.01.00	2.0
6412	CASTELMAGGIORE	08/11/17 07.03.00	08/11/17 07.03.00	0.0
6412	FUNO CENTERGROSS	08/11/17 07.07.00	08/11/17 07.07.30	0.5
6412	S.GIORGIO P.	08/11/17 07.12.00	08/11/17 07.11.30	-0.5
6412	S.PIETRO IN CASALE	08/11/17 07.17.00	08/11/17 07.16.30	-0.5
6412	GALLIERA	08/11/17 07.22.00	08/11/17 07.23.30	1.5
6412	POGGIO RENATICO	08/11/17 07.27.00	08/11/17 07.26.00	-1.0
6412	FERRARA	08/11/17 07.38.00	08/11/17 07.37.00	-1.0
6576	BOLOGNA C.LE	08/11/17 19.28.00	08/11/17 19.34.30	6.5
6576	BOLOGNA CORTICELLA	08/11/17 19.35.00	08/11/17 19.43.00	8.0
6576	CASTELMAGGIORE	08/11/17 19.39.00	08/11/17 19.46.30	7.5
6576	FUNO CENTERGROSS	08/11/17 19.43.00	08/11/17 19.51.00	8.0
6576	S.GIORGIO P.	08/11/17 19.48.00	08/11/17 19.53.30	5.5
6576	S.PIETRO IN CASALE	08/11/17 19.53.00	08/11/17 19.58.00	5.0
6576	GALLIERA	08/11/17 19.58.00	08/11/17 20.04.30	6.5
6576	POGGIO RENATICO	08/11/17 20.03.00	08/11/17 20.07.00	4.0
6576	FERRARA	08/11/17 20.13.00	08/11/17 20.16.30	3.5
2232	BOLOGNA C.LE	08/11/17 12.20.00	08/11/17 12.43.30	23.5
2232	S.PIETRO IN CASALE	08/11/17 12.34.00	08/11/17 12.56.00	22.0
2232	FERRARA	08/11/17 12.49.00	08/11/17 13.10.30	21.5
2232	ROVIGO	08/11/17 13.08.00	08/11/17 13.35.00	27.0
2232	MONSELICE	08/11/17 13.26.00	08/11/17 13.49.00	23.0
2232	TERME EUGANEE-ABANO-MONTEGR.	08/11/17 13.34.00	08/11/17 14.09.00	35.0
2232	PADOVA	08/11/17 13.45.00	08/11/17 14.18.30	33.5
2232	VENEZIA MESTRE	08/11/17 14.03.00	08/11/17 14.36.30	33.5
2232	VENEZIA SANTA LUCIA	08/11/17 14.18.00	08/11/17 14.54.30	36.5
2231	VENEZIA SANTA LUCIA	08/11/17 10.42.00	08/11/17 10.42.30	0.5
2231	VENEZIA MESTRE	08/11/17 10.52.00	08/11/17 10.53.00	1.0
2231	PADOVA	08/11/17 11.08.00	08/11/17 11.16.00	8.0
2231	TERME EUGANEE-ABANO-MONTEGR.	08/11/17 11.20.00	08/11/17 11.25.00	5.0
2231	MONSELICE	08/11/17 11.29.00	08/11/17 11.31.30	2.5
2231	ROVIGO	08/11/17 11.48.00	08/11/17 11.43.30	-4.5
2231	FERRARA	08/11/17 12.09.00	08/11/17 12.05.30	-3.5
2231	S.PIETRO IN CASALE	08/11/17 12.22.00	08/11/17 12.23.00	1.0
2231	BOLOGNA C.LE	08/11/17 12.40.00	08/11/17 13.09.00	29.0
2230	BOLOGNA C.LE	08/11/17 10.18.00	08/11/17 10.21.00	3.0
2230	S.PIETRO IN CASALE	08/11/17 10.34.00	08/11/17 10.33.00	-1.0
2230	FERRARA	08/11/17 10.49.00	08/11/17 10.46.00	-3.0
2230	ROVIGO	08/11/17 11.08.00	08/11/17 11.07.30	-0.5
2230	MONSELICE	08/11/17 11.26.00	08/11/17 11.27.30	1.5
2230	TERME EUGANEE-ABANO-MONTEGR.	08/11/17 11.34.00	08/11/17 11.34.30	0.5
2230	PADOVA	08/11/17 11.45.00	08/11/17 11.44.30	-0.5
2230	VENEZIA MESTRE	08/11/17 12.03.00	08/11/17 12.07.30	4.5
2230	VENEZIA SANTA LUCIA	08/11/17 12.18.00	08/11/17 12.18.30	0.5
592	ROMA TERMINI	08/11/17 15.40.00	08/11/17 15.41.00	1.0
592	ORTE	08/11/17 16.15.00	08/11/17 16.21.30	6.5
592	ORVIETO	08/11/17 16.43.00	08/11/17 16.50.00	7.0
592	CHIUSI C.T.	08/11/17 17.08.00	08/11/17 17.13.00	5.0
592	TERONTOLA CORTONA	08/11/17 17.28.00	08/11/17 17.30.00	2.0
592	AREZZO	08/11/17 17.53.00	08/11/17 17.55.30	2.5
592	FIRENZE RIFREDI	08/11/17 18.36.00	08/11/17 18.33.30	-2.5
592	PRATO CENTRALE	08/11/17 18.50.00	08/11/17 18.50.00	0.0
592	BOLOGNA C.LE	08/11/17 19.48.00	08/11/17 19.35.30	-12.5
592	FERRARA	08/11/17 20.16.00	08/11/17 20.18.00	2.0
2228	BOLOGNA C.LE	08/11/17 09.20.00	08/11/17 09.22.00	2.0
2228	S.PIETRO IN CASALE	08/11/17 09.34.00	08/11/17 09.34.00	0.0
2228	FERRARA	08/11/17 09.49.00	08/11/17 09.47.30	-1.5
2228	ROVIGO	08/11/17 10.08.00	08/11/17 10.07.00	-1.0
2228	MONSELICE	08/11/17 10.26.00	08/11/17 10.19.00	-7.0
2228	TERME EUGANEE-ABANO-MONTEGR.	08/11/17 10.34.00	08/11/17 10.34.00	0.0
2228	PADOVA	08/11/17 10.49.00	08/11/17 10.43.30	-5.5
2228	VENEZIA MESTRE	08/11/17 11.06.00	08/11/17 11.06.00	0.0
2228	VENEZIA SANTA LUCIA	08/11/17 11.18.00	08/11/17 11.18.00	0.0
2226	BOLOGNA C.LE	08/11/17 08.20.00	08/11/17 08.21.30	1.5
2226	S.PIETRO IN CASALE	08/11/17 08.34.00	08/11/17 08.34.00	0.0
2226	FERRARA	08/11/17 08.49.00	08/11/17 08.46.30	-2.5
2226	ROVIGO	08/11/17 09.08.00	08/11/17 09.06.00	-2.0
2226	MONSELICE	08/11/17 09.26.00	08/11/17 09.24.00	-2.0
2226	TERME EUGANEE-ABANO-MONTEGR.	08/11/17 09.34.00	08/11/17 09.33.30	-0.5
2226	PADOVA	08/11/17 09.49.00	08/11/17 09.44.00	-5.0
2226	VENEZIA MESTRE	08/11/17 10.06.00	08/11/17 10.08.00	2.0
2226	VENEZIA SANTA LUCIA	08/11/17 10.18.00	08/11/17 10.20.30	2.5
11428	IMOLA	08/11/17 09.08.00	08/11/17 09.09.30	1.5
11428	CASTEL S.PIETRO TERME	08/11/17 09.14.00	08/11/17 09.16.00	2.0
11428	VARIGNANA	08/11/17 09.19.00	08/11/17 09.22.30	3.5
11428	OZZANO DELL'EMILIA	08/11/17 09.23.00	08/11/17 09.26.00	3.0
11428	S.LAZZARO DI SAVENA	08/11/17 09.29.00	08/11/17 09.31.00	2.0
11428	BOLOGNA SAN VITALE	08/11/17 09.33.00	08/11/17 09.36.00	3.0
11428	BOLOGNA C.LE	08/11/17 09.39.00	08/11/17 09.41.30	2.5
11428	BOLOGNA CORTICELLA	08/11/17 09.49.00	08/11/17 09.54.00	5.0
11428	CASTELMAGGIORE	08/11/17 09.53.00	08/11/17 09.57.00	4.0
11428	FUNO CENTERGROSS	08/11/17 09.56.00	08/11/17 10.00.00	4.0
11428	S.GIORGIO P.	08/11/17 10.01.00	08/11/17 10.05.30	4.5
11428	S.PIETRO IN CASALE	08/11/17 10.07.00	08/11/17 10.10.30	3.5
11428	GALLIERA	08/11/17 10.12.00	08/11/17 10.17.30	5.5
11428	POGGIO RENATICO	08/11/17 10.17.00	08/11/17 10.20.30	3.5
11428	CORONELLA	08/11/17 10.22.00	08/11/17 10.26.30	4.5
11428	FERRARA	08/11/17 10.28.00	08/11/17 10.33.30	5.5
35775	ROMA TERMINI	07/11/17 22.35.00	07/11/17 22.35.00	0.0
35775	CHIUSI C.T.	08/11/17 00.05.00	07/11/17 23.57.30	-7.5
35775	TERONTOLA CORTONA	08/11/17 00.23.00	08/11/17 00.26.30	3.5
35775	AREZZO	08/11/17 00.45.00	08/11/17 00.46.30	1.5
35775	FIRENZE CAMPO MARTE	08/11/17 01.44.00	08/11/17 01.39.30	-4.5
35775	BOLOGNA C.LE	08/11/17 03.52.00	08/11/17 03.56.30	4.5
35775	FERRARA	08/11/17 04.25.00	08/11/17 04.26.00	1.0
35775	ROVIGO	08/11/17 04.48.00	08/11/17 04.45.00	-3.0
35775	MONSELICE	08/11/17 05.02.00	08/11/17 05.03.30	1.5
35775	TERME EUGANEE-ABANO-MONTEGR.	08/11/17 05.12.00	08/11/17 05.11.30	-0.5
35775	PADOVA	08/11/17 05.27.00	08/11/17 05.23.00	-4.0
35775	VENEZIA MESTRE	08/11/17 05.48.00	08/11/17 05.45.00	-3.0
35775	VENEZIA SANTA LUCIA	08/11/17 06.00.00	08/11/17 05.57.30	-2.5
35775	TREVISO C.	08/11/17 07.13.00	08/11/17 07.11.00	-2.0
35775	CONEGLIANO	08/11/17 07.36.00	08/11/17 07.34.30	-1.5
35775	SACILE	08/11/17 07.49.00	08/11/17 07.48.30	-0.5
35775	PORDENONE	08/11/17 08.01.00	08/11/17 08.03.00	2.0
35775	CASARSA	08/11/17 08.14.00	08/11/17 08.14.30	0.5
35775	CODROIPO	08/11/17 08.23.00	08/11/17 08.22.00	-1.0
35775	UDINE	08/11/17 08.39.00	08/11/17 08.40.30	1.5
35775	GORIZIA CENTRALE	08/11/17 09.09.00	08/11/17 09.03.00	-6.0
35775	MONFALCONE	08/11/17 09.31.00	08/11/17 09.30.00	-1.0
35775	TRIESTE CENTRALE	08/11/17 09.56.00	08/11/17 09.56.00	0.0
2224	BOLOGNA C.LE	08/11/17 07.20.00	08/11/17 07.22.30	2.5
2224	S.PIETRO IN CASALE	08/11/17 07.34.00	08/11/17 07.36.00	2.0
2224	FERRARA	08/11/17 07.49.00	08/11/17 07.48.30	-0.5
2224	ROVIGO	08/11/17 08.08.00	08/11/17 08.07.00	-1.0
2224	MONSELICE	08/11/17 08.26.00	08/11/17 08.20.30	-5.5
2224	TERME EUGANEE-ABANO-MONTEGR.	08/11/17 08.34.00	08/11/17 08.35.30	1.5
2224	PADOVA	08/11/17 08.49.00	08/11/17 08.46.30	-2.5
2224	VENEZIA MESTRE	08/11/17 09.06.00	08/11/17 09.13.30	7.5
2224	VENEZIA SANTA LUCIA	08/11/17 09.18.00	08/11/17 09.23.30	5.5
2246	BOLOGNA C.LE	08/11/17 19.20.00	08/11/17 19.28.30	8.5
2246	S.PIETRO IN CASALE	08/11/17 19.34.00	08/11/17 19.41.00	7.0
