22-01-2018	11	3.0 	1.0 	-1.0 	4.0 	6.5 	6.5 	10.5 	12.0 	9.5 	5.0 	9.5 	9.0 	9.0 	1.5 	2.5 	1.5 	4.5 	4.5 
22-01-2018	12	21.0 	3.5 	4.5 	2.5 	8.5 	1.5 	1.5 	6.5 	4.0 	2.5 	-3.0 	2.0 	1.5 	-6.5 	-2.5 	4.0 	1.5 	12.5 	17.0 	17.0 	14.5 	9.5 
22-01-2018	13	1.0 	1.0 	3.5 	4.5 	1.0 	0.5 	0.0 	2.0 	4.0 	5.5 	2.5 	13.5 	3.0 	0.0 	-2.5 	-1.0 	-0.5 	2.0 	0.5 	1.5 	5.5 	5.0 	3.5 	3.0 	9.5 	8.0 	7.5 	5.5 
22-01-2018	14	0.0 	0.0 	-2.0 	-7.5 	-7.0 	3.0 	9.0 	3.5 	2.5 	15.5 	11.5 	10.5 	16.5 	-1.5 	0.5 	0.0 	5.0 	5.0 	8.0 	9.5 	3.0 
22-01-2018	15	2.0 	-0.5 	2.0 	10.5 	14.0 	14.5 	14.5 	15.5 	15.0 	9.5 	6.0 	3.0 	7.5 	15.0 	15.0 	12.0 	8.0 	9.0 	0.5 	2.5 	3.0 	2.5 	3.5 	5.0 	5.5 
22-01-2018	16	1.0 	5.0 	14.0 	14.0 	13.5 	7.0 	7.0 	5.0 	1.0 	5.5 	7.0 	4.5 	10.5 	5.5 	2.5 	5.5 	5.0 	4.5 	5.0 	3.5 	3.5 
22-01-2018	17	9.5 	4.0 	3.5 	5.0 	5.0 	5.0 	-0.5 	-4.5 	-2.5 	8.0 	-2.0 	1.0 	1.0 	1.5 	1.0 	0.5 	-0.5 	0.5 	0.0 
22-01-2018	18	4.5 	5.0 	5.5 	0.0 	0.0 	-4.5 
22-01-2018	19	4.0 	3.0 	0.5 	0.5 	-0.5 
22-01-2018	4	1.5 
22-01-2018	5	1.0 	1.0 	2.5 	0.5 	0.5 	0.0 	0.5 	-1.0 
22-01-2018	6	0.0 	4.5 	5.0 	2.5 	2.5 	2.0 	2.0 	2.5 	-1.5 	0.5 	1.5 	-5.5 	3.5 	3.5 	3.5 	0.0 	-1.5 	-0.5 	5.0 	8.5 	9.0 	6.5 	7.0 	2.0 	7.0 	9.5 	5.5 	4.5 	6.5 	8.0 	8.0 	8.0 	9.0 	10.0 	13.5 
22-01-2018	7	4.5 	3.5 	6.0 	3.5 	4.0 	8.0 	6.0 	7.5 	8.5 	7.0 	6.5 	7.0 	6.0 	3.5 	4.0 	4.5 	4.0 	2.5 	1.0 	3.0 	7.5 	9.5 	7.0 	6.5 	7.5 	11.0 	5.5 	9.5 	9.5 	12.0 	11.0 
22-01-2018	8	0.5 	18.0 	3.5 	4.0 	6.0 	5.0 	0.5 	1.0 	8.5 	10.0 	6.0 	5.0 	5.5 	3.5 
