day,timeslot_delay
22-01-2018,4.611111111111111
23-12-2017,4.611111111111111
27-09-2017,6.433333333333334
07-01-2018,6.433333333333334
27-11-2017,6.433333333333334
18-10-2017,11.227272727272727
08-12-2017,11.068965517241379
03-02-2018,11.068965517241379
14-11-2017,9.75
20-10-2017,9.022727272727272
10-12-2017,9.022727272727272
01-11-2017,8.833333333333332
07-02-2018,10.629629629629628
18-11-2017,10.629629629629628
24-10-2017,10.283333333333335
14-12-2017,10.213114754098362
05-10-2017,9.92063492063492
26-01-2018,9.723076923076922
27-12-2017,9.723076923076922
17-12-2017,9.723076923076922
10-10-2017,9.3125
29-01-2018,9.066265060240962
04-11-2017,9.066265060240962
23-11-2017,9.418478260869566
01-12-2017,9.93298969072165
09-10-2017,9.683168316831683
03-01-2018,9.683168316831683
05-12-2017,10.169642857142856
12-02-2018,10.169642857142856
20-12-2017,10.573170731707316
17-01-2018,10.426356589147286
14-10-2017,10.426356589147286
08-11-2017,10.12686567164179
13-11-2017,9.794964028776977
02-10-2017,9.60211267605634
19-10-2017,9.280405405405405
28-09-2017,9.105263157894735
04-02-2018,9.105263157894735
06-01-2018,9.105263157894735
07-12-2017,9.26875
30-11-2017,9.351515151515153
23-01-2018,9.386627906976745
24-12-2017,9.386627906976745
10-01-2018,9.730113636363635
27-01-2018,9.730113636363635
28-12-2017,9.730113636363635
23-10-2017,9.53038674033149
17-11-2017,9.415760869565217
02-11-2017,9.319892473118282
06-10-2017,9.139473684210527
13-12-2017,9.125641025641027
16-12-2017,9.125641025641027
27-10-2017,9.17
08-02-2018,9.329207920792081
31-01-2018,9.488151658767771
05-11-2017,9.488151658767771
11-10-2017,9.746575342465755
22-11-2017,9.526431718061675
04-12-2017,9.560869565217393
15-10-2017,9.560869565217393
26-11-2017,9.560869565217393
02-01-2018,9.560869565217393
21-12-2017,9.558823529411763
09-11-2017,9.525104602510462
18-01-2018,9.23991935483871
29-11-2017,9.187258687258685
01-02-2018,9.241573033707864
29-09-2017,9.118613138686133
24-01-2018,9.122340425531913
25-12-2017,9.122340425531913
03-10-2017,9.089788732394364
12-12-2017,9.170689655172415
22-10-2017,9.170689655172415
29-12-2017,9.170689655172415
07-10-2017,9.170689655172415
28-01-2018,9.170689655172415
16-11-2017,9.02027027027027
03-11-2017,9.011666666666667
05-02-2018,8.897058823529411
09-01-2018,8.897058823529411
15-01-2018,8.825396825396824
30-12-2017,8.825396825396824
06-11-2017,8.868012422360248
15-12-2017,9.104229607250755
30-01-2018,9.376832844574782
10-02-2018,9.376832844574782
21-11-2017,9.355263157894735
01-01-2018,9.355263157894735
09-02-2018,9.237752161383286
26-10-2017,9.140845070422538
16-10-2017,9.10614525139665
30-09-2017,9.10614525139665
05-01-2018,9.10614525139665
19-01-2018,9.071428571428571
31-10-2017,9.064032697547683
20-01-2018,9.064032697547683
22-12-2017,9.049071618037136
19-12-2017,8.992125984251967
25-11-2017,8.992125984251967
08-01-2018,8.925974025974025
09-12-2017,8.925974025974025
26-09-2017,8.87084398976982
02-02-2018,8.900753768844218
21-01-2018,8.900753768844218
04-10-2017,8.83582089552239
15-11-2017,8.758578431372554
17-10-2017,8.714975845410622
28-11-2017,8.665071770334931
08-10-2017,8.665071770334931
06-02-2018,8.816901408450708
11-12-2017,8.79322429906542
21-10-2017,8.79322429906542
25-01-2018,8.750580046403712
26-12-2017,8.750580046403712
20-11-2017,8.689655172413799
16-01-2018,8.6196388261851
07-11-2017,8.579999999999995
31-12-2017,8.579999999999995
02-12-2017,8.579999999999995
11-02-2018,8.579999999999995
25-10-2017,8.579999999999995
19-11-2017,8.579999999999995
04-01-2018,8.579999999999995
30-10-2017,8.554203539823003
24-11-2017,8.542576419213969
13-10-2017,8.5021645021645
06-12-2017,8.436034115138591
01-10-2017,8.436034115138591
18-12-2017,8.393234672304441
