day,timeslot_delay
22-01-2018,1.2142857142857142
23-12-2017,1.1538461538461537
27-09-2017,1.1470588235294117
07-01-2018,1.1730769230769231
27-11-2017,2.2647058823529407
18-10-2017,2.174418604651163
08-12-2017,2.0400000000000005
03-02-2018,1.9590163934426232
14-11-2017,2.548780487804879
20-10-2017,2.448863636363636
10-12-2017,2.4090909090909083
01-11-2017,2.336538461538462
07-02-2018,2.4025423728813555
18-11-2017,2.375
24-10-2017,2.378787878787879
14-12-2017,2.406015037593985
05-10-2017,2.3464285714285715
26-01-2018,2.256493506493507
27-12-2017,2.233333333333333
17-12-2017,2.197058823529413
10-10-2017,2.1657303370786516
29-01-2018,2.151832460732985
04-11-2017,2.141752577319588
23-11-2017,2.120603015075377
09-10-2017,2.1470588235294112
03-01-2018,2.106635071090048
05-12-2017,2.0560538116591935
12-02-2018,2.0085470085470067
20-12-2017,1.979423868312757
17-01-2018,1.9389763779527562
14-10-2017,1.9205426356589164
08-11-2017,1.9644194756554298
13-11-2017,1.9489051094890497
02-10-2017,2.0514184397163118
19-10-2017,2.0171232876712333
28-09-2017,2.028052805280528
04-02-2018,2.0097719869706845
06-01-2018,1.9904153354632579
07-12-2017,1.979813664596274
30-11-2017,1.9759036144578301
23-01-2018,1.954411764705883
24-12-2017,1.9495677233429405
10-01-2018,2.2065527065527055
27-01-2018,2.205801104972375
28-12-2017,2.180592991913746
23-10-2017,2.155672823218997
17-11-2017,2.1503856041131097
02-11-2017,2.154822335025381
06-10-2017,2.1398514851485158
13-12-2017,2.1216545012165438
16-12-2017,2.100478468899521
27-10-2017,2.0979020979020975
08-02-2018,2.1171171171171164
31-01-2018,2.0984682713347915
05-11-2017,2.0867678958785256
11-10-2017,2.1197478991596643
22-11-2017,2.106625258799172
04-12-2017,2.089795918367348
15-10-2017,2.0745967741935476
26-11-2017,2.078895463510849
02-01-2018,2.0639534883720936
21-12-2017,2.207476635514019
09-11-2017,2.2061567164179112
18-01-2018,2.2091743119266063
29-11-2017,2.1985559566786996
01-02-2018,2.1837455830388683
29-09-2017,2.1750871080139365
24-01-2018,2.245748299319727
25-12-2017,2.2390202702702684
03-10-2017,2.227574750830564
12-12-2017,2.2366288492706654
22-10-2017,2.239302694136293
29-12-2017,2.2343260188087783
07-10-2017,2.2277691107644317
28-01-2018,2.2445987654320976
16-11-2017,2.2629179331307006
03-11-2017,2.270209580838322
05-02-2018,2.255899705014748
09-01-2018,2.2452830188679256
15-01-2018,2.2424892703862653
30-12-2017,2.2347083926031304
06-11-2017,2.3431786216596358
15-12-2017,2.332869080779945
30-01-2018,2.3297002724795624
10-02-2018,2.324123989218332
21-11-2017,2.3181818181818197
01-01-2018,2.3472775564409045
09-02-2018,2.336387434554972
12-10-2017,2.336387434554972
26-10-2017,2.323643410852714
16-10-2017,2.3192307692307685
30-09-2017,2.3125
05-01-2018,2.2968553459119487
19-01-2018,2.2853598014888328
31-10-2017,2.273006134969327
20-01-2018,2.259732360097325
22-12-2017,2.2599517490952965
19-12-2017,2.255952380952382
25-11-2017,2.252369668246446
08-01-2018,2.3032786885245913
09-12-2017,2.2988372093023264
26-09-2017,2.2947247706422007
02-02-2018,2.2830508474576257
21-01-2018,2.2820224719101136
04-10-2017,2.276536312849163
15-11-2017,2.3067180616740095
17-10-2017,2.2949836423118857
28-11-2017,2.287257019438446
08-10-2017,2.424920127795524
06-02-2018,2.414736842105258
11-12-2017,2.4212721584984362
21-10-2017,2.416839916839918
25-01-2018,2.411794871794872
26-12-2017,2.401322482197355
20-11-2017,2.39558232931727
16-01-2018,2.3892215568862265
07-11-2017,2.381683168316833
31-12-2017,2.3877450980392156
11-02-2018,2.382524271844661
25-10-2017,2.4129807692307708
19-11-2017,2.401334604385128
04-01-2018,2.390625
30-10-2017,2.3805268109125115
24-11-2017,2.375
13-10-2017,2.3673752310536047
06-12-2017,2.384509624197981
01-10-2017,2.3824336688014616
18-12-2017,2.374090909090908
