Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
8810	BARI CENTRALE	17/02/18 05.30.00	17/02/18 05.30.00	0.0
8810	BARLETTA	17/02/18 06.00.00	17/02/18 06.07.00	7.0
8810	FOGGIA	17/02/18 06.33.00	17/02/18 06.38.30	5.5
8810	TERMOLI	17/02/18 07.20.00	17/02/18 07.26.30	6.5
8810	PESCARA	17/02/18 08.08.00	17/02/18 08.18.00	10.0
8810	S.BENEDETTO DEL TRONTO	17/02/18 08.38.00	17/02/18 08.49.00	11.0
8810	ANCONA	17/02/18 09.19.00	17/02/18 09.43.00	24.0
8810	PESARO	17/02/18 09.53.00	17/02/18 10.10.00	17.0
8810	RIMINI	17/02/18 10.15.00	17/02/18 10.28.00	13.0
8810	BOLOGNA C.LE	17/02/18 11.14.00	17/02/18 11.18.30	4.5
8810	MODENA	17/02/18 11.39.00	17/02/18 11.41.00	2.0
8810	REGGIO EMILIA	17/02/18 11.52.00	17/02/18 11.55.00	3.0
8810	PARMA	17/02/18 12.08.00	17/02/18 12.13.30	5.5
8810	PIACENZA	17/02/18 12.39.00	17/02/18 12.39.30	0.5
8810	MILANO CENTRALE	17/02/18 13.25.00	17/02/18 13.33.30	8.5
2276	RIMINI	17/02/18 05.20.00	17/02/18 05.21.00	1.0
2276	BELLARIA	17/02/18 05.29.00	17/02/18 05.33.00	4.0
2276	GATTEO A MARE	17/02/18 05.35.00	17/02/18 05.37.30	2.5
2276	CESENATICO	17/02/18 05.44.00	17/02/18 05.42.00	-2.0
2276	CERVIA-MILANO MARITTIMA	17/02/18 05.53.00	17/02/18 05.51.30	-1.5
2276	LIDO DI CLASSE-LIDO DI SAVIO	17/02/18 06.02.00	17/02/18 06.00.00	-2.0
2276	RAVENNA	17/02/18 06.20.00	17/02/18 06.21.00	1.0
2276	GODO	17/02/18 06.37.00	17/02/18 06.38.30	1.5
2276	RUSSI	17/02/18 06.41.00	17/02/18 06.41.00	0.0
2276	BAGNACAVALLO	17/02/18 06.48.00	17/02/18 06.47.00	-1.0
2276	LUGO	17/02/18 06.55.00	17/02/18 06.53.00	-2.0
2276	BARBIANO	17/02/18 07.01.00	17/02/18 07.02.30	1.5
2276	SOLAROLO	17/02/18 07.05.00	17/02/18 07.07.30	2.5
2276	CASTELBOLOGNESE	17/02/18 07.12.00	17/02/18 07.15.00	3.0
2276	IMOLA	17/02/18 07.19.00	17/02/18 07.21.30	2.5
2276	BOLOGNA C.LE	17/02/18 07.43.00	17/02/18 07.42.00	-1.0
2276	ANZOLA	17/02/18 08.03.00	17/02/18 08.06.00	3.0
2276	SAMOGGIA	17/02/18 08.08.00	17/02/18 08.10.30	2.5
2276	CASTELFRANCO D'EMILIA	17/02/18 08.14.00	17/02/18 08.15.00	1.0
2276	MODENA	17/02/18 08.23.00	17/02/18 08.23.00	0.0
2276	RUBIERA	17/02/18 08.32.00	17/02/18 08.31.30	-0.5
2276	REGGIO EMILIA	17/02/18 08.40.00	17/02/18 08.40.00	0.0
2276	S.ILARIO	17/02/18 08.53.00	17/02/18 09.00.00	7.0
2276	PARMA	17/02/18 09.03.00	17/02/18 09.10.00	7.0
2276	FIDENZA	17/02/18 09.21.00	17/02/18 09.24.00	3.0
2276	FIORENZUOLA	17/02/18 09.31.00	17/02/18 09.36.30	5.5
2276	PIACENZA	17/02/18 09.48.00	17/02/18 09.49.30	1.5
2276	CASALPUSTERLENGO	17/02/18 10.02.00	17/02/18 10.07.30	5.5
2276	LODI	17/02/18 10.13.00	17/02/18 10.19.30	6.5
2276	MILANO ROGOREDO	17/02/18 10.32.00	17/02/18 10.35.00	3.0
2276	MILANO LAMBRATE	17/02/18 10.38.00	17/02/18 10.44.00	6.0
2276	MILANO CENTRALE	17/02/18 10.45.00	17/02/18 10.51.00	6.0
2130	ANCONA	17/02/18 10.45.00	17/02/18 10.46.30	1.5
2130	FALCONARA MARITTIMA	17/02/18 10.53.00	17/02/18 10.53.30	0.5
2130	SENIGALLIA	17/02/18 11.03.00	17/02/18 11.03.00	0.0
2130	MAROTTA MONDOLFO	17/02/18 11.10.00	17/02/18 11.10.00	0.0
2130	FANO	17/02/18 11.19.00	17/02/18 11.17.30	-1.5
2130	PESARO	17/02/18 11.27.00	17/02/18 11.28.00	1.0
2130	CATTOLICA S.GIOVANNI GABICCE	17/02/18 11.38.00	17/02/18 11.39.30	1.5
2130	RICCIONE	17/02/18 11.48.00	17/02/18 11.46.00	-2.0
2130	RIMINI	17/02/18 11.58.00	17/02/18 11.55.00	-3.0
11416	RIMINI	17/02/18 05.25.00	17/02/18 05.26.00	1.0
11416	CESENA	17/02/18 05.41.00	17/02/18 05.42.00	1.0
2128	ANCONA	17/02/18 08.45.00	17/02/18 08.46.30	1.5
2128	FALCONARA MARITTIMA	17/02/18 08.53.00	17/02/18 08.53.30	0.5
2128	SENIGALLIA	17/02/18 09.03.00	17/02/18 09.03.00	0.0
2128	MAROTTA MONDOLFO	17/02/18 09.10.00	17/02/18 09.09.30	-0.5
2128	FANO	17/02/18 09.19.00	17/02/18 09.17.30	-1.5
2128	PESARO	17/02/18 09.27.00	17/02/18 09.28.00	1.0
2128	CATTOLICA S.GIOVANNI GABICCE	17/02/18 09.38.00	17/02/18 09.40.00	2.0
2128	RICCIONE	17/02/18 09.48.00	17/02/18 09.46.00	-2.0
2128	RIMINI	17/02/18 09.58.00	17/02/18 09.55.30	-2.5
610	LECCE	17/02/18 08.20.00	17/02/18 08.21.00	1.0
610	BRINDISI	17/02/18 08.40.00	17/02/18 08.40.00	0.0
610	OSTUNI	17/02/18 09.02.00	17/02/18 09.03.30	1.5
610	FASANO	17/02/18 09.15.00	17/02/18 09.15.00	0.0
610	MONOPOLI	17/02/18 09.25.00	17/02/18 09.25.30	0.5
610	BARI CENTRALE	17/02/18 09.51.00	17/02/18 09.48.00	-3.0
610	MOLFETTA	17/02/18 10.14.00	17/02/18 10.10.00	-4.0
610	BISCEGLIE	17/02/18 10.22.00	17/02/18 10.21.00	-1.0
610	TRANI	17/02/18 10.31.00	17/02/18 10.29.30	-1.5
610	BARLETTA	17/02/18 10.41.00	17/02/18 10.40.00	-1.0
610	FOGGIA	17/02/18 11.15.00	17/02/18 11.12.30	-2.5
610	SAN SEVERO	17/02/18 11.33.00	17/02/18 11.32.30	-0.5
610	TERMOLI	17/02/18 12.04.00	17/02/18 12.02.30	-1.5
610	VASTO S.SALVO	17/02/18 12.20.00	17/02/18 12.19.00	-1.0
610	PESCARA	17/02/18 13.00.00	17/02/18 12.58.30	-1.5
610	GIULIANOVA	17/02/18 13.23.00	17/02/18 13.24.30	1.5
610	S.BENEDETTO DEL TRONTO	17/02/18 13.39.00	17/02/18 13.38.30	-0.5
610	PORTO S. GIORGIO FERMO	17/02/18 13.58.00	17/02/18 13.53.00	-5.0
610	CIVITANOVA MARCHE	17/02/18 14.08.00	17/02/18 14.08.30	0.5
610	ANCONA	17/02/18 14.33.00	17/02/18 14.35.00	2.0
610	SENIGALLIA	17/02/18 14.52.00	17/02/18 14.51.30	-0.5
610	FANO	17/02/18 15.05.00	17/02/18 15.03.30	-1.5
610	PESARO	17/02/18 15.15.00	17/02/18 15.14.30	-0.5
610	RICCIONE	17/02/18 15.32.00	17/02/18 15.29.30	-2.5
610	RIMINI	17/02/18 15.45.00	17/02/18 15.40.00	-5.0
610	CESENA	17/02/18 16.05.00	17/02/18 16.01.00	-4.0
610	FORLI`	17/02/18 16.17.00	17/02/18 16.15.30	-1.5
610	FAENZA	17/02/18 16.27.00	17/02/18 16.27.30	0.5
610	BOLOGNA C.LE	17/02/18 17.00.00	17/02/18 16.59.30	-0.5
2136	ANCONA	17/02/18 16.45.00	17/02/18 16.46.30	1.5
2136	FALCONARA MARITTIMA	17/02/18 16.53.00	17/02/18 16.55.30	2.5
2136	SENIGALLIA	17/02/18 17.03.00	17/02/18 17.11.30	8.5
2136	MAROTTA MONDOLFO	17/02/18 17.10.00	17/02/18 17.19.00	9.0
2136	FANO	17/02/18 17.19.00	17/02/18 17.26.30	7.5
2136	PESARO	17/02/18 17.27.00	17/02/18 17.35.30	8.5
2136	CATTOLICA S.GIOVANNI GABICCE	17/02/18 17.38.00	17/02/18 17.46.30	8.5
2136	RICCIONE	17/02/18 17.48.00	17/02/18 17.52.30	4.5
2136	RIMINI	17/02/18 17.58.00	17/02/18 18.00.00	2.0
2134	ANCONA	17/02/18 14.45.00	17/02/18 14.46.00	1.0
2134	FALCONARA MARITTIMA	17/02/18 14.53.00	17/02/18 14.53.00	0.0
2134	SENIGALLIA	17/02/18 15.03.00	17/02/18 15.02.30	-0.5
2134	MAROTTA MONDOLFO	17/02/18 15.10.00	17/02/18 15.09.00	-1.0
2134	FANO	17/02/18 15.19.00	17/02/18 15.17.00	-2.0
2134	PESARO	17/02/18 15.27.00	17/02/18 15.28.00	1.0
2134	CATTOLICA S.GIOVANNI GABICCE	17/02/18 15.38.00	17/02/18 15.38.30	0.5
2134	RICCIONE	17/02/18 15.48.00	17/02/18 15.45.00	-3.0
2134	RIMINI	17/02/18 15.58.00	17/02/18 15.55.00	-3.0
2134	CESENA	17/02/18 16.15.00	17/02/18 16.14.30	-0.5
2134	FORLI`	17/02/18 16.26.00	17/02/18 16.25.30	-0.5
2134	FAENZA	17/02/18 16.36.00	17/02/18 16.36.30	0.5
2134	CASTELBOLOGNESE	17/02/18 16.43.00	17/02/18 16.45.00	2.0
2134	IMOLA	17/02/18 16.50.00	17/02/18 16.55.30	5.5
2134	CASTEL S.PIETRO TERME	17/02/18 17.04.00	17/02/18 17.06.30	2.5
2134	BOLOGNA C.LE	17/02/18 17.25.00	17/02/18 17.28.00	3.0
2134	CASTELFRANCO D'EMILIA	17/02/18 17.45.00	17/02/18 17.51.00	6.0
2134	MODENA	17/02/18 17.54.00	17/02/18 17.58.30	4.5
2134	REGGIO EMILIA	17/02/18 18.08.00	17/02/18 18.12.00	4.0
2134	PARMA	17/02/18 18.23.00	17/02/18 18.31.00	8.0
2134	FIDENZA	17/02/18 18.35.00	17/02/18 18.43.00	8.0
2134	FIORENZUOLA	17/02/18 18.46.00	17/02/18 18.51.00	5.0
2134	CADEO	17/02/18 18.52.00	17/02/18 18.56.00	4.0
2134	PONTENURE	17/02/18 18.58.00	17/02/18 19.01.30	3.5
2134	PIACENZA	17/02/18 19.09.00	17/02/18 19.09.30	0.5
2134	S.NICOLO'	17/02/18 19.18.00	17/02/18 19.19.30	1.5
