Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
8810	BARI CENTRALE	30/09/17 05.30.00	30/09/17 05.31.30	1.5
8810	BARLETTA	30/09/17 06.00.00	30/09/17 06.03.30	3.5
8810	FOGGIA	30/09/17 06.33.00	30/09/17 06.36.30	3.5
8810	TERMOLI	30/09/17 07.20.00	30/09/17 07.30.00	10.0
8810	PESCARA	30/09/17 08.08.00	30/09/17 08.16.30	8.5
8810	S.BENEDETTO DEL TRONTO	30/09/17 08.38.00	30/09/17 08.50.30	12.5
8810	ANCONA	30/09/17 09.19.00	30/09/17 09.34.30	15.5
8810	PESARO	30/09/17 09.53.00	30/09/17 10.05.30	12.5
8810	RIMINI	30/09/17 10.15.00	30/09/17 10.25.00	10.0
8810	BOLOGNA C.LE	30/09/17 11.14.00	30/09/17 11.23.00	9.0
8810	MODENA	30/09/17 11.39.00	30/09/17 11.43.30	4.5
8810	REGGIO EMILIA	30/09/17 11.52.00	30/09/17 11.57.30	5.5
8810	PARMA	30/09/17 12.08.00	30/09/17 12.11.00	3.0
8810	PIACENZA	30/09/17 12.39.00	30/09/17 12.36.00	-3.0
8810	MILANO CENTRALE	30/09/17 13.25.00	30/09/17 13.29.00	4.0
2276	RIMINI	30/09/17 05.20.00	30/09/17 05.21.00	1.0
2276	BELLARIA	30/09/17 05.29.00	30/09/17 05.32.00	3.0
2276	GATTEO A MARE	30/09/17 05.35.00	30/09/17 05.37.00	2.0
2276	CESENATICO	30/09/17 05.44.00	30/09/17 05.42.00	-2.0
2276	CERVIA-MILANO MARITTIMA	30/09/17 05.53.00	30/09/17 06.01.00	8.0
2276	LIDO DI CLASSE-LIDO DI SAVIO	30/09/17 06.02.00	30/09/17 06.09.30	7.5
2276	RAVENNA	30/09/17 06.20.00	30/09/17 06.21.00	1.0
2276	GODO	30/09/17 06.37.00	30/09/17 06.39.30	2.5
2276	RUSSI	30/09/17 06.41.00	30/09/17 06.42.00	1.0
2276	BAGNACAVALLO	30/09/17 06.48.00	30/09/17 06.49.00	1.0
2276	LUGO	30/09/17 06.55.00	30/09/17 06.54.30	-0.5
2276	BARBIANO	30/09/17 07.01.00	30/09/17 07.03.30	2.5
2276	SOLAROLO	30/09/17 07.05.00	30/09/17 07.07.30	2.5
2276	CASTELBOLOGNESE	30/09/17 07.12.00	30/09/17 07.16.00	4.0
2276	IMOLA	30/09/17 07.19.00	30/09/17 07.26.30	7.5
2276	BOLOGNA C.LE	30/09/17 07.43.00	30/09/17 07.47.30	4.5
2276	ANZOLA	30/09/17 08.03.00	30/09/17 08.04.00	1.0
2276	SAMOGGIA	30/09/17 08.08.00	30/09/17 08.09.00	1.0
2276	CASTELFRANCO D'EMILIA	30/09/17 08.14.00	30/09/17 08.13.30	-0.5
2276	MODENA	30/09/17 08.23.00	30/09/17 08.21.30	-1.5
2276	RUBIERA	30/09/17 08.32.00	30/09/17 08.32.00	0.0
2276	REGGIO EMILIA	30/09/17 08.40.00	30/09/17 08.40.00	0.0
2276	S.ILARIO	30/09/17 08.53.00	30/09/17 08.51.30	-1.5
2276	PARMA	30/09/17 09.03.00	30/09/17 08.59.30	-3.5
2276	FIDENZA	30/09/17 09.21.00	30/09/17 09.19.30	-1.5
2276	FIORENZUOLA	30/09/17 09.31.00	30/09/17 09.32.30	1.5
2276	PIACENZA	30/09/17 09.48.00	30/09/17 09.48.30	0.5
2276	CASALPUSTERLENGO	30/09/17 10.02.00	30/09/17 10.11.00	9.0
2276	LODI	30/09/17 10.13.00	30/09/17 10.23.30	10.5
2276	MILANO ROGOREDO	30/09/17 10.32.00	30/09/17 10.39.30	7.5
2276	MILANO LAMBRATE	30/09/17 10.38.00	30/09/17 10.46.00	8.0
2276	MILANO CENTRALE	30/09/17 10.45.00	30/09/17 10.56.00	11.0
2130	ANCONA	30/09/17 10.40.00	30/09/17 10.45.00	5.0
2130	FALCONARA MARITTIMA	30/09/17 10.50.00	30/09/17 10.51.30	1.5
2130	SENIGALLIA	30/09/17 11.00.00	30/09/17 11.01.00	1.0
2130	MAROTTA MONDOLFO	30/09/17 11.07.00	30/09/17 11.08.00	1.0
2130	FANO	30/09/17 11.14.00	30/09/17 11.14.30	0.5
2130	PESARO	30/09/17 11.23.00	30/09/17 11.22.30	-0.5
2130	CATTOLICA S.GIOVANNI GABICCE	30/09/17 11.34.00	30/09/17 11.33.30	-0.5
