Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
8810	BARI CENTRALE	04/12/17 05.30.00	04/12/17 05.32.00	2.0
8810	BARLETTA	04/12/17 06.00.00	04/12/17 05.57.30	-2.5
8810	FOGGIA	04/12/17 06.33.00	04/12/17 06.29.00	-4.0
8810	TERMOLI	04/12/17 07.20.00	04/12/17 07.17.30	-2.5
8810	PESCARA	04/12/17 08.08.00	04/12/17 08.08.30	0.5
8810	S.BENEDETTO DEL TRONTO	04/12/17 08.38.00	04/12/17 08.50.30	12.5
8810	ANCONA	04/12/17 09.19.00	04/12/17 09.42.30	23.5
8810	PESARO	04/12/17 09.53.00	04/12/17 10.15.00	22.0
8810	RIMINI	04/12/17 10.15.00	04/12/17 10.35.30	20.5
8810	BOLOGNA C.LE	04/12/17 11.14.00	04/12/17 11.29.30	15.5
8810	MODENA	04/12/17 11.39.00	04/12/17 12.02.30	23.5
8810	REGGIO EMILIA	04/12/17 11.52.00	04/12/17 12.17.30	25.5
8810	PARMA	04/12/17 12.08.00	04/12/17 12.32.00	24.0
8810	PIACENZA	04/12/17 12.39.00	04/12/17 12.57.30	18.5
8810	MILANO CENTRALE	04/12/17 13.25.00	04/12/17 13.38.00	13.0
8830	LECCE	04/12/17 14.03.00	04/12/17 14.04.00	1.0
8830	BRINDISI	04/12/17 14.24.00	04/12/17 14.24.00	0.0
8830	BARI CENTRALE	04/12/17 15.26.00	04/12/17 15.28.00	2.0
8830	BARLETTA	04/12/17 16.00.00	04/12/17 16.00.30	0.5
8830	FOGGIA	04/12/17 16.33.00	04/12/17 16.32.00	-1.0
8830	TERMOLI	04/12/17 17.20.00	04/12/17 17.26.00	6.0
8830	PESCARA	04/12/17 18.08.00	04/12/17 18.13.00	5.0
8830	ANCONA	04/12/17 19.19.00	04/12/17 19.23.30	4.5
8830	PESARO	04/12/17 19.53.00	04/12/17 19.54.00	1.0
8830	RIMINI	04/12/17 20.15.00	04/12/17 20.14.00	-1.0
2276	RIMINI	04/12/17 05.20.00	04/12/17 05.21.00	1.0
2276	BELLARIA	04/12/17 05.29.00	04/12/17 05.31.00	2.0
2276	GATTEO A MARE	04/12/17 05.35.00	04/12/17 05.36.00	1.0
2276	CESENATICO	04/12/17 05.44.00	04/12/17 05.41.00	-3.0
2276	CERVIA-MILANO MARITTIMA	04/12/17 05.53.00	04/12/17 05.52.30	-0.5
2276	LIDO DI CLASSE-LIDO DI SAVIO	04/12/17 06.02.00	04/12/17 06.00.30	-1.5
2276	RAVENNA	04/12/17 06.20.00	04/12/17 06.22.00	2.0
2276	GODO	04/12/17 06.37.00	04/12/17 06.41.00	4.0
2276	RUSSI	04/12/17 06.41.00	04/12/17 06.43.30	2.5
2276	BAGNACAVALLO	04/12/17 06.48.00	04/12/17 06.50.30	2.5
2276	LUGO	04/12/17 06.55.00	04/12/17 06.56.30	1.5
2276	BARBIANO	04/12/17 07.01.00	04/12/17 07.05.00	4.0
2276	SOLAROLO	04/12/17 07.05.00	04/12/17 07.09.00	4.0
2276	CASTELBOLOGNESE	04/12/17 07.12.00	04/12/17 07.15.30	3.5
2276	IMOLA	04/12/17 07.19.00	04/12/17 07.23.00	4.0
2276	BOLOGNA C.LE	04/12/17 07.43.00	04/12/17 07.44.00	1.0
2276	ANZOLA	04/12/17 08.03.00	04/12/17 08.03.30	0.5
