Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
8810	BARI CENTRALE	22/12/17 05.30.00	22/12/17 05.33.00	3.0
8810	BARLETTA	22/12/17 06.00.00	22/12/17 05.59.00	-1.0
8810	FOGGIA	22/12/17 06.33.00	22/12/17 06.33.00	0.0
8810	TERMOLI	22/12/17 07.20.00	22/12/17 07.18.30	-1.5
8810	PESCARA	22/12/17 08.08.00	22/12/17 08.07.30	-0.5
8810	S.BENEDETTO DEL TRONTO	22/12/17 08.38.00	22/12/17 08.40.00	2.0
8810	ANCONA	22/12/17 09.19.00	22/12/17 09.21.30	2.5
8810	PESARO	22/12/17 09.53.00	22/12/17 09.51.30	-1.5
8810	RIMINI	22/12/17 10.15.00	22/12/17 10.12.30	-2.5
8810	BOLOGNA C.LE	22/12/17 11.14.00	22/12/17 11.15.00	1.0
8810	MODENA	22/12/17 11.39.00	22/12/17 11.38.30	-0.5
8810	REGGIO EMILIA	22/12/17 11.52.00	22/12/17 11.52.30	0.5
8810	PARMA	22/12/17 12.08.00	22/12/17 12.07.00	-1.0
8810	PIACENZA	22/12/17 12.39.00	22/12/17 12.34.30	-4.5
8810	MILANO CENTRALE	22/12/17 13.25.00	22/12/17 13.25.00	0.0
8830	LECCE	22/12/17 14.03.00	22/12/17 14.03.30	0.5
8830	BRINDISI	22/12/17 14.24.00	22/12/17 14.22.30	-1.5
8830	BARI CENTRALE	22/12/17 15.26.00	22/12/17 15.24.00	-2.0
8830	BARLETTA	22/12/17 16.00.00	22/12/17 15.56.30	-3.5
8830	FOGGIA	22/12/17 16.33.00	22/12/17 16.29.00	-4.0
8830	TERMOLI	22/12/17 17.20.00	22/12/17 17.28.30	8.5
8830	PESCARA	22/12/17 18.08.00	22/12/17 18.16.30	8.5
8830	ANCONA	22/12/17 19.19.00	22/12/17 19.32.30	13.5
8830	PESARO	22/12/17 19.53.00	22/12/17 20.00.30	7.5
8830	RIMINI	22/12/17 20.15.00	22/12/17 20.19.00	4.0
8830	BOLOGNA C.LE	22/12/17 21.14.00	22/12/17 21.21.00	7.0
8830	MODENA	22/12/17 21.39.00	22/12/17 21.48.00	9.0
2276	RIMINI	22/12/17 05.20.00	22/12/17 05.21.00	1.0
2276	BELLARIA	22/12/17 05.29.00	22/12/17 05.32.30	3.5
