Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6489	BOLOGNA C.LE	04/02/18 20.06.00	04/02/18 20.08.00	2.0
6489	BOLOGNA SAN VITALE	04/02/18 20.10.00	04/02/18 20.12.30	2.5
6489	S.LAZZARO DI SAVENA	04/02/18 20.14.00	04/02/18 20.17.00	3.0
6489	OZZANO DELL'EMILIA	04/02/18 20.20.00	04/02/18 20.24.00	4.0
6489	CASTEL S.PIETRO TERME	04/02/18 20.27.00	04/02/18 20.30.30	3.5
6489	IMOLA	04/02/18 20.35.00	04/02/18 20.37.30	2.5
6489	CASTELBOLOGNESE	04/02/18 20.41.00	04/02/18 20.46.30	5.5
6489	SOLAROLO	04/02/18 20.47.00	04/02/18 20.53.00	6.0
6489	LUGO	04/02/18 20.56.00	04/02/18 21.02.30	6.5
6489	BAGNACAVALLO	04/02/18 21.04.00	04/02/18 21.09.00	5.0
6489	RUSSI	04/02/18 21.11.00	04/02/18 21.14.30	3.5
6489	RAVENNA	04/02/18 21.27.00	04/02/18 21.27.00	0.0
8852	ROMA TERMINI	04/02/18 17.38.00	04/02/18 17.38.00	0.0
8852	TERNI	04/02/18 18.25.00	04/02/18 18.28.30	3.5
8852	FOLIGNO	04/02/18 18.59.00	04/02/18 19.06.00	7.0
8852	FABRIANO	04/02/18 19.40.00	04/02/18 19.47.30	7.5
8852	JESI	04/02/18 20.13.00	04/02/18 20.20.00	7.0
8852	FALCONARA MARITTIMA	04/02/18 20.28.00	04/02/18 20.33.00	5.0
8852	PESARO	04/02/18 21.00.00	04/02/18 21.09.30	9.5
8852	RIMINI	04/02/18 21.25.00	04/02/18 21.30.30	5.5
3013	BOLOGNA C.LE	04/02/18 18.06.00	04/02/18 18.07.30	1.5
3013	BOLOGNA SAN VITALE	04/02/18 18.10.00	04/02/18 18.11.30	1.5
3013	S.LAZZARO DI SAVENA	04/02/18 18.14.00	04/02/18 18.15.30	1.5
3013	OZZANO DELL'EMILIA	04/02/18 18.20.00	04/02/18 18.22.30	2.5
3013	VARIGNANA	04/02/18 18.24.00	04/02/18 18.26.30	2.5
3013	CASTEL S.PIETRO TERME	04/02/18 18.29.00	04/02/18 18.31.00	2.0
3013	IMOLA	04/02/18 18.37.00	04/02/18 18.38.00	1.0
3013	CASTELBOLOGNESE	04/02/18 18.43.00	04/02/18 18.46.30	3.5
3013	SOLAROLO	04/02/18 18.49.00	04/02/18 18.53.00	4.0
3013	LUGO	04/02/18 18.56.00	04/02/18 19.01.30	5.5
3013	BAGNACAVALLO	04/02/18 19.04.00	04/02/18 19.07.30	3.5
3013	RUSSI	04/02/18 19.11.00	04/02/18 19.13.00	2.0
3013	GODO	04/02/18 19.15.00	04/02/18 19.18.30	3.5
3013	RAVENNA	04/02/18 19.28.00	04/02/18 19.29.30	1.5
3013	CLASSE	04/02/18 19.39.00	04/02/18 19.41.00	2.0
3013	LIDO DI CLASSE-LIDO DI SAVIO	04/02/18 19.49.00	04/02/18 19.47.30	-1.5
3013	CERVIA-MILANO MARITTIMA	04/02/18 19.55.00	04/02/18 19.55.30	0.5
3013	CESENATICO	04/02/18 20.04.00	04/02/18 20.02.00	-2.0
3013	GATTEO A MARE	04/02/18 20.11.00	04/02/18 20.11.30	0.5
3013	BELLARIA	04/02/18 20.15.00	04/02/18 20.15.00	0.0
3013	IGEA MARINA	04/02/18 20.19.00	04/02/18 20.19.00	0.0
3013	RIMINI TORRE PEDRERA	04/02/18 20.24.00	04/02/18 20.25.00	1.0
3013	RIMINI VISERBA	04/02/18 20.28.00	04/02/18 20.28.00	0.0
3013	RIMINI	04/02/18 20.34.00	04/02/18 20.33.30	-0.5
2891	VOGHERA	04/02/18 07.01.00	04/02/18 07.02.30	1.5
2891	STRADELLA	04/02/18 07.17.00	04/02/18 07.15.30	-1.5
2891	CASTEL S.GIOVANNI	04/02/18 07.25.00	04/02/18 07.25.00	0.0
2891	S.NICOLO'	04/02/18 07.37.00	04/02/18 07.36.30	-0.5
2891	PIACENZA	04/02/18 07.46.00	04/02/18 07.45.30	-0.5
2891	FIORENZUOLA	04/02/18 08.04.00	04/02/18 08.07.00	3.0
2891	FIDENZA	04/02/18 08.13.00	04/02/18 08.16.30	3.5
2891	PARMA	04/02/18 08.28.00	04/02/18 08.28.30	0.5
2891	REGGIO EMILIA	04/02/18 08.45.00	04/02/18 08.44.30	-0.5
2891	MODENA	04/02/18 08.59.00	04/02/18 09.00.00	1.0
2891	CASTELFRANCO D'EMILIA	04/02/18 09.07.00	04/02/18 09.09.00	2.0
2891	BOLOGNA C.LE	04/02/18 09.28.00	04/02/18 09.29.00	1.0
2891	CASTEL S.PIETRO TERME	04/02/18 09.49.00	04/02/18 09.49.30	0.5
2891	IMOLA	04/02/18 10.00.00	04/02/18 09.57.00	-3.0
2891	CASTELBOLOGNESE	04/02/18 10.08.00	04/02/18 10.07.30	-0.5
2891	FAENZA	04/02/18 10.14.00	04/02/18 10.14.00	0.0
2891	FORLI`	04/02/18 10.25.00	04/02/18 10.24.00	-1.0
3001	BOLOGNA C.LE	04/02/18 11.06.00	04/02/18 11.09.30	3.5
