Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6489	BOLOGNA C.LE	01/10/17 20.06.00	01/10/17 20.08.30	2.5
6489	BOLOGNA SAN VITALE	01/10/17 20.10.00	01/10/17 20.12.00	2.0
6489	S.LAZZARO DI SAVENA	01/10/17 20.14.00	01/10/17 20.16.30	2.5
6489	OZZANO DELL'EMILIA	01/10/17 20.20.00	01/10/17 20.23.00	3.0
6489	CASTEL S.PIETRO TERME	01/10/17 20.27.00	01/10/17 20.29.00	2.0
6489	IMOLA	01/10/17 20.35.00	01/10/17 20.36.00	1.0
6489	CASTELBOLOGNESE	01/10/17 20.41.00	01/10/17 20.43.00	2.0
6489	SOLAROLO	01/10/17 20.47.00	01/10/17 20.49.00	2.0
6489	LUGO	01/10/17 20.56.00	01/10/17 20.58.00	2.0
6489	BAGNACAVALLO	01/10/17 21.04.00	01/10/17 21.05.00	1.0
6489	RUSSI	01/10/17 21.11.00	01/10/17 21.12.00	1.0
6489	RAVENNA	01/10/17 21.27.00	01/10/17 21.24.30	-2.5
8852	ROMA TERMINI	01/10/17 17.38.00	01/10/17 17.38.00	0.0
8852	TERNI	01/10/17 18.25.00	01/10/17 19.16.00	51.0
8852	FOLIGNO	01/10/17 18.59.00	01/10/17 19.49.00	50.0
8852	FABRIANO	01/10/17 19.40.00	01/10/17 20.33.30	53.5
8852	JESI	01/10/17 20.13.00	01/10/17 21.06.00	53.0
8852	FALCONARA MARITTIMA	01/10/17 20.28.00	01/10/17 21.17.00	49.0
8852	PESARO	01/10/17 21.00.00	01/10/17 21.49.00	49.0
8852	RIMINI	01/10/17 21.25.00	01/10/17 22.08.30	43.5
8852	RAVENNA	01/10/17 22.00.00	01/10/17 22.43.00	43.0
3013	BOLOGNA C.LE	01/10/17 18.06.00	01/10/17 18.07.30	1.5
3013	BOLOGNA SAN VITALE	01/10/17 18.10.00	01/10/17 18.11.30	1.5
3013	S.LAZZARO DI SAVENA	01/10/17 18.14.00	01/10/17 18.16.00	2.0
3013	OZZANO DELL'EMILIA	01/10/17 18.20.00	01/10/17 18.22.00	2.0
3013	VARIGNANA	01/10/17 18.24.00	01/10/17 18.26.00	2.0
3013	CASTEL S.PIETRO TERME	01/10/17 18.29.00	01/10/17 18.30.30	1.5
3013	IMOLA	01/10/17 18.37.00	01/10/17 18.37.30	0.5
3013	CASTELBOLOGNESE	01/10/17 18.43.00	01/10/17 18.44.30	1.5
3013	SOLAROLO	01/10/17 18.49.00	01/10/17 18.51.00	2.0
3013	LUGO	01/10/17 18.56.00	01/10/17 18.59.30	3.5
3013	BAGNACAVALLO	01/10/17 19.04.00	01/10/17 19.06.00	2.0
3013	RUSSI	01/10/17 19.11.00	01/10/17 19.12.30	1.5
3013	GODO	01/10/17 19.15.00	01/10/17 19.17.00	2.0
3013	RAVENNA	01/10/17 19.28.00	01/10/17 19.28.00	0.0
3013	CLASSE	01/10/17 19.39.00	01/10/17 19.41.30	2.5
3013	LIDO DI CLASSE-LIDO DI SAVIO	01/10/17 19.49.00	01/10/17 19.47.30	-1.5
3013	CERVIA-MILANO MARITTIMA	01/10/17 19.55.00	01/10/17 19.56.00	1.0
3013	CESENATICO	01/10/17 20.04.00	01/10/17 20.02.30	-1.5
3013	GATTEO A MARE	01/10/17 20.11.00	01/10/17 20.12.30	1.5
3013	BELLARIA	01/10/17 20.15.00	01/10/17 20.16.00	1.0
3013	IGEA MARINA	01/10/17 20.19.00	01/10/17 20.20.30	1.5
3013	RIMINI TORRE PEDRERA	01/10/17 20.24.00	01/10/17 20.25.30	1.5
3013	RIMINI VISERBA	01/10/17 20.28.00	01/10/17 20.28.30	0.5
3013	RIMINI	01/10/17 20.34.00	01/10/17 20.33.30	-0.5
2891	VOGHERA	01/10/17 07.01.00	01/10/17 07.16.00	15.0
2891	STRADELLA	01/10/17 07.17.00	01/10/17 07.29.00	12.0
2891	CASTEL S.GIOVANNI	01/10/17 07.25.00	01/10/17 07.36.30	11.5
2891	S.NICOLO'	01/10/17 07.36.00	01/10/17 07.45.00	9.0
2891	PIACENZA	01/10/17 07.44.00	01/10/17 07.52.30	8.5
2891	FIORENZUOLA	01/10/17 08.04.00	01/10/17 08.08.00	4.0
2891	FIDENZA	01/10/17 08.13.00	01/10/17 08.16.00	3.0
2891	PARMA	01/10/17 08.28.00	01/10/17 08.29.30	1.5
2891	REGGIO EMILIA	01/10/17 08.45.00	01/10/17 08.44.30	-0.5
3001	BOLOGNA C.LE	01/10/17 11.06.00	01/10/17 11.07.00	1.0
3001	BOLOGNA SAN VITALE	01/10/17 11.10.00	01/10/17 11.11.30	1.5
3001	S.LAZZARO DI SAVENA	01/10/17 11.14.00	01/10/17 11.16.00	2.0
3001	OZZANO DELL'EMILIA	01/10/17 11.20.00	01/10/17 11.22.00	2.0
3001	CASTEL S.PIETRO TERME	01/10/17 11.27.00	01/10/17 11.28.30	1.5
3001	IMOLA	01/10/17 11.35.00	01/10/17 11.35.00	0.0
3001	CASTELBOLOGNESE	01/10/17 11.41.00	01/10/17 11.42.30	1.5
3001	SOLAROLO	01/10/17 11.47.00	01/10/17 11.49.00	2.0
3001	LUGO	01/10/17 11.58.00	01/10/17 11.57.30	-0.5
3001	BAGNACAVALLO	01/10/17 12.04.00	01/10/17 12.05.00	1.0
3001	RUSSI	01/10/17 12.10.00	01/10/17 12.11.00	1.0
3001	GODO	01/10/17 12.14.00	01/10/17 12.15.30	1.5
3001	RAVENNA	01/10/17 12.27.00	01/10/17 12.25.00	-2.0
3011	BOLOGNA C.LE	01/10/17 17.08.00	01/10/17 17.11.00	3.0
3011	S.LAZZARO DI SAVENA	01/10/17 17.13.00	01/10/17 17.17.30	4.5
3011	OZZANO DELL'EMILIA	01/10/17 17.19.00	01/10/17 17.24.00	5.0
3011	CASTEL S.PIETRO TERME	01/10/17 17.26.00	01/10/17 17.30.00	4.0
3011	IMOLA	01/10/17 17.35.00	01/10/17 17.36.30	1.5
3011	CASTELBOLOGNESE	01/10/17 17.41.00	01/10/17 17.43.30	2.5
3011	SOLAROLO	01/10/17 17.47.00	01/10/17 17.51.00	4.0
3011	LUGO	01/10/17 17.58.00	01/10/17 18.00.30	2.5
3011	BAGNACAVALLO	01/10/17 18.04.00	01/10/17 18.07.00	3.0
3011	RUSSI	01/10/17 18.10.00	01/10/17 18.13.30	3.5
3011	GODO	01/10/17 18.14.00	01/10/17 18.18.00	4.0
3011	RAVENNA	01/10/17 18.29.00	01/10/17 18.29.00	0.0
2285	MILANO CENTRALE	01/10/17 18.15.00	01/10/17 18.17.30	2.5
2285	MILANO LAMBRATE	01/10/17 18.21.00	01/10/17 18.21.30	0.5
2285	MILANO ROGOREDO	01/10/17 18.26.00	01/10/17 18.28.00	2.0
2285	LODI	01/10/17 18.41.00	01/10/17 18.42.30	1.5
2285	PIACENZA	01/10/17 19.07.00	01/10/17 19.03.30	-3.5
2285	FIORENZUOLA	01/10/17 19.19.00	01/10/17 19.26.00	7.0
2285	FIDENZA	01/10/17 19.31.00	01/10/17 19.36.00	5.0
2285	PARMA	01/10/17 19.54.00	01/10/17 19.53.30	-0.5
2285	S.ILARIO	01/10/17 20.02.00	01/10/17 20.04.00	2.0
2285	REGGIO EMILIA	01/10/17 20.14.00	01/10/17 20.14.30	0.5
2285	RUBIERA	01/10/17 20.24.00	01/10/17 20.23.00	-1.0
2285	MODENA	01/10/17 20.32.00	01/10/17 20.32.00	0.0
2285	CASTELFRANCO D'EMILIA	01/10/17 20.41.00	01/10/17 20.40.30	-0.5
2285	SAMOGGIA	01/10/17 20.48.00	01/10/17 20.48.00	0.0
2285	ANZOLA	01/10/17 20.53.00	01/10/17 20.53.30	0.5
2285	BOLOGNA C.LE	01/10/17 21.08.00	01/10/17 21.06.30	-1.5
2285	BOLOGNA SAN VITALE	01/10/17 21.20.00	01/10/17 21.22.00	2.0
2285	S.LAZZARO DI SAVENA	01/10/17 21.24.00	01/10/17 21.30.30	6.5
2285	OZZANO DELL'EMILIA	01/10/17 21.30.00	01/10/17 21.37.30	7.5
2285	CASTEL S.PIETRO TERME	01/10/17 21.37.00	01/10/17 21.44.00	7.0
2285	IMOLA	01/10/17 21.45.00	01/10/17 21.50.30	5.5
2285	CASTELBOLOGNESE	01/10/17 21.51.00	01/10/17 21.58.00	7.0
2285	SOLAROLO	01/10/17 21.57.00	01/10/17 22.05.00	8.0
2285	LUGO	01/10/17 22.06.00	01/10/17 22.13.00	7.0
2285	BAGNACAVALLO	01/10/17 22.14.00	01/10/17 22.17.30	3.5
2285	RUSSI	01/10/17 22.21.00	01/10/17 22.24.00	3.0
2285	GODO	01/10/17 22.25.00	01/10/17 22.28.30	3.5
2285	RAVENNA	01/10/17 22.37.00	01/10/17 22.39.00	2.0
2999	BOLOGNA C.LE	01/10/17 09.06.00	01/10/17 09.07.00	1.0
2999	BOLOGNA SAN VITALE	01/10/17 09.10.00	01/10/17 09.11.30	1.5
2999	S.LAZZARO DI SAVENA	01/10/17 09.14.00	01/10/17 09.16.00	2.0
2999	OZZANO DELL'EMILIA	01/10/17 09.20.00	01/10/17 09.22.30	2.5
2999	CASTEL S.PIETRO TERME	01/10/17 09.27.00	01/10/17 09.28.30	1.5
2999	IMOLA	01/10/17 09.35.00	01/10/17 09.35.00	0.0
2999	CASTELBOLOGNESE	01/10/17 09.41.00	01/10/17 09.43.30	2.5
2999	SOLAROLO	01/10/17 09.47.00	01/10/17 09.49.30	2.5
2999	LUGO	01/10/17 09.56.00	01/10/17 09.58.00	2.0
2999	BAGNACAVALLO	01/10/17 10.03.00	01/10/17 10.04.00	1.0
