Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6511	FERRARA	17/11/17 09.22.00	17/11/17 09.23.00	1.0
6511	MONTESANTO	17/11/17 09.35.00	17/11/17 09.37.00	2.0
6511	PORTOMAGGIORE	17/11/17 09.42.00	17/11/17 09.43.30	1.5
6511	ARGENTA	17/11/17 09.51.00	17/11/17 09.52.30	1.5
6511	LAVEZZOLA	17/11/17 09.58.00	17/11/17 09.58.30	0.5
6511	VOLTANA	17/11/17 10.04.00	17/11/17 10.04.30	0.5
6511	ALFONSINE	17/11/17 10.12.00	17/11/17 10.12.00	0.0
6511	MEZZANO	17/11/17 10.19.00	17/11/17 10.19.00	0.0
6511	RAVENNA	17/11/17 10.30.00	17/11/17 10.29.00	-1.0
6477	BOLOGNA C.LE	17/11/17 12.06.00	17/11/17 12.10.30	4.5
6477	BOLOGNA SAN VITALE	17/11/17 12.10.00	17/11/17 12.14.30	4.5
6477	S.LAZZARO DI SAVENA	17/11/17 12.13.00	17/11/17 12.18.30	5.5
6477	OZZANO DELL'EMILIA	17/11/17 12.19.00	17/11/17 12.24.30	5.5
6477	CASTEL S.PIETRO TERME	17/11/17 12.27.00	17/11/17 12.30.00	3.0
6477	IMOLA	17/11/17 12.34.00	17/11/17 12.36.30	2.5
6477	CASTELBOLOGNESE	17/11/17 12.41.00	17/11/17 12.43.00	2.0
6477	SOLAROLO	17/11/17 12.47.00	17/11/17 12.49.00	2.0
6477	LUGO	17/11/17 12.58.00	17/11/17 12.57.30	-0.5
6477	BAGNACAVALLO	17/11/17 13.04.00	17/11/17 13.05.30	1.5
6477	RUSSI	17/11/17 13.10.00	17/11/17 13.12.30	2.5
6477	GODO	17/11/17 13.14.00	17/11/17 13.16.30	2.5
6477	RAVENNA	17/11/17 13.27.00	17/11/17 13.28.00	1.0
8852	ROMA TERMINI	17/11/17 17.38.00	17/11/17 17.46.00	8.0
2891	VOGHERA	17/11/17 07.01.00	17/11/17 07.03.00	2.0
2891	STRADELLA	17/11/17 07.17.00	17/11/17 07.18.00	1.0
2891	CASTEL S.GIOVANNI	17/11/17 07.25.00	17/11/17 07.26.30	1.5
2891	S.NICOLO'	17/11/17 07.36.00	17/11/17 07.35.30	-0.5
2891	PIACENZA	17/11/17 07.44.00	17/11/17 07.43.30	-0.5
2891	FIORENZUOLA	17/11/17 08.04.00	17/11/17 08.04.30	0.5
2891	FIDENZA	17/11/17 08.13.00	17/11/17 08.12.30	-0.5
2891	PARMA	17/11/17 08.28.00	17/11/17 08.32.00	4.0
2891	REGGIO EMILIA	17/11/17 08.45.00	17/11/17 08.49.00	4.0
2891	MODENA	17/11/17 08.59.00	17/11/17 09.04.00	5.0
2891	CASTELFRANCO D'EMILIA	17/11/17 09.07.00	17/11/17 09.13.00	6.0
2891	BOLOGNA C.LE	17/11/17 09.28.00	17/11/17 09.31.30	3.5
2891	CASTEL S.PIETRO TERME	17/11/17 09.49.00	17/11/17 09.53.00	4.0
2891	IMOLA	17/11/17 10.00.00	17/11/17 10.04.00	4.0
2891	CASTELBOLOGNESE	17/11/17 10.08.00	17/11/17 10.10.00	2.0
2891	FAENZA	17/11/17 10.14.00	17/11/17 10.16.30	2.5
2891	FORLI`	17/11/17 10.25.00	17/11/17 10.26.00	1.0
3001	BOLOGNA C.LE	17/11/17 11.06.00	17/11/17 11.07.30	1.5
3001	BOLOGNA SAN VITALE	17/11/17 11.10.00	17/11/17 11.11.30	1.5
3001	S.LAZZARO DI SAVENA	17/11/17 11.14.00	17/11/17 11.15.30	1.5
3001	OZZANO DELL'EMILIA	17/11/17 11.20.00	17/11/17 11.22.00	2.0
3001	CASTEL S.PIETRO TERME	17/11/17 11.27.00	17/11/17 11.27.30	0.5
3001	IMOLA	17/11/17 11.35.00	17/11/17 11.34.00	-1.0
3001	CASTELBOLOGNESE	17/11/17 11.41.00	17/11/17 11.41.00	0.0
3001	SOLAROLO	17/11/17 11.47.00	17/11/17 11.47.00	0.0
3001	LUGO	17/11/17 11.58.00	17/11/17 11.55.00	-3.0
3001	BAGNACAVALLO	17/11/17 12.04.00	17/11/17 12.06.30	2.5
3001	RUSSI	17/11/17 12.10.00	17/11/17 12.12.00	2.0
3001	GODO	17/11/17 12.14.00	17/11/17 12.15.30	1.5
3001	RAVENNA	17/11/17 12.27.00	17/11/17 12.25.30	-1.5
11525	BOLOGNA C.LE	17/11/17 07.06.00	17/11/17 07.07.00	1.0
11525	OZZANO DELL'EMILIA	17/11/17 07.15.00	17/11/17 07.17.30	2.5
11525	VARIGNANA	17/11/17 07.19.00	17/11/17 07.21.00	2.0
11525	CASTEL S.PIETRO TERME	17/11/17 07.25.00	17/11/17 07.25.30	0.5
11525	IMOLA	17/11/17 07.32.00	17/11/17 07.32.30	0.5
11525	CASTELBOLOGNESE	17/11/17 07.38.00	17/11/17 07.39.00	1.0
11525	FAENZA	17/11/17 07.44.00	17/11/17 07.45.30	1.5
11525	FORLI`	17/11/17 07.55.00	17/11/17 07.56.30	1.5
11569	FAENZA	17/11/17 07.52.00	17/11/17 07.53.30	1.5
11569	GRANAROLO	17/11/17 08.00.00	17/11/17 08.03.00	3.0
11569	RUSSI	17/11/17 08.08.00	17/11/17 08.11.00	3.0
11569	GODO	17/11/17 08.12.00	17/11/17 08.15.00	3.0
11569	RAVENNA	17/11/17 08.24.00	17/11/17 08.24.30	0.5
11407	PIACENZA	17/11/17 05.29.00	17/11/17 05.30.00	1.0
11407	PONTENURE	17/11/17 05.36.00	17/11/17 05.36.00	0.0
11407	CADEO	17/11/17 05.42.00	17/11/17 05.40.30	-1.5
11407	FIORENZUOLA	17/11/17 05.48.00	17/11/17 05.47.30	-0.5
11407	FIDENZA	17/11/17 05.56.00	17/11/17 05.56.00	0.0
11407	CASTELGUELFO	17/11/17 06.03.00	17/11/17 06.02.30	-0.5
11407	PARMA	17/11/17 06.12.00	17/11/17 06.13.00	1.0
11407	S.ILARIO	17/11/17 06.21.00	17/11/17 06.20.30	-0.5
11407	REGGIO EMILIA	17/11/17 06.32.00	17/11/17 06.32.00	0.0
11407	RUBIERA	17/11/17 06.41.00	17/11/17 06.40.30	-0.5
11407	MODENA	17/11/17 06.50.00	17/11/17 06.49.30	-0.5
11407	CASTELFRANCO D'EMILIA	17/11/17 06.59.00	17/11/17 07.06.00	7.0
11407	SAMOGGIA	17/11/17 07.05.00	17/11/17 07.13.00	8.0
11407	ANZOLA	17/11/17 07.11.00	17/11/17 07.17.30	6.5
11407	BOLOGNA C.LE	17/11/17 07.28.00	17/11/17 07.30.00	2.0
11407	OZZANO DELL'EMILIA	17/11/17 07.42.00	17/11/17 07.49.30	7.5
11407	VARIGNANA	17/11/17 07.46.00	17/11/17 07.53.30	7.5
11407	CASTEL S.PIETRO TERME	17/11/17 07.52.00	17/11/17 07.58.00	6.0
11407	IMOLA	17/11/17 08.00.00	17/11/17 08.04.30	4.5
11407	CASTELBOLOGNESE	17/11/17 08.08.00	17/11/17 08.11.30	3.5
11407	FAENZA	17/11/17 08.14.00	17/11/17 08.17.30	3.5
11407	FORLI`	17/11/17 08.25.00	17/11/17 08.28.30	3.5
11407	CESENA	17/11/17 08.40.00	17/11/17 08.40.30	0.5
2226	BOLOGNA C.LE	17/11/17 08.20.00	17/11/17 08.21.30	1.5
2226	S.PIETRO IN CASALE	17/11/17 08.34.00	17/11/17 08.32.30	-1.5
2226	FERRARA	17/11/17 08.49.00	17/11/17 08.45.00	-4.0
2226	ROVIGO	17/11/17 09.08.00	17/11/17 09.07.00	-1.0
2226	MONSELICE	17/11/17 09.26.00	17/11/17 09.22.00	-4.0
2226	TERME EUGANEE-ABANO-MONTEGR.	17/11/17 09.34.00	17/11/17 09.34.00	0.0
2226	PADOVA	17/11/17 09.49.00	17/11/17 09.43.00	-6.0
2226	VENEZIA MESTRE	17/11/17 10.06.00	17/11/17 10.05.00	-1.0
2226	VENEZIA SANTA LUCIA	17/11/17 10.18.00	17/11/17 10.15.00	-3.0
611	BOLOGNA C.LE	17/11/17 16.00.00	17/11/17 16.02.00	2.0
611	FAENZA	17/11/17 16.23.00	17/11/17 16.26.00	3.0
611	FORLI`	17/11/17 16.34.00	17/11/17 16.36.30	2.5
611	CESENA	17/11/17 16.46.00	17/11/17 16.48.00	2.0
611	RIMINI	17/11/17 17.08.00	17/11/17 17.06.00	-2.0
611	RICCIONE	17/11/17 17.17.00	17/11/17 17.17.30	0.5
611	PESARO	17/11/17 17.35.00	17/11/17 17.35.30	0.5
611	FANO	17/11/17 17.44.00	17/11/17 17.45.00	1.0
611	SENIGALLIA	17/11/17 17.56.00	17/11/17 18.00.00	4.0
611	ANCONA	17/11/17 18.17.00	17/11/17 18.18.30	1.5
611	CIVITANOVA MARCHE	17/11/17 18.40.00	17/11/17 18.43.30	3.5
611	PORTO S. GIORGIO FERMO	17/11/17 18.54.00	17/11/17 18.55.30	1.5
611	S.BENEDETTO DEL TRONTO	17/11/17 19.14.00	17/11/17 19.11.00	-3.0
611	GIULIANOVA	17/11/17 19.29.00	17/11/17 19.31.00	2.0
611	PESCARA	17/11/17 20.06.00	17/11/17 20.08.30	2.5
3015	BOLOGNA C.LE	17/11/17 19.06.00	17/11/17 19.14.30	8.5
3015	BOLOGNA SAN VITALE	17/11/17 19.10.00	17/11/17 19.18.30	8.5
3015	S.LAZZARO DI SAVENA	17/11/17 19.14.00	17/11/17 19.23.00	9.0
3015	OZZANO DELL'EMILIA	17/11/17 19.20.00	17/11/17 19.28.00	8.0
3015	VARIGNANA	17/11/17 19.24.00	17/11/17 19.31.00	7.0
3015	CASTEL S.PIETRO TERME	17/11/17 19.30.00	17/11/17 19.35.00	5.0
3015	IMOLA	17/11/17 19.38.00	17/11/17 19.42.00	4.0
3015	CASTELBOLOGNESE	17/11/17 19.44.00	17/11/17 19.48.30	4.5
3015	SOLAROLO	17/11/17 19.50.00	17/11/17 19.54.00	4.0
3015	LUGO	17/11/17 19.57.00	17/11/17 20.02.30	5.5
3015	BAGNACAVALLO	17/11/17 20.05.00	17/11/17 20.08.00	3.0
3015	RUSSI	17/11/17 20.12.00	17/11/17 20.14.00	2.0
3015	GODO	17/11/17 20.16.00	17/11/17 20.18.00	2.0
3015	RAVENNA	17/11/17 20.29.00	17/11/17 20.27.30	-1.5
2222	BOLOGNA C.LE	17/11/17 06.20.00	17/11/17 06.21.00	1.0
2222	S.PIETRO IN CASALE	17/11/17 06.34.00	17/11/17 06.34.00	0.0
2222	FERRARA	17/11/17 06.49.00	17/11/17 06.47.00	-2.0
2222	ROVIGO	17/11/17 07.08.00	17/11/17 07.06.30	-1.5
2222	MONSELICE	17/11/17 07.26.00	17/11/17 07.21.00	-5.0
