Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6511	FERRARA	08/02/18 09.22.00	08/02/18 09.22.00	0.0
6511	MONTESANTO	08/02/18 09.35.00	08/02/18 09.36.30	1.5
6511	PORTOMAGGIORE	08/02/18 09.42.00	08/02/18 09.42.00	0.0
6511	ARGENTA	08/02/18 09.51.00	08/02/18 09.50.30	-0.5
6511	LAVEZZOLA	08/02/18 09.58.00	08/02/18 09.58.30	0.5
6511	VOLTANA	08/02/18 10.04.00	08/02/18 10.04.30	0.5
6511	ALFONSINE	08/02/18 10.12.00	08/02/18 10.11.00	-1.0
6511	MEZZANO	08/02/18 10.19.00	08/02/18 10.21.00	2.0
6511	RAVENNA	08/02/18 10.30.00	08/02/18 10.30.30	0.5
6477	BOLOGNA C.LE	08/02/18 12.06.00	08/02/18 12.07.30	1.5
6477	BOLOGNA SAN VITALE	08/02/18 12.10.00	08/02/18 12.12.00	2.0
6477	S.LAZZARO DI SAVENA	08/02/18 12.13.00	08/02/18 12.16.00	3.0
6477	OZZANO DELL'EMILIA	08/02/18 12.19.00	08/02/18 12.22.00	3.0
6477	CASTEL S.PIETRO TERME	08/02/18 12.27.00	08/02/18 12.28.00	1.0
6477	IMOLA	08/02/18 12.34.00	08/02/18 12.35.00	1.0
6477	CASTELBOLOGNESE	08/02/18 12.41.00	08/02/18 12.42.00	1.0
6477	SOLAROLO	08/02/18 12.47.00	08/02/18 12.48.00	1.0
6477	LUGO	08/02/18 12.58.00	08/02/18 12.57.00	-1.0
6477	BAGNACAVALLO	08/02/18 13.04.00	08/02/18 13.05.30	1.5
6477	RUSSI	08/02/18 13.10.00	08/02/18 13.11.30	1.5
6477	GODO	08/02/18 13.14.00	08/02/18 13.16.00	2.0
6477	RAVENNA	08/02/18 13.27.00	08/02/18 13.27.00	0.0
8852	ROMA TERMINI	08/02/18 17.38.00	08/02/18 17.44.00	6.0
2891	VOGHERA	08/02/18 07.01.00	08/02/18 07.02.00	1.0
2891	STRADELLA	08/02/18 07.17.00	08/02/18 07.16.30	-0.5
2891	CASTEL S.GIOVANNI	08/02/18 07.25.00	08/02/18 07.26.30	1.5
