day,timeslot_delay
22-01-2018,2.2295081967213113
23-12-2017,2.7663551401869153
07-01-2018,2.642307692307692
27-11-2017,2.9499999999999993
18-10-2017,2.8814229249011847
08-12-2017,3.0510563380281694
03-02-2018,3.0104790419161676
14-11-2017,3.0104790419161676
20-10-2017,3.1128205128205133
10-12-2017,3.1864608076009486
01-11-2017,3.1559734513274336
07-02-2018,3.1498054474708166
18-11-2017,3.162587412587412
24-10-2017,3.197916666666667
14-12-2017,3.197916666666667
05-10-2017,3.256716417910448
26-01-2018,3.2669902912621382
27-12-2017,3.172236503856041
17-12-2017,3.1628930817610064
10-10-2017,3.2981438515081214
29-01-2018,3.2894450489662677
04-11-2017,3.25051867219917
23-11-2017,3.2373540856031116
01-12-2017,3.261665141811528
09-10-2017,3.3337651122625203
03-01-2018,3.302718286655683
05-12-2017,3.3423742138364774
12-02-2018,3.3423742138364774
20-12-2017,3.3167420814479627
17-01-2018,3.333574529667151
14-10-2017,3.316491228070174
08-11-2017,3.422483221476509
13-11-2017,3.545660621761649
02-10-2017,3.57960199004975
19-10-2017,3.5936374549819865
28-09-2017,3.577501445922492
04-02-2018,3.5639931740614403
06-01-2018,3.54994388327722
07-12-2017,3.5233004385964897
30-11-2017,3.532908704883222
23-01-2018,3.521369721936153
24-12-2017,3.5244773074961797
10-01-2018,3.5244773074961797
27-01-2018,3.517973040439344
28-12-2017,3.5215809893307495
23-10-2017,3.5496237064910634
17-11-2017,3.5634157509157585
02-11-2017,3.534821428571425
06-10-2017,3.6379161262429673
13-12-2017,3.61471952762547
16-12-2017,3.6280412371134076
27-10-2017,3.637282652648613
08-02-2018,3.6301424050632973
31-01-2018,3.6113046844754093
05-11-2017,3.6096205442698386
11-10-2017,3.608011980531639
22-11-2017,3.6523093841642296
04-12-2017,3.6298421807747525
15-10-2017,3.6150976909413797
26-11-2017,3.617253521126756
02-01-2018,3.6050724637681126
21-12-2017,3.5894129623345847
09-11-2017,3.5894129623345847
18-01-2018,3.5761159227181802
29-11-2017,3.561111111111109
01-02-2018,3.5797496790757353
29-09-2017,3.5768867924528274
24-01-2018,3.581481481481479
25-12-2017,3.5754977029096446
03-10-2017,3.611010830324906
12-12-2017,3.6153506187389564
22-10-2017,3.6114845119812937
29-12-2017,3.6269430051813414
07-10-2017,3.6248935566278773
28-01-2018,3.622535211267601
16-11-2017,3.5995839112344012
03-11-2017,3.58979257641922
05-02-2018,3.5735610543302787
09-01-2018,3.563395225464183
15-01-2018,3.549608355091387
30-12-2017,3.5417528438469486
06-11-2017,3.5217723453017484
15-12-2017,3.536262906069002
30-01-2018,3.5493551587301573
10-02-2018,3.5793728564429186
21-11-2017,3.5633293124246075
01-01-2018,3.5594011976047897
09-02-2018,3.552693761814748
12-10-2017,3.552693761814748
26-10-2017,3.5661474075796336
16-10-2017,3.548564867967851
30-09-2017,3.5532833446943886
05-01-2018,3.566733961417675
19-01-2018,3.555604883462818
31-10-2017,3.551936619718309
20-01-2018,3.5415304120340063
22-12-2017,3.5354678740836563
19-12-2017,3.5277955954671776
25-11-2017,3.5303896653960187
08-01-2018,3.5210780201342264
09-12-2017,3.5260752129648893
26-09-2017,3.524610336341268
02-02-2018,3.5316865762300016
21-01-2018,3.5271060056428842
04-10-2017,3.5392899880335063
15-11-2017,3.5516052787078976
17-10-2017,3.5517509727626444
28-11-2017,3.546153846153843
08-10-2017,3.5480198966902634
06-02-2018,3.5496688741721805
11-12-2017,3.6013462976813706
21-10-2017,3.5886662956779816
25-01-2018,3.5792806019453156
26-12-2017,3.576585633339427
20-11-2017,3.5911552346570415
16-01-2018,3.5841973543081935
07-11-2017,3.594236209335218
31-12-2017,3.5870712401055393
02-12-2017,3.5870712401055393
11-02-2018,3.584223428471368
25-10-2017,3.5850510999480356
19-11-2017,3.5779310344827615
04-01-2018,3.5787495729415775
30-10-2017,3.576200947225984
24-11-2017,3.58302644794108
13-10-2017,3.58453505718548
06-12-2017,3.5924073466710342
01-10-2017,3.5903378488656785
18-12-2017,3.5956310679611656
