day,timeslot_delay
22-01-2018,6.2272727272727275
23-12-2017,6.245967741935483
27-09-2017,6.446700507614214
07-01-2018,6.498091603053434
27-11-2017,7.336309523809527
18-10-2017,6.972154963680389
08-12-2017,6.972154963680389
03-02-2018,6.682773109243697
14-11-2017,6.682773109243697
20-10-2017,6.356481481481482
01-11-2017,6.17796610169492
07-02-2018,5.851794071762871
18-11-2017,5.792786421499302
24-10-2017,5.60169491525423
14-12-2017,5.60169491525423
05-10-2017,5.954545454545457
26-01-2018,5.873369565217393
27-12-2017,5.851889683350362
17-12-2017,5.84563758389262
10-10-2017,5.821523472099198
29-01-2018,5.786733837111666
04-11-2017,5.794820717131474
23-11-2017,5.783945986496621
01-12-2017,5.860481586402264
09-10-2017,5.88368172623061
03-01-2018,5.821545514079895
05-12-2017,5.885338345864659
12-02-2018,5.885338345864659
20-12-2017,6.057495484647802
17-01-2018,5.994739918176512
14-10-2017,6.004815864022662
08-11-2017,6.030806979280256
13-11-2017,6.12692511949017
02-10-2017,6.1815384615384525
19-10-2017,6.206650246305423
28-09-2017,6.2417061611374445
04-02-2018,6.141073080481041
06-01-2018,6.107592093441146
07-12-2017,6.1023123909249515
30-11-2017,6.21244181125687
23-01-2018,6.205833678113362
24-12-2017,6.159919028340078
10-01-2018,6.159919028340078
27-01-2018,6.073575949367094
28-12-2017,6.04358775668346
23-10-2017,6.059232794283569
17-11-2017,6.106725146198835
02-11-2017,6.098357729382359
06-10-2017,6.146188652975987
13-12-2017,6.112279511533241
16-12-2017,6.174810168372399
27-10-2017,6.174810168372399
08-02-2018,6.150178397664617
31-01-2018,6.151822503961964
05-11-2017,6.09753817388595
11-10-2017,6.059505645407376
22-11-2017,6.166766198865333
04-12-2017,6.286194793799339
15-10-2017,6.2683242311008796
26-11-2017,6.253952569169961
02-01-2018,6.240668523676877
21-12-2017,6.259649603065974
09-11-2017,6.259649603065974
18-01-2018,6.299731903485238
29-11-2017,6.3668763102725245
01-02-2018,6.349999999999983
29-09-2017,6.36840777188997
24-01-2018,6.343672147483787
25-12-2017,6.3307086614173125
03-10-2017,6.327845036319631
12-12-2017,6.380509888015257
22-10-2017,6.345257707695919
29-12-2017,6.316120027913461
07-10-2017,6.337217272104168
28-01-2018,6.29787474564776
16-11-2017,6.37511130899378
03-11-2017,6.343578485181135
05-02-2018,6.329255088783011
09-01-2018,6.305168346558004
15-01-2018,6.293388429752066
30-12-2017,6.279832810867292
06-11-2017,6.25720757825371
15-12-2017,6.264323445753759
30-01-2018,6.291649979975972
10-02-2018,6.284344732160502
21-11-2017,6.262926829268301
01-01-2018,6.229094076655055
09-02-2018,6.192094180704449
12-10-2017,6.192094180704449
26-10-2017,6.190804380664659
16-10-2017,6.173112855007476
30-09-2017,6.160000000000001
05-01-2018,6.1663322998358545
19-01-2018,6.131474463093294
31-10-2017,6.126650017838025
20-01-2018,6.148586572438172
22-12-2017,6.179930191972083
19-12-2017,6.207859358841767
25-11-2017,6.2729596183336085
08-01-2018,6.24814314652262
26-09-2017,6.2610471902617855
02-02-2018,6.259112650503055
21-01-2018,6.272116644823056
04-10-2017,6.316572352465642
15-11-2017,6.366794441782473
17-10-2017,6.35181674565562
28-11-2017,6.387675507020285
08-10-2017,6.370281559405938
06-02-2018,6.3846271393643175
11-12-2017,6.38773813123676
21-10-2017,6.3638266068759295
25-01-2018,6.36877593360995
26-12-2017,6.343202238915913
20-11-2017,6.357194926374115
16-01-2018,6.343014015315709
07-11-2017,6.365046461758388
31-12-2017,6.34420289855071
02-12-2017,6.34420289855071
11-02-2018,6.347022297487997
25-10-2017,6.348178137651811
19-11-2017,6.355920507866426
04-01-2018,6.3277374263396
30-10-2017,6.314814814814818
24-11-2017,6.320405968544165
13-10-2017,6.322886102960795
06-12-2017,6.3334214002641875
01-10-2017,6.3221842554869125
18-12-2017,6.343966079582521
